"prop.corr" "prop.mean" "prop.sd" "prop.lm.coef" "prop.lm.pvalue" "prop.cos"
"bk14.txt" 0.917481139014764 1.19033100872828 1.73645414384251 0.359064817407781 4.37753666295045e-58 0.943791021453014
"bk2.txt" 0.723912434152086 2.9996112322178 10.5104445682326 0.395110733765366 1.91542438567061e-34 0.850541575843667
"co2.txt" 0.826547955653308 0.50494277681637 0.670466057490901 0.260659140209034 2.54021264906528e-42 0.892743712551267
"cq3.txt" 0.896137462146441 1.34295134416189 2.33776201864467 0.54789375066104 4.39687727030665e-55 0.936511726230738
"em39.txt" 0.928315327960492 0.736623412700898 0.890547296140621 0.364133337884124 2.97915498157744e-65 0.957902412823269
"em8.txt" 0.692869641539605 0.623617993134207 2.35310126726853 0.307253393603504 7.97811422073866e-32 0.832759835567485
"gb8.txt" 0.704125409843091 1.03201151754375 7.60064456688492 0.219830710909787 1.41050238785547e-27 0.798727176163441
"iz10.txt" 0.829541388525719 1.12146046947702 2.14149764785408 0.375494506157782 1.16299263616043e-44 0.902670741212356
"iz9.txt" 0.614157750605899 1.91479280885354 4.42442117778055 0.495083425826174 4.76721430229004e-24 0.76441017149316
"kd16.txt" 0.723083382725158 0.321927588000811 0.647810420140419 0.116803814702614 3.80012294423512e-30 0.820150003756704
"kd29.txt" 0.955634955730056 0.313682985573448 0.256359877420336 0.290730779209743 2.53209247983815e-78 0.975044202744224
"kd32.txt" 0.744698221935079 0.860014662172076 0.994085992853206 0.226364216124966 2.64915825914834e-33 0.843066442711651
"kd8.txt" 0.947037925483895 0.534068007344096 0.553067214008305 0.312184877800645 1.50706070116638e-72 0.968576142008349
"lesl4.txt" 0.749199257995057 0.652456124120694 2.39831126540485 0.284236471091185 1.46981833580876e-34 0.8512732371403
"mn10.txt" 0.670731950640385 1.82106287941212 3.31194057707644 0.348860366109465 2.47272523043901e-28 0.805316043035325
"ms12.txt" 0.651792756077018 0.941010926155156 1.59590690246218 0.227180414178315 7.57866003001334e-25 0.772731787280977
"ms16.txt" 0.61988044790151 0.919622106718882 1.91103278605089 0.217420917669327 5.93421315952453e-27 0.793099575584455
"mu12.txt" 0.756371554827407 0.747408434114834 1.95773005689983 0.191720276970761 5.02167740585835e-34 0.847845105218599
"mu14.txt" 0.643587008250119 0.448258050621027 0.688348943246256 0.182891979144551 1.4305896031016e-23 0.759268198650435
"nb12.txt" 0.82767147590295 1.34744003218302 1.50363305578365 0.470922118414944 3.93026709875573e-44 0.900514794950106
"nb9.txt" 0.960667636183256 1.72482935546662 3.44875439516559 0.423334035262294 1.57067902170206e-70 0.965934261995842
"nk9.txt" 0.822900453191088 6.24006371248695 44.7971630789419 0.40388525532139 1.9225573811827e-45 0.90576773233311
"pe3.txt" 0.846521776240954 1.19020752846987 3.60282222840021 0.276471990982861 1.26806406300569e-47 0.913872086399432
"pf10.txt" 0.910677406491702 3.97591786317783 30.0839825426758 0.508292959639051 1.12197587866402e-61 0.951383672456855
"pf7.txt" 0.961354870850965 0.601328209129564 0.774327754568575 0.348205151888897 5.01360357280981e-79 0.975733772031856
"ra4.txt" 0.951817428590064 9.23096660463017 89.3549426345618 0.477688737907895 1.20840627590576e-68 0.963260768999609
"ra9.txt" 0.743388966440348 14.3437850608136 137.002834376169 0.405830643886894 5.37722582318412e-34 0.847651710305283
"rge10.txt" 0.933295856843995 0.64466446256425 1.26636587065804 0.339971729053096 1.02492817019652e-66 0.960305776352042
"rge11.txt" 0.832017679812975 3.05390459998905 20.6938783610755 0.24838084996196 4.21438702546832e-42 0.891757071498654
"rge4.txt" 0.697093880671318 0.767144874428312 1.26606530771177 0.256439035690045 2.58536833503314e-26 0.787148617909377
"sl11.txt" 0.973485487355663 0.415244107756369 0.487876688673293 0.276939382194507 7.69956416503648e-90 0.984210925970278
"sl15.txt" 0.812692943809242 2.09203230501882 15.0166846312953 0.203370831444793 3.01121747087252e-42 0.892413280739682
"sl34.txt" 0.885796371535264 0.518770834093647 0.788824328101378 0.26256980240276 4.16745315685702e-53 0.931192332081056
"tim20.txt" 0.929888194336564 1.84784116708771 4.38166027122015 0.509949771425837 3.42080795691035e-55 0.936792408390831
"tim3.txt" 0.64080199607479 0.803565246454516 1.40519156274502 0.202427070841262 2.66651968602775e-24 0.767076868888233
"tim4.txt" 0.914454617640335 0.825683164342033 1.20829306400482 0.340233187822694 2.36145381730951e-59 0.946602164254334
