"coef_y" "coef_x"
"1" 0.03496218316674 0.289342144980623
"2" 0.0257750091768661 0.293233537494759
"3" 0.0339288017311682 0.247980920527117
"4" 0.0308628540284732 0.360889658421416
"5" 0.0285060252496993 0.296283910185634
"6" 0.0292097956036534 0.25705192639017
"7" 0.02347931816363 0.337645198333431
"8" 0.0261472302081581 0.312310553272078
"9" 0.0248957038265104 0.308739293822743
"10" 0.0295659759263976 0.32777978882342
"11" 0.0228491313097588 0.372777292808208
"12" 0.027194493910665 0.298041280177157
"13" 0.0286117422230238 0.292419480838984
"14" 0.0326030576378621 0.319976854766749
"15" 0.0229734170485111 0.305956502894657
"16" 0.0322802913112412 0.285831109707236
"17" 0.023178101350013 0.328001840634186
"18" 0.0318042569189146 0.280167979348491
"19" 0.024232503676741 0.370768755814293
"20" 0.0242905896598616 0.375624024449156
"21" 0.031359842303077 0.283588053341116
"22" 0.0266337917610967 0.298466537565742
"23" 0.0234096068622547 0.273259155510781
"24" 0.0281005168715453 0.293575031129558
"25" 0.0318225051620197 0.308811245417588
"26" 0.0213395040236707 0.292359585153984
"27" 0.0270989566680466 0.295977191453341
"28" 0.0324971015944341 0.2809949502659
"29" 0.0289171017031264 0.325589341299341
"30" 0.0268040624239897 0.28760826997157
"31" 0.0341818617295397 0.237577146426108
"32" 0.0275537821617655 0.307263498097436
"33" 0.0249860438885916 0.346436642332278
"34" 0.0234156128282949 0.361609336296774
"35" 0.028341061113771 0.307577054341312
"36" 0.032581177361443 0.277747253744447
"37" 0.0320764653337402 0.263262310881605
"38" 0.0316580955293156 0.236132340342982
"39" 0.027801691782939 0.317930219225351
"40" 0.0301563534333711 0.279609044012818
"41" 0.0318018156945032 0.29356477208215
"42" 0.0285689175921981 0.35536765073942
"43" 0.0238095548871916 0.308528340128998
"44" 0.0295344240964241 0.249541146473485
"45" 0.0282913099882154 0.269215318262374
"46" 0.0318844348107286 0.285508509667311
"47" 0.031209252068909 0.304719715742609
"48" 0.0315381172630436 0.274241908828185
"49" 0.0289972160673089 0.241578116626366
"50" 0.0349821100148066 0.244307300754133
"51" 0.0217967779058256 0.364893068927186
"52" 0.024055013942154 0.368207548687277
"53" 0.0305010517837406 0.294472925096767
"54" 0.0216614762878371 0.318463643886773
"55" 0.0253460467165811 0.344826771240175
"56" 0.0308843966929547 0.268013121087125
"57" 0.0348052169374889 0.245287044154565
"58" 0.0300812775881342 0.308788500110544
"59" 0.0225293348311392 0.369899247275533
"60" 0.031484204279274 0.250089890737738
"61" 0.029521787686641 0.283662128755418
"62" 0.029682431634959 0.322216051065734
"63" 0.0324075552957278 0.31976021115894
"64" 0.0228154492612636 0.264612645029896
"65" 0.0247712696270638 0.320464988688685
"66" 0.0308711518675541 0.310708533156605
"67" 0.0270891518989644 0.259674220948032
"68" 0.0252801653549572 0.288282967418889
"69" 0.0310272433071901 0.310603578267658
"70" 0.0295258441822644 0.311689862509318
"71" 0.0261564908979769 0.283985849910181
"72" 0.0267242328382973 0.290522948378618
"73" 0.0287917887046716 0.338251230588017
"74" 0.0329240225895064 0.240563944471641
"75" 0.0241526522498137 0.341390486053423
"76" 0.0271954116273725 0.30382399684076
"77" 0.0295149701427895 0.276337773115404
"78" 0.029517562046147 0.317908614443511
"79" 0.0276346072623947 0.3151391463566
"80" 0.0294825524271476 0.275154799402607
"81" 0.0311954420986935 0.333957969887855
"82" 0.0338856965129566 0.25415036487551
"83" 0.0238473429234806 0.380659547013315
"84" 0.031844077980317 0.331208186124033
"85" 0.028294331959603 0.29289126764663
"86" 0.0296900346993904 0.336358810007768
"87" 0.0270381775285575 0.29577632592988
"88" 0.0318347538276763 0.274683443736111
"89" 0.0290546870232047 0.282311570613676
"90" 0.032831830414789 0.311855414763441
"91" 0.0272352936351704 0.309139824373994
"92" 0.028960775750291 0.349007131956308
"93" 0.0352849301869046 0.334167734022367
"94" 0.0275970754573561 0.274057800961433
"95" 0.03519312349566 0.251277354318357
"96" 0.0253344683765692 0.294554103455182
"97" 0.0180687039311976 0.31478651794371
"98" 0.0302979487154598 0.310949873991219
"99" 0.0250449394990878 0.353525960233244
"100" 0.0310461039268075 0.327738381867948
"101" 0.0335086921978398 0.311304495551312
"102" 0.0291416156605381 0.30951695877243
"103" 0.028797697309112 0.290467351512895
"104" 0.0307665968501538 0.320926229183131
"105" 0.0250988106468938 0.240993932539179
"106" 0.0267445784517416 0.300238259334162
"107" 0.027178982811324 0.321854074361729
"108" 0.0309475036321915 0.293227529237664
"109" 0.0311824104164964 0.30579328561119
"110" 0.0277126306738011 0.30796009780066
"111" 0.0255403052099013 0.283290251633899
"112" 0.0313376743085676 0.243992342900115
"113" 0.0288678527662095 0.330917320672673
"114" 0.0258699317850133 0.338822861563961
"115" 0.0237066711163494 0.313489012358971
"116" 0.0195183581555543 0.332493094762241
"117" 0.0306024555765344 0.361429031150945
"118" 0.0269901081431741 0.366763562824943
"119" 0.027104697961687 0.320377388253405
"120" 0.0280783068678914 0.247077341109724
"121" 0.0275547810162613 0.281636299846465
"122" 0.0264785460733002 0.309265626341304
"123" 0.0301681597073987 0.36764576973028
"124" 0.0284451499661767 0.292140096730423
"125" 0.0219665357188422 0.29234742085033
"126" 0.0328097181709285 0.329701612724337
"127" 0.0307024630210216 0.314685674581401
"128" 0.0323955295284399 0.299806017397036
"129" 0.027523240068871 0.277589657674768
"130" 0.0238565852933838 0.337876537575815
"131" 0.0324061113289893 0.258219690723468
"132" 0.0192677163604858 0.315108552237823
"133" 0.0287940926091697 0.289249449985042
"134" 0.022569568360266 0.363016454608907
"135" 0.0315648013892247 0.314763613561868
"136" 0.0198939412956938 0.34489156138469
"137" 0.023852043348347 0.351771426918711
"138" 0.0267047493643207 0.29726475749657
"139" 0.0300041330154471 0.30314728763591
"140" 0.0270206565921318 0.287659079646813
"141" 0.0305364922715005 0.332592905773551
"142" 0.0294764349876045 0.297889941788525
"143" 0.0332038629427131 0.305296602268839
"144" 0.0264985327960414 0.291326417337153
"145" 0.0312699287475397 0.316883091778357
"146" 0.0248457691739164 0.324489458950687
"147" 0.0332128513282112 0.216979000261315
"148" 0.0350178477629463 0.33676351083683
"149" 0.0344838274519201 0.230380582069819
"150" 0.0288147600565006 0.308861375094842
"151" 0.0282752336412477 0.298505305043025
"152" 0.031302912886538 0.332270640601941
"153" 0.0299812194466755 0.261864157788654
"154" 0.0224658329435284 0.343776592858864
"155" 0.0327852153172033 0.282326431117321
"156" 0.0315536562296886 0.335150991271559
"157" 0.0257811398839677 0.299489598713156
"158" 0.028420509091736 0.279517202044801
"159" 0.0283493979131166 0.307244186359756
"160" 0.0253550494850339 0.328500461236385
"161" 0.0306118705486371 0.268662496422345
"162" 0.0300566844946583 0.262086215738973
"163" 0.0290673266631781 0.27686715363228
"164" 0.0299726429292819 0.339569025948882
"165" 0.0347076944364843 0.245129278986652
"166" 0.0329117181770364 0.261310546637904
"167" 0.022422864525799 0.334067127816185
"168" 0.0312799883986282 0.289123952326237
"169" 0.0346517596683545 0.283982469716231
"170" 0.0273179651270893 0.259250492196501
"171" 0.0308272510540607 0.291631786242118
"172" 0.0254271578022134 0.270032826844268
"173" 0.0216864252027426 0.312173990458928
"174" 0.0292329779559566 0.317789304634826
"175" 0.0297818023379584 0.279262644787518
"176" 0.024855139971946 0.29535577179287
"177" 0.0285084268176647 0.26276687268029
"178" 0.0343288683760645 0.282933124450531
"179" 0.0283411455887465 0.336137748316583
"180" 0.0343281553227981 0.205029274407086
"181" 0.0261801604261517 0.281801194447737
"182" 0.0290952565309355 0.306498684216116
"183" 0.0289340634344729 0.281833877493865
"184" 0.0278412890800609 0.328176299192882
"185" 0.0285115005211402 0.298641497615925
"186" 0.0313165639905925 0.308280691153976
"187" 0.0250320868639111 0.315487662118428
"188" 0.0279368602821458 0.293215973047547
"189" 0.0303339707063275 0.337535053030103
"190" 0.0364759534728391 0.247129591448902
"191" 0.0278217173281813 0.289431784793067
"192" 0.0221211952503204 0.334333311176299
"193" 0.030962526091844 0.259599082779597
"194" 0.0285995975607279 0.27957992315164
"195" 0.0290662965438457 0.332099267990646
"196" 0.0291970449808839 0.294226913623218
"197" 0.031217920685973 0.337054097766976
"198" 0.0243646789069147 0.328938500074894
"199" 0.0207280161257185 0.35197437132816
"200" 0.0325965314690078 0.244886153721255
