"err_tau1" "err_pgram"
"1" 0 0.0303315950330992
"2" 0 0.056243239378198
"3" 0 0
"4" 0 0.314728716689704
"5" 0 0.0561966305917651
"6" 0 0
"7" 0 0.0649557299278414
"8" 0 0.620868078181084
"9" 0 0.344005999261171
"10" 0 0.158692596735647
"11" 0 0.562953713086738
"12" 0 0.00458712761771312
"13" 0 0.0201788272293127
"14" 0 0
"15" 0 0
"16" 0 0.3953040071106
"17" 0 0
"18" 0.367020968040347 0
"19" 0 0
"20" 0 0
"21" 0.20062230257039 0.20062230257039
"22" 0 0
"23" 0 0.0659525952042182
"24" 0.153586919235278 0.153586919235278
"25" 0 0
"26" 0 0.0318517474657823
"27" 0 0.164729007894059
"28" 0 0
"29" 0 0
"30" 0 0.0698554971023744
"31" 0 0.143097277364722
"32" 0 0
"33" 0.33123607028033 0
"34" 0 0
"35" 0 0
"36" 0.644700852122034 0.687897196792753
"37" 0 0.0139757266790161
"38" 0 0
"39" 0 0.63332916272113
"40" 0.401289938080946 0.526530265461903
"41" 0 0.546146394659666
"42" 0 0
"43" 0 0.59219059327617
"44" 0.574392803438236 0.50924293572331
"45" 0 0.0157753893234209
"46" 0 0.174620242126156
"47" 0 0.0880660432549656
"48" 0 0
"49" 0 0.0473978350444919
"50" 0 0.0186064486176879
"51" 0 0.0599141796644176
"52" 0 0.0178026828404437
"53" 0.449743633137018 0.0315046553694175
"54" 0 0.20048348346075
"55" 0 0.00205639472727593
"56" 0 0.546415904492484
"57" 0.44011399647535 0
"58" 0.170671222127485 0
"59" 0 0.0888579160665371
"60" 0 0
"61" 0 0.0568882236628674
"62" 0 0.596900923283332
"63" 0 0.126615860424582
"64" 0 0.0937859235356882
"65" 0.372597499646576 0.372597499646576
"66" 0 0.628575561749738
"67" 0.25022747529093 0.280303613355566
"68" 0 0
"69" 0 0.0440334817909823
"70" 0 0.000931328850124261
"71" 0 0.111611098039362
"72" 0 0.0690903339117092
"73" 0 0.623722589540254
"74" 0 0
"75" 0 0
"76" 0 0
"77" 0 0.713870158241883
"78" 0 0.226010756385262
"79" 0 0.0722848652213879
"80" 0 0.0675886845087126
"81" 0 0.703190415831432
"82" 0 0.0389894118291101
"83" 0.344855258541941 0.164969814370151
"84" 0 0.0707330986939597
"85" 0 0
"86" 0 0.391389510701424
"87" 0 0
"88" 0 0.234298044720242
"89" 0 0
"90" 0 0.0605543518042835
"91" 0 0.827378079438858
"92" 0 0.00090113629904859
"93" 0 0.410570386074347
"94" 0 0
"95" 0 0.0107952437707511
"96" 0 0.0635160932388795
"97" 0 0.514603863763385
"98" 0 0.00340067566564973
"99" 0 0.549527703293723
"100" 0 0.0107666076090272
"101" 0 0
"102" 0 0.039777949319736
"103" 0 0.477384060640813
"104" 0 0
"105" 0 0
"106" 0 0.046192583731598
"107" 0 0
"108" 0 0.166297898887365
"109" 0 0.0432115531493147
"110" 0 0.0502117777432569
"111" 0.463404801373779 0.463404801373779
"112" 0.448841351862733 0
"113" 0 0.651151641508946
"114" 0 0.650483368239831
"115" 0 0.23227626200124
"116" 0 0.137010495402118
"117" 0 0.0651067425318335
"118" 0 0.0678129965820131
"119" 0 0.595153174237097
"120" 0 0.468321849091893
"121" 0 0.629140584235887
"122" 0 0.0940096947497986
"123" 0 0.16753824756758
"124" 0 0.801786986193653
"125" 0.332003512507152 0.0698423826484204
"126" 0.399906884530328 0.117841461056266
"127" 0 0.084570413659038
"128" 0 0
"129" 0 0.0402158173807243
"130" 0 0.619196566316829
"131" 0 0.189809479106277
"132" 0.0679126007176877 0.7395318573602
"133" 0 0.0437995801345034
"134" 0 0.0139924570631447
"135" 0 0.0864163505801566
"136" 0 0.754132846628997
"137" 0 0
"138" 0 0.608558523396591
"139" 0 0.0846438022997895
"140" 0 0.0770193066181103
"141" 0 0.0117185717277912
"142" 0 0
"143" 0 0.0767533153304913
"144" 0 0.0344595267391466
"145" 0 0.147428709744487
"146" 0 0.641223667941832
"147" 0 0.622865172054369
"148" 0.384792819861505 0.384792819861505
"149" 0 0.809248827018597
"150" 0 0.373428231508649
"151" 0 0.451251017030598
"152" 0 0.496928298383836
"153" 0 0
"154" 0 0.440219989694151
"155" 0.0626583777840895 0.0626583777840895
"156" 0.0675600045187349 0.594751843998527
"157" 0 0.484590642903353
"158" 0 0.171421410793362
"159" 0.46947836402453 0.46947836402453
"160" 0 0.443615856304367
"161" 0 0
"162" 0 0.0858080659471431
"163" 0 0
"164" 0.3284607481843 0.0580520502912245
"165" 0 0.0256825271979842
"166" 0 0
"167" 0 0.170241998175711
"168" 0 0.0562855125465649
"169" 0 0
"170" 0 0.0114777597990498
"171" 0 0.0340813715275695
"172" 0.127894289646812 0.143900928134421
"173" 0 0.0764648178992654
"174" 0.479590015842097 0.0751381499414727
"175" 0 0.179226642471182
"176" 0 0
"177" 0.312605984467183 0.0218615561766854
"178" 0.254161324542144 0.254161324542144
"179" 0.542755973695972 0.297668768649121
"180" 0 0.0583267942759306
"181" 0.247720914845008 0.0340997477706726
"182" 0 0
"183" 0 0
"184" 0.580020604700905 0.000227195819585271
"185" 0 0.696827899268967
"186" 0 0.0245504181419703
"187" 0 0
"188" 0 0.0147764420216619
"189" 0 0.0153411933650866
"190" 0 0.14064513751904
"191" 0 0.500316690389749
"192" 0.711706530489424 0.428608156429607
"193" 0 0
"194" 0 0.511212395851604
"195" 0 0.026387673764667
"196" 0 0.0301800012650594
"197" 0 0
"198" 0 0.0231644853330076
"199" 0 0.384373558962257
"200" 0 0.0988970302769139
