"err_tau1" "err_pgram"
"1" 0 0
"2" 0 0
"3" 0 0.0365929504631321
"4" 0 0
"5" 0 0
"6" 0 0
"7" 0 0.061713941710378
"8" 0.00689190615556105 0
"9" 0 0.37646037108634
"10" 0.108166126851473 0.108166126851473
"11" 0 0.102214909716331
"12" 0.591051214685548 0
"13" 0.643653011213313 0.360724783417741
"14" 0 0
"15" 0 0.396793899702043
"16" 0 0.0618428478020242
"17" 0 0
"18" 0 0.145455607911718
"19" 0 0.020849838294424
"20" 0 0.577098628442921
"21" 0 0
"22" 0 0
"23" 0 0.117801403162554
"24" 0 0.0719934746628662
"25" 0.677275552761475 0
"26" 0 0.0706780080159304
"27" 0 0.0885234615949192
"28" 0 0.632729320258642
"29" 0 0.690179106231367
"30" 0 0.0293894534832941
"31" 0 0.363918231744421
"32" 0 0.101997821702376
"33" 0 0
"34" 0 0.0207036865736601
"35" 0 0.0516314364985652
"36" 0 0.668216721446283
"37" 0 0
"38" 0 0
"39" 0 0.0983805981293275
"40" 0 0.430895590222203
"41" 0 0.0530400049571914
"42" 0 0.108491413572497
"43" 0 0.00778483868797743
"44" 0 0.0406826860378724
"45" 0 0.051560867162786
"46" 0.605545075101343 0
"47" 0 0.0461777096249217
"48" 0.612853467353646 0.544033931403906
"49" 0.752677394222946 0.568766013140458
"50" 0 0.0872229340906057
"51" 0 0.364875912605779
"52" 0 0
"53" 0 0.0357463815786864
"54" 0 0
"55" 0 0
"56" 0.119875638955945 0.202026804085816
"57" 0.60738794175897 0
"58" 0 0.583840172483052
"59" 0 0.049042541021549
"60" 0 0
"61" 0.287314388530198 0.156514878579731
"62" 0 0
"63" 0 0
"64" 0 0.02120937146035
"65" 0.531867510722512 0
"66" 0 0.171857313511056
"67" 0 0.485101437340903
"68" 0 0.406056267380254
"69" 0.609890907022186 0.89892058796113
"70" 0 0.514142426876143
"71" 0 0.0529499758387283
"72" 0.183713811973472 0.0548098244961524
"73" 0 0.106404332363444
"74" 0 0
"75" 0 0
"76" 0 0.0871617229057173
"77" 0 0
"78" 0 0.0498796495975898
"79" 0.047165297550606 0.047165297550606
"80" 0 0
"81" 0 0
"82" 0 0
"83" 0 0.458807928888227
"84" 0 0.155369853761254
"85" 0 0
"86" 0 0.263570299230752
"87" 0 0.648712578659534
"88" 0 0.0760525399284296
"89" 0 0.587230072098064
"90" 0 0.142423463369546
"91" 0 0.112121872312534
"92" 0 0.0128414049357611
"93" 0 0
"94" 0.129464678993029 0.150182930006212
"95" 0 0.0721369649929161
"96" 0 0
"97" 0 0.0864900212075153
"98" 0 0
"99" 0 0.0125055768484336
"100" 0 0
"101" 0.0778093823978059 0.0778093823978059
"102" 0 0.0183854683698734
"103" 0 0
"104" 0.148037829123576 0.329522866867253
"105" 0 0.0265282753822974
"106" 0 0.473666859230865
"107" 0.0554251774366487 0.123439305454933
"108" 0 0.0429891531014573
"109" 0 0
"110" 0 0
"111" 0 0.394833177122105
"112" 0 0.0258503272848352
"113" 0 0.0706008867463649
"114" 0 0
"115" 0 0
"116" 0 0.0195220070725672
"117" 0 0
"118" 0 0
"119" 0.117404882146291 0.0230648420135686
"120" 0 0.0649807431895341
"121" 0 0
"122" 0 0
"123" 0 0
"124" 0 0
"125" 0 0
"126" 0 0
"127" 0 0.164294415834227
"128" 0 0.0032588406083618
"129" 0 0.00883925788494499
"130" 0 0.237933140941267
"131" 0 0.504523373277971
"132" 0 0.765689000917646
"133" 0 0.0551447488325646
"134" 0.731282278255136 0.466927093221266
"135" 0 0.041830908856299
"136" 0 0
"137" 0 0.0499273594798683
"138" 0 0.0602140386839043
"139" 0 0.128436814014346
"140" 0 0.00314702415538341
"141" 0 0.135225421110275
"142" 0 0
"143" 0 0.0188485682560519
"144" 0 0
"145" 0 0
"146" 0 0.191027776060284
"147" 0 0.040152330338946
"148" 0 0
"149" 0 0
"150" 0.102485529996856 0.102485529996856
"151" 0.679710814821379 0.637417219398955
"152" 0 0.0796537512598604
"153" 0 0
"154" 0 0.219242520004586
"155" 0 0
"156" 0 0
"157" 0 0.107797950929935
"158" 0.533770724475896 0.702257853517794
"159" 0 0
"160" 0 0.492075834681434
"161" 0 0.0166929398135303
"162" 0 0
"163" 0 0.0613498629177067
"164" 0.0922102171370554 0.0922102171370554
"165" 0 0
"166" 0 0.028546562796166
"167" 0 0.00139694930441166
"168" 0.638768527836603 0
"169" 0 0.0597481112411208
"170" 0 0
"171" 0 0.610316734240645
"172" 0 0
"173" 0 0.0925133656937432
"174" 0 0
"175" 0 0.0673200471922924
"176" 0 0.0459866629648075
"177" 0 0
"178" 0 0.12102216300816
"179" 0.684001148139127 0
"180" 0 0
"181" 0 0.198213604538039
"182" 0 0.0225430256217876
"183" 0 0.0403734591949488
"184" 0 0.0731361993170893
"185" 0 0
"186" 0 0
"187" 0 0.392250406819268
"188" 0 0.416553840652948
"189" 0 1.09772847832733
"190" 0 0.0810662239646986
"191" 0 0
"192" 0 0.489354636252345
"193" 0 0
"194" 0 0.525128073003055
"195" 0 0.00019899150778834
"196" 0 0.62351565444936
"197" 0 0.513515864451356
"198" 0 0.17664315490181
"199" 0 0.506459224962462
"200" 0 0.150252707803674
