"err_tau1" "err_pgram"
"1" 0 0
"2" 0 0.00304896557940833
"3" 0 0
"4" 0 0
"5" 0 0
"6" 0 0
"7" 0 0.00478224280643588
"8" 0 0.00497849477955268
"9" 0 0
"10" 0 0
"11" 0 0
"12" 0 0.00405007221478164
"13" 0 0
"14" 0.00523367605537836 0.481512121992859
"15" 0 0
"16" 0 0
"17" 0 0.00358686496740763
"18" 0 0.000121292789421949
"19" 0 0.00140188991133
"20" 0 0.00435705036048617
"21" 0 0
"22" 0 0
"23" 0 0
"24" 0 0
"25" 0 0.019635251790639
"26" 0 0.0105106841244989
"27" 0 0.00329852224817809
"28" 0 0
"29" 0 0.00569213685081844
"30" 0 0.00835538978532531
"31" 0 0.0129265981579724
"32" 0 0
"33" 0 0
"34" 0 0.00409154808027865
"35" 0 0
"36" 0 0.00441207854068757
"37" 0 0.00527022155097601
"38" 0 0
"39" 0 0
"40" 0 0
"41" 0 0.0151232828720275
"42" 0 0
"43" 0 0.00288891634484691
"44" 0 0.00518147826257917
"45" 0 0.00327139535361817
"46" 0 0.00290563353733305
"47" 0 0.00706339228094464
"48" 0 0.00291334099107498
"49" 0 0.0047958887444587
"50" 0 0.480786951935205
"51" 0 0
"52" 0 0
"53" 0 0.0110767580034158
"54" 0 0
"55" 0 0.00376345176371318
"56" 0 9.4772635677266e-05
"57" 0 0.00206987709968459
"58" 0 0
"59" 0 0
"60" 0 0
"61" 0 0.00805655778679461
"62" 0 0
"63" 0 0.00577861621565878
"64" 0 0
"65" 0 0.00610817532136945
"66" 0 0
"67" 0 0
"68" 0 0
"69" 0 0.0138168485225659
"70" 0 0
"71" 0 0
"72" 0 0
"73" 0.0072242408505025 0.0072242408505025
"74" 0 0.0103350430118816
"75" 0.0306675264712953 0
"76" 0 0.517144282876609
"77" 0 0.00253236512439103
"78" 0 0.0110597209575254
"79" 0 0.00402730160417438
"80" 0.0286156526337834 0.522241822178737
"81" 0 0
"82" 0 0.00959902818093955
"83" 0 0.00308230817694145
"84" 0 0.004354812445968
"85" 0 0.00257197735435913
"86" 0 0.00310387641954162
"87" 0 0.00800802354331243
"88" 0 0
"89" 0 0
"90" 0 0.486970823899149
"91" 0 0.0105469069609057
"92" 0.0376228205796985 0.00425388216429765
"93" 0 0
"94" 0 0
"95" 0 0
"96" 0 0.00398295066183352
"97" 0 0
"98" 0 0.0144780665865086
"99" 0.0107037003622318 0.00246101929179219
"100" 0.00555203737910761 0.00778005358270322
"101" 0 0.0038069901342006
"102" 0 0.00466865557488019
"103" 0.0398724137140104 0.476091203013689
"104" 0 0.00759896704892439
"105" 0 0
"106" 0.0348364447240239 0.526745653702158
"107" 0.00523557675479093 0.00523557675479093
"108" 0 0.00169288919786751
"109" 0 0.00251188979156118
"110" 0 0.0112701838694109
"111" 0 0
"112" 0 0.010375610234592
"113" 0.0470518465476568 0
"114" 0.00584030132045316 0.00584030132045316
"115" 0 0.00504711746630689
"116" 0 0.00447459416316408
"117" 0 0.0159531776865967
"118" 0 0
"119" 0.0329515058701757 0.498164579201752
"120" 0 0.00653410525691737
"121" 0 0.0019795681726923
"122" 0 0.00414734912356972
"123" 0 0.000346971902435707
"124" 0 0.0104884124529346
"125" 0 0.0036813266705953
"126" 0 0
"127" 0 0.0057080551480498
"128" 0 0
"129" 0 0
"130" 0 0
"131" 0.0356659267265293 0.00541666813167362
"132" 0 0.0193456477501934
"133" 0 0.00509208055918261
"134" 0 0.0106246693397202
"135" 0 0
"136" 0 0
"137" 0 0.545710461989113
"138" 0 0
"139" 0 0.00316806175744128
"140" 0 0.00304537441140914
"141" 0 0
"142" 0 0
"143" 0 0.00434598129209296
"144" 0.0371667778603097 0
"145" 0 0
"146" 0 0
"147" 0.0408378080677623 0
"148" 0 0
"149" 0 0
"150" 0 0.00297628170040579
"151" 0 0
"152" 0 0.00262633471975384
"153" 0 0
"154" 0 0.00455437744769663
"155" 0 0
"156" 0 0.00840303818616782
"157" 0 0
"158" 0 0.0117236110339193
"159" 0 0
"160" 0 0
"161" 0 0
"162" 0 0
"163" 0 0
"164" 0 0.00364535103563219
"165" 0.00475047746221972 0.00859799019992135
"166" 0 0
"167" 0 0
"168" 0 0.00724478622767064
"169" 0.0333776671763202 0
"170" 0 0
"171" 0 0
"172" 0 0.485038615231877
"173" 0 0.00337843985900061
"174" 0 0.00680803803521019
"175" 0 0.00204219275426892
"176" 0 0
"177" 0 0
"178" 0 0.00343990804197088
"179" 0 0.000463420032642825
"180" 0 0
"181" 0 0.472251265351388
"182" 0 0
"183" 0 0.00983484272313492
"184" 0 0.00333309219504383
"185" 0 0.00286671958297139
"186" 0 0
"187" 0 0.00816972665112284
"188" 0 0.00290497988605122
"189" 0 0.00142642766638687
"190" 0 0.00311138882556497
"191" 0 0.000461952285726051
"192" 0 0.00407361093716503
"193" 0 0
"194" 0 0
"195" 0 0
"196" 0 0
"197" 0.0353073796141218 0
"198" 0 0
"199" 0 0
"200" 0 0
