"err_tau1" "err_pgram"
"1" 0 0
"2" 0 0
"3" 0 0
"4" 0 0.158616427868671
"5" 0 0.149475093779402
"6" 0 0.123149871153434
"7" 0 0.495544699575201
"8" 0 0
"9" 0 0.157524393890343
"10" 0 0.341238067243227
"11" 1.0348305427812 0.492273232154896
"12" 1.20991452467028 0.488282694519555
"13" 0 0
"14" 0 0.00467230155188733
"15" 0 0
"16" 0 0.113066439753008
"17" 0 0.0504924684724203
"18" 0.991747237061226 0.478894994329523
"19" 0 0
"20" 0 0.481521556177966
"21" 0.420467510331471 0.361222204560152
"22" 0 0
"23" 0 0.01765010780284
"24" 0 0.534950928044307
"25" 0 0.358691762008641
"26" 0 0.768728620396856
"27" 0.813008538375161 0.0721339110620468
"28" 0 0.0941215423156382
"29" 0 0.386607154380105
"30" 0 0.192920108649769
"31" 0 0.127493750010865
"32" 0 0.69785577826355
"33" 0 0
"34" 0 0.0567201714418736
"35" 0 0
"36" 0 0
"37" 0 0.14566884566045
"38" 0.140574829056951 0.140574829056951
"39" 0.327247825633022 0.444321169624475
"40" 0 0
"41" 0 0
"42" 0.980523431146131 0.41825633716497
"43" 0.16882194122586 0.274342250400458
"44" 0.858856134261971 0.385599412428503
"45" 0 0
"46" 0 0.480196698476552
"47" 0 0.0601246360401708
"48" 0 0
"49" 0 0.0580869411269855
"50" 0 0.264629304579497
"51" 0 0.0968401258423333
"52" 0.413178441561248 0.413178441561248
"53" 0 0
"54" 0 0.095827008726283
"55" 0.0805490904984354 0.107321599705389
"56" 0.116717218807448 0.1727981827274
"57" 0 0.219730106465793
"58" 0 0.653911127052015
"59" 0 0.0559047197178718
"60" 0 0.196449161625542
"61" 0 0
"62" 0 0.0584709582233056
"63" 0 0.52049784589109
"64" 0 0.4129591387035
"65" 0 0.305648150087723
"66" 0.788817379197691 0.320729388585725
"67" 0.233765544973366 0
"68" 0 0.0540896735824522
"69" 1.00204360254914 0.660447610647407
"70" 0.279531604221806 0
"71" 0 0.108869510658819
"72" 0 0.104462650436844
"73" 0 0
"74" 0 0
"75" 0.200518984609443 0.200518984609443
"76" 0 0
"77" 0.876327925272346 0
"78" 0 0.213838917080703
"79" 0.12685253933008 0.12685253933008
"80" 0.281032020904908 0.281032020904908
"81" 0 0.0315094941597449
"82" 0 0.226869482314758
"83" 0 0.454546404443951
"84" 0.301326108930402 0.102629506026365
"85" 0 0.067687362261252
"86" 0 0.0160184889674955
"87" 0 0
"88" 0 0
"89" 0 0.402825942311349
"90" 0 0
"91" 0 0.112542565529008
"92" 0.994374532840237 0
"93" 0.100070057001358 0.0223633981368023
"94" 0.16921769338679 0.219792363649764
"95" 0.251646716513991 0.00409197057192125
"96" 0 0
"97" 0 0.73582461048982
"98" 0.139734816978334 0.613762079093307
"99" 0 0.727659420216736
"100" 0 0.526333335443276
"101" 0 0.540931755394331
"102" 0 0.0284441024319661
"103" 1.03334219499012 0.574907931305212
"104" 0 0
