"err_tau1" "err_pgram"
"1" 0 0
"2" 0 0.336200417772484
"3" 0 0.383391099896545
"4" 0 0.112405024233718
"5" 0 0.625802876303593
"6" 0.100300847128789 0.19549672256444
"7" 0 0.0458355009268595
"8" 0 0
"9" 0 0.114060733066508
"10" 0.116632378430706 0.559423251936238
"11" 0 0.260691540112371
"12" 0.508567452308401 0.514470163709845
"13" 0 0
"14" 0 0
"15" 0 0.0164847177092333
"16" 0.148368463461093 0.148368463461093
"17" 0.166709828977085 0.268716186673492
"18" 0 0
"19" 0 0.110918917306924
"20" 0 0.113501923678951
"21" 0 0
"22" 0 0.0600255567066704
"23" 0.603428245699314 0.0407662196706468
"24" 0 0.571486716056023
"25" 0 0.00448992631028879
"26" 0 0.0679034620375876
"27" 0 0.469975804736917
"28" 0 0.102877814962747
"29" 0.531255422234879 0
"30" 0 0
"31" 0 0
"32" 0 0
"33" 0.494817304726119 0.350419361721889
"34" 0.463181304457739 0.439862329194197
"35" 0 0.177029873298865
"36" 0.105034556216486 0.207763343760997
"37" 0 0.154929188040861
"38" 0 0.0768351506337158
"39" 0 0.0609002619037166
"40" 0 0
"41" 0 0.107383806127249
"42" 0.568853064867946 0.501118995768632
"43" 0.15083462275421 0
"44" 0 0
"45" 0 0.650594342328065
"46" 0 0.0885472614417517
"47" 0 0
"48" 0 0.0663074246751798
"49" 0 0.103184782609315
"50" 0.648211481650767 0.136521768282656
"51" 0.474997551523669 0.36824677679321
"52" 0 0.41045805635701
"53" 0 0.16406310374567
"54" 0 0.069794370525332
"55" 0 0.427672303804276
"56" 0 0
"57" 0 0.0836074957565636
"58" 0 0.07322206289865
"59" 0 0
"60" 0.532711092450466 0.43886241051842
"61" 0 0.132692323882497
"62" 0.110890368904486 0.110890368904486
"63" 0 0
"64" 0 0
"65" 0 0.0675722729280449
"66" 0.607177402938278 0.511396589802246
"67" 0 0
"68" 0 0.0885355718901526
"69" 0 0.163089013029322
"70" 0.450831518431954 0
"71" 0 0
"72" 0 0.369578731813057
"73" 0.630865442996379 0
"74" 0 0.108584579693296
"75" 0 0.0341777141706252
"76" 0 0
"77" 0.621612381606952 0.498235068295991
"78" 0 0.00721846925469194
"79" 0.525368229026649 0
"80" 0.0968939028730992 0.0968939028730992
"81" 0 0.0532138453005844
"82" 0 0
"83" 0 0.544744830888524
"84" 0.10041506659521 0
"85" 0 0.0638999141769778
"86" 0 0
"87" 0 0.12411909061073
"88" 0.0793727625156325 0.0793727625156325
"89" 0 0.527979208609598
"90" 0 0.081579002302408
"91" 0.598713609937026 0
"92" 0 0
"93" 0 0.331936978520185
"94" 0 0
"95" 0 0.0227385062799551
"96" 0 0
"97" 0 0.018573350867855
"98" 0 0
"99" 0 0.085572707015654
"100" 0 0.608866102399362
"101" 0 0
"102" 0 0.0007312902701306
"103" 0 0
"104" 0 0.0485420601996693
"105" 0 0
"106" 0 0
"107" 0 0.0991324462211934
"108" 0 0.545848588692105
"109" 0 0.0965502798400729
"110" 0 0
"111" 0 0.353105804709433
"112" 0 0.647457298606626
"113" 0 0.123517490550311
"114" 0 0
"115" 0 0.101612982862603
"116" 0.125610533151965 0.439067311775947
"117" 0.525851556284291 0
"118" 0 0.0647939537383887
"119" 0 0.110208211434651
"120" 0 0.00883239778130452
"121" 0 0
"122" 0.0402552903686766 0.0402552903686766
"123" 0 0
"124" 0.0809811516845572 0
"125" 0.583877499846379 0.395411784909718
"126" 0.473266544478127 0.663409310005946
"127" 0 0
"128" 0.598089209445093 0.358246069674584
"129" 0.570248111630788 0
"130" 0 0
"131" 0 0.0907736118675709
"132" 0 0
"133" 0 0.10483026391901
"134" 0 0.269465001589893
"135" 0 0.148843955730193
"136" 0.0588658596465866 0.166623887941683
"137" 0.082330010985821 0.0915317906954191
"138" 0 0
"139" 0.520550266088776 0.577815678676006
"140" 0.0669110970361657 0.620466972763902
"141" 0 0
"142" 0 0
"143" 0.083711377189147 0.083711377189147
"144" 0 0.237561623331672
"145" 0 0
"146" 0 0
"147" 0 0
"148" 0.140037277640588 0
"149" 0.527169276084669 0
"150" 0.659674462701333 0.48712347616625
"151" 0 0
"152" 0 0.0637304231222395
"153" 0.599146955917507 0
"154" 0.63516789824036 0.134932579047132
"155" 0 0
"156" 0 0.225407192590034
"157" 0 0
"158" 0 0
"159" 0 0
"160" 0 0.496167591536388
"161" 0 0.329878882479345
"162" 0 0.649794086617339
"163" 0 0
"164" 0.119385523916395 0
"165" 0 0.365691132728182
"166" 0 0
"167" 0 0
"168" 0 0.00190947459437319
"169" 0.56442601304668 0.614885685437619
"170" 0 0.0731482335540517
"171" 0.7430985202824 0.174276542447644
"172" 0 0.154724893919631
"173" 0 0.547910008176721
"174" 0.595404052530306 0
"175" 0 0.0935819623536571
"176" 0 0.68500496550998
"177" 0 0
"178" 0 0.0532289849963943
"179" 0 0
"180" 0 0.537723209125797
"181" 0 0.0500913160729545
"182" 0 0
"183" 0 0
"184" 0 0
"185" 0 0
"186" 0.128297977082747 0
"187" 0 0.637947154714036
"188" 0 0.0575505417002322
"189" 0 0.100310671960985
"190" 0.565873932985763 0.520410573780206
"191" 0 0.497597709369475
"192" 0 0.0537165207790229
"193" 0.580484346816168 0.330999679049325
"194" 0 0.000767110441227117
"195" 0 0.0913767606202546
"196" 0 0
"197" 0 0
"198" 0 0
"199" 0.610242338817491 0
"200" 0.519339815111722 0.675330325617178
