"err_tau1" "err_pgram"
"1" 0 0
"2" 0 0
"3" 0 0
"4" 0 0
"5" 0 0.418695507130475
"6" 0 0
"7" 0 0.514256403885839
"8" 0 0
"9" 0 0
"10" 0 0.0136649330467938
"11" 0 0
"12" 0 0
"13" 0 0
"14" 0 0.021619539049082
"15" 0 0.0215694465794956
"16" 0 0
"17" 0 0.623300091566676
"18" 0 0.0424539778165218
"19" 0 0.000548971817934359
"20" 0 0.0131688121527686
"21" 0 0
"22" 0 0.0342858562678711
"23" 0 0.0158818956019835
"24" 0 0
"25" 0 0.0383106432307134
"26" 0 0
"27" 0 0
"28" 0 0.454491727940986
"29" 0 0.00785208274971889
"30" 0 0
"31" 0 0.45287142783472
"32" 0 0
"33" 0 0.0249371963971423
"34" 0 0.490384780916228
"35" 0 0.00474184280611515
"36" 0 0
"37" 0 0
"38" 0 0.0352160394588262
"39" 0 0
"40" 0 0
"41" 0 0
"42" 0 0
"43" 0 0.0170050668071717
"44" 0 0.010682290803458
"45" 0 0.00062001707900781
"46" 0 0
"47" 0 0.0163929204293866
"48" 0 0
"49" 0 0.0174185327526999
"50" 0 0
"51" 0 0
"52" 0 0
"53" 0 0
"54" 0 0.0261403426309522
"55" 0 0
"56" 0 0.0194267474063175
"57" 0 0.0174377151873281
"58" 0 0.0138956506733159
"59" 0 0.0292938775139816
"60" 0 0
"61" 0 0.0140989130193776
"62" 0 0.0187892698892145
"63" 0 0
"64" 0 0
"65" 0 0.00826091836789822
"66" 0 0
"67" 0 0.554470781604305
"68" 0 0
"69" 0 0.0361916455362313
"70" 0 0
"71" 0 0.554156035085493
"72" 0 0.601515179845734
"73" 0 0
"74" 0 0.0156272198976569
"75" 0.0329126854394334 0.515998044444394
"76" 0 0.522410454377049
"77" 0 0.0263766620319836
"78" 0 0.0112035408228132
"79" 0 0.0308862908909077
"80" 0 0
"81" 0 0.465769081336542
"82" 0 0
"83" 0.136104232910159 0.479518657232976
"84" 0 0.0042257125319292
"85" 0 0.0355848665994932
"86" 0 0.542006082763666
"87" 0 0
"88" 0 0.000625696991210336
"89" 0 0.013282220566735
"90" 0 0
"91" 0 0.0183777670960115
"92" 0 0
"93" 0 0
"94" 0 0.488360041974851
"95" 0 0.0213991484276441
"96" 0 0
"97" 0 0
"98" 0 0.475466949327638
"99" 0 0.023390217098401
"100" 0.01251973498253 0
"101" 0 0.483841261980191
"102" 0 0
"103" 0 0.000424951309033715
"104" 0 0
"105" 0 0
"106" 0 0
"107" 0 0.0120943143373448
"108" 0 0
"109" 0 0.416270160248003
"110" 0 0
"111" 0 0.0268843422840646
"112" 0 0
"113" 0 0.031128406327451
"114" 0 0
"115" 0 0
"116" 0 0.0241027840075177
"117" 0 0
"118" 0 0.0309938899493751
"119" 0 0.533912748569236
"120" 0 0.0468769232460797
"121" 0 0
"122" 0 0.00111649154992263
"123" 0 0.0133768337563184
"124" 0 0.00438175478942614
"125" 0 0.0168283113040571
"126" 0 0
"127" 0 0.00452500739414986
"128" 0 0.0229683057580275
"129" 0 0
"130" 0 0.00293646468487417
"131" 0 0
"132" 0 0.0113478081090047
"133" 0 0
"134" 0 0.511314432672967
"135" 0 0.0194076819095374
"136" 0 0
"137" 0 0
"138" 0 0
"139" 0 0.0160909568719635
"140" 0 0
"141" 0 0.029511300266026
"142" 0 0.0600916898353643
"143" 0 0
"144" 0 0.055389145282605
"145" 0 0.0619195160045545
"146" 0 0.00539490180829228
"147" 0 0.379451147899054
"148" 0 0.00203888714154908
"149" 0 0.00685099039548757
"150" 0 0
"151" 0 0
"152" 0 0.0386741929719313
"153" 0 0.556540697091027
"154" 0 4.16308228267009e-05
"155" 0 0
"156" 0 0.0130448714745107
"157" 0 0
"158" 0 0
"159" 0 0
"160" 0 0.0408446538772991
"161" 0 0
"162" 0 0
"163" 0 0
"164" 0 0
"165" 0 0
"166" 0 0.412431337836887
"167" 0 0.387877207668752
"168" 0 0
"169" 0 0.610065527066862
"170" 0 0.49201712519553
"171" 0 0
"172" 0 0.0236021974499984
"173" 0 0.00249852184456909
"174" 0 0.515978480255822
"175" 0 0
"176" 0.0192491105229645 0.549296483163699
"177" 0 0.000535646429727103
"178" 0 0
"179" 0 0.0181067724462327
"180" 0 0.0167136982561221
"181" 0 0.0174137441045694
"182" 0 0.0221965111968398
"183" 0 0
"184" 0 0.060337660496312
"185" 0 0.00194822371143507
"186" 0 0.0159295725914952
"187" 0 0.00688748589886712
"188" 0 0
"189" 0 0
"190" 0 0
"191" 0 0
"192" 0 0
"193" 0 0
"194" 0 0
"195" 0 0
"196" 0 0.0253469399676925
"197" 0 0.456571437515184
"198" 0 0.0170077917995819
"199" 0 0
"200" 0 0
