#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb5 14A 8 even-skipped Kruppel giant
628 34.96 54.64 33.72 20.23 208.30
629 35.16 91.29 111.16 16.06 19.06
630 35.07 71.66 28.48 19.35 105.50
631 35.20 15.14 39.73 17.27 157.45
632 35.00 84.81 81.33 16.71 46.00
633 35.20 74.21 32.24 18.70 96.22
634 35.31 20.24 41.16 17.88 175.96
635 35.17 27.33 42.77 19.84 195.83
636 35.17 81.60 76.69 16.90 56.05
637 35.12 77.64 56.21 18.60 79.57
638 35.64 93.36 74.30 15.25 10.46
639 35.51 30.09 42.05 21.42 195.27
640 35.48 42.79 37.95 22.36 221.17
641 35.44 24.44 39.22 18.96 190.80
642 35.72 38.21 36.52 23.09 195.70
643 35.56 58.77 31.64 18.97 182.33
644 35.55 61.08 28.93 17.76 177.00
645 35.70 47.38 40.57 23.37 200.70
646 35.73 7.55 22.18 12.92 97.27
647 35.70 76.84 83.47 20.44 56.54
648 35.73 10.44 26.08 13.65 121.99
649 35.90 22.03 38.57 19.53 177.17
650 35.83 50.43 40.62 22.21 205.92
651 35.79 64.87 28.58 17.86 146.58
652 35.97 17.56 34.08 19.31 157.90
653 35.87 56.14 32.10 21.01 205.73
654 35.97 53.14 34.97 22.67 198.76
655 36.02 66.98 32.13 18.24 104.74
656 35.80 69.59 37.42 20.14 111.36
657 35.96 40.41 37.75 21.89 196.50
658 36.31 79.78 138.75 20.59 39.44
659 36.36 85.39 139.82 21.97 32.68
660 36.22 32.54 37.45 24.63 180.89
661 36.08 35.48 37.58 22.68 202.01
662 36.23 44.78 34.65 23.15 188.17
663 36.22 13.12 30.54 17.40 137.46
664 36.36 82.79 151.19 21.23 36.80
665 36.30 28.62 35.43 20.82 178.79
666 36.37 62.65 29.96 19.01 127.63
667 36.56 26.20 33.10 20.02 166.26
668 36.54 73.32 135.73 20.25 55.72
669 36.74 76.42 140.93 22.09 49.45
670 36.70 71.29 162.73 24.20 58.55
671 36.36 8.25 22.88 13.38 102.62
672 36.81 19.56 30.60 17.86 143.90
673 36.78 49.02 34.48 23.83 168.64
674 36.70 91.27 114.96 22.58 15.54
675 36.61 15.58 32.67 18.85 134.01
676 36.45 20.47 32.06 18.41 158.65
677 36.62 24.10 34.97 19.18 138.39
678 36.69 57.67 30.97 22.26 132.61
679 36.80 60.19 34.91 19.85 138.58
680 36.65 9.52 24.67 14.79 111.21
681 36.77 42.11 34.66 23.38 176.04
682 36.80 88.03 148.20 26.54 25.40
683 37.00 30.58 36.04 22.84 166.33
684 36.82 68.72 100.65 22.22 78.79
685 36.96 39.30 37.83 24.21 167.70
686 36.97 54.42 36.42 24.99 162.85
687 37.08 34.33 38.39 25.96 169.72
688 37.10 36.83 39.52 25.89 161.28
689 37.16 46.53 35.45 22.72 161.26
690 37.18 51.59 40.74 26.93 151.20
691 37.04 64.71 53.24 21.63 99.66
692 37.17 11.40 27.51 15.49 107.37
693 37.52 6.97 20.72 15.58 76.53
694 37.33 22.45 32.02 19.56 145.66
695 37.67 17.55 29.34 18.88 105.67
696 37.45 44.10 39.64 24.01 145.20
697 37.54 28.11 34.99 22.64 127.48
698 37.62 66.83 134.81 22.44 62.79
699 37.45 62.45 78.79 23.78 93.86
700 37.67 14.24 27.84 17.53 110.45
701 37.71 55.99 42.35 24.70 124.35
702 37.84 32.44 42.76 25.07 113.74
703 37.72 81.17 157.62 29.22 25.79
704 37.74 83.98 140.89 31.73 25.23
705 37.76 58.41 57.09 22.45 96.69
706 37.82 74.77 159.83 28.64 38.28
707 37.82 86.52 103.23 25.04 19.74
708 37.95 92.07 75.93 32.53 10.79
709 38.03 78.51 171.59 28.36 30.74
710 37.92 25.30 38.78 20.63 103.45
711 37.90 41.12 44.97 26.25 134.11
712 37.94 69.73 185.21 27.18 47.93
713 37.91 72.37 176.30 26.71 39.80
714 37.92 48.47 45.47 28.52 130.50
715 38.06 89.39 100.04 35.24 14.63
716 38.16 20.17 34.78 19.32 111.71
717 38.02 38.09 43.84 26.05 123.70
718 38.22 60.69 167.07 23.88 59.17
719 38.12 53.36 60.27 27.33 102.59
720 38.25 35.17 57.34 26.24 121.40
721 38.29 50.94 91.69 29.41 91.67
722 38.48 9.39 30.77 17.09 63.63
723 38.57 65.49 166.31 27.49 51.25
724 38.46 30.31 71.09 25.71 96.73
725 38.64 63.24 183.98 30.04 48.64
726 38.44 11.80 29.91 19.68 84.80
727 38.47 46.45 71.92 27.00 112.14
728 38.24 21.80 39.21 26.21 121.14
729 38.45 43.83 114.26 28.65 98.96
730 38.62 23.20 41.87 18.59 97.88
731 38.54 27.77 76.97 22.83 87.65
732 38.88 56.36 171.91 29.33 60.76
733 38.85 87.12 85.73 42.97 15.46
734 38.90 39.64 113.08 27.99 89.29
735 38.89 67.90 184.33 29.40 37.88
736 38.84 82.42 111.48 40.16 20.21
737 38.90 7.18 36.01 15.31 40.11
738 39.13 58.77 197.44 31.23 57.41
739 38.72 93.23 48.68 35.68 8.05
740 38.99 16.48 45.52 21.54 84.68
741 39.14 14.23 43.83 21.14 79.50
742 39.05 41.98 151.42 28.91 81.35
743 39.14 49.06 166.57 30.44 62.77
744 39.11 85.17 91.76 44.25 17.16
745 39.08 33.05 136.24 28.53 72.77
746 38.94 73.90 147.22 35.28 25.29
747 39.19 19.21 74.27 23.68 73.36
748 39.12 25.76 114.35 25.49 73.28
749 39.16 37.07 150.00 29.08 72.63
750 39.06 70.98 150.82 32.84 29.20
751 39.17 79.47 110.77 41.21 18.53
752 39.44 54.13 173.20 31.06 50.39
753 39.08 76.64 114.68 33.71 24.13
754 39.18 92.36 50.05 46.18 10.40
755 39.36 45.25 172.31 31.58 80.64
756 39.51 51.49 192.50 31.68 49.98
757 39.36 90.16 63.27 46.23 11.40
758 39.58 28.43 163.29 29.87 52.45
759 39.52 21.84 91.89 23.92 73.97
760 39.48 61.28 177.01 34.52 39.43
761 39.86 30.92 175.89 30.26 49.22
762 39.85 34.96 164.81 33.88 48.97
763 40.02 7.40 89.13 21.71 30.83
764 39.69 12.14 91.61 22.62 53.25
765 39.92 9.90 99.08 21.70 42.97
766 39.94 64.30 166.12 40.99 29.60
767 40.07 47.24 193.22 33.68 44.19
768 39.94 66.91 164.86 44.37 27.43
769 40.00 24.11 153.34 29.45 49.45
770 40.12 43.50 203.64 32.89 44.97
771 39.75 82.77 72.96 44.98 15.52
772 40.00 38.86 169.54 34.32 59.84
773 39.89 87.46 72.92 56.33 13.49
774 40.32 41.01 191.42 41.45 45.56
775 40.05 69.37 122.70 36.53 21.76
776 40.00 72.07 113.74 46.51 21.43
777 40.17 56.99 177.96 35.64 38.39
778 39.98 74.79 112.55 42.93 17.98
779 40.21 16.78 115.45 23.82 43.01
780 40.16 77.63 103.38 51.46 17.12
781 40.30 91.73 37.28 68.19 9.84
782 40.26 84.46 57.93 69.79 14.66
783 40.42 26.35 168.06 31.23 36.76
784 40.41 59.51 164.33 43.28 30.58
785 40.53 19.89 159.34 30.75 38.68
786 40.79 14.15 126.72 27.22 32.99
787 40.62 32.91 170.73 40.97 34.14
788 40.70 36.91 173.94 37.02 33.45
789 40.49 62.03 152.83 45.48 27.12
790 40.78 49.55 178.66 39.72 33.76
791 40.59 54.36 167.84 40.52 36.41
792 40.75 79.70 72.04 61.22 16.33
793 40.75 22.29 158.11 32.98 38.36
794 40.88 51.96 175.24 47.96 31.95
795 40.76 89.44 46.70 82.70 12.01
796 40.81 28.78 182.83 36.98 32.28
797 40.71 82.00 60.81 85.10 15.86
798 40.95 45.29 193.93 47.04 31.25
799 41.18 11.36 133.15 28.15 26.44
800 40.99 86.92 49.51 85.70 13.99
801 41.14 5.99 88.77 25.67 15.72
802 41.04 65.69 141.69 53.17 20.37
803 41.00 73.12 86.12 61.14 16.30
804 41.08 75.83 88.83 79.70 16.25
805 41.06 71.02 90.14 57.36 16.55
806 41.37 39.39 194.30 55.02 29.73
807 41.18 68.79 113.54 61.70 18.44
808 41.30 30.95 160.78 46.76 26.21
809 41.36 56.09 157.86 50.76 25.85
810 41.24 42.85 190.78 47.46 32.70
811 41.15 77.97 68.67 58.67 15.18
812 41.41 8.79 118.48 27.22 18.28
813 41.26 34.78 163.73 50.43 32.55
814 41.41 47.20 181.50 48.11 27.24
815 41.38 63.26 118.97 67.24 22.01
816 41.41 18.40 137.60 31.49 24.90
817 41.49 24.06 156.01 34.14 23.17
818 41.49 58.24 129.64 60.04 23.12
819 41.36 93.59 22.05 64.91 8.12
820 41.50 60.97 120.27 60.44 20.83
821 41.46 16.88 134.98 33.80 25.38
822 41.66 91.41 28.95 94.89 9.07
823 41.57 26.57 152.20 42.87 23.43
824 41.72 83.28 38.65 102.67 13.59
825 41.78 85.23 34.20 77.55 13.45
826 41.84 53.95 132.46 60.82 25.15
827 41.97 15.31 131.08 36.56 20.23
828 41.88 21.33 153.34 41.05 22.13
829 42.07 32.83 168.50 60.98 21.54
830 42.00 81.01 35.79 106.84 14.55
831 41.99 37.24 157.93 56.26 23.90
832 42.12 41.66 174.25 62.45 21.64
833 42.09 28.98 140.78 52.79 20.18
834 42.05 51.42 139.14 67.59 24.84
835 41.90 73.65 64.81 94.74 15.05
836 42.08 79.11 42.15 103.29 14.51
837 42.12 44.31 164.29 73.20 25.55
838 42.15 48.99 155.06 62.59 24.91
839 42.01 66.52 84.81 80.66 17.42
840 42.37 87.37 32.50 102.62 11.58
841 42.36 12.70 122.29 39.85 16.29
842 42.32 34.92 149.09 65.55 21.99
843 42.33 64.12 71.75 109.00 17.01
844 42.25 68.64 60.87 92.59 16.29
845 42.26 77.61 42.27 96.66 13.86
846 42.30 71.28 59.46 90.37 15.54
847 42.16 75.85 51.74 84.63 16.31
848 42.46 7.40 74.05 34.88 13.82
849 42.60 19.45 121.50 54.66 18.06
850 42.50 94.78 19.45 71.79 6.97
851 42.37 59.43 85.65 96.79 18.57
852 42.75 89.57 27.26 111.06 11.04
853 42.59 46.50 148.90 70.00 20.63
854 42.59 61.76 70.01 110.02 19.26
855 42.72 24.87 125.99 58.17 19.18
856 42.69 30.83 138.77 70.30 19.69
857 42.53 56.46 91.11 81.05 22.43
858 42.86 17.05 103.17 51.90 17.29
859 42.72 27.18 110.58 68.26 19.14
860 42.76 39.40 128.23 81.37 20.80
861 43.14 92.39 30.29 126.88 8.61
862 42.96 22.70 124.45 56.54 17.66
863 42.82 84.15 28.94 99.26 13.81
864 42.90 53.58 91.70 100.08 21.59
865 43.00 73.63 41.13 114.42 14.08
866 43.01 50.28 119.96 102.12 21.64
867 43.04 66.13 49.03 126.38 16.49
868 43.09 36.52 128.66 93.05 20.87
869 43.31 14.43 97.58 54.27 13.38
870 43.18 69.80 38.79 110.82 16.27
871 43.24 44.41 120.54 100.94 20.80
872 43.14 81.50 27.50 115.03 13.98
873 43.15 41.82 113.95 96.65 21.48
874 43.31 75.96 35.14 124.67 15.21
875 43.25 33.71 100.42 110.97 19.11
876 43.29 78.85 34.88 141.36 14.18
877 43.28 58.76 61.40 115.22 19.64
878 43.42 63.87 46.56 126.27 16.60
879 43.49 5.56 52.94 51.44 9.72
880 43.46 47.52 86.06 114.58 21.71
881 43.64 11.83 68.57 60.36 13.32
882 43.60 28.87 84.68 84.67 16.06
883 43.57 56.27 63.13 125.10 19.15
884 43.70 68.09 36.76 136.71 15.66
885 43.48 7.94 60.20 50.94 11.76
886 43.81 71.39 32.04 125.65 15.05
887 43.69 51.91 65.75 124.65 19.26
888 43.61 86.56 25.56 113.16 13.21
889 43.70 31.04 98.50 98.56 16.18
890 43.67 61.39 44.38 122.16 17.46
891 43.64 26.61 88.16 73.54 14.54
892 43.82 37.71 70.30 120.43 19.71
893 43.94 94.40 32.94 79.63 7.05
894 43.82 40.20 74.90 125.89 18.70
895 43.80 84.24 29.62 143.62 13.49
896 43.81 17.33 70.94 93.57 14.13
897 44.03 54.13 51.37 139.77 19.54
898 44.10 49.53 65.48 131.83 20.35
899 44.11 21.67 59.23 93.20 13.84
900 44.14 23.69 67.99 102.77 15.46
901 44.17 42.83 57.34 124.88 18.50
902 44.00 87.54 28.11 114.39 13.96
903 44.18 89.69 40.05 138.94 11.07
904 44.25 80.07 30.75 135.31 14.23
905 44.23 82.25 31.74 145.82 13.70
906 44.19 32.92 68.13 133.58 18.01
907 44.30 45.30 62.95 137.06 19.92
908 44.15 76.94 30.24 117.33 14.64
909 44.70 10.43 41.11 89.61 12.02
910 44.21 35.20 59.92 121.70 18.04
911 44.25 59.10 42.79 131.32 17.17
912 44.33 66.13 35.70 153.81 16.73
913 44.16 73.74 33.76 128.04 15.24
914 44.18 15.28 50.77 81.60 12.90
915 44.52 7.14 34.05 67.66 9.63
916 44.42 63.62 40.82 152.11 15.08
917 44.53 13.41 37.97 76.19 12.91
918 44.43 92.09 39.63 100.02 9.44
919 44.55 26.64 53.29 110.94 14.44
920 44.71 47.42 49.77 150.45 18.74
921 44.87 85.97 41.91 143.42 13.33
922 44.74 19.48 45.07 108.56 13.54
923 44.73 38.51 45.88 134.73 18.27
924 44.73 5.03 25.37 63.24 7.59
925 44.72 28.82 49.03 118.39 15.36
926 44.65 56.69 45.85 150.82 18.72
927 44.74 16.88 42.66 95.85 13.33
928 44.81 68.59 38.17 155.20 16.16
929 44.80 52.08 46.32 155.33 20.73
930 44.87 61.13 35.29 150.93 15.77
931 44.86 75.66 33.66 138.74 13.87
932 44.92 31.05 51.56 137.52 17.58
933 44.89 71.30 36.55 148.77 14.99
934 44.93 40.87 54.28 142.68 19.77
935 45.31 78.39 80.64 156.85 13.86
936 44.99 82.73 38.91 142.46 14.31
937 45.09 22.07 41.85 107.77 13.30
938 45.18 33.76 48.76 149.92 16.61
939 45.28 36.24 45.46 152.66 17.57
940 45.28 24.50 42.89 129.63 13.69
941 45.22 54.49 41.49 160.52 17.70
942 45.35 93.85 105.91 109.20 7.64
943 45.34 43.41 46.56 164.87 17.97
944 45.27 49.86 47.96 167.69 20.64
945 45.26 73.97 39.06 154.41 14.25
946 45.60 8.62 29.73 96.74 10.64
947 45.40 87.84 63.98 129.72 11.94
948 45.63 15.24 34.44 113.46 13.43
949 45.35 58.75 42.33 158.44 18.29
950 45.34 65.81 43.68 159.75 16.61
951 45.50 90.80 125.96 139.50 10.59
952 45.65 45.60 49.24 171.81 19.48
953 45.42 63.22 42.20 160.53 16.75
954 45.70 27.14 45.45 152.14 16.98
955 45.82 6.59 27.34 95.07 9.26
956 45.80 38.80 50.06 164.92 17.67
957 45.84 47.91 53.83 187.71 18.00
958 45.88 56.56 56.01 178.85 19.02
959 45.86 69.88 98.33 147.31 15.46
960 45.81 17.80 34.35 117.62 12.92
961 45.88 29.37 44.46 154.70 15.58
962 45.92 72.53 99.65 164.50 14.85
963 45.88 84.38 106.19 129.09 14.69
964 45.95 20.33 37.60 142.59 13.67
965 46.01 31.73 44.89 165.90 16.99
966 45.99 41.36 54.86 160.87 18.64
967 45.98 51.84 53.13 172.34 18.68
968 45.99 12.89 33.23 117.50 13.86
969 46.09 67.32 135.62 164.38 14.83
970 46.07 61.14 60.09 161.71 16.70
971 46.27 22.82 47.45 155.09 14.09
972 46.27 81.91 140.74 127.92 13.68
973 46.24 34.45 64.12 173.48 18.90
974 46.30 75.76 130.86 147.75 14.86
975 46.25 64.38 83.29 170.82 16.48
976 46.36 10.78 34.65 115.99 11.34
977 46.36 54.33 78.35 170.28 17.27
978 46.58 79.22 191.01 171.93 15.11
979 46.47 58.63 89.88 182.82 16.73
980 46.62 89.72 162.37 143.87 11.08
981 46.69 96.23 83.88 78.27 6.38
982 46.59 36.85 84.09 184.46 17.46
983 46.55 25.45 74.57 169.95 15.07
984 46.64 50.02 100.18 193.99 19.40
985 46.55 93.09 150.44 112.77 8.68
986 46.62 43.93 70.39 185.47 18.07
987 46.80 87.12 147.48 127.82 13.24
988 46.60 16.66 50.36 127.00 13.25
989 46.85 8.44 43.21 122.44 10.68
990 46.92 27.78 113.04 183.49 15.58
991 46.84 46.87 163.90 192.96 20.76
992 46.90 69.06 205.35 159.43 15.92
993 47.02 13.59 71.18 143.53 12.51
994 46.90 18.69 56.58 163.19 13.39
995 47.00 30.06 114.92 192.21 16.35
996 47.08 5.73 35.53 110.66 9.04
997 47.00 39.37 114.74 185.03 18.53
998 47.06 72.07 204.59 174.92 15.26
999 47.05 84.48 182.39 147.36 13.55
1000 46.99 15.54 71.13 141.04 13.12
1001 47.02 32.56 90.93 175.10 17.12
1002 47.09 62.87 191.73 160.02 16.98
1003 47.13 41.53 122.09 190.10 18.95
1004 47.20 52.66 186.92 186.42 18.77
1005 47.20 57.02 216.79 170.04 17.17
1006 47.16 65.45 187.95 172.82 16.19
1007 47.14 60.49 183.68 179.55 17.06
1008 47.25 20.99 82.44 164.09 14.11
1009 47.32 74.76 197.77 151.00 15.10
1010 47.22 10.86 72.32 152.28 12.00
1011 47.37 23.65 131.44 173.70 13.02
1012 47.39 35.25 169.94 184.16 18.79
1013 47.59 49.22 213.83 194.70 19.14
1014 47.59 54.94 209.07 173.56 17.94
1015 47.66 67.51 215.96 153.43 15.63
1016 47.57 77.36 189.49 154.95 14.82
1017 47.50 80.64 182.13 155.88 13.89
1018 47.75 94.45 111.16 110.44 7.61
1019 47.68 91.90 159.02 133.49 9.16
1020 47.77 45.30 214.82 186.19 17.12
1021 47.81 82.49 160.00 142.74 13.94
1022 47.88 26.23 173.94 175.31 15.57
1023 47.61 98.82 21.44 33.67 2.22
1024 47.92 37.71 194.44 203.17 18.23
1025 48.02 58.81 213.13 165.74 15.78
1026 48.00 89.25 165.51 151.16 11.53
1027 47.94 96.75 42.06 59.43 6.43
1028 47.88 11.52 128.15 155.65 12.25
1029 47.99 42.96 221.61 198.00 18.48
1030 48.03 17.74 180.12 181.08 12.48
1031 48.00 33.66 194.06 203.49 17.43
1032 48.21 47.43 218.90 187.03 19.22
1033 48.20 51.40 226.90 181.47 19.55
1034 48.15 7.12 105.56 131.16 9.38
1035 48.06 9.14 111.09 143.57 10.92
1036 48.15 31.24 211.47 189.88 17.63
1037 48.24 15.51 187.76 172.57 13.63
1038 48.21 63.98 225.43 166.46 16.41
1039 48.14 61.43 210.27 162.11 16.88
1040 48.09 70.30 211.73 177.21 15.42
1041 48.31 28.95 202.98 180.11 15.73
1042 48.22 84.74 149.78 159.84 12.81
1043 48.20 73.16 202.89 166.38 14.96
1044 48.33 40.21 214.34 192.95 18.20
1045 48.34 4.72 86.95 113.57 9.46
1046 48.49 20.11 190.48 156.15 14.24
1047 48.34 79.89 168.24 160.78 14.84
1048 48.41 22.61 198.72 161.29 13.76
1049 48.45 75.39 173.12 164.84 15.34
1050 48.57 13.65 167.24 139.71 13.65
1051 48.50 56.34 228.68 179.73 18.73
1052 48.59 86.85 107.53 138.96 13.10
1053 48.60 53.64 223.60 192.20 19.75
1054 48.59 66.05 211.65 154.68 15.21
1055 49.08 98.28 13.41 39.17 2.79
1056 48.67 36.01 224.10 191.10 17.99
1057 48.68 77.72 148.96 154.48 15.65
1058 48.75 93.12 82.57 122.09 9.08
1059 48.84 24.71 209.61 165.55 14.07
1060 48.86 49.47 225.63 194.20 19.40
1061 48.84 68.19 180.39 181.01 15.34
1062 49.11 11.29 145.12 153.26 11.27
1063 48.88 44.39 221.87 191.84 19.00
1064 49.03 71.52 133.88 181.28 14.89
1065 49.01 82.27 101.98 151.34 13.74
1066 49.04 90.77 78.64 138.16 10.22
1067 49.21 95.94 24.13 77.86 6.35
1068 49.03 33.21 225.80 197.80 15.70
1069 49.08 60.01 217.45 179.15 16.50
1070 49.16 27.08 220.55 180.20 14.28
1071 49.17 42.14 232.04 192.92 18.50
1072 49.22 62.08 158.13 182.91 17.44
1073 49.28 38.05 210.38 193.10 18.68
1074 49.18 17.31 147.30 173.49 13.26
1075 49.32 57.85 230.46 190.46 18.23
1076 49.38 73.56 103.18 161.26 14.62
1077 49.36 46.57 187.49 185.61 19.94
1078 49.39 64.07 143.68 178.67 16.53
1079 49.38 30.90 214.46 185.46 16.29
1080 49.44 84.61 81.72 154.57 13.82
1081 49.23 76.00 101.77 171.36 15.13
1082 49.52 88.53 62.45 130.81 11.86
1083 49.54 8.88 156.93 131.43 10.39
1084 49.47 51.45 189.17 207.66 19.28
1085 49.37 79.98 83.73 179.33 14.12
1086 49.43 5.41 121.73 146.78 8.92
1087 49.55 55.21 212.23 186.72 18.11
1088 49.65 40.08 209.49 179.55 18.22
1089 49.61 70.00 81.69 171.94 15.91
1090 49.65 14.57 137.12 180.73 12.81
1091 49.58 21.90 165.49 181.64 13.78
1092 49.82 28.77 190.89 191.65 15.48
1093 49.70 34.93 204.48 189.74 17.98
1094 49.74 66.00 108.27 184.43 17.91
1095 49.74 19.34 116.84 172.43 13.79
1096 49.95 4.08 68.42 112.62 8.27
1097 49.90 77.87 60.31 171.50 14.97
1098 49.89 93.29 44.05 139.75 9.25
1099 49.84 48.85 163.76 209.11 20.37
1100 49.93 68.09 106.95 176.43 14.27
1101 49.91 75.44 73.86 165.50 14.92
1102 49.96 43.91 155.36 208.63 19.69
1103 49.95 24.73 123.83 196.12 13.98
1104 49.97 86.88 59.06 145.08 12.89
1105 50.12 52.95 142.99 208.76 20.88
1106 50.18 17.01 83.86 172.88 13.74
1107 50.18 32.57 163.23 202.25 17.45
1108 50.20 60.10 108.04 178.45 17.68
1109 50.07 81.10 54.97 154.86 13.06
1110 49.93 83.14 64.14 150.57 15.86
1111 50.11 85.78 55.00 161.23 14.45
1112 50.35 36.20 113.62 201.31 18.13
1113 50.39 41.83 123.46 215.22 18.27
1114 50.27 62.56 100.86 176.08 16.57
1115 50.46 26.59 82.92 187.47 15.08
1116 50.32 57.41 116.46 200.71 18.65
1117 50.36 71.84 56.54 173.72 14.54
1118 50.43 96.24 16.84 76.90 6.52
1119 50.31 6.69 72.59 135.44 8.98
1120 50.39 10.32 79.91 146.26 10.77
1121 50.52 37.99 115.08 221.64 18.35
1122 50.53 45.65 104.90 217.50 19.62
1123 50.52 90.81 37.77 152.28 10.64
1124 50.55 30.37 127.01 200.79 16.33
1125 50.69 20.81 72.18 191.32 13.15
1126 50.41 82.76 48.72 149.07 13.74
1127 50.64 54.96 97.69 203.30 18.18
1128 51.05 2.95 26.49 103.77 7.02
1129 50.67 50.43 101.73 196.45 19.75
1130 50.60 23.27 72.62 182.79 14.56
1131 50.80 47.73 85.15 208.35 20.29
1132 50.79 64.74 63.41 173.10 15.58
1133 50.66 12.45 64.78 148.97 12.16
1134 50.84 84.80 35.67 146.69 13.53
1135 50.89 74.03 44.83 167.81 15.17
1136 50.96 14.59 61.09 179.40 13.90
1137 50.90 40.01 83.19 213.93 17.86
1138 50.92 79.89 40.63 160.64 14.71
1139 50.95 34.32 83.49 209.10 18.06
1140 50.82 66.99 62.11 180.67 15.78
1141 50.87 98.18 8.02 29.75 3.66
1142 51.01 69.37 44.66 187.73 15.97
1143 50.98 87.90 34.16 143.14 12.28
1144 51.12 8.52 50.96 164.91 11.84
1145 51.09 28.25 72.41 193.79 14.94
1146 51.01 76.47 40.49 168.99 13.82
1147 51.18 59.32 69.18 186.79 17.42
1148 51.09 92.67 28.39 150.63 9.17
1149 51.24 43.64 76.26 215.02 18.58
1150 51.24 52.64 63.48 194.88 17.88
1151 51.22 25.01 62.78 194.89 15.30
1152 51.27 61.92 52.07 174.54 16.38
1153 51.37 93.84 25.84 141.16 8.04
1154 51.39 32.18 67.94 202.21 16.76
1155 51.41 56.86 62.28 193.64 17.99
1156 51.41 82.49 32.58 155.41 14.46
1157 51.50 6.21 36.77 138.18 9.40
1158 51.49 36.37 59.01 207.92 16.58
1159 51.34 72.52 39.57 177.76 14.33
1160 51.68 10.46 43.13 158.34 12.07
1161 51.62 17.03 44.56 164.11 13.60
1162 51.64 22.39 48.85 201.46 14.43
1163 51.51 71.31 37.47 177.84 16.55
1164 51.69 41.48 61.13 211.09 19.25
1165 51.73 48.53 51.78 201.19 19.18
1166 51.76 95.96 14.80 82.96 6.59
1167 51.75 30.05 63.66 207.33 15.36
1168 51.84 12.79 42.89 166.10 12.70
1169 51.83 38.81 58.68 211.38 18.69
1170 51.87 64.03 40.14 172.81 15.45
1171 51.78 66.70 40.39 171.54 16.30
1172 51.96 45.94 53.23 201.68 19.60
1173 51.98 50.58 50.59 189.69 19.58
1174 52.06 26.90 51.61 203.10 15.00
1175 51.92 54.67 48.62 193.96 18.27
1176 52.02 90.94 25.42 136.92 9.91
1177 51.94 20.16 38.62 175.36 13.53
1178 51.97 78.02 34.61 172.19 15.02
1179 52.22 2.04 11.42 67.19 5.26
1180 52.02 75.24 34.73 164.42 15.00
1181 52.10 84.85 26.55 141.27 12.62
1182 52.18 33.85 48.63 191.98 16.36
1183 52.13 88.13 25.51 149.11 11.44
1184 52.26 60.87 47.62 170.51 17.09
1185 52.24 69.80 32.81 162.25 14.39
1186 52.43 7.58 29.79 146.07 9.08
1187 52.37 58.65 46.44 183.54 16.62
1188 52.30 24.58 42.42 198.38 14.06
1189 52.36 72.84 32.18 160.01 13.76
1190 52.33 43.47 50.91 205.20 18.14
1191 52.54 14.94 35.07 154.93 12.58
1192 52.34 80.64 31.01 159.19 13.82
1193 52.61 52.44 44.78 179.98 18.00
1194 52.61 35.89 56.88 204.25 16.75
1195 52.77 56.44 45.26 174.29 17.44
1196 52.66 5.11 23.04 114.90 9.11
1197 52.69 29.05 44.57 198.91 14.78
1198 52.70 31.46 53.87 194.44 16.16
1199 52.73 40.88 54.14 198.92 18.28
1200 52.78 67.42 53.37 164.51 14.82
1201 52.73 17.52 32.75 156.31 12.92
1202 52.94 62.87 43.13 169.25 15.64
1203 52.88 93.26 21.98 124.74 8.27
1204 52.87 38.32 56.72 199.83 15.96
1205 52.77 48.02 53.14 191.29 18.65
1206 52.93 65.33 43.68 171.28 14.74
1207 53.01 9.65 29.56 136.83 10.20
1208 52.91 22.53 38.00 181.37 13.64
1209 53.00 12.05 33.45 156.39 12.43
1210 53.03 19.97 39.60 181.65 12.59
1211 53.10 95.80 17.83 81.01 6.16
1212 53.05 76.79 33.19 150.64 14.79
1213 53.11 78.76 35.23 147.95 13.92
1214 53.22 45.73 58.53 194.97 18.46
1215 53.18 54.39 55.46 188.64 16.67
1216 53.14 86.66 30.82 141.98 13.32
1217 53.25 74.92 48.78 159.93 14.29
1218 53.24 50.31 49.07 186.84 17.83
1219 53.29 25.32 60.80 188.18 13.11
1220 53.46 71.01 47.25 165.36 14.24
1221 53.44 89.30 43.51 147.02 11.31
1222 53.36 43.03 66.99 195.74 18.88
1223 53.34 81.41 42.41 137.43 13.38
1224 53.43 68.94 62.55 163.10 14.24
1225 53.56 91.53 45.44 120.49 9.10
1226 53.52 27.86 70.70 198.64 14.61
1227 53.47 33.38 66.43 193.67 15.50
1228 53.49 60.57 50.85 165.36 16.89
1229 53.38 84.65 29.79 132.66 13.73
1230 53.55 58.15 59.64 168.07 17.96
1231 53.60 73.01 45.70 148.16 12.56
1232 53.75 15.89 58.30 164.74 12.80
1233 53.67 36.27 91.11 189.66 16.26
1234 53.81 6.85 28.96 135.31 9.02
1235 53.80 13.87 49.01 144.22 11.68
1236 53.79 30.57 102.13 172.19 16.63
1237 53.67 4.76 22.24 111.49 8.86
1238 53.92 39.07 151.88 183.09 18.19
1239 53.84 48.19 83.14 186.97 17.52
1240 54.02 52.94 108.25 174.31 16.80
1241 53.96 41.10 123.80 196.97 18.02
1242 53.93 18.42 71.41 162.89 12.38
1243 54.08 64.76 144.00 143.58 14.03
1244 54.09 93.84 62.21 85.61 7.25
1245 54.08 62.66 83.09 157.50 15.51
1246 54.08 67.05 141.99 149.45 14.33
1247 54.05 21.49 69.46 142.91 12.32
1248 54.23 83.05 83.79 136.40 12.74
1249 54.11 9.01 41.88 129.51 10.69
