#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl21 14A 8 Kruppel even-skipped fushi-tarazu

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - Kr, channel 2 - eve, channel 3 - ftz>
605 35.24 64.65 16.48 13.21 123.68
606 35.42 30.58 14.36 34.43 127.71
607 35.40 41.50 16.10 41.99 144.07
608 35.39 67.80 18.27 16.35 103.17
609 35.53 25.21 14.40 32.99 134.44
610 35.37 72.68 17.39 20.67 44.55
611 35.63 51.57 17.74 16.56 161.77
612 35.59 56.51 18.10 12.49 147.47
613 35.78 9.22 9.60 31.50 102.59
614 35.47 14.34 10.81 52.95 36.54
615 35.62 45.08 18.09 26.20 165.29
616 35.75 22.48 13.67 31.34 148.09
617 35.79 34.73 15.56 29.01 156.56
618 35.82 88.30 17.52 96.14 25.96
619 36.01 17.03 11.68 32.22 125.64
620 36.01 37.45 15.87 27.12 171.27
621 35.86 49.01 18.55 17.09 161.17
622 36.11 70.31 19.93 100.22 33.91
623 36.11 76.89 18.95 132.67 30.75
624 36.06 83.59 22.62 138.41 26.26
625 36.13 27.74 14.60 23.57 165.89
626 36.37 59.03 18.55 13.82 110.35
627 36.21 80.39 21.83 155.69 28.58
628 36.20 62.12 18.59 15.01 79.45
629 36.23 11.88 10.34 26.26 126.04
630 36.39 53.79 18.59 12.26 146.12
631 36.40 73.29 20.49 134.23 32.06
632 36.40 32.37 16.01 23.88 157.19
633 36.19 64.81 20.08 19.38 73.79
634 36.39 40.06 16.77 21.00 150.33
635 36.57 20.07 12.36 20.39 147.25
636 36.59 85.97 24.47 114.94 26.14
637 36.38 43.73 16.42 21.61 162.97
638 36.85 14.40 11.94 18.32 134.35
639 36.60 47.45 19.16 14.32 171.06
640 36.48 67.77 21.18 71.74 43.62
641 36.84 7.40 8.34 10.48 116.10
642 36.71 42.21 18.38 20.86 152.49
643 36.81 23.61 13.37 14.31 141.54
644 36.82 56.08 19.66 14.09 82.57
645 36.95 29.59 15.07 13.48 157.45
646 36.82 50.82 17.95 12.80 148.61
647 37.17 26.58 14.63 14.23 162.46
648 36.77 10.89 10.08 16.58 130.00
649 37.19 45.51 18.76 14.09 166.16
650 37.10 9.55 9.25 15.48 127.07
651 37.21 75.81 23.08 160.05 30.07
652 37.19 65.39 20.83 150.70 37.01
653 37.20 35.10 16.42 15.76 168.32
654 37.28 37.94 17.74 14.54 169.77
655 37.25 82.08 25.31 132.14 31.24
656 37.42 62.89 23.83 131.93 37.25
657 37.42 70.68 23.42 171.12 32.13
658 37.53 78.95 24.15 116.89 31.88
659 37.59 32.21 15.96 13.94 159.18
660 37.66 87.37 28.16 96.57 27.76
661 37.68 12.30 12.30 13.23 137.29
662 37.91 40.35 20.02 15.49 132.83
663 37.77 48.28 18.43 13.85 120.21
664 37.55 53.67 20.53 16.86 97.19
665 37.70 67.84 23.22 186.54 30.08
666 37.92 21.79 14.40 11.68 142.53
667 37.78 43.11 21.81 14.76 136.86
668 37.87 58.98 23.10 122.31 41.74
669 37.99 50.77 20.44 18.12 94.49
670 38.03 73.34 27.28 141.74 28.85
671 38.06 84.08 30.21 117.79 29.15
672 37.89 24.56 17.25 13.85 151.70
673 38.23 19.42 13.22 10.59 122.68
674 38.03 92.14 21.30 30.38 36.92
675 38.15 29.17 17.06 12.51 148.09
676 38.31 6.44 10.09 8.90 100.84
677 38.32 16.77 13.38 10.56 114.93
678 38.33 76.66 26.92 91.69 28.95
679 38.32 9.72 10.78 8.85 111.93
680 38.40 61.65 35.22 175.63 36.79
681 38.29 89.44 27.17 56.67 30.78
682 38.37 34.38 19.70 12.79 113.45
683 38.35 54.91 24.92 88.39 46.37
684 38.40 46.25 22.13 21.48 62.88
685 38.60 65.50 27.25 175.97 31.89
686 38.72 14.30 13.56 10.38 91.60
687 38.70 26.64 17.08 13.75 100.30
688 38.70 57.45 24.57 175.34 34.84
689 38.56 80.44 35.61 92.97 30.82
690 38.60 52.36 24.14 79.74 40.05
691 38.71 68.83 29.36 182.39 31.08
692 38.91 31.34 18.40 14.75 80.45
693 38.97 71.40 33.79 149.26 32.12
694 38.83 86.51 43.11 76.47 49.62
695 39.12 23.46 16.81 17.19 90.93
696 39.05 39.22 21.71 22.98 63.76
697 39.58 91.52 27.03 16.90 92.74
698 39.20 11.42 10.74 10.39 63.20
699 39.23 74.47 38.01 98.21 35.80
700 39.23 36.14 23.55 23.08 60.16
701 39.16 45.20 23.78 79.59 43.08
702 39.42 63.01 29.45 147.74 33.90
703 39.27 82.25 43.84 65.80 87.47
704 39.39 88.81 42.84 33.16 105.01
705 39.33 7.32 10.90 10.25 56.25
706 39.30 20.77 14.94 17.73 60.79
707 39.55 53.99 27.19 184.84 37.59
708 39.38 77.68 41.56 81.42 36.07
709 39.36 8.96 10.71 10.03 56.71
710 39.35 41.88 24.84 99.89 48.27
711 39.62 51.28 28.24 182.72 35.31
712 39.45 60.08 31.43 156.76 33.93
713 39.31 33.60 20.53 21.56 56.56
714 39.67 48.84 27.84 162.19 35.74
715 39.50 17.40 13.77 16.13 52.20
716 39.68 56.50 32.21 186.93 35.46
717 39.47 5.75 10.10 8.29 39.38
718 39.74 65.74 34.78 117.93 30.37
719 39.76 68.53 34.00 128.57 32.57
720 39.97 80.60 52.05 54.31 106.68
721 39.77 26.01 20.53 72.26 43.28
722 40.16 86.15 68.84 32.52 132.68
723 40.08 46.34 27.90 172.44 39.08
724 39.98 31.84 22.97 84.59 41.25
725 40.15 37.99 25.54 153.59 40.86
726 39.99 72.21 47.29 90.02 36.88
727 40.21 35.00 23.00 128.50 36.37
728 40.27 43.52 29.51 167.38 40.36
729 40.36 40.58 25.01 170.92 38.98
730 40.15 19.98 16.12 66.84 42.95
731 40.38 28.28 21.18 144.50 34.29
732 40.28 12.89 15.78 66.83 29.07
733 40.16 75.20 62.22 56.73 46.34
734 40.60 22.56 18.74 89.98 36.24
735 40.39 58.77 34.61 117.16 30.79
736 40.65 83.50 69.10 37.16 136.33
737 40.52 17.12 17.23 93.95 28.62
738 40.45 63.77 40.54 114.17 37.90
739 40.58 61.54 46.17 99.95 35.78
740 40.73 78.10 75.93 39.57 127.45
741 40.70 89.42 55.96 24.09 120.42
742 40.56 69.89 58.91 82.13 41.82
743 40.95 30.73 25.68 158.60 34.14
744 40.82 53.01 36.17 182.94 36.03
745 40.82 55.98 37.82 131.12 39.63
746 40.73 66.38 57.78 99.27 40.67
747 40.91 25.43 21.90 130.22 31.74
748 40.95 50.21 36.12 178.09 39.62
749 41.19 92.27 41.55 10.03 90.32
750 41.05 73.04 76.50 47.93 147.28
751 41.08 47.51 35.55 126.48 37.68
752 41.14 14.57 17.08 116.18 28.19
753 41.23 33.32 26.42 152.55 37.11
754 41.24 19.53 21.08 130.12 29.81
755 41.26 36.51 29.64 181.21 37.94
756 41.30 80.93 82.16 29.73 142.29
757 41.36 11.09 17.33 99.08 24.73
758 41.28 44.70 34.06 151.95 40.06
759 41.36 68.29 74.86 56.17 145.55
760 41.44 39.21 32.59 164.66 37.78
761 41.32 58.82 55.18 83.74 39.38
762 41.53 75.96 94.95 31.10 152.05
763 41.46 41.93 35.87 135.42 38.42
764 41.56 86.30 95.16 17.93 143.55
765 41.79 89.33 81.05 16.01 112.84
766 41.71 28.10 28.58 129.45 30.25
767 41.74 61.47 70.35 62.95 147.12
768 41.79 23.58 25.48 144.51 34.31
769 41.64 54.12 56.98 107.42 42.15
770 41.93 65.69 94.88 35.77 162.77
771 41.80 56.60 66.08 84.35 48.73
772 41.69 69.65 80.00 46.08 163.85
773 41.92 51.61 58.61 117.15 44.17
774 41.99 70.97 101.80 38.46 166.23
775 41.95 48.77 54.46 118.18 46.17
776 41.92 83.70 100.35 16.70 140.32
777 42.18 17.98 26.58 110.39 29.60
778 42.11 35.19 34.67 130.70 37.67
779 42.15 30.54 32.82 116.07 38.02
780 42.08 45.82 49.21 109.64 43.00
781 42.18 5.93 14.59 64.16 26.20
782 42.19 15.60 22.24 100.88 31.24
783 42.35 79.60 102.67 17.30 139.99
784 42.29 13.22 22.85 103.60 32.01
785 42.27 25.76 30.15 120.58 33.15
786 42.23 8.30 19.93 91.62 26.59
787 42.40 21.21 28.86 102.38 30.58
788 42.32 43.08 51.65 138.29 42.55
789 42.40 92.41 61.89 9.99 62.87
790 42.35 37.84 47.12 124.72 41.40
791 42.42 58.36 99.03 43.32 164.17
792 42.47 32.80 42.07 125.42 37.60
793 42.41 73.66 105.18 19.72 161.62
794 42.44 82.63 111.56 17.85 135.67
795 42.42 40.40 54.45 115.83 43.26
796 42.54 54.49 90.03 56.93 160.49
797 42.66 10.60 22.94 91.33 28.92
798 42.78 63.13 123.42 25.96 168.84
799 42.72 76.75 118.95 22.81 155.46
800 42.72 68.44 125.20 21.55 162.20
801 42.87 49.82 83.18 69.68 175.76
802 42.80 28.09 42.02 105.12 39.13
803 42.82 85.72 115.37 15.41 123.90
804 42.79 89.13 115.51 16.96 84.49
805 42.93 46.74 84.09 82.08 169.18
806 43.00 52.25 96.44 60.94 173.76
807 43.02 60.43 130.83 29.08 173.41
808 42.95 23.70 39.85 92.72 36.31
809 43.00 35.96 58.54 95.69 50.72
810 43.24 6.81 20.78 67.86 42.60
811 43.28 44.18 85.05 65.16 159.69
812 43.19 71.48 146.14 17.47 166.12
813 43.17 30.50 58.82 99.76 90.97
814 43.34 56.60 115.37 35.45 185.93
815 43.48 92.44 75.92 16.84 29.08
816 43.22 16.64 37.16 85.76 42.90
817 43.30 41.35 83.24 77.10 167.54
818 43.41 38.43 81.94 66.68 159.86
819 43.35 14.00 37.38 81.77 99.60
820 43.36 25.78 54.90 70.80 121.50
821 43.50 82.67 132.01 19.44 74.38
822 43.45 33.14 63.00 102.30 154.92
823 43.59 8.85 28.75 70.88 107.81
824 43.54 74.19 139.41 16.73 155.62
825 43.61 67.05 151.97 17.40 180.48
826 43.53 79.74 151.43 18.78 101.99
827 43.63 21.33 51.06 68.97 133.49
828 44.06 11.49 46.01 58.43 146.74
829 43.78 53.91 128.92 24.15 183.21
830 43.87 28.00 59.30 63.57 145.30
831 43.80 47.87 124.97 38.53 190.13
832 43.74 76.95 152.06 18.45 123.31
833 43.88 87.80 126.96 25.67 52.22
834 43.92 58.73 151.38 16.96 175.43
835 44.01 69.36 152.07 17.06 156.92
836 43.93 61.50 155.63 18.36 186.70
837 44.02 35.73 88.92 61.27 171.00
838 44.07 64.60 150.93 17.83 176.37
839 44.10 24.04 62.58 58.32 162.74
840 44.09 50.81 133.78 28.31 186.32
841 44.26 84.58 133.42 58.61 41.48
842 44.30 18.61 59.52 48.47 140.47
843 44.25 42.89 127.09 30.11 190.51
844 44.34 45.57 125.91 26.74 179.21
845 44.36 30.25 84.14 39.89 162.32
846 44.40 39.89 121.69 32.41 183.97
847 44.41 71.97 167.74 18.77 121.44
848 44.48 32.80 102.05 44.12 174.91
849 44.75 6.58 37.07 40.34 115.55
850 44.54 56.35 169.82 18.72 178.02
851 44.64 78.53 156.20 35.48 45.05
852 44.67 75.28 166.30 23.94 54.37
853 44.71 81.30 158.09 74.47 40.42
854 44.79 37.49 127.27 24.27 170.74
855 44.80 9.26 50.67 41.97 138.00
856 44.83 66.87 175.18 18.83 110.18
857 44.80 21.26 76.55 39.17 146.50
858 44.87 26.65 96.81 28.98 173.73
859 44.79 48.13 155.91 21.92 180.81
860 44.81 52.98 162.59 17.73 192.25
861 44.79 62.32 185.59 19.65 137.55
862 45.00 91.44 120.29 147.19 29.47
863 44.92 59.21 187.09 20.50 143.85
864 44.90 85.51 154.91 103.43 36.20
865 45.15 34.87 123.03 24.15 181.25
866 45.08 88.00 145.81 149.16 36.87
867 45.11 24.04 94.69 25.80 168.26
868 45.25 41.45 160.03 21.76 189.52
869 45.19 69.66 175.51 27.02 58.93
870 45.24 50.28 168.21 17.04 147.66
871 45.27 16.97 86.90 20.00 157.08
872 45.38 44.28 159.14 21.41 177.01
873 45.34 29.37 116.11 21.32 165.92
874 45.46 64.48 172.08 27.49 68.24
875 45.40 14.73 81.51 19.90 148.63
876 45.42 54.77 188.10 17.02 136.25
877 45.51 72.71 178.32 58.57 48.54
878 45.50 32.27 128.12 17.81 160.90
879 45.51 82.97 167.94 176.84 37.58
880 45.67 57.08 194.56 25.02 88.42
881 45.46 12.53 69.95 16.33 148.54
882 45.64 46.90 178.18 17.12 138.35
883 45.68 61.37 186.05 24.95 55.51
884 45.85 19.11 97.41 14.30 143.97
885 45.86 39.16 163.24 19.84 158.78
886 45.76 78.67 166.21 135.65 38.06
887 45.84 75.63 179.81 114.77 39.68
888 45.96 67.88 185.90 104.72 45.51
889 45.82 6.51 53.31 13.56 134.54
890 45.84 21.86 113.05 16.90 152.34
891 45.90 36.63 160.66 22.51 175.76
892 45.93 52.33 199.07 24.89 97.11
893 46.03 8.95 79.59 14.41 143.08
894 46.01 27.00 129.33 17.37 173.22
895 45.76 84.36 133.47 172.53 40.29
896 46.09 86.74 140.42 190.55 32.95
897 45.97 11.33 74.86 14.09 146.00
898 46.16 59.13 203.25 63.44 51.70
899 46.11 24.82 121.58 17.78 174.58
900 46.29 81.44 175.62 183.24 38.68
901 46.24 90.37 128.88 175.99 32.15
902 46.28 49.67 180.23 36.80 60.45
903 46.37 16.04 103.90 12.51 142.16
904 46.38 29.15 150.00 18.08 175.65
905 46.27 41.77 182.95 30.55 115.47
906 46.42 34.19 166.90 24.52 106.77
907 46.31 70.49 188.09 166.30 48.21
908 46.40 31.51 156.56 19.33 121.50
909 46.46 13.39 111.94 12.45 141.75
910 46.51 44.58 202.30 36.30 83.59
911 46.56 54.65 188.95 97.44 49.98
912 46.62 65.48 178.56 147.53 48.62
913 46.57 62.56 199.92 141.92 45.24
914 46.67 47.12 210.39 62.58 64.55
915 46.78 73.56 188.61 213.85 40.56
916 46.73 4.77 52.83 6.86 121.70
917 46.83 20.25 145.49 19.96 74.98
918 46.78 22.78 151.23 21.72 122.23
919 46.91 37.13 181.96 33.93 58.09
920 46.96 84.45 154.81 204.46 36.83
921 46.99 79.42 173.29 202.40 39.41
922 46.94 57.13 212.73 168.22 45.63
923 46.97 11.08 113.93 12.05 121.97
924 46.97 51.99 194.84 126.48 47.95
925 47.04 76.61 179.23 207.17 40.05
926 47.10 7.38 89.32 11.04 131.48
927 47.10 39.74 196.00 126.81 60.67
928 47.12 27.33 171.12 31.65 83.17
929 47.21 60.16 207.95 216.76 44.81
930 47.30 68.24 184.78 206.47 44.08
931 47.24 25.03 154.17 33.27 77.23
932 47.21 42.72 198.02 139.30 57.89
933 47.21 89.14 130.15 195.13 32.28
934 47.38 32.54 183.93 104.50 54.08
935 47.39 49.01 208.16 203.84 48.42
936 47.38 71.01 195.15 234.45 43.14
937 47.48 29.85 169.77 38.55 53.94
938 47.56 92.38 69.50 86.31 26.45
939 47.40 13.63 128.10 24.03 72.55
940 47.63 34.92 191.00 101.21 45.81
941 47.72 15.99 158.94 70.66 48.99
942 47.65 46.00 204.69 206.84 52.97
943 47.62 54.73 189.40 221.49 45.72
944 47.69 62.88 196.63 234.17 45.61
945 47.75 19.04 167.29 80.78 48.84
946 47.72 82.14 159.47 190.20 36.75
947 48.01 86.61 150.60 186.18 34.67
948 47.76 9.56 130.53 22.64 58.23
949 47.74 21.97 155.34 52.57 50.78
950 47.84 65.50 189.22 237.77 45.11
951 47.96 4.95 81.50 14.77 55.15
952 47.91 58.05 206.93 238.03 47.31
953 48.02 51.22 197.09 234.87 47.52
954 48.07 73.25 192.88 205.01 40.95
955 48.12 26.84 183.38 119.45 45.14
956 48.01 79.00 190.28 181.08 37.80
957 48.21 37.12 194.90 204.87 46.88
958 48.21 41.47 199.64 235.22 50.22
959 48.21 11.94 138.62 79.06 39.83
960 48.24 90.07 145.26 112.88 35.05
961 48.26 24.63 174.56 123.44 42.96
962 48.23 43.89 205.82 237.68 48.35
963 48.15 76.14 180.38 194.00 40.43
964 48.37 39.22 198.75 235.61 45.05
965 48.34 7.24 114.28 54.19 41.40
966 48.36 60.72 206.41 236.83 44.47
967 48.38 69.81 174.90 215.24 45.33
968 48.38 30.99 190.58 194.12 43.92
969 48.49 48.33 194.32 233.52 49.83
970 48.59 33.17 184.08 213.13 45.69
971 48.62 53.28 193.91 235.53 48.97
972 48.59 55.85 196.46 222.60 45.16
973 48.58 67.14 199.95 205.30 45.81
974 48.65 14.40 154.34 105.96 39.14
975 48.76 28.93 180.58 200.27 44.81
976 48.71 84.24 156.49 95.93 40.46
977 48.81 97.37 24.11 13.15 16.86
978 48.76 20.17 167.55 155.92 39.03
979 48.73 22.68 180.15 183.90 42.62
980 48.85 45.69 199.28 231.82 53.13
981 48.75 63.82 200.13 221.58 46.28
982 48.77 9.82 132.46 110.16 34.66
983 48.83 17.44 170.11 148.83 38.62
984 48.80 81.18 180.01 125.23 40.24
985 49.07 35.28 186.40 221.50 44.65
986 48.89 58.35 208.19 228.35 51.62
987 49.03 91.71 95.07 58.46 85.74
988 49.05 77.84 186.48 98.33 44.16
989 49.17 5.33 89.50 95.03 28.85
990 49.11 74.66 192.54 113.11 50.00
991 49.18 94.69 36.60 19.47 58.18
992 49.21 50.60 210.56 187.58 52.22
993 49.21 71.72 207.15 139.09 46.76
994 49.24 88.61 146.81 57.34 97.91
995 49.33 27.05 189.57 193.67 40.49
996 49.24 42.81 212.32 230.88 52.20
997 49.36 40.07 207.28 217.68 52.28
998 49.47 24.39 176.28 196.22 40.35
999 49.53 37.32 191.70 207.94 46.60
1000 49.40 61.05 213.67 168.10 55.32
1001 49.48 68.67 197.96 120.25 43.75
1002 49.62 7.67 127.67 130.31 33.22
1003 49.63 12.96 155.38 156.14 36.04
1004 49.60 30.86 179.87 212.65 44.10
1005 49.75 2.74 52.71 61.30 24.79
1006 49.66 66.00 206.56 100.59 49.97
1007 49.79 83.04 171.36 64.21 143.12
1008 49.60 53.13 211.41 156.24 56.11
1009 49.65 55.61 216.70 139.19 63.40
1010 49.87 86.01 174.07 64.64 132.74
1011 49.76 21.62 177.41 176.81 42.41
1012 49.72 33.07 193.23 213.07 45.88
1013 49.73 63.64 224.27 117.38 56.80
1014 49.83 15.82 154.62 144.16 37.22
1015 49.79 10.37 156.71 150.34 36.14
1016 49.83 18.77 175.32 171.74 40.23
1017 49.83 58.13 224.70 124.72 127.77
1018 49.86 93.33 77.97 17.06 98.84
1019 49.96 79.86 176.21 53.09 134.68
1020 49.92 48.79 220.18 150.22 77.90
1021 49.98 44.40 213.53 139.76 87.85
1022 50.10 76.61 175.84 48.11 148.93
1023 50.33 91.31 125.91 26.32 116.96
1024 50.24 28.98 189.92 142.02 49.37
1025 50.10 73.55 199.98 64.18 156.69
1026 50.19 41.61 220.09 107.90 97.51
1027 50.33 34.47 203.98 107.94 66.73
1028 50.33 38.73 210.31 131.56 72.18
1029 50.47 51.41 218.00 102.36 183.45
1030 50.42 5.85 115.28 93.94 35.26
1031 50.33 25.84 187.50 144.77 44.27
1032 50.41 70.87 215.20 58.64 163.00
1033 50.44 59.72 209.82 74.80 189.00
1034 50.54 88.23 164.28 31.77 141.87
1035 50.60 62.41 213.14 64.29 187.82
1036 50.60 67.79 203.43 44.30 150.46
1037 50.63 53.84 214.89 64.28 188.45
1038 50.69 23.36 179.89 120.87 50.78
1039 50.70 46.10 205.03 60.62 178.62
1040 50.48 94.04 67.84 16.20 90.80
1041 50.64 8.87 134.95 71.34 48.56
1042 50.72 56.52 214.47 58.06 195.18
1043 50.72 31.65 192.56 117.12 75.42
1044 50.69 11.98 156.95 94.64 59.75
1045 50.79 20.71 178.11 67.14 89.11
1046 50.86 36.28 191.48 92.71 73.48
1047 50.81 17.42 178.49 74.19 57.53
1048 50.85 64.99 205.56 65.37 168.83
1049 50.96 14.64 169.08 63.80 103.09
1050 50.91 81.55 168.37 27.89 158.93
1051 50.94 48.98 210.42 64.82 178.83
1052 50.92 75.32 192.10 33.97 164.10
1053 51.08 27.34 189.02 68.60 104.60
1054 51.07 43.23 209.63 70.90 182.97
1055 51.22 84.54 166.17 22.06 141.32
1056 51.20 78.70 181.65 23.14 154.01
1057 51.26 40.44 210.19 53.63 194.40
1058 51.49 29.62 184.20 55.69 157.00
1059 51.37 72.79 198.91 28.89 149.77
1060 51.42 33.65 192.13 39.65 158.48
1061 51.61 93.73 96.89 11.59 100.64
1062 51.44 60.45 212.75 33.15 201.52
1063 51.52 24.81 190.98 55.43 152.55
1064 51.50 58.02 196.63 28.94 171.04
1065 51.59 90.69 125.73 16.11 127.49
1066 51.56 6.90 118.40 20.97 120.01
1067 51.60 9.79 151.00 25.23 121.66
1068 51.64 37.90 195.21 49.67 187.24
1069 51.56 69.73 189.98 30.87 175.41
1070 51.68 12.58 164.92 32.36 150.03
1071 51.63 19.53 176.79 45.61 158.86
1072 51.74 53.06 210.85 34.75 201.49
1073 51.69 87.61 152.47 17.98 150.36
1074 51.77 47.29 210.63 25.62 187.65
1075 51.73 50.67 205.69 32.98 188.92
1076 51.81 62.62 210.38 32.62 189.81
1077 51.77 55.51 203.71 32.02 188.07
1078 51.81 67.49 206.57 29.17 184.12
1079 51.85 22.32 187.15 36.46 154.26
1080 52.06 64.82 183.47 25.01 193.81
1081 51.93 17.11 162.27 27.60 165.14
1082 51.96 44.47 205.89 29.54 192.12
1083 51.90 76.05 187.90 20.12 155.49
1084 52.00 31.41 186.63 31.91 173.61
1085 52.02 81.74 175.54 18.80 162.66
1086 52.22 35.70 190.05 24.14 178.25
1087 52.18 27.13 192.35 29.20 174.94
1088 52.20 41.92 205.66 24.49 182.55
1089 52.26 14.65 159.62 23.43 152.42
1090 52.37 71.25 207.43 20.63 168.42
1091 52.45 39.46 201.17 25.03 199.41
1092 52.50 84.75 153.00 16.72 143.88
1093 52.51 79.20 179.17 15.83 160.56
1094 52.48 59.96 198.86 21.24 177.29
1095 52.70 33.44 193.53 22.89 179.17
1096 52.65 57.38 203.94 22.03 191.12
1097 52.66 73.60 185.53 21.74 165.75
1098 52.75 90.42 111.71 22.11 111.29
1099 52.75 6.55 118.27 13.43 131.13
1100 52.60 19.78 168.50 21.48 159.88
1101 52.60 49.74 198.67 24.82 197.62
1102 52.65 8.91 144.08 14.84 128.76
1103 52.69 24.88 182.48 19.74 165.34
1104 52.70 11.66 154.23 16.19 139.90
1105 52.78 46.25 197.22 20.41 199.83
1106 52.83 28.95 179.45 23.31 163.57
1107 52.83 52.42 199.20 26.79 192.02
1108 52.89 54.83 204.37 23.76 184.15
1109 52.96 69.01 181.39 24.34 172.00
1110 52.96 16.66 157.13 18.76 135.82
1111 52.92 22.33 183.62 21.86 161.79
1112 53.00 62.44 184.14 22.21 179.49
1113 52.93 66.35 190.06 25.48 169.78
1114 52.97 76.48 192.22 17.25 142.01
1115 53.06 37.33 201.27 24.08 182.71
1116 53.05 31.06 197.83 23.54 150.61
1117 53.06 43.34 195.95 26.00 151.31
1118 53.12 81.79 165.08 19.28 97.56
1119 53.31 87.58 157.36 32.45 128.61
1120 53.37 40.60 195.35 32.35 151.17
1121 53.43 48.46 204.73 33.17 139.38
1122 53.50 26.83 179.51 31.73 93.31
1123 53.53 71.73 187.15 28.79 133.61
1124 53.48 14.14 146.40 19.37 93.56
1125 53.51 59.54 188.47 30.60 131.54
1126 53.69 35.35 172.14 36.68 108.54
1127 53.72 93.92 61.02 29.94 27.85
1128 53.60 19.02 163.02 29.91 85.57
1129 53.63 8.75 126.23 13.55 82.85
1130 53.69 24.20 170.12 32.05 78.41
1131 53.73 51.10 182.15 45.00 83.00
1132 53.67 56.74 185.43 47.16 115.37
1133 53.74 64.02 181.55 39.27 139.18
1134 53.79 84.52 149.85 42.56 78.63
1135 53.83 77.94 159.90 46.52 70.66
1136 53.71 5.74 105.77 10.23 77.02
1137 53.77 11.44 139.97 25.27 78.90
1138 53.81 74.48 174.30 23.44 92.74
1139 53.80 32.34 170.55 55.45 71.69
1140 53.88 53.79 172.69 80.84 88.15
1141 53.95 66.85 164.92 77.99 90.66
1142 53.93 21.67 171.39 47.55 59.96
1143 53.95 29.51 168.92 78.73 59.56
1144 53.87 45.78 202.39 81.61 88.54
1145 53.94 38.13 184.77 98.91 57.75
1146 54.16 80.61 157.59 84.71 44.41
1147 54.04 90.73 103.86 121.84 33.75
1148 54.13 43.14 187.63 109.56 64.76
1149 54.17 69.54 172.81 66.80 75.16
1150 54.13 16.62 137.03 68.60 49.42
1151 54.26 61.54 159.11 144.35 55.52
1152 54.42 40.66 178.16 139.76 46.90
1153 54.40 48.51 182.60 131.96 57.65
1154 54.42 58.55 175.33 123.96 57.83
1155 54.44 13.97 137.58 55.75 46.95
1156 54.52 27.44 164.30 97.03 49.60
1157 54.48 33.87 161.06 146.18 47.57
1158 54.56 87.74 127.80 144.45 36.89
1159 54.55 7.16 116.11 65.80 34.31
1160 54.66 24.88 154.65 96.72 42.52
1161 54.61 19.75 160.77 109.32 46.49
1162 54.68 56.21 158.52 176.09 48.02
1163 54.75 72.69 145.84 128.19 49.76
1164 54.59 9.94 123.23 67.00 33.77
1165 54.78 76.22 157.64 147.78 48.99
1166 54.90 31.39 140.88 171.45 41.11
1167 54.98 82.82 129.73 175.50 37.21
1168 55.01 92.66 69.93 112.51 27.93
1169 54.86 4.67 84.13 60.05 32.33
1170 54.80 51.49 151.37 196.90 49.44
1171 54.79 64.40 160.64 186.71 51.30
1172 54.85 37.85 145.68 190.57 44.26
1173 55.12 35.71 133.23 200.47 42.33
1174 54.91 45.55 151.99 192.79 47.01
1175 55.11 17.59 130.81 132.42 37.45
1176 55.04 54.05 131.98 181.02 43.60
1177 55.03 22.24 150.87 139.53 41.36
1178 55.10 67.35 144.34 201.41 44.62
1179 55.09 78.68 136.12 145.10 40.24
1180 55.19 85.47 122.65 177.87 32.05
1181 55.22 60.01 139.19 208.70 41.78
1182 55.45 13.84 110.17 121.13 35.74
1183 55.35 42.76 139.76 185.50 44.82
1184 55.42 70.17 137.74 192.93 44.51
1185 55.34 29.18 144.00 150.28 41.72
1186 55.40 89.67 82.99 167.47 34.44
1187 55.42 40.10 147.93 205.79 44.70
1188 55.40 48.82 147.90 212.16 48.83
1189 55.54 62.53 141.70 196.40 38.93
1190 55.38 80.18 112.68 139.44 35.28
1191 55.52 7.99 98.93 101.33 32.58
1192 55.61 26.64 137.27 170.47 41.16
1193 55.64 33.50 122.93 196.15 39.08
1194 55.62 74.87 119.81 179.74 38.79
1195 55.66 10.40 118.05 107.73 31.52
1196 55.71 57.71 127.50 200.02 43.45
1197 55.82 5.94 72.02 87.93 30.88
1198 55.83 20.18 117.82 152.49 36.58
1199 55.88 24.01 138.46 149.36 36.29
1200 55.95 37.82 124.96 192.13 41.22
1201 55.87 46.03 131.41 197.70 46.30
1202 55.90 55.10 128.48 219.10 41.20
1203 55.88 65.07 130.51 224.44 41.44
1204 55.88 51.77 129.43 206.32 42.93
1205 56.11 87.30 98.38 184.20 31.96
1206 56.16 72.84 120.44 201.19 37.89
1207 56.11 77.72 116.81 178.52 36.19
1208 56.16 30.98 126.02 137.90 43.59
1209 56.13 17.62 112.74 140.24 40.55
1210 56.24 68.05 125.36 207.67 42.89
1211 56.31 80.91 100.13 164.70 35.98
1212 56.27 60.67 122.93 205.80 39.73
1213 56.30 84.27 100.63 195.21 32.31
1214 56.42 93.09 46.35 101.86 24.23
1215 56.34 35.60 124.40 153.79 42.98
1216 56.36 28.08 106.68 158.57 43.09
1217 56.43 43.46 134.04 189.72 46.21
1218 56.41 48.54 129.82 185.56 46.80
1219 56.44 40.47 127.68 170.74 46.15
1220 56.50 8.14 86.94 87.75 37.98
1221 56.52 22.02 120.27 104.10 41.44
1222 56.53 13.56 101.81 100.55 40.07
1223 56.78 70.55 106.21 197.39 38.39
