#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nk5 14A 8 even-skipped Kruppel giant
628 37.51 40.85 30.85 24.79 139.61
629 37.76 74.19 175.38 38.72 35.85
630 37.63 15.51 18.28 14.43 100.07
631 37.60 24.17 24.25 18.23 138.02
632 37.44 66.25 79.70 31.32 66.82
633 37.74 34.50 30.77 24.02 154.80
634 37.66 69.19 145.46 34.49 45.86
635 37.52 62.15 76.42 34.17 97.09
636 37.80 81.49 132.12 36.69 22.02
637 37.69 49.32 41.65 29.51 121.18
638 37.90 7.34 13.78 11.55 49.35
639 37.78 36.90 32.91 24.94 156.66
640 37.95 90.35 71.20 39.44 13.12
641 38.05 26.48 24.48 18.50 136.23
642 38.09 46.72 44.12 29.93 133.79
643 38.08 64.39 149.67 35.37 63.17
644 38.21 32.36 30.38 25.01 131.50
645 38.11 44.19 35.65 26.41 145.57
646 37.99 57.98 98.33 37.56 86.44
647 38.17 18.35 19.90 16.17 103.20
648 38.02 55.93 95.77 34.56 98.14
649 38.19 60.26 126.62 37.02 72.76
650 38.20 78.76 142.56 39.70 23.96
651 38.19 29.53 27.24 22.19 125.83
652 38.22 53.43 89.41 32.22 92.40
653 38.58 66.60 180.62 38.96 43.57
654 38.44 84.65 104.53 42.21 16.56
655 38.49 41.64 40.30 30.64 114.35
656 38.53 71.59 176.15 42.41 32.17
657 38.64 9.46 26.45 13.88 61.41
658 38.47 38.80 37.77 28.11 118.34
659 38.49 50.72 85.76 33.05 90.00
660 38.71 76.15 147.90 44.92 23.97
661 38.94 62.32 193.74 42.49 50.03
662 38.63 12.90 24.20 15.55 75.34
663 38.73 23.34 27.23 20.81 87.09
664 38.83 20.75 29.39 19.91 89.07
665 39.18 54.73 182.83 39.74 56.29
666 38.79 48.46 94.36 30.68 92.54
667 38.93 36.06 44.18 28.22 111.70
668 39.10 57.15 177.14 40.46 52.73
669 38.91 69.15 177.93 44.24 34.05
670 38.98 87.53 67.26 47.80 13.66
671 39.01 27.98 35.18 22.22 100.18
672 39.03 16.56 28.22 18.18 75.16
673 39.13 81.50 120.66 49.19 17.41
674 39.14 90.21 53.41 60.16 12.04
675 39.21 33.47 46.14 28.38 103.05
676 39.31 52.22 194.47 38.51 57.33
677 39.26 73.66 142.60 49.17 23.68
678 39.33 25.37 41.82 23.24 87.52
679 39.12 43.68 96.59 34.85 100.37
680 39.41 59.50 193.32 43.24 40.64
681 39.33 30.57 43.49 27.80 90.57
682 39.31 46.00 126.29 34.00 83.65
683 39.44 39.46 98.70 33.12 75.71
684 39.53 64.64 176.32 47.43 37.48
685 39.45 78.30 119.44 56.41 18.34
686 39.81 50.32 176.72 39.12 48.07
687 39.77 6.94 37.36 13.55 24.28
688 39.39 86.53 75.30 45.60 16.20
689 39.68 84.53 79.18 61.51 15.68
690 39.66 13.69 76.37 18.24 47.02
691 40.00 41.95 160.68 38.31 56.47
692 40.03 47.83 175.72 39.54 50.54
693 39.89 10.24 71.95 16.37 39.86
694 39.95 19.55 75.82 21.84 49.05
695 39.86 67.62 168.95 50.21 27.13
696 39.92 70.93 144.21 54.27 22.07
697 39.94 22.33 79.89 23.52 52.92
698 40.04 92.52 28.01 63.79 10.00
699 40.09 36.68 150.56 32.32 63.72
700 39.99 14.75 80.29 21.23 44.81
701 40.12 75.50 116.75 63.67 17.20
702 40.13 27.50 95.04 28.62 60.13
703 40.40 34.36 158.12 34.25 49.89
704 40.39 44.58 179.68 39.40 49.17
705 40.47 56.15 192.81 49.65 34.35
706 40.18 61.74 181.48 48.53 31.93
707 40.25 79.90 102.85 68.74 16.83
708 40.38 31.93 97.79 31.53 55.64
709 40.32 16.83 96.16 22.14 38.61
710 40.38 87.09 44.70 75.77 13.88
711 40.46 90.14 39.60 84.04 11.55
712 40.42 53.29 179.26 45.81 36.48
713 40.44 58.20 174.74 45.04 31.41
714 40.63 24.59 137.69 28.83 44.07
715 40.74 29.52 142.00 33.94 47.07
716 40.61 73.11 90.19 71.63 19.49
717 40.60 82.53 52.90 86.99 14.13
718 40.55 39.35 170.38 35.66 47.19
719 40.64 63.65 167.78 57.61 27.19
720 40.74 66.12 160.15 61.04 24.38
721 40.97 8.16 89.42 20.32 20.76
722 40.81 12.76 99.25 23.15 28.72
723 40.83 77.41 74.45 94.28 16.59
724 40.82 68.70 134.79 77.72 21.84
725 40.96 60.10 168.01 57.46 24.66
726 41.09 49.44 171.27 48.42 31.76
727 41.34 84.46 39.00 90.34 14.40
728 41.17 71.21 84.05 104.51 19.46
729 41.30 19.17 122.06 30.15 28.97
730 41.27 21.74 131.03 29.45 30.49
731 41.24 51.55 171.78 53.39 30.88
732 41.45 10.42 97.46 24.88 20.17
733 41.28 46.91 182.86 47.44 35.53
734 41.37 26.92 137.54 35.95 32.91
735 41.24 42.36 186.75 44.36 37.61
736 41.51 93.55 21.13 86.81 9.38
737 41.53 37.84 176.02 41.93 37.22
738 41.37 54.69 164.82 63.01 28.47
739 41.38 75.01 56.57 107.69 16.74
740 41.34 80.11 48.57 105.81 16.10
741 41.59 33.44 179.40 47.46 32.23
742 41.45 62.15 141.27 61.87 22.53
743 41.62 16.49 121.58 29.91 23.81
744 41.75 35.70 174.53 49.14 31.98
745 41.66 88.31 29.85 91.04 12.95
746 41.71 31.14 152.83 45.29 30.62
747 41.67 44.48 174.51 49.49 29.76
748 41.55 57.98 141.13 61.00 23.58
749 41.68 64.55 146.38 79.14 21.67
750 41.71 40.31 174.27 49.90 31.39
751 41.94 91.04 26.29 90.05 11.78
752 41.86 24.41 153.77 37.56 22.89
753 41.90 67.11 90.84 116.23 21.31
754 41.90 13.75 97.85 28.94 17.35
755 41.84 69.27 75.12 116.85 19.69
756 42.11 72.45 49.87 134.40 17.11
757 42.07 28.83 145.43 47.51 26.61
758 41.98 53.15 146.00 72.42 23.71
759 42.18 77.70 34.66 104.64 14.76
760 42.10 86.35 32.20 97.02 15.33
761 42.15 56.06 130.52 70.57 22.45
762 42.15 60.60 110.75 99.08 22.62
763 42.26 6.85 61.41 28.95 11.84
764 42.39 81.00 35.44 116.30 15.12
765 42.26 48.72 140.05 61.97 25.44
766 42.38 46.38 149.72 68.44 23.16
767 42.45 42.31 143.73 67.34 23.05
768 42.62 20.05 112.98 47.90 18.25
769 42.40 51.05 138.73 82.88 24.88
770 42.42 62.97 98.32 105.64 21.98
771 42.52 74.53 40.33 137.72 16.96
772 42.59 9.03 72.11 35.43 13.06
773 42.71 22.28 118.21 46.23 18.93
774 42.51 58.59 103.46 114.48 21.76
775 42.55 65.63 70.58 132.60 18.96
776 42.71 26.85 123.93 53.42 19.20
777 42.79 32.20 125.07 62.93 21.83
778 42.83 83.93 34.87 117.08 14.30
779 42.72 37.38 142.16 64.93 22.63
780 42.85 17.43 106.00 43.81 15.87
781 42.83 34.33 129.65 70.24 20.88
782 42.77 39.79 138.84 72.33 23.04
783 42.80 95.19 14.56 77.44 8.54
784 42.84 11.61 89.42 44.06 14.15
785 42.73 54.01 91.83 117.47 22.04
786 42.84 69.84 47.57 150.26 18.45
787 42.83 44.50 143.89 79.46 21.93
788 43.06 24.83 114.18 59.24 18.94
789 43.09 30.04 119.76 69.73 21.36
790 43.05 92.98 21.81 98.12 9.48
791 43.20 15.06 96.35 51.98 13.32
792 42.99 56.41 79.65 119.93 20.52
793 43.24 76.22 37.05 150.20 15.67
794 42.96 86.67 30.97 95.32 13.50
795 43.21 49.40 103.80 111.76 20.89
796 43.26 60.60 55.92 132.68 20.52
797 43.32 67.68 42.28 167.24 18.85
798 43.30 51.87 73.29 137.38 20.63
799 43.35 62.76 49.94 132.66 19.46
800 43.40 71.83 39.06 162.87 17.52
801 43.58 90.87 33.58 115.43 12.33
802 43.25 47.21 104.24 101.48 20.16
803 43.62 78.38 39.91 143.35 15.69
804 43.56 35.89 101.54 106.59 21.02
805 43.49 88.34 37.13 120.87 13.13
806 43.55 6.21 39.22 52.10 9.10
807 43.53 65.36 40.48 152.68 19.40
808 43.53 42.71 92.22 105.45 19.75
809 43.61 58.49 51.12 135.40 19.21
810 43.72 80.86 41.87 135.19 15.65
811 43.76 28.14 86.65 91.83 16.35
812 43.71 8.29 41.78 59.19 10.28
813 43.69 54.07 49.89 146.02 19.45
814 43.83 73.97 38.36 177.53 17.98
815 43.78 19.07 77.60 70.79 14.49
816 43.75 23.36 74.29 86.70 15.32
817 43.78 40.17 91.53 117.73 19.91
818 43.91 37.88 56.33 127.04 19.36
819 43.81 45.46 70.65 131.74 20.32
820 43.83 32.70 70.16 101.87 18.33
821 44.23 86.04 50.05 123.68 14.66
822 43.90 10.78 49.28 70.57 11.02
823 43.99 56.22 43.40 154.40 19.24
824 44.00 16.72 55.62 76.48 13.36
825 44.16 21.36 45.79 95.27 14.55
826 44.16 26.07 64.15 105.89 14.89
827 44.14 69.70 37.99 168.86 17.32
828 44.27 94.79 28.14 93.12 8.42
829 44.22 50.16 52.31 152.46 19.54
830 44.21 48.04 48.86 147.67 20.29
831 44.33 83.07 77.97 142.57 15.58
832 44.25 13.19 46.63 79.39 10.80
833 44.34 30.14 55.23 119.61 16.51
834 44.38 61.87 39.38 165.72 18.37
835 44.41 34.42 50.00 134.90 16.22
836 44.40 64.46 39.69 175.49 18.44
837 44.43 52.45 44.14 169.16 20.02
838 44.55 75.98 41.66 161.88 16.08
839 44.64 41.58 46.42 139.18 17.14
840 44.61 44.01 48.99 154.66 19.24
841 44.62 59.73 39.81 168.07 19.57
842 44.60 67.23 42.41 183.95 19.67
843 44.69 5.21 16.03 65.03 6.99
844 44.71 72.38 41.15 178.47 17.20
845 44.70 91.97 79.93 110.53 11.23
846 44.81 23.84 38.64 120.83 14.65
847 44.96 88.84 78.38 130.39 13.06
848 44.94 10.80 24.14 90.02 10.14
849 44.99 7.63 19.50 86.90 8.87
850 44.82 19.23 34.07 106.86 12.41
851 44.98 36.53 39.63 157.64 17.02
852 44.87 54.90 35.99 183.48 19.75
853 44.93 78.70 65.19 152.06 15.08
854 45.01 27.87 34.33 132.68 14.41
855 44.98 31.98 35.49 145.87 16.43
856 44.96 39.00 40.45 153.06 17.42
857 44.91 46.62 39.56 164.71 20.39
858 44.92 57.53 39.74 177.31 19.21
859 45.03 16.29 30.13 97.07 12.06
860 45.25 51.03 40.10 188.79 19.66
861 45.27 63.31 39.89 192.26 18.87
862 45.26 70.07 53.11 191.44 17.28
863 45.50 83.93 128.35 146.54 15.53
864 45.49 21.83 29.15 131.82 12.17
865 45.53 48.96 39.12 180.76 18.36
866 45.56 80.77 120.04 158.77 15.02
867 45.60 25.61 29.70 143.19 13.13
868 45.59 65.66 56.74 195.17 17.85
869 45.49 94.05 81.20 110.06 10.03
870 45.52 33.97 35.14 175.82 15.69
871 45.62 29.94 31.41 162.44 15.37
872 45.61 75.56 88.78 168.51 15.79
873 45.72 13.42 22.88 103.32 10.65
874 45.56 53.32 39.62 199.45 19.38
875 45.60 61.02 45.82 188.69 18.99
876 45.68 42.83 36.93 186.27 18.18
877 45.83 45.31 37.23 190.35 20.09
878 45.85 68.00 75.26 200.70 18.42
879 45.92 40.47 36.82 173.46 17.18
880 45.85 56.08 47.35 197.96 19.86
881 45.92 58.56 50.32 192.78 19.24
882 45.89 72.84 112.77 198.51 18.21
883 46.20 86.04 144.61 126.67 14.55
884 45.93 19.12 26.79 118.74 11.70
885 46.07 9.29 23.11 105.69 10.07
886 46.04 5.56 13.67 84.16 7.13
887 46.16 38.20 41.96 186.14 17.54
888 46.13 36.04 37.32 180.56 16.58
889 46.33 90.39 158.62 134.63 12.68
890 46.14 16.31 24.89 124.95 11.36
891 46.37 31.88 40.46 177.95 14.47
892 46.24 47.40 43.61 196.97 18.69
893 46.30 27.93 32.32 159.08 13.49
894 46.40 78.28 178.18 165.07 15.60
895 46.53 23.66 30.38 152.65 13.14
896 46.29 51.34 57.08 200.98 20.37
897 46.29 63.38 105.29 192.46 19.31
898 46.43 70.30 176.22 198.48 17.17
899 46.70 93.08 142.99 126.99 11.55
900 46.67 88.32 182.23 153.92 14.03
901 46.66 21.11 33.48 141.66 11.60
902 46.64 81.80 187.57 155.95 14.57
903 46.79 7.22 30.04 113.13 8.64
904 46.68 33.94 54.73 198.89 15.15
905 46.55 53.97 108.74 200.32 20.62
906 46.62 60.40 158.57 210.48 19.43
907 46.77 25.99 39.15 181.38 13.76
908 46.75 44.05 63.50 203.04 18.03
909 46.82 12.20 30.24 117.54 10.32
910 46.74 66.36 162.51 201.01 17.77
911 46.76 75.16 160.30 181.84 17.12
912 46.91 29.88 59.04 178.95 14.36
913 46.90 41.79 74.95 190.14 18.08
914 46.88 49.37 88.16 197.20 18.89
915 46.87 56.31 126.62 213.72 19.77
916 47.19 58.36 205.61 200.91 19.09
917 47.14 72.15 191.93 186.33 17.09
918 47.10 18.24 35.10 148.33 11.24
919 47.16 39.39 101.81 202.97 16.97
920 47.31 68.33 216.58 191.75 17.56
921 47.19 14.88 35.61 134.86 11.10
922 47.24 62.28 198.03 200.12 18.62
923 47.24 36.00 98.65 186.26 16.04
924 47.27 46.17 111.47 208.19 19.46
925 47.45 64.49 210.21 195.07 18.32
926 47.34 5.23 38.23 99.53 8.21
927 47.43 9.28 55.33 128.41 8.71
928 47.32 51.99 193.82 196.14 19.58
929 47.57 83.41 207.28 151.52 15.20
930 47.75 27.57 127.46 189.11 14.49
931 47.64 77.59 206.19 174.53 16.63
932 47.81 31.75 147.24 186.39 13.97
933 47.91 37.60 179.77 200.95 17.05
934 47.86 80.26 198.90 158.87 16.25
935 47.73 22.71 95.11 173.15 13.14
936 47.76 54.22 214.52 197.10 20.32
937 47.99 85.95 163.19 123.78 14.30
938 47.83 25.13 114.75 185.26 14.10
939 47.82 33.86 160.11 203.76 15.45
940 47.86 74.41 206.68 182.14 16.46
941 47.98 47.92 182.04 203.11 19.70
942 47.89 91.20 154.19 134.26 12.34
943 48.08 11.35 87.12 143.98 10.99
944 47.97 20.06 109.63 162.08 12.16
945 47.89 43.90 168.31 203.61 19.03
946 47.94 60.50 224.39 195.96 18.83
947 48.04 70.13 211.44 199.48 18.41
948 48.20 93.99 95.62 121.24 10.69
949 48.17 16.83 84.47 149.83 12.00
950 48.05 50.14 201.08 200.21 19.12
951 48.16 66.14 220.70 192.25 18.65
952 48.09 29.61 156.14 198.83 14.58
953 48.10 41.28 184.41 209.64 19.45
954 48.12 56.40 230.94 195.01 19.26
955 48.41 6.75 84.59 127.23 8.07
956 48.46 13.94 105.84 136.54 10.78
957 48.49 72.54 212.24 188.21 17.14
958 48.47 97.92 14.42 44.62 2.24
959 48.42 58.48 230.61 191.32 19.26
960 48.45 62.76 228.03 198.46 19.28
961 48.61 35.47 196.88 205.38 16.51
962 48.68 39.11 208.00 205.28 16.93
963 48.59 76.36 191.96 198.61 16.64
964 48.51 52.16 230.34 194.43 19.49
965 48.66 88.21 132.82 139.94 13.66
966 48.69 45.89 211.13 208.90 18.48
967 48.76 68.12 202.61 201.79 18.39
968 48.76 83.49 170.26 143.92 16.07
969 48.86 8.75 94.15 123.86 8.42
970 48.90 21.85 143.65 175.90 12.63
971 49.09 78.45 171.09 180.86 15.56
972 48.81 95.99 26.80 70.76 7.88
973 49.03 24.16 154.70 186.90 12.82
974 49.04 26.48 169.44 188.91 14.01
975 48.94 43.21 200.99 208.10 19.54
976 48.93 54.11 231.18 203.43 18.95
977 48.99 4.34 63.57 96.31 6.63
978 49.05 33.09 169.45 202.97 16.09
979 49.12 18.54 151.12 158.11 11.58
980 49.36 11.36 103.44 137.36 9.53
981 49.19 28.60 169.86 199.11 14.24
982 49.13 30.90 183.30 200.78 15.07
983 49.06 48.85 214.44 199.21 18.74
984 49.08 64.59 219.09 206.19 19.47
985 49.08 60.56 225.51 198.45 19.51
986 49.22 81.12 166.34 169.58 16.90
987 49.21 91.86 77.63 136.73 12.16
988 49.24 70.23 189.54 210.57 18.21
989 49.22 56.32 227.83 202.33 19.35
990 49.41 75.09 123.74 201.00 17.14
991 49.36 37.04 192.88 215.76 16.82
992 49.40 40.80 212.83 208.90 17.10
993 49.66 86.77 82.74 148.70 14.17
994 49.51 15.67 105.23 144.12 10.98
995 49.56 66.52 154.26 215.91 19.20
996 49.43 51.28 214.53 199.35 20.20
997 49.53 58.53 214.95 208.00 20.12
998 49.45 89.52 69.00 141.76 14.19
999 49.57 94.09 33.43 102.88 9.78
1000 49.58 62.56 174.93 215.74 20.20
1001 49.98 97.28 9.36 53.26 3.96
1002 49.78 47.09 203.22 212.91 19.45
1003 49.64 72.60 173.42 194.68 18.14
1004 49.84 44.72 179.57 218.65 19.60
1005 49.84 6.19 66.63 121.88 7.22
1006 49.88 20.48 155.53 191.04 13.12
1007 49.88 34.73 164.87 210.10 15.94
1008 49.99 38.86 164.08 215.03 17.80
1009 49.94 54.33 150.56 208.82 19.07
1010 50.05 68.58 112.12 220.94 19.13
1011 50.05 83.62 89.83 155.01 14.72
1012 50.11 25.50 150.84 199.39 14.14
1013 50.09 42.50 152.21 223.97 18.52
1014 50.10 9.01 70.71 134.83 9.99
1015 50.19 22.83 142.40 178.38 13.47
1016 49.97 13.04 74.71 140.33 10.71
1017 50.14 30.19 125.44 210.94 15.41
1018 50.16 60.26 136.66 216.68 19.55
1019 50.22 64.72 116.68 213.28 18.49
1020 50.29 18.10 97.40 177.27 12.00
1021 50.33 32.51 108.81 209.78 15.51
1022 50.19 49.48 187.25 198.77 19.04
1023 50.16 56.72 138.00 213.43 17.61
1024 50.31 79.80 84.22 174.61 15.78
1025 50.38 27.89 123.57 206.47 14.06
1026 50.42 76.92 77.24 188.04 16.14
1027 50.41 13.81 85.77 148.89 11.32
1028 50.44 71.01 86.11 209.31 18.16
1029 50.37 51.80 130.83 211.35 19.07
1030 50.51 36.73 131.97 216.46 16.03
1031 50.61 74.13 79.61 205.37 17.47
1032 50.73 40.62 98.27 227.97 19.33
1033 50.86 94.46 22.47 115.00 9.27
1034 50.86 45.64 96.33 214.51 18.64
1035 50.73 62.33 90.42 212.46 18.92
1036 50.89 66.96 73.44 211.52 18.23
1037 50.68 12.37 76.71 146.47 10.65
1038 50.87 15.72 65.00 161.27 11.00
1039 50.97 86.28 47.25 151.03 14.54
1040 50.91 47.99 100.47 218.04 18.23
1041 51.00 53.60 69.41 214.75 19.09
1042 50.97 58.36 78.54 208.03 19.19
1043 51.11 10.54 42.63 136.81 9.99
1044 51.07 89.75 34.78 143.19 12.77
1045 51.13 5.50 29.49 121.74 7.17
1046 51.00 20.79 67.26 182.27 12.82
1047 51.07 24.14 68.49 192.66 13.12
1048 51.08 34.54 106.39 219.58 15.81
1049 51.09 55.93 77.72 211.44 18.93
1050 51.22 82.41 51.13 166.33 15.53
1051 51.63 97.72 6.22 56.32 3.14
1052 51.25 38.53 61.83 214.68 17.37
1053 51.15 43.06 88.51 218.14 18.59
1054 51.28 7.72 33.75 156.02 8.11
1055 51.33 26.63 60.68 204.43 14.32
1056 51.16 29.85 76.89 204.84 14.92
1057 51.28 50.69 75.72 210.84 19.55
1058 51.29 69.44 53.87 217.08 18.49
1059 51.33 60.33 67.70 218.12 18.86
1060 51.40 64.26 71.44 213.11 19.62
1061 51.50 72.40 49.69 205.82 18.13
1062 51.59 80.21 44.78 172.92 15.33
1063 51.52 17.95 43.13 167.00 10.93
1064 51.55 32.40 46.25 216.33 15.60
1065 51.66 77.74 43.43 183.88 16.97
1066 51.59 13.02 39.74 158.09 10.02
1067 51.78 3.72 15.41 98.09 5.56
1068 51.74 75.09 40.77 207.92 17.46
1069 51.97 92.45 22.65 133.58 11.03
1070 51.82 36.45 49.28 218.68 15.92
1071 51.96 22.30 42.30 181.56 12.30
1072 51.94 40.54 50.51 217.43 18.27
1073 52.00 46.99 54.12 224.28 18.53
1074 51.95 66.19 46.96 217.28 18.99
1075 51.97 49.21 51.90 222.08 19.07
1076 51.94 52.66 44.40 207.89 18.89
1077 52.17 88.18 27.48 132.24 13.69
1078 51.99 61.98 46.19 214.63 19.64
1079 52.09 19.90 32.14 175.05 11.47
1080 52.20 28.23 38.15 210.58 14.14
1081 52.11 44.87 49.26 220.54 19.81
1082 52.05 57.24 45.38 204.86 18.34
1083 52.15 15.35 30.50 165.08 11.02
1084 52.14 84.12 33.97 159.13 15.31
1085 52.55 95.12 12.15 102.32 8.84
1086 52.17 24.60 35.96 198.01 12.75
1087 52.19 30.45 39.62 217.26 15.05
1088 52.18 55.08 37.63 197.77 17.67
1089 52.37 68.25 38.29 204.86 18.15
1090 52.22 85.95 27.35 150.95 14.02
1091 52.35 34.18 37.86 212.82 16.58
1092 52.34 42.59 44.33 215.57 17.93
1093 52.32 70.75 37.63 203.99 17.26
1094 52.40 10.56 24.92 162.60 9.66
1095 52.40 59.57 41.12 207.94 19.69
1096 52.70 6.46 16.29 144.69 7.82
1097 52.51 8.60 20.51 138.64 9.79
1098 52.58 38.41 39.54 214.90 16.15
1099 52.56 63.90 40.29 213.86 19.80
1100 52.66 51.06 38.55 213.43 18.49
1101 52.82 26.36 26.65 198.32 13.13
1102 52.98 81.88 28.56 149.24 15.35
1103 52.87 13.11 23.05 154.90 10.13
1104 52.89 17.50 24.00 160.01 11.09
1105 52.73 73.31 34.40 205.26 16.96
1106 52.87 76.34 31.52 186.98 16.22
1107 52.91 79.17 32.46 174.88 15.41
1108 52.94 31.99 36.50 206.64 14.80
1109 53.01 53.40 35.90 206.89 18.41
1110 53.06 4.34 11.74 116.23 7.02
1111 53.04 36.32 35.25 206.78 16.35
1112 53.06 48.96 40.72 209.93 19.14
1113 53.22 90.74 24.08 143.93 12.08
1114 53.17 22.19 32.20 196.31 12.45
1115 53.11 65.92 42.61 205.79 17.38
1116 53.34 39.88 49.63 206.85 17.14
1117 53.25 44.42 47.01 214.41 17.59
1118 53.27 46.62 45.66 215.10 18.53
1119 53.16 57.82 36.64 196.00 19.71
1120 53.11 61.60 37.89 215.97 18.99
1121 53.23 19.87 25.61 177.33 11.73
1122 53.27 29.50 34.92 203.44 14.34
1123 53.22 55.66 40.61 206.98 18.03
1124 53.32 24.32 29.49 195.82 13.03
1125 53.36 70.23 39.76 199.55 16.87
1126 53.47 85.54 26.25 148.53 13.41
1127 53.45 42.08 54.37 204.39 16.96
1128 53.47 34.54 44.65 213.68 15.50
1129 53.46 88.38 23.89 124.06 13.54
1130 53.67 15.39 24.32 154.31 10.24
1131 53.72 68.20 47.28 197.03 17.76
1132 53.74 27.57 43.59 199.83 13.67
1133 53.62 10.50 19.58 161.08 9.59
1134 53.72 51.47 56.27 201.71 17.58
1135 53.80 59.51 55.04 205.08 19.12
1136 53.83 63.73 55.71 200.42 18.33
1137 53.91 37.62 79.30 198.87 17.00
1138 53.89 72.38 43.21 201.37 17.60
1139 53.85 74.76 43.04 191.34 16.69
1140 53.90 8.34 21.29 125.27 9.48
1141 54.04 77.72 42.52 168.79 14.77
1142 54.15 5.99 20.48 122.32 8.04
1143 54.09 12.61 23.41 160.06 9.95
1144 54.08 32.89 70.29 205.91 15.49
1145 54.14 30.82 68.51 201.22 13.85
1146 54.13 48.31 92.84 207.57 18.49
1147 54.26 25.58 62.81 194.35 13.30
1148 54.09 54.60 69.74 208.49 18.85
1149 54.35 80.16 59.07 158.13 14.76
1150 54.37 82.72 37.78 146.98 15.17
1151 54.25 94.72 14.34 86.48 9.01
1152 54.41 3.69 12.40 104.47 5.76
1153 54.25 61.59 79.38 201.70 19.41
1154 54.20 65.97 58.90 193.68 17.62
1155 54.36 17.59 46.48 148.75 10.13
1156 54.29 20.61 47.58 176.71 11.32
1157 54.35 23.09 61.71 193.36 12.19
1158 54.34 43.94 107.07 192.85 18.00
1159 54.28 57.27 75.69 204.80 19.12
1160 54.52 35.28 92.41 198.33 15.76
1161 54.49 46.21 108.84 188.36 17.01
1162 54.45 41.07 127.94 191.14 17.59
1163 54.60 50.29 130.64 186.07 18.16
1164 54.81 92.72 28.89 108.11 10.44
1165 54.68 28.64 85.34 198.47 13.68
1166 54.75 52.75 132.22 193.70 16.96
1167 54.81 90.19 46.59 146.46 11.53
1168 54.74 70.56 75.54 172.53 17.51
1169 54.79 38.76 133.54 191.21 14.64
1170 54.76 86.95 43.87 131.27 13.84
1171 54.94 14.24 51.31 135.28 9.25
1172 54.93 76.25 108.09 175.61 15.25
1173 55.08 67.76 138.54 165.36 18.66
1174 55.09 62.88 150.58 171.09 18.30
1175 55.08 7.79 46.41 124.62 7.77
1176 55.06 73.47 102.00 175.50 16.02
1177 55.24 60.00 162.47 158.18 18.56
1178 55.29 26.73 125.99 178.83 12.99
1179 55.11 55.27 150.94 185.64 19.00
1180 55.13 10.58 50.63 135.81 8.46
1181 55.22 32.74 121.23 188.22 14.44
1182 55.42 36.55 173.13 180.30 15.63
1183 55.27 30.31 129.13 184.76 13.62
1184 55.33 65.36 158.10 176.14 18.02
1185 55.41 84.37 102.79 128.59 14.78
1186 55.39 19.65 102.89 158.52 11.76
1187 55.43 24.47 113.07 174.43 11.55
1188 55.44 48.51 182.93 182.43 17.43
1189 55.43 22.16 117.70 166.25 11.19
1190 55.45 57.85 174.88 176.96 18.36
1191 55.46 5.13 41.30 107.79 7.05
1192 55.37 43.36 174.01 159.73 16.70
1193 55.65 78.79 156.46 141.01 15.25
1194 55.55 16.89 101.30 141.47 9.79
1195 55.80 95.15 46.81 83.24 8.16
1196 55.64 40.50 159.83 176.63 15.83
1197 55.74 46.46 159.51 166.29 17.55
1198 55.71 81.30 123.42 139.33 13.68
1199 55.77 50.81 193.73 161.78 17.42
1200 55.93 34.43 185.58 172.55 14.00
1201 55.59 93.79 45.62 101.77 9.15
1202 55.93 69.27 180.85 167.60 17.15
1203 56.11 38.13 191.59 174.57 15.38
1204 56.14 71.89 150.04 163.59 15.74
1205 55.97 75.12 154.36 167.93 16.29
1206 56.11 28.26 155.11 169.30 12.89
1207 56.04 53.27 188.43 151.43 16.91
1208 56.02 88.02 112.97 127.52 12.43
1209 56.26 7.15 69.89 118.51 7.33
1210 56.24 90.95 95.11 99.75 10.98
1211 56.14 14.53 106.33 142.47 9.21
1212 56.19 56.05 192.90 144.59 17.82
1213 56.14 9.39 81.65 126.00 8.59
1214 56.20 11.90 95.66 124.83 9.37
1215 56.21 63.86 195.72 156.62 18.94
1216 56.32 61.45 172.86 151.92 18.10
1217 56.33 86.24 132.16 94.06 14.51
1218 56.33 30.62 134.78 157.16 13.93
1219 56.36 44.45 171.88 151.36 16.10
1220 56.25 82.11 127.96 124.81 14.15
1221 56.58 25.31 137.96 154.05 12.78
1222 56.53 32.71 153.32 174.14 13.58
1223 56.54 18.48 133.44 142.37 10.25
1224 56.65 23.01 131.13 152.66 11.51
1225 56.56 42.03 165.20 153.45 15.08
1226 56.64 20.74 135.39 137.00 11.11
1227 56.58 66.57 181.67 141.54 17.61
1228 56.49 83.84 119.66 114.78 13.72
1229 56.61 59.23 186.11 149.59 18.56
1230 56.80 77.05 182.36 139.11 15.62
1231 56.72 48.64 179.14 143.43 18.29
1232 56.75 4.95 51.24 89.44 6.34
1233 56.85 35.88 172.50 153.32 15.47
1234 56.83 51.37 161.28 139.95 17.84
1235 56.92 39.66 146.52 154.98 15.15
1236 57.02 74.07 165.26 142.59 15.68
1237 57.12 79.68 179.80 121.02 15.09
1238 57.03 16.26 101.02 131.44 9.95
1239 57.06 46.07 180.08 142.93 17.32
1240 56.99 93.39 93.41 91.66 9.16
1241 57.05 69.77 189.79 147.07 17.28
1242 57.11 26.89 118.60 160.12 11.71
1243 57.10 54.45 154.23 138.14 16.99
1244 57.35 88.91 141.40 110.28 12.03
1245 57.26 57.15 175.31 141.55 17.28
1246 57.39 29.09 113.82 141.72 12.22
1247 57.27 63.22 174.79 153.74 17.24
1248 57.33 9.31 86.91 117.40 9.63
1249 57.35 13.99 85.05 116.78 8.67
