#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl15 14A 8 Kruppel even-skipped fushi-tarazu
627 32.49 48.69 22.33 71.87 39.00
628 32.33 78.66 15.43 12.74 157.48
629 32.43 82.93 14.60 11.66 149.34
630 32.72 46.19 23.34 106.76 41.94
631 32.67 87.41 15.55 13.63 136.85
632 32.66 42.13 20.98 142.74 39.20
633 32.84 66.47 19.52 21.14 154.33
634 32.77 79.72 17.32 14.08 162.05
635 33.20 68.73 18.87 14.06 185.66
636 32.82 76.18 18.03 12.75 162.32
637 32.84 14.97 17.32 84.54 30.70
638 33.03 85.25 15.36 14.73 119.11
639 33.01 12.11 15.89 51.80 29.76
640 33.35 24.67 20.64 89.68 34.53
641 33.13 78.53 18.56 13.81 152.17
642 33.21 58.67 23.47 24.91 196.99
643 33.38 73.56 18.71 14.67 162.43
644 33.26 30.14 20.17 95.67 37.78
645 33.31 27.55 19.69 127.03 37.80
646 33.28 43.83 20.50 92.08 41.58
647 33.44 54.55 22.17 29.73 188.11
648 33.26 89.76 13.43 12.97 77.10
649 33.28 33.53 23.21 86.77 38.12
650 33.58 50.07 23.67 35.63 186.24
651 33.77 52.44 22.45 31.14 187.45
652 33.34 71.32 18.91 13.97 183.63
653 33.59 19.50 19.51 91.72 30.71
654 33.38 39.50 22.00 79.20 43.67
655 33.73 47.79 21.89 30.36 184.44
656 33.43 88.07 14.72 19.15 100.98
657 33.53 10.32 15.89 28.14 69.47
658 33.66 61.06 23.52 17.70 187.14
659 33.60 13.82 16.30 40.27 110.98
660 33.56 75.61 16.92 13.19 155.92
661 34.13 34.87 21.95 44.63 150.08
662 33.89 41.58 21.33 40.14 176.61
663 33.95 63.72 21.64 13.66 182.23
664 33.59 82.91 16.60 21.50 80.80
665 33.78 21.85 19.79 61.79 35.79
666 33.87 31.98 20.93 45.02 134.05
667 33.84 45.31 22.88 32.94 172.29
668 34.13 56.71 22.79 15.47 202.31
669 34.17 11.49 15.30 33.84 147.18
670 33.95 84.11 17.88 38.08 60.95
671 34.20 86.68 17.41 73.02 42.78
672 34.04 9.42 15.38 17.69 94.16
673 34.34 66.50 19.71 13.75 156.37
674 34.03 70.70 17.40 14.51 163.04
675 34.15 81.70 16.45 21.48 93.48
676 34.10 78.21 18.68 17.19 121.19
677 34.16 79.73 16.25 16.18 105.31
678 34.46 29.07 22.30 35.03 155.41
679 34.48 39.03 22.49 32.21 177.08
680 34.60 17.61 19.27 44.50 139.26
681 34.41 89.43 15.18 57.25 34.35
682 34.69 59.04 21.71 14.35 192.30
683 34.68 24.00 20.11 35.35 145.38
684 34.38 46.10 23.08 31.00 184.23
685 34.88 74.70 18.33 19.66 119.65
686 34.75 72.14 18.35 13.09 125.63
687 34.49 76.30 19.92 17.23 121.27
688 34.75 26.60 20.34 43.44 157.32
689 34.63 43.49 22.51 20.06 193.63
690 34.87 54.56 23.98 15.59 203.96
691 34.95 69.31 20.04 12.84 105.41
692 35.04 15.65 19.93 33.41 168.14
693 34.71 31.72 20.44 46.30 156.28
694 34.74 37.15 21.62 21.10 180.42
695 34.94 61.75 22.73 13.84 167.01
696 34.81 77.73 18.58 23.95 101.77
697 34.98 9.09 15.79 15.79 122.05
698 34.98 49.02 22.85 18.90 193.75
699 35.08 22.62 20.88 36.54 161.94
700 35.14 50.97 23.73 17.76 206.46
701 35.20 85.27 20.36 105.58 34.40
702 35.22 82.44 19.06 96.15 38.87
703 34.84 10.29 14.00 25.50 147.00
704 35.35 11.65 16.78 19.60 151.72
705 35.58 64.01 22.83 14.10 117.79
706 35.33 41.19 23.43 21.12 192.12
707 35.39 46.56 21.74 18.97 205.41
708 35.25 33.20 22.63 21.37 198.61
709 35.34 36.29 23.08 22.10 198.45
710 35.27 80.32 21.29 78.64 44.55
711 35.30 72.90 20.67 18.85 106.30
712 35.64 88.45 18.09 79.81 30.11
713 35.66 57.17 22.15 14.98 187.88
714 35.59 91.13 14.50 56.40 27.39
715 35.63 30.79 23.14 22.81 190.20
716 35.77 53.03 24.84 16.66 191.84
717 35.59 66.91 21.90 15.22 81.60
718 35.61 78.70 20.02 70.86 43.38
719 35.67 34.48 23.02 20.45 195.80
720 36.02 25.18 22.43 20.09 175.26
721 35.97 38.60 25.50 16.22 190.46
722 35.94 76.09 21.22 95.69 40.16
723 36.09 43.01 24.54 16.93 195.90
724 36.10 18.85 19.79 24.95 161.30
725 36.06 70.87 22.98 35.78 50.78
726 36.41 8.96 14.65 9.50 133.89
727 36.31 48.71 23.44 14.16 189.37
728 36.44 73.29 22.82 117.71 43.60
729 36.23 28.59 21.10 17.25 171.02
730 36.53 45.21 24.05 14.59 190.15
731 36.31 55.13 24.08 14.32 116.77
732 36.24 59.45 25.39 17.45 93.16
733 36.31 15.21 19.86 16.66 150.36
734 36.23 66.59 22.73 15.59 74.51
735 36.28 68.96 22.94 53.08 47.36
736 36.50 83.79 25.34 102.44 33.07
737 36.52 22.47 21.49 18.17 170.67
738 36.58 32.96 23.90 16.62 189.01
739 36.75 35.83 25.24 14.87 169.65
740 36.71 86.10 23.02 92.89 31.75
741 36.78 51.12 25.16 14.70 149.98
742 36.82 80.34 24.72 94.47 32.58
743 36.57 81.84 26.34 105.34 34.00
744 36.48 62.29 26.25 19.46 57.46
745 36.86 77.70 24.83 128.30 31.78
746 36.89 40.54 25.41 13.87 194.67
747 36.56 20.54 21.52 15.58 168.20
748 36.67 56.08 24.93 19.79 119.79
749 36.79 64.32 27.06 45.84 47.75
750 36.82 13.26 17.72 11.76 151.99
751 36.88 30.50 26.00 17.85 170.70
752 36.96 91.40 17.26 41.16 27.99
753 37.25 88.73 24.37 64.29 28.04
754 37.54 15.68 19.60 13.60 127.42
755 37.20 53.13 26.13 20.46 86.40
756 37.26 57.52 27.63 132.42 44.63
757 37.26 67.19 25.09 127.52 37.67
758 36.95 47.19 27.33 15.27 159.93
759 36.98 10.84 15.91 10.36 143.82
760 37.21 60.02 27.05 98.85 41.89
761 37.49 70.20 25.66 132.87 36.49
762 37.29 19.75 21.00 14.72 155.25
763 37.36 25.50 23.75 14.72 162.85
764 37.19 27.73 22.46 14.69 173.77
765 37.60 38.11 26.86 16.90 138.08
766 37.48 18.24 20.84 13.56 150.19
767 37.63 12.39 17.73 10.57 146.67
768 37.59 42.87 25.85 14.84 160.94
769 37.64 62.63 27.82 139.04 39.15
770 37.75 28.99 24.62 15.07 144.48
771 37.64 47.54 26.49 15.55 131.94
772 37.65 55.03 28.01 132.37 47.26
773 37.92 75.80 27.75 109.32 35.17
774 37.59 31.18 24.17 15.40 134.83
775 37.96 45.17 27.77 18.56 138.32
776 37.72 49.53 26.89 18.68 84.50
777 37.91 73.07 26.77 141.07 34.55
778 37.87 33.14 25.73 18.98 132.94
779 37.89 82.87 28.86 69.77 31.16
780 38.22 65.21 29.13 182.73 38.93
781 37.98 79.11 25.87 96.15 35.41
782 38.28 22.00 23.38 17.80 106.68
783 38.22 85.66 31.78 73.56 32.77
784 38.19 10.19 17.11 9.26 118.91
785 38.17 35.87 25.80 21.05 95.26
786 38.28 90.64 30.70 43.69 35.95
787 38.40 59.89 30.60 164.97 40.10
788 38.37 40.99 28.07 18.45 85.71
789 38.56 24.48 25.81 19.26 118.56
790 38.57 56.44 32.71 199.97 38.85
791 38.43 15.99 19.97 16.55 85.42
792 38.24 49.93 30.82 27.09 77.45
793 38.53 19.12 23.20 17.18 102.23
794 38.27 20.49 25.11 16.67 112.33
795 38.81 51.11 29.84 140.12 43.92
796 38.63 27.53 26.23 22.17 85.60
797 38.72 67.95 30.73 174.94 35.20
798 38.88 53.86 29.72 183.75 41.00
799 38.72 88.26 41.57 51.98 46.05
800 38.82 80.96 35.72 70.07 36.44
801 39.00 12.89 20.23 16.56 73.44
802 38.96 46.36 29.62 140.24 44.52
803 38.95 33.60 28.34 118.61 56.37
804 39.12 70.33 34.97 137.76 34.08
805 39.43 42.70 32.05 127.38 50.55
806 39.14 62.84 32.22 170.02 37.10
807 39.04 78.09 35.01 73.85 32.36
808 39.39 82.91 38.18 52.84 70.29
809 39.35 72.86 39.74 112.52 34.12
810 39.55 29.00 27.40 130.91 42.81
811 39.40 58.13 36.74 178.72 41.63
812 39.38 75.40 37.53 88.88 33.28
813 39.38 36.62 29.93 139.18 45.59
814 39.27 10.26 19.13 15.03 67.60
815 39.41 40.03 30.29 128.60 43.65
816 39.55 85.84 44.87 39.73 112.09
817 39.76 89.64 51.06 24.63 131.97
818 39.56 22.94 26.98 92.79 56.30
819 39.51 65.73 36.62 131.90 35.63
820 39.65 18.47 25.09 81.76 38.05
821 39.61 25.80 27.24 113.50 40.67
822 40.05 31.91 31.08 175.01 41.31
823 39.86 60.54 38.68 134.08 39.99
824 40.03 44.77 34.43 210.37 41.07
825 39.95 47.60 34.95 208.44 42.40
826 39.93 50.04 34.45 202.58 39.51
827 39.99 91.46 48.25 27.72 139.08
828 40.08 55.79 37.13 149.59 37.99
829 39.90 80.16 40.30 59.93 43.55
830 39.90 6.66 14.26 38.09 25.13
831 40.10 52.88 37.85 186.66 36.85
832 40.20 12.90 23.20 117.20 31.84
833 40.45 15.35 29.19 142.56 32.00
834 40.18 68.19 43.91 94.60 35.19
835 40.26 34.33 35.72 193.85 37.69
836 40.36 77.33 44.64 55.15 122.13
837 40.32 8.61 18.57 70.46 33.62
838 40.45 38.56 34.93 202.99 39.21
839 40.26 70.83 54.86 71.65 39.42
840 40.52 10.49 21.51 106.06 30.82
841 40.41 62.88 42.30 96.60 37.10
842 40.71 19.79 29.12 165.63 36.70
843 40.53 58.43 41.89 125.37 43.07
844 40.86 22.14 30.27 189.43 33.99
845 40.60 65.60 48.51 115.07 35.48
846 40.60 73.96 69.00 71.00 52.59
847 40.91 40.87 37.63 216.95 40.86
848 41.00 81.24 62.85 39.12 147.20
849 40.46 85.63 55.75 38.22 142.56
850 40.87 24.67 31.64 158.56 33.47
851 40.81 27.28 33.88 181.40 34.65
852 40.93 30.11 35.24 189.74 35.61
853 40.96 36.20 34.83 202.28 39.13
854 40.74 92.08 41.52 10.16 147.24
855 41.23 17.46 33.11 164.78 31.08
856 41.37 84.74 82.89 25.19 152.41
857 41.19 43.04 42.44 162.48 39.36
858 41.18 47.88 46.15 176.85 39.57
859 41.16 50.09 44.92 165.39 39.60
860 41.14 54.55 50.21 140.05 40.77
861 41.26 71.40 68.43 41.15 140.01
862 41.23 45.73 47.29 171.95 42.07
863 41.17 52.25 43.51 140.49 40.02
864 41.07 60.45 55.77 90.51 39.76
865 40.86 90.69 40.00 8.67 157.78
866 41.29 57.05 57.24 131.21 43.54
867 41.37 87.13 77.98 17.88 154.78
868 41.51 89.75 73.54 13.70 144.43
869 41.47 92.80 42.61 8.39 122.06
870 41.56 76.11 73.08 45.74 168.43
871 41.41 64.01 60.54 76.82 37.90
872 41.82 8.47 20.90 80.27 25.52
873 41.61 33.48 43.18 169.44 40.03
874 41.56 66.73 63.98 69.64 43.45
875 41.67 11.89 29.06 121.65 28.59
876 41.87 61.67 66.88 57.95 139.87
877 41.75 83.01 59.74 20.67 150.90
878 41.83 38.47 49.19 171.72 43.32
879 41.93 28.83 43.02 184.96 37.69
880 42.16 73.93 89.32 25.78 169.53
881 42.08 31.51 52.72 145.28 40.90
882 42.10 26.05 43.78 170.45 34.56
883 42.02 58.69 68.76 65.68 144.23
884 41.90 20.54 37.98 148.98 33.71
885 42.20 15.48 35.45 112.98 31.95
886 42.09 44.31 56.82 108.95 39.47
887 42.21 23.44 42.24 134.17 35.63
888 42.18 40.96 50.14 127.20 41.32
889 42.13 51.42 67.19 106.74 48.34
890 42.21 55.71 69.75 71.31 162.83
891 42.25 35.83 48.44 136.78 40.46
892 42.18 48.82 56.12 135.88 41.85
893 42.19 53.52 73.21 80.72 109.45
894 42.09 79.71 88.57 31.45 159.30
895 42.09 68.58 50.07 16.78 130.22
896 42.15 90.84 64.72 9.88 124.45
897 42.45 64.21 86.27 30.19 162.80
898 42.55 94.87 32.71 4.41 51.15
899 42.34 46.55 73.25 140.45 48.10
900 42.52 70.66 100.41 24.02 183.97
901 42.61 81.64 87.67 14.51 160.50
902 42.58 92.82 51.36 6.71 84.41
903 42.48 18.19 43.59 123.24 36.88
904 42.68 77.68 83.83 19.81 174.34
905 42.48 20.98 39.21 134.66 35.82
906 42.72 87.29 101.70 11.66 139.28
907 42.82 66.31 101.33 33.88 178.37
908 42.73 13.18 41.62 121.26 33.22
909 42.86 68.42 98.97 27.93 175.45
910 42.81 43.03 81.43 108.54 46.32
911 43.06 84.43 101.57 12.56 135.14
912 42.78 10.60 33.64 99.19 34.17
913 42.96 33.55 66.25 126.17 48.04
914 43.00 61.59 83.02 25.13 179.73
915 42.95 38.76 69.65 103.12 40.36
916 43.00 50.12 79.45 84.97 177.58
917 42.91 28.63 66.95 110.55 49.45
918 43.05 6.91 21.76 28.94 68.59
919 43.02 31.15 67.56 88.06 120.89
920 43.34 52.39 94.88 53.40 184.58
921 43.33 90.60 99.45 12.18 80.39
922 43.37 45.20 97.87 69.40 196.86
923 43.31 47.60 98.26 72.35 195.65
924 43.30 54.76 121.28 43.93 200.39
925 43.36 72.48 122.27 20.83 169.61
926 43.42 75.37 110.36 17.19 169.96
927 43.28 16.85 58.75 105.41 61.33
928 43.30 26.25 65.72 128.45 40.04
929 43.26 36.11 71.54 104.76 109.38
930 43.20 41.06 72.80 122.40 56.36
931 43.37 57.08 110.93 28.49 195.46
932 43.38 23.87 58.08 125.60 40.17
933 43.51 59.41 110.46 31.48 196.24
934 43.54 79.62 107.28 16.24 167.02
935 43.42 21.65 64.19 96.58 49.20
936 43.67 19.22 66.98 79.43 141.67
937 43.63 14.00 51.85 79.16 143.16
938 43.79 8.55 36.41 34.28 112.02
939 43.67 11.55 47.51 67.67 146.46
940 43.61 95.86 34.62 6.89 25.98
941 43.86 64.36 133.03 20.84 191.61
942 43.92 93.56 77.17 14.64 45.66
943 43.70 6.26 21.70 22.78 81.30
944 43.96 15.33 64.20 97.25 129.29
945 44.03 70.16 122.18 16.98 174.18
946 44.13 37.70 95.34 54.10 196.48
947 43.96 42.99 124.99 51.83 188.26
948 43.97 67.29 122.74 15.06 178.79
949 44.09 28.72 91.66 54.02 169.77
950 44.13 32.48 92.04 42.92 173.94
951 44.16 40.31 102.85 55.22 186.76
952 44.38 88.47 113.17 46.45 49.72
953 44.31 82.46 128.55 16.29 91.54
954 44.44 34.89 117.38 38.48 177.94
955 44.03 49.39 116.40 31.18 195.27
956 44.17 61.96 139.78 15.11 196.95
957 44.50 22.49 97.68 55.81 170.93
958 44.48 25.81 101.54 46.71 178.92
959 44.49 53.71 137.26 22.15 193.29
960 44.51 57.90 145.22 15.78 186.99
961 44.58 55.84 152.91 18.52 201.04
962 44.56 76.59 133.49 16.93 99.34
963 44.64 85.04 116.33 27.09 50.17
964 44.50 47.06 143.86 29.61 198.17
965 44.52 73.45 148.14 15.02 122.52
966 44.62 23.85 92.98 53.56 177.74
967 44.62 50.98 138.98 20.95 190.30
968 44.66 20.85 100.20 44.44 169.26
969 44.80 44.87 146.11 25.05 202.12
970 44.78 79.19 126.96 21.04 79.47
971 44.98 5.74 32.42 9.88 81.94
972 44.93 60.01 146.08 14.36 196.68
973 44.83 11.83 83.88 43.23 143.68
974 45.01 30.56 143.57 32.24 179.91
975 44.99 65.53 168.83 19.88 152.35
976 45.12 7.69 44.70 17.18 123.96
977 44.99 68.46 137.56 16.44 128.32
978 45.17 14.31 95.35 34.67 160.32
979 45.17 42.40 158.25 23.58 199.57
980 45.21 48.97 176.70 19.61 203.06
981 45.17 62.90 179.12 17.54 150.69
982 45.28 91.93 98.95 119.08 33.52
983 45.26 37.12 122.74 21.72 185.46
984 45.31 71.46 161.78 22.58 80.96
985 45.32 39.75 153.88 22.21 196.20
986 45.23 27.90 134.69 28.28 171.81
987 45.51 32.80 155.08 20.87 187.21
988 45.63 87.61 129.31 129.16 38.37
989 45.76 83.49 126.38 131.71 42.37
990 45.71 53.12 162.32 14.97 183.37
991 45.73 55.18 175.23 15.39 182.77
992 45.70 74.45 158.33 39.48 59.97
993 45.69 25.06 144.88 21.60 166.44
994 45.69 46.79 176.29 19.25 202.90
995 45.63 16.90 123.18 24.06 167.85
996 45.68 50.92 171.81 16.29 189.29
997 45.77 80.86 141.91 101.58 45.66
998 45.56 19.58 125.06 19.31 174.19
999 45.73 57.76 180.04 18.05 150.16
1000 45.77 77.51 147.08 142.52 47.87
1001 45.95 20.41 124.99 19.01 167.75
1002 45.87 35.06 166.88 21.06 188.36
1003 46.07 12.48 91.83 17.01 156.46
1004 46.16 17.57 124.05 18.00 161.42
1005 45.82 21.94 127.89 23.44 160.96
1006 45.96 66.85 176.21 23.72 76.59
1007 45.73 15.39 108.54 26.82 165.09
1008 45.97 60.73 196.73 20.02 133.88
1009 46.11 69.78 168.75 33.33 56.98
1010 46.07 90.29 109.71 159.76 36.51
1011 46.00 4.84 30.10 6.08 63.69
1012 46.08 9.40 68.19 11.94 144.65
1013 46.18 44.65 191.90 22.82 165.78
1014 46.16 63.66 176.86 48.40 62.44
1015 46.22 30.54 166.86 18.83 188.58
1016 46.25 28.07 162.17 18.26 169.90
1017 46.59 85.98 121.51 162.41 39.17
1018 46.26 7.10 47.68 8.52 112.66
1019 46.36 37.54 182.59 19.94 161.31
1020 46.34 42.39 190.07 21.36 133.84
1021 46.47 40.10 175.83 21.73 161.94
1022 46.46 49.04 192.10 25.64 124.83
1023 46.75 72.70 157.54 182.51 44.07
1024 46.94 94.20 82.26 109.25 29.42
1025 46.74 56.18 197.87 28.25 61.96
1026 46.44 83.94 138.12 163.00 36.62
1027 46.62 91.42 91.29 136.80 33.74
1028 46.94 10.39 121.04 16.38 130.82
1029 46.69 51.57 197.00 29.40 92.56
1030 46.85 58.71 203.46 87.49 67.29
1031 46.81 75.73 159.40 190.08 48.52
1032 46.94 23.55 193.68 21.34 131.75
1033 46.78 32.94 197.64 21.97 151.92
1034 46.87 78.74 150.92 184.06 42.48
1035 46.86 26.02 189.98 24.11 128.33
1036 46.80 46.72 195.68 61.15 84.49
1037 46.97 65.50 186.83 176.23 48.60
1038 47.02 53.76 198.09 35.00 82.01
1039 47.14 82.00 140.73 181.41 39.04
1040 47.05 21.23 167.49 21.07 149.60
1041 47.04 67.98 171.96 185.07 47.57
1042 46.94 14.41 148.82 21.90 149.76
1043 47.07 61.02 208.69 138.22 50.32
1044 47.19 35.53 196.59 29.74 103.17
1045 47.19 5.70 49.78 15.00 59.49
1046 46.97 19.53 169.38 23.81 104.00
1047 47.12 17.24 178.32 17.06 106.81
1048 47.38 18.84 166.09 23.39 94.57
1049 47.39 70.35 172.07 194.15 42.46
1050 47.34 44.08 215.83 166.21 54.08
1051 47.56 16.35 178.33 32.22 90.48
1052 47.37 38.79 200.20 92.76 65.99
1053 47.44 63.24 200.36 210.11 48.22
1054 47.43 30.50 202.11 40.70 67.43
1055 47.53 28.02 203.74 59.98 71.23
1056 47.45 41.65 215.16 131.91 65.77
1057 47.28 84.51 126.79 179.16 36.68
1058 47.47 88.99 135.92 143.95 35.11
1059 47.61 12.75 143.89 56.96 81.96
1060 47.58 48.76 203.65 221.59 51.79
1061 47.54 51.09 204.28 142.64 52.91
1062 47.76 91.60 104.99 111.37 32.72
1063 47.89 7.11 72.48 29.73 48.32
1064 47.74 46.34 219.18 225.44 53.25
1065 47.73 57.21 220.25 196.09 51.51
1066 47.90 77.25 158.09 187.49 41.47
1067 47.86 33.21 211.51 149.43 53.00
1068 47.96 54.94 215.76 226.94 50.89
1069 47.99 74.75 151.54 213.95 41.72
1070 48.08 8.98 115.93 50.48 43.61
1071 48.08 37.25 209.41 200.73 54.20
1072 48.21 25.49 197.54 156.26 48.17
1073 48.28 59.11 198.60 224.35 47.20
1074 48.18 65.00 199.06 212.63 44.37
1075 48.16 67.27 188.51 222.20 45.81
1076 48.29 72.27 171.01 224.18 43.55
1077 48.08 85.20 153.89 167.44 37.48
1078 48.25 15.01 185.54 109.52 51.92
1079 48.20 22.87 195.75 119.07 48.84
1080 48.28 79.91 156.98 168.63 38.40
1081 48.29 52.87 225.77 245.00 56.01
1082 48.27 61.31 200.94 232.07 49.69
1083 48.25 93.73 77.63 69.36 28.95
1084 48.34 5.01 39.95 24.89 26.11
1085 48.34 20.15 197.84 102.74 48.10
1086 48.51 11.01 135.10 122.25 40.66
1087 48.45 35.34 203.51 201.55 49.20
1088 48.35 40.31 226.51 235.09 48.67
1089 48.49 42.71 210.43 240.42 52.55
1090 48.55 45.03 217.72 243.62 47.51
1091 48.46 50.51 210.71 243.61 44.60
1092 48.56 87.89 136.95 91.75 37.88
1093 48.57 28.51 202.48 187.95 46.45
1094 48.62 30.99 206.84 182.82 46.29
1095 48.67 69.72 182.22 205.55 42.78
1096 48.61 47.65 220.82 245.44 50.17
1097 48.78 82.63 139.45 147.38 39.52
1098 48.73 17.69 183.32 134.37 46.12
1099 48.57 90.04 112.90 77.89 34.71
1100 48.94 13.26 179.43 194.37 39.88
1101 48.83 56.59 210.96 235.22 50.86
1102 49.01 63.16 196.68 216.68 43.91
1103 49.00 38.53 214.25 242.60 46.05
1104 49.09 33.35 213.97 211.23 46.56
1105 49.19 77.61 157.73 114.73 42.91
1106 49.26 54.13 212.81 234.19 47.80
1107 49.54 8.48 92.50 104.23 31.83
1108 49.25 74.52 165.47 178.36 41.07
1109 49.34 92.81 98.19 39.86 38.80
1110 49.38 24.41 208.26 218.58 42.06
1111 49.36 65.44 191.16 180.89 50.07
1112 49.18 90.07 107.46 57.34 39.42
1113 49.42 4.33 33.59 31.69 16.36
1114 49.32 21.84 212.86 214.21 41.29
1115 49.36 49.25 211.62 246.19 47.68
1116 49.35 67.75 183.49 175.22 41.86
1117 49.56 15.61 190.87 205.01 40.14
1118 49.60 36.24 218.89 224.64 45.74
1119 49.37 51.84 210.76 222.67 48.48
1120 49.39 61.02 178.76 189.40 47.48
1121 49.55 86.42 139.90 55.08 46.26
1122 49.54 26.42 213.46 212.48 39.88
1123 49.50 41.10 214.04 222.88 49.18
1124 49.46 43.76 206.15 237.78 51.07
1125 49.49 58.74 194.18 187.36 43.52
1126 49.62 80.55 156.31 71.24 47.43
1127 49.69 19.33 209.38 208.82 42.22
1128 49.66 71.78 173.68 132.26 45.60
1129 49.61 11.68 153.49 173.53 34.12
1130 49.60 46.43 211.68 224.74 49.42
1131 49.68 28.83 210.04 219.57 43.13
1132 49.89 31.48 209.96 195.54 43.86
1133 49.92 56.58 215.92 176.36 49.31
1134 50.22 5.34 41.32 35.83 20.29
1135 50.20 17.47 192.72 208.98 42.98
1136 50.11 69.40 182.26 141.96 51.69
1137 49.87 91.56 122.76 44.88 121.88
1138 50.06 38.76 229.10 199.91 50.38
1139 50.28 82.71 133.45 34.38 138.30
1140 50.30 76.36 165.70 54.37 83.70
1141 50.23 90.20 129.83 26.24 128.50
1142 50.28 33.88 217.50 205.47 51.76
1143 50.27 48.18 222.86 117.55 49.81
1144 50.28 64.02 185.29 118.49 51.40
1145 50.22 95.16 73.11 14.98 117.05
1146 50.37 13.35 177.75 159.91 42.71
1147 50.47 42.57 222.47 189.44 52.93
1148 50.37 50.36 224.45 167.94 52.63
1149 50.41 44.78 220.97 145.74 57.27
1150 50.42 54.68 219.46 118.83 54.03
1151 50.50 22.98 219.36 154.40 46.28
1152 50.54 52.54 217.28 137.16 54.00
1153 50.40 61.30 204.88 111.26 48.21
1154 50.46 66.65 197.91 104.38 51.61
1155 50.51 20.97 204.49 111.83 43.91
1156 50.67 73.73 171.44 64.50 153.58
1157 50.62 58.94 209.84 121.58 52.14
1158 50.73 93.34 111.83 16.51 151.84
1159 50.70 27.53 205.52 152.30 61.64
1160 50.75 11.05 155.15 75.81 40.08
1161 50.85 25.21 215.07 108.76 111.78
1162 50.87 40.47 223.40 131.67 59.84
1163 50.78 29.84 231.83 131.81 100.51
1164 50.89 15.62 207.02 170.86 67.52
1165 50.84 35.94 224.50 109.33 103.21
1166 50.86 85.36 136.02 24.19 142.54
1167 50.99 79.40 171.32 33.83 157.42
1168 51.03 8.74 119.26 54.55 46.65
1169 51.02 71.08 167.21 63.91 174.45
1170 51.04 46.32 224.74 99.06 205.15
1171 50.93 96.55 49.87 6.92 112.16
1172 51.13 19.06 209.10 92.86 107.46
1173 51.04 56.94 205.85 69.41 193.67
1174 51.03 91.60 126.00 16.34 145.22
1175 51.27 31.80 217.98 102.21 131.51
1176 51.22 38.02 221.57 105.52 117.46
1177 51.25 63.18 204.62 76.34 168.93
1178 51.33 68.29 197.20 49.71 173.00
1179 51.58 83.91 148.04 18.55 154.63
1180 51.60 4.25 35.58 13.17 45.78
1181 51.69 89.46 131.25 11.65 157.64
1182 51.39 6.51 64.20 27.82 62.27
1183 51.37 48.30 208.69 56.97 213.49
1184 51.53 81.08 147.42 19.14 172.96
1185 51.46 50.58 224.92 62.08 195.42
1186 51.60 65.55 181.67 48.98 188.48
1187 51.57 33.91 214.04 71.80 191.12
1188 51.62 60.94 206.82 54.12 192.83
1189 51.58 76.34 156.58 22.80 157.90
1190 51.52 43.77 225.97 59.24 195.78
1191 51.56 54.86 222.96 60.68 207.54
1192 51.58 12.83 157.09 45.98 162.51
1193 51.55 21.58 217.58 92.19 156.68
1194 51.39 82.63 114.71 14.14 171.86
1195 51.46 87.22 100.24 12.38 155.48
1196 51.79 52.68 219.87 39.64 200.71
1197 51.86 17.40 209.26 45.40 159.55
1198 51.85 41.61 218.52 44.59 205.32
1199 51.70 94.04 85.12 7.33 145.33
1200 51.93 26.72 204.48 41.10 163.95
1201 51.90 58.89 220.72 57.24 198.92
1202 51.87 29.27 223.48 48.37 199.51
1203 51.94 73.14 171.50 25.68 167.96
1204 52.18 86.81 128.18 12.29 154.19
1205 51.74 10.93 120.77 25.49 151.31
1206 52.08 23.97 210.94 43.72 164.73
1207 51.82 7.12 64.33 22.17 107.42
1208 52.01 36.22 213.81 45.61 193.92
1209 52.31 91.74 122.27 9.61 138.13
1210 52.16 39.06 220.88 52.63 195.92
1211 52.13 15.35 208.56 49.26 159.02
1212 52.14 45.83 225.11 39.78 206.24
1213 52.34 78.54 153.61 15.03 167.76
1214 52.22 70.21 185.96 32.18 181.43
1215 52.31 56.82 213.42 31.43 202.18
1216 52.35 8.07 98.86 18.48 126.52
1217 52.34 19.66 202.44 29.92 176.61
1218 52.37 48.69 222.90 27.75 209.49
1219 52.40 63.20 184.34 27.90 196.02
1220 52.63 4.82 37.23 7.00 58.74
1221 52.50 67.53 162.46 20.26 189.42
1222 52.51 95.14 56.42 5.49 114.46
1223 52.50 10.59 140.72 18.61 144.03
1224 52.60 31.19 225.00 26.59 183.12
1225 52.66 50.72 210.70 22.99 210.66
1226 52.88 6.38 55.85 10.88 89.02
1227 52.84 21.75 207.91 29.25 174.06
1228 52.68 33.70 214.85 24.93 193.78
1229 52.61 43.20 222.81 27.13 200.76
1230 52.79 75.40 159.17 17.15 182.63
1231 52.79 81.79 125.78 12.11 163.33
1232 52.82 13.06 167.74 19.12 138.89
1233 52.78 54.65 218.05 23.83 206.56
1234 52.94 84.35 142.45 11.29 158.26
1235 52.86 60.91 201.15 23.77 193.40
1236 52.74 93.56 81.80 7.26 130.71
1237 52.98 65.14 208.28 19.20 185.57
1238 52.97 28.53 207.05 22.52 186.58
1239 53.15 47.06 213.65 22.12 217.37
1240 52.75 52.07 212.08 22.54 213.00
1241 52.93 71.78 156.82 15.02 177.64
1242 53.26 89.80 119.05 11.30 99.17
1243 53.08 35.88 217.12 23.11 197.80
1244 53.05 40.70 205.67 26.89 211.25
1245 53.15 17.88 205.33 21.85 159.35
1246 53.11 25.90 211.14 22.90 170.02
1247 53.12 15.59 203.93 24.90 155.40
1248 53.29 38.32 208.66 23.11 200.63
