#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb11 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
613 33.86 83.02 108.52 22.86 16.69
614 34.00 13.88 76.40 10.96 182.49
615 34.14 21.07 61.74 13.17 185.53
616 34.14 57.73 36.13 23.92 86.71
617 33.89 64.95 56.77 22.38 61.26
618 34.24 11.73 64.96 10.56 181.40
619 33.98 30.63 58.07 14.07 199.07
620 34.42 67.13 161.45 23.80 37.33
621 34.46 16.01 86.40 13.34 201.51
622 34.40 55.56 35.20 22.65 98.48
623 34.49 88.38 98.63 27.40 12.60
624 34.41 18.61 65.09 11.91 193.82
625 34.28 59.80 43.07 24.31 78.00
626 34.37 79.77 148.11 25.01 19.76
627 34.64 69.61 190.50 25.61 30.00
628 34.54 52.97 34.39 21.48 120.15
629 34.63 8.95 53.47 9.24 152.26
630 34.61 44.18 33.34 20.40 190.38
631 34.52 48.58 31.89 21.57 162.36
632 34.74 37.44 47.28 18.95 217.74
633 34.84 63.87 160.22 21.84 37.51
634 34.55 29.57 54.06 15.09 197.91
635 34.78 33.10 43.99 16.15 217.73
636 34.59 26.24 58.14 15.73 202.18
637 34.78 61.28 85.70 24.69 51.10
638 34.94 46.29 31.78 19.99 148.20
639 34.89 77.07 153.80 28.52 21.04
640 35.04 50.56 32.92 25.17 118.00
641 34.99 28.07 55.30 15.34 202.46
642 34.91 85.29 101.99 30.58 14.04
643 35.13 71.99 173.33 26.10 22.83
644 35.01 25.09 57.41 14.84 203.84
645 35.28 6.89 32.71 8.24 95.48
646 35.09 83.20 113.74 35.88 15.16
647 35.28 13.68 40.21 11.40 160.16
648 35.30 39.28 31.09 20.23 183.28
649 35.28 23.28 41.32 13.02 178.97
650 35.38 81.79 120.67 32.34 15.03
651 35.35 58.77 170.90 25.92 48.27
652 35.54 11.02 38.24 11.11 172.25
653 35.27 56.71 55.08 24.73 72.86
654 35.44 20.49 45.25 13.64 187.58
655 35.44 35.59 34.69 17.61 183.11
656 35.41 41.64 31.21 18.60 149.03
657 35.33 74.51 138.64 32.89 17.63
658 35.37 89.97 72.64 34.91 10.66
659 35.37 54.55 41.50 24.08 79.88
660 35.56 17.98 39.19 13.23 190.26
661 35.55 31.08 31.76 16.17 184.10
662 35.70 79.40 127.82 29.81 16.50
663 35.74 66.63 188.03 29.10 32.41
664 35.49 52.35 44.77 24.56 85.88
665 35.74 43.86 27.66 20.17 123.62
666 35.67 48.33 36.81 24.14 104.07
667 35.98 61.57 212.05 25.69 35.83
668 35.91 86.77 88.54 32.33 12.76
669 35.97 15.51 29.53 11.70 167.48
670 35.97 26.09 36.19 15.46 185.34
671 35.96 69.29 176.22 31.72 25.96
672 36.11 8.77 27.53 8.28 132.63
673 35.97 28.84 34.20 17.88 203.95
674 36.15 33.25 30.26 16.92 177.66
675 35.98 88.08 68.31 36.96 12.12
676 36.09 90.67 54.58 39.89 9.64
677 36.08 37.43 30.29 18.90 127.10
678 36.17 46.21 38.18 22.70 105.20
679 36.30 63.98 209.36 29.57 32.57
680 35.97 74.45 124.02 33.24 16.87
681 36.09 76.92 106.90 35.80 16.79
682 36.51 55.01 189.46 26.72 54.83
683 36.28 84.51 84.43 40.02 13.65
684 36.15 50.27 48.88 27.19 84.37
685 36.50 57.07 203.62 27.88 42.48
686 36.39 39.67 31.00 19.64 121.46
687 36.32 52.56 161.66 25.02 58.06
688 36.42 71.91 172.43 35.20 18.46
689 36.41 22.26 27.95 14.63 177.25
690 36.66 17.64 23.91 12.97 151.72
691 36.65 41.38 32.20 20.10 100.51
692 36.70 59.54 224.56 28.79 33.75
693 36.73 81.46 90.83 49.20 13.39
694 36.80 35.30 27.59 17.81 120.31
695 36.80 13.71 22.69 12.51 148.13
696 36.74 30.64 28.55 16.97 159.54
697 36.80 48.11 121.46 23.73 63.12
698 36.86 19.96 24.24 13.86 136.62
699 36.78 44.28 41.77 21.03 107.11
700 36.97 24.90 26.96 15.24 154.76
701 36.95 74.28 131.37 40.10 15.24
702 36.94 27.64 27.53 15.72 155.22
703 37.04 42.35 46.43 23.36 94.31
704 37.01 65.63 175.93 33.79 25.01
705 37.17 67.60 148.68 35.09 21.95
706 37.03 79.02 78.15 44.95 14.40
707 37.16 10.74 22.12 11.04 132.22
708 37.12 89.53 46.95 70.12 9.93
709 37.36 86.47 55.12 61.78 11.93
710 37.17 37.72 40.45 20.57 98.36
711 37.14 77.25 91.51 56.05 15.42
712 37.23 50.53 217.46 26.96 46.31
713 37.26 8.60 17.79 9.45 100.37
714 37.37 69.67 125.05 39.00 19.64
715 37.58 15.76 22.43 12.68 114.10
716 37.66 44.87 152.18 23.43 63.54
717 37.74 53.41 213.15 33.58 33.48
718 37.36 32.60 29.15 17.89 115.23
719 37.49 76.00 92.08 48.27 14.53
720 37.40 39.90 46.11 20.73 98.00
721 37.49 61.87 186.46 33.77 27.28
722 37.51 92.78 20.56 48.51 8.32
723 37.49 22.67 24.03 15.11 131.75
724 37.74 58.20 201.05 32.52 29.09
725 37.72 18.33 24.13 14.12 117.73
726 37.74 29.53 28.98 17.95 125.74
727 37.83 72.18 110.08 45.98 16.28
728 37.81 48.55 223.90 26.99 41.42
729 37.93 82.05 56.18 68.39 13.53
730 38.00 55.56 195.23 30.84 30.44
731 37.99 64.64 147.21 43.56 22.56
732 37.79 35.31 38.09 20.68 96.30
733 37.95 26.97 28.31 16.42 105.42
734 38.12 24.57 30.33 16.23 117.09
735 38.90 51.46 179.20 35.55 28.56
736 38.11 13.57 24.69 11.91 95.51
737 37.91 93.75 14.42 40.67 6.25
738 38.34 40.11 171.03 22.95 56.20
739 38.24 20.32 28.55 16.80 98.73
740 38.17 33.19 45.24 20.45 99.75
741 38.33 37.31 154.76 21.61 60.16
742 38.37 74.65 92.45 68.32 16.20
743 38.12 7.67 19.76 11.11 83.47
744 38.29 46.95 220.91 27.18 43.70
745 38.41 31.09 47.64 20.44 93.00
746 38.50 60.11 165.09 38.72 23.83
747 38.40 77.88 58.68 64.64 14.68
748 38.49 88.85 33.55 88.12 10.63
749 38.30 8.98 19.96 11.48 90.22
750 38.63 91.71 25.09 70.72 8.92
751 38.50 10.68 24.44 12.40 89.60
752 38.58 67.29 106.97 64.49 17.80
753 38.77 42.38 221.45 30.02 43.30
754 38.71 62.64 139.42 50.67 21.42
755 38.69 85.20 39.16 69.70 12.29
756 38.56 17.49 32.41 14.76 76.81
757 38.62 34.96 179.87 19.11 53.15
758 38.69 69.93 95.57 55.18 16.43
759 38.88 93.69 17.12 58.04 7.39
760 38.61 57.28 159.40 38.88 25.84
761 38.80 86.81 33.36 72.75 12.02
762 38.71 45.71 231.68 30.19 39.05
763 38.72 28.69 43.57 20.45 83.91
764 38.82 22.42 44.48 17.11 79.83
765 39.02 49.12 198.88 36.30 28.40
766 38.88 71.96 77.73 66.00 16.68
767 38.83 8.48 27.46 10.35 74.54
768 39.04 14.81 54.92 15.49 64.58
769 38.93 12.71 43.10 13.10 72.36
770 39.17 44.66 220.05 30.00 37.42
771 39.15 64.80 102.68 68.43 18.92
772 39.10 82.60 40.25 75.35 12.68
773 39.37 32.10 181.06 20.49 47.15
774 39.29 53.65 136.09 37.73 20.48
775 39.09 20.29 87.21 16.55 58.34
776 39.18 24.48 114.38 19.26 58.87
777 39.23 73.12 58.66 81.11 14.72
778 39.16 80.23 39.74 88.84 12.75
779 39.41 55.63 125.09 45.74 22.82
780 39.65 47.27 201.75 36.96 28.02
781 39.48 38.44 224.90 25.51 37.44
782 39.27 16.96 89.15 15.44 44.67
783 39.35 34.35 211.27 24.95 50.08
784 39.17 35.74 209.10 26.00 48.90
785 39.71 27.34 161.37 19.89 46.42
786 39.71 29.79 145.36 22.66 44.79
787 39.54 58.23 143.06 49.43 21.20
788 39.48 18.84 102.10 16.42 43.37
789 39.65 61.18 124.25 60.72 20.58
790 39.75 68.94 70.57 89.39 15.88
791 39.68 76.56 46.25 86.47 13.95
792 39.71 9.75 88.83 15.07 48.36
793 39.75 36.36 205.60 25.64 40.67
794 39.76 40.64 221.31 29.14 33.39
795 39.72 74.16 58.33 85.12 14.88
796 39.90 84.88 32.69 96.02 12.85
797 39.88 90.70 29.53 75.96 10.60
798 39.98 12.70 126.30 15.61 40.73
799 39.96 22.14 156.55 23.05 39.23
800 40.02 71.22 46.86 89.63 14.36
801 39.92 43.10 190.89 32.47 30.52
802 40.03 66.55 59.66 95.21 17.70
803 40.11 88.04 31.68 92.27 11.15
804 40.27 14.99 177.66 21.13 38.48
805 40.02 16.77 147.76 19.50 36.34
806 40.47 19.66 161.17 19.88 29.08
807 39.87 17.87 112.70 19.60 42.00
808 40.26 92.65 26.87 82.27 8.80
809 40.26 6.50 108.25 13.85 23.38
810 40.35 25.11 189.36 21.80 33.92
811 40.24 63.55 70.59 94.81 18.29
812 40.19 34.08 203.84 30.33 35.70
813 40.34 45.52 176.61 40.04 24.57
814 40.27 49.56 148.68 49.27 22.73
815 40.25 81.21 36.56 90.60 13.09
816 40.54 54.36 101.69 73.00 20.19
817 40.50 78.71 35.09 104.07 14.46
818 40.59 60.04 77.69 95.63 19.84
819 40.68 31.16 186.21 27.10 28.76
820 40.53 52.23 115.27 58.56 19.59
821 40.63 56.74 89.82 88.31 19.46
822 40.68 8.69 138.66 17.96 24.86
823 40.75 38.52 186.96 34.80 26.72
824 40.77 73.59 46.40 108.22 14.34
825 40.84 41.06 176.28 41.57 24.82
826 40.95 28.36 184.35 27.62 27.36
827 41.16 10.70 152.57 21.53 26.94
828 41.05 36.22 168.46 34.98 24.07
829 41.10 43.73 152.12 54.11 21.65
830 40.99 47.85 122.56 58.02 20.14
831 41.16 18.05 150.38 25.79 23.45
832 40.99 68.79 42.85 113.99 16.61
833 40.83 76.23 42.12 119.60 13.82
834 40.76 42.70 170.33 37.17 19.67
835 41.18 90.66 58.17 104.20 10.68
836 41.21 23.28 170.93 25.76 22.43
837 41.16 65.91 54.70 117.45 17.85
838 40.99 11.96 155.45 21.77 22.39
839 41.22 61.39 59.17 110.10 17.69
840 41.17 83.37 35.53 103.79 13.24
841 41.17 33.62 189.46 40.49 25.07
842 41.18 94.38 30.64 83.48 8.06
843 41.36 71.36 39.17 132.41 15.33
844 41.28 50.39 98.22 79.97 20.00
845 41.34 21.30 140.10 27.63 24.88
846 41.43 85.99 47.47 106.62 13.32
847 41.34 16.50 145.44 23.11 21.18
848 41.41 63.43 54.52 129.24 18.39
849 41.40 80.68 41.96 120.78 13.36
850 41.37 88.44 61.00 97.87 13.03
851 41.47 13.73 139.94 23.94 21.92
852 41.47 26.05 152.51 29.01 23.06
853 41.38 75.43 43.73 121.46 14.61
854 41.58 45.76 133.35 58.10 19.96
855 41.65 58.72 55.77 120.94 19.18
856 41.59 53.10 78.83 108.76 19.66
857 41.74 55.62 57.06 108.28 18.31
858 41.72 77.42 42.10 135.32 14.09
859 41.59 93.23 106.54 119.70 8.52
860 41.96 29.66 150.51 44.30 19.38
861 41.83 39.49 134.30 55.92 19.47
862 41.79 31.94 144.16 44.86 21.02
863 41.92 42.15 115.84 61.79 18.41
864 41.96 8.26 117.78 25.48 16.12
865 42.00 19.59 144.00 35.64 18.77
866 41.81 79.30 40.74 124.74 12.58
867 42.03 73.70 51.81 147.00 14.79
868 41.97 37.22 126.87 47.74 19.66
869 42.11 48.80 71.60 105.13 18.06
870 42.09 67.23 37.91 122.30 16.67
871 42.28 69.45 44.20 131.18 15.90
872 42.20 34.27 126.94 52.22 20.03
873 42.35 92.13 141.89 96.60 9.86
874 42.40 10.87 100.79 30.36 15.30
875 42.32 51.18 55.09 111.08 18.17
876 42.45 15.92 104.78 43.99 16.38
877 42.30 24.22 132.30 40.16 17.95
878 42.36 27.38 110.38 44.28 18.49
879 42.31 61.81 44.09 140.99 18.71
880 42.38 82.79 68.69 132.04 13.75
881 42.41 64.82 44.73 146.93 16.97
882 42.49 21.57 106.95 44.32 16.50
883 42.58 89.76 170.47 91.58 11.60
884 42.36 17.95 112.32 33.87 14.71
885 42.54 57.24 43.54 128.90 18.06
886 42.60 13.55 98.74 39.76 15.37
887 42.63 46.82 70.18 105.88 18.15
888 42.64 76.20 90.46 130.50 14.35
889 42.64 87.16 172.46 102.86 13.16
890 42.62 44.05 91.54 88.02 17.01
891 42.61 53.66 47.51 127.91 19.33
892 42.43 78.39 84.58 140.46 13.50
893 42.76 71.88 60.32 142.56 14.83
894 42.69 6.28 85.42 24.47 11.21
895 42.82 31.69 112.09 57.49 16.50
896 42.84 36.30 102.12 71.61 17.48
897 42.92 60.00 45.77 144.80 18.25
898 42.89 38.99 91.06 82.19 16.44
899 42.89 79.34 139.94 120.74 13.00
900 42.90 41.41 86.77 80.18 19.00
901 43.13 25.56 105.42 64.05 15.57
902 43.19 55.44 45.24 142.87 18.37
903 43.26 29.51 93.21 76.19 16.12
904 43.14 66.76 59.45 152.13 17.37
905 43.28 74.36 194.66 138.05 15.19
906 43.32 18.22 94.08 60.57 13.22
907 43.14 49.22 47.87 118.53 17.76
908 43.38 22.84 77.64 70.14 14.90
909 43.36 51.62 45.39 150.31 17.36
910 43.48 33.75 74.20 87.20 17.27
911 43.38 63.14 61.87 173.07 18.46
912 43.37 82.68 193.57 110.69 13.16
913 43.40 4.92 62.25 31.55 8.18
914 43.38 69.87 58.04 147.54 16.33
915 43.91 86.31 215.76 119.47 12.66
916 43.55 11.28 73.77 53.06 14.40
917 43.46 9.38 76.11 47.97 11.93
918 43.62 94.45 120.53 68.75 9.06
919 43.53 45.49 51.51 110.21 17.03
920 43.58 57.94 51.65 149.64 18.54
921 43.68 27.61 78.47 76.26 15.55
922 43.78 80.37 227.00 127.67 13.61
923 43.62 15.38 79.91 57.24 13.04
924 43.55 77.03 195.54 122.43 13.31
925 43.87 91.93 202.67 113.70 9.43
926 44.03 7.05 68.23 67.60 9.81
927 43.72 13.07 68.96 69.74 12.81
928 43.79 43.05 50.51 125.37 18.30
929 43.85 47.58 46.26 131.20 17.62
930 43.90 20.58 59.59 78.13 13.71
931 43.84 53.80 53.96 148.49 18.16
932 43.88 38.23 50.02 112.22 15.86
933 43.92 40.78 50.74 114.00 17.79
934 43.98 35.68 61.11 104.21 16.40
935 43.94 60.72 64.18 155.34 17.47
936 43.97 72.52 128.62 168.45 14.37
937 44.07 67.77 197.97 160.23 16.94
938 44.00 77.92 203.44 136.44 14.20
939 44.09 31.60 54.97 95.54 15.66
940 44.09 65.27 136.15 175.89 18.28
941 44.02 89.54 189.60 93.39 12.11
942 44.11 24.73 64.26 81.94 13.06
943 44.15 49.73 45.73 150.77 17.36
944 44.36 75.34 231.10 143.27 14.62
945 44.30 55.88 68.13 175.03 18.43
946 44.38 70.39 192.24 149.13 16.28
947 44.41 51.89 58.90 163.75 19.05
948 44.52 62.78 176.29 170.62 17.90
949 44.59 83.46 209.60 114.98 12.78
950 44.52 18.09 46.28 83.12 12.13
951 44.64 29.30 46.08 106.36 15.33
952 44.59 45.02 44.20 138.50 17.36
953 44.60 22.56 43.05 96.25 11.80
954 44.58 58.35 180.58 155.94 19.98
955 44.83 15.77 40.89 84.94 11.32
956 44.73 26.95 44.56 102.33 13.85
957 44.74 11.26 46.16 84.33 11.54
958 44.81 33.88 43.92 121.16 15.47
959 44.70 95.40 71.45 69.93 5.44
960 45.05 5.38 29.18 71.20 7.92
961 44.83 36.93 44.66 125.48 16.16
962 44.85 39.55 44.72 136.68 17.08
963 44.96 42.20 48.00 142.80 17.21
964 44.89 47.49 64.52 158.89 17.05
965 44.86 54.03 192.27 171.30 19.61
966 45.21 77.85 212.41 131.06 13.87
967 44.96 80.92 221.68 116.34 13.37
968 44.99 60.40 205.79 168.68 20.11
969 45.00 79.05 220.71 154.19 13.84
970 45.34 93.00 142.16 105.28 8.98
971 45.10 20.34 34.95 104.11 12.84
972 45.19 64.71 225.17 167.06 17.55
973 45.19 72.90 220.17 148.09 15.29
974 45.17 67.62 229.17 159.15 17.46
975 45.32 88.77 164.78 97.52 11.53
976 45.14 49.54 104.23 174.36 19.21
977 45.43 85.98 171.42 107.31 13.18
978 45.28 31.43 36.37 132.27 14.60
979 45.32 90.74 147.87 104.79 11.06
980 45.28 24.75 37.58 105.55 12.50
981 45.30 56.67 236.21 173.85 20.27
982 45.37 51.47 216.11 158.43 18.71
983 45.43 70.42 221.28 162.32 15.66
984 45.43 7.86 29.84 92.31 9.41
985 45.58 75.50 231.55 140.86 13.88
986 45.51 3.77 17.50 55.19 6.56
987 45.52 44.39 80.23 170.28 17.25
988 45.84 61.78 224.87 152.52 17.30
989 45.74 18.25 32.88 111.08 12.07
990 45.76 35.56 51.17 142.89 16.04
991 45.80 38.01 50.91 155.31 16.92
992 45.81 53.56 231.81 174.06 18.52
993 45.86 83.36 174.63 117.26 13.09
994 45.84 10.56 29.24 96.00 10.13
995 45.82 22.52 33.45 120.25 12.67
996 45.87 29.37 47.29 131.87 14.24
997 45.76 40.48 76.25 155.82 17.05
998 45.83 46.70 218.72 150.91 17.24
999 45.97 59.24 232.82 162.41 18.47
1000 46.06 13.22 33.12 113.35 12.53
1001 46.05 95.37 77.28 99.34 8.02
1002 45.83 15.11 33.40 104.48 10.68
1003 46.02 26.99 36.88 128.10 13.15
1004 46.04 33.38 56.36 154.00 15.90
1005 46.18 55.74 239.64 177.59 18.90
1006 46.23 66.38 215.91 168.83 17.25
1007 46.13 49.09 228.71 180.67 18.45
1008 46.21 80.42 169.66 129.10 13.72
1009 46.13 7.94 25.92 101.17 9.29
1010 46.35 63.95 230.54 162.85 17.57
1011 46.42 68.85 193.24 164.11 16.11
1012 46.45 20.43 42.23 118.77 11.70
1013 46.48 71.62 213.87 155.46 15.91
1014 46.47 5.81 27.12 90.65 8.29
1015 46.38 24.85 39.48 124.38 12.87
1016 46.53 74.04 203.40 146.22 14.29
1017 46.53 77.15 182.99 133.79 14.41
1018 46.48 44.43 225.44 153.26 16.87
1019 46.52 51.32 240.64 173.98 17.62
1020 46.40 87.78 87.77 82.14 12.03
1021 46.63 4.02 30.24 82.15 6.31
1022 46.59 31.15 112.99 155.70 14.37
1023 46.62 41.09 205.64 157.29 15.54
1024 46.72 90.79 67.88 114.69 10.45
1025 46.71 16.16 44.27 135.42 12.53
1026 46.69 38.44 187.11 156.24 16.04
1027 46.80 57.80 229.83 176.23 17.97
1028 46.88 85.95 90.03 126.42 12.55
1029 46.80 35.78 164.26 157.93 17.07
1030 46.82 46.94 240.96 157.95 18.06
1031 46.85 9.38 44.11 117.00 10.06
1032 47.01 18.50 56.08 123.68 11.68
1033 46.92 53.88 238.00 171.47 18.51
1034 46.87 28.26 105.18 164.44 14.06
1035 47.08 12.10 66.80 117.80 11.45
1036 47.00 23.05 74.73 145.13 12.72
1037 47.04 82.33 124.56 116.34 13.94
1038 47.05 33.48 155.17 167.70 15.02
1039 47.20 60.28 202.89 171.77 18.19
1040 47.19 62.64 195.37 173.55 18.30
1041 47.03 78.80 109.46 158.37 13.07
1042 47.40 95.87 39.15 105.30 7.22
1043 47.26 42.60 225.99 159.40 17.58
1044 47.20 49.21 241.10 164.77 18.32
1045 47.20 14.36 61.51 115.62 12.11
1046 47.29 25.50 101.04 162.93 13.46
1047 47.35 67.57 175.25 152.97 15.94
1048 47.52 56.07 191.37 176.40 17.53
1049 47.50 65.32 181.55 164.60 18.83
1050 47.58 75.46 112.49 141.31 14.57
1051 47.50 20.84 140.63 124.77 11.75
1052 47.56 70.10 119.12 167.70 17.31
1053 47.65 29.42 207.85 160.84 14.35
1054 47.76 72.72 128.86 152.57 15.76
1055 47.47 80.41 88.54 115.85 13.98
1056 47.73 5.99 116.80 107.19 8.56
1057 47.75 31.85 219.15 160.17 15.51
1058 47.61 39.62 233.31 154.92 16.46
1059 47.65 44.96 232.11 154.37 16.74
1060 47.62 51.42 233.84 169.91 18.11
1061 47.77 3.75 105.26 95.76 6.96
1062 47.76 37.01 233.82 163.26 16.90
1063 47.64 16.71 104.92 144.06 11.55
1064 48.05 88.96 40.39 98.51 11.39
1065 47.79 27.09 205.51 159.52 13.62
1066 47.71 83.24 70.38 123.81 12.42
1067 47.98 9.16 147.98 124.76 10.31
1068 48.06 34.60 231.49 147.17 15.03
1069 47.89 47.63 208.72 180.42 17.57
1070 47.97 77.84 105.62 136.91 14.21
1071 48.04 53.85 214.71 163.79 16.92
1072 48.05 58.29 107.54 183.99 19.00
1073 48.03 22.88 192.36 128.20 12.55
1074 48.25 14.94 173.51 118.14 10.87
1075 48.10 18.62 166.45 120.98 12.08
1076 48.19 62.45 101.79 171.50 17.07
1077 48.23 12.15 149.28 102.42 11.68
1078 48.35 41.27 228.65 169.98 17.52
1079 48.18 91.98 33.64 111.03 10.88
1080 48.41 82.57 52.28 116.23 13.50
1081 48.49 25.25 200.54 151.24 12.12
1082 48.42 50.02 199.28 165.13 18.34
1083 48.50 93.63 30.29 103.15 8.23
1084 48.39 67.99 90.00 165.68 17.01
1085 48.64 60.29 95.73 187.83 19.28
1086 48.43 86.83 46.22 104.62 12.73
1087 48.74 20.71 188.45 131.34 11.83
1088 48.66 43.42 175.26 179.87 17.93
1089 48.61 64.76 87.09 160.38 17.24
1090 48.66 70.88 73.01 171.59 15.63
1091 48.69 94.99 20.89 108.73 8.00
1092 48.76 5.15 158.30 96.29 8.30
1093 48.62 7.24 173.63 113.86 10.11
1094 48.73 30.59 221.09 154.00 14.64
1095 48.69 46.08 195.35 181.48 18.40
1096 48.79 76.49 57.74 131.58 14.33
1097 48.72 38.90 211.74 163.04 17.24
1098 48.73 56.27 129.51 179.01 18.00
1099 48.88 27.92 212.02 155.22 14.75
1100 48.86 32.97 184.44 183.17 14.32
1101 48.87 52.30 125.86 184.75 17.14
1102 49.08 17.03 179.43 129.58 11.59
1103 48.96 36.50 190.65 169.78 16.74
1104 49.02 73.81 58.58 150.99 15.13
1105 49.11 10.71 169.84 118.91 10.51
1106 48.95 80.07 48.13 126.16 14.00
1107 49.10 48.30 181.10 191.49 17.88
1108 49.49 84.25 39.24 136.34 13.64
1109 49.08 86.53 37.02 107.80 12.98
1110 49.21 78.60 48.04 124.14 13.57
1111 48.97 91.79 28.66 104.37 11.02
1112 49.28 66.79 68.91 174.31 15.80
1113 49.28 23.57 175.56 146.83 13.01
1114 49.31 58.33 85.35 186.36 18.79
1115 49.30 62.46 66.44 163.41 17.67
1116 49.38 54.45 108.35 187.63 17.51
1117 49.44 89.32 32.65 125.74 11.35
1118 49.56 13.88 153.75 136.69 12.88
1119 49.55 69.15 55.95 155.84 15.45
1120 49.60 34.56 116.09 174.94 15.77
1121 49.63 18.72 173.91 144.66 12.31
1122 49.58 41.00 146.03 172.25 17.59
1123 49.57 45.13 108.98 173.53 18.16
1124 49.68 8.54 147.56 121.93 9.42
1125 49.72 50.07 85.99 176.45 17.81
1126 49.68 30.06 124.94 174.28 14.92
1127 49.77 25.90 105.72 162.15 13.52
1128 49.85 71.63 47.00 149.34 15.32
1129 49.61 92.44 26.91 108.45 9.11
1130 49.89 94.45 21.12 92.07 8.28
1131 49.89 38.55 86.02 163.11 16.23
1132 49.92 60.38 61.35 185.81 19.45
1133 49.87 64.64 54.50 170.39 17.78
1134 50.03 56.33 71.11 183.84 17.78
1135 49.96 76.11 42.91 139.21 13.42
1136 50.02 32.42 76.97 174.04 16.82
1137 50.00 43.29 74.48 175.58 17.78
1138 50.00 47.42 79.47 195.09 19.12
1139 49.96 52.41 75.90 182.37 18.14
1140 50.08 81.59 34.45 121.17 13.28
1141 50.46 98.02 11.68 62.31 4.77
1142 49.99 20.24 120.52 153.96 12.04
1143 50.06 22.12 100.34 152.20 13.17
1144 50.04 6.46 112.81 114.15 8.08
1145 50.14 27.98 91.75 167.44 12.97
1146 50.19 36.33 76.84 189.70 16.30
1147 50.25 78.97 39.70 141.66 14.55
1148 50.60 86.71 34.06 110.03 12.41
1149 50.39 73.86 45.69 152.25 16.00
1150 50.39 15.44 81.82 145.39 12.52
1151 50.30 89.77 31.88 110.18 10.98
1152 50.51 24.17 61.35 157.32 13.21
1153 50.50 62.59 48.55 183.25 18.71
1154 50.40 67.13 47.66 164.82 16.86
1155 50.56 58.42 59.85 184.02 18.91
1156 50.37 91.78 27.43 104.40 9.64
1157 50.67 54.22 53.00 166.80 17.80
1158 50.78 17.61 63.03 140.37 12.80
1159 50.80 41.65 61.10 171.15 17.72
1160 50.65 45.57 53.34 171.41 16.62
1161 50.64 12.73 78.22 127.90 11.00
1162 50.68 30.22 62.56 159.06 13.61
1163 50.70 69.60 44.06 156.38 16.91
1164 50.88 39.59 61.08 170.94 16.99
1165 50.69 50.78 59.90 174.25 18.43
1166 50.93 34.60 54.95 183.34 16.44
1167 50.92 48.31 58.47 170.50 19.47
1168 50.92 8.04 47.86 122.59 10.24
1169 51.03 26.28 47.74 158.59 14.08
1170 51.01 1.39 19.87 71.36 5.58
1171 50.93 20.40 59.99 149.06 11.69
1172 51.14 10.18 57.14 126.33 10.75
1173 51.04 65.09 45.30 164.80 17.75
1174 50.93 96.07 30.03 80.76 7.35
1175 51.18 3.27 33.35 108.74 6.20
1176 51.16 37.23 46.64 181.40 15.28
1177 51.15 60.54 53.29 172.84 18.79
1178 51.23 77.13 54.88 122.41 13.40
1179 51.02 91.67 44.45 97.33 9.59
1180 51.16 5.67 41.10 115.39 8.11
1181 51.26 72.09 46.70 148.76 15.15
1182 51.27 32.05 48.92 176.55 15.42
1183 51.23 56.49 55.84 177.07 17.93
1184 51.25 22.76 46.28 172.44 14.44
1185 51.30 28.42 49.94 164.67 13.28
1186 51.32 43.75 45.18 166.57 16.55
1187 51.40 80.41 44.74 137.06 14.07
1188 51.44 52.42 51.49 157.85 17.17
1189 51.26 82.64 37.56 109.29 13.77
1190 51.47 15.82 39.85 134.19 11.58
1191 51.48 67.47 47.78 144.36 15.38
1192 51.44 93.48 44.06 82.08 8.77
1193 51.65 50.07 65.72 175.17 17.26
1194 51.52 74.78 58.67 124.62 13.91
1195 51.67 12.33 44.11 130.18 10.54
1196 51.43 88.26 57.74 96.32 12.65
1197 51.69 54.66 52.74 161.23 17.65
1198 51.64 63.00 57.95 158.53 16.16
1199 51.73 85.08 55.85 101.77 12.64
1200 51.75 46.19 52.89 154.48 17.23
1201 51.72 58.44 53.48 151.44 17.06
1202 51.79 90.29 110.58 96.52 10.22
1203 51.64 14.31 40.55 127.13 10.97
1204 51.84 24.78 43.00 152.18 13.07
1205 51.80 69.85 50.04 144.25 15.64
1206 51.86 18.56 36.37 153.30 11.81
1207 51.93 38.91 56.35 169.03 15.85
1208 51.96 41.47 51.98 155.34 15.97
1209 52.11 1.82 13.42 70.70 3.74
1210 51.98 8.24 31.27 122.98 8.20
1211 52.07 29.97 46.61 161.15 13.05
1212 52.06 33.91 50.62 172.26 16.78
1213 52.13 20.74 39.28 151.35 11.83
1214 52.16 36.07 61.42 176.62 15.89
1215 52.22 48.21 60.21 156.10 17.04
1216 52.24 27.40 47.56 155.24 13.99
1217 52.16 60.60 69.30 143.56 16.64
1218 52.17 65.66 82.54 146.07 16.52
1219 52.21 87.31 104.63 86.56 11.64
1220 52.19 4.64 26.48 111.96 6.62
1221 52.32 22.73 62.19 147.86 12.50
1222 52.31 73.33 90.33 134.07 14.46
1223 52.40 76.97 154.50 119.67 13.49
1224 52.57 95.25 102.76 73.46 7.71
1225 52.44 10.25 33.95 125.56 10.88
1226 52.40 79.42 139.38 99.66 13.35
1227 52.48 53.42 80.83 160.70 18.14
1228 52.45 82.36 161.81 103.08 12.26
1229 52.29 16.47 38.80 143.30 12.66
1230 52.40 44.08 65.67 153.64 15.87
1231 52.38 56.21 95.74 151.34 18.46
