#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl20 14A 8 Kruppel even-skipped fushi-tarazu
166 13.44 22.20 14.70 3.52 18.89
167 13.53 42.09 12.12 4.00 24.57
168 13.28 27.79 16.50 3.50 16.00
169 13.60 53.72 10.80 3.61 23.05
170 13.75 66.45 7.35 2.80 21.30
171 13.75 70.92 6.12 2.64 18.18
172 13.78 23.58 15.91 2.74 18.22
173 13.82 46.40 9.77 3.26 23.74
174 13.75 69.24 7.80 2.82 21.11
175 14.08 56.77 11.77 3.39 23.36
176 13.93 26.96 16.21 2.65 19.73
177 13.90 35.31 18.77 2.77 20.68
178 13.86 59.00 11.62 3.19 22.14
179 14.00 33.31 14.77 3.29 21.71
180 13.86 38.83 13.56 3.50 25.69
181 14.29 41.05 12.81 3.56 25.16
182 14.22 48.94 10.73 3.03 24.52
183 14.34 65.42 8.75 3.49 23.04
184 14.41 25.32 17.46 3.36 19.61
185 14.63 22.11 14.95 2.72 19.92
186 14.34 53.55 11.68 3.44 19.91
187 14.48 18.48 11.23 2.98 19.33
188 14.31 47.55 9.85 3.77 26.23
189 14.37 59.96 10.50 4.45 22.90
190 14.42 39.21 12.33 2.83 25.78
191 14.85 51.29 9.06 3.12 22.98
192 14.57 23.87 15.27 2.73 19.77
193 14.78 43.17 11.52 3.88 26.12
194 14.62 71.00 5.84 2.58 16.61
195 14.67 30.76 11.89 3.05 22.89
196 14.74 44.84 11.50 3.86 25.70
197 14.68 63.60 9.36 3.98 23.91
198 14.76 35.17 14.26 3.83 23.32
199 14.77 61.04 11.36 4.48 23.20
200 14.70 59.01 11.15 3.85 22.23
201 15.16 69.32 7.03 3.29 22.42
202 14.83 47.71 11.00 3.18 24.55
203 14.93 38.63 14.05 3.75 27.10
204 14.88 54.79 11.67 3.25 24.50
205 15.32 28.35 13.86 3.14 21.59
206 15.12 59.99 9.72 3.17 22.59
207 15.19 33.57 12.74 2.91 21.14
208 15.24 41.81 12.18 3.45 25.30
209 15.25 62.39 8.73 3.86 24.59
210 15.12 18.75 12.95 3.14 17.76
211 15.27 72.26 6.78 3.28 19.75
212 15.33 53.47 9.38 4.07 21.72
213 15.39 57.70 10.65 3.35 22.69
214 15.59 47.06 9.94 3.69 24.90
215 15.61 66.83 7.24 3.45 22.92
216 15.56 22.32 12.91 2.90 20.09
217 15.64 38.48 10.03 3.47 25.08
218 15.52 54.65 10.06 3.50 24.03
219 15.78 26.42 15.71 3.55 23.03
220 15.61 40.26 10.25 2.81 25.41
221 15.81 59.53 8.56 3.51 21.16
222 15.77 64.38 8.75 4.12 22.39
223 15.83 49.03 9.63 3.68 24.88
224 15.70 33.19 10.54 3.69 24.38
225 15.84 52.29 9.06 3.58 22.94
226 16.20 30.73 10.78 3.36 23.26
227 15.97 70.61 7.48 2.42 22.68
228 16.10 41.18 10.89 3.51 24.68
229 16.24 37.00 10.50 3.28 23.30
230 16.87 19.04 11.05 3.13 19.60
231 16.25 49.77 10.27 3.73 24.09
232 16.36 58.11 9.72 3.70 24.13
233 16.36 53.44 10.47 3.11 24.72
234 16.48 42.70 10.96 3.80 27.17
235 16.28 74.14 6.64 3.36 21.27
236 16.25 47.64 10.00 3.75 24.67
237 16.36 63.19 8.44 3.00 24.56
238 16.45 55.45 9.53 4.05 21.35
239 16.65 17.31 10.72 3.28 19.12
240 16.56 22.18 11.22 3.00 18.68
241 16.73 32.74 10.26 3.57 21.74
242 16.65 73.14 7.00 3.35 21.92
243 16.86 28.67 10.07 3.15 21.87
244 17.03 26.72 9.83 3.59 21.19
245 16.71 69.58 8.18 3.53 23.31
246 16.99 50.58 10.72 3.76 24.96
247 16.74 40.67 10.60 3.42 22.58
248 16.71 47.90 8.59 3.41 23.06
249 16.77 35.91 10.32 3.75 23.10
250 16.97 37.77 9.78 3.73 21.76
251 17.09 53.15 9.06 3.73 25.36
252 17.07 45.19 9.28 3.58 25.68
253 16.99 56.97 9.06 4.06 24.71
254 16.95 64.21 7.37 3.70 21.93
255 17.18 24.06 11.12 3.65 20.92
256 16.98 46.70 9.29 2.71 27.29
257 17.46 48.10 8.77 4.09 23.58
258 17.77 21.97 10.39 3.37 19.55
259 17.18 22.68 11.50 3.83 20.83
260 17.56 35.89 11.15 3.84 23.54
261 17.37 72.69 6.25 3.68 21.27
262 17.60 41.01 8.77 3.92 25.50
263 17.49 43.60 9.10 3.62 26.64
264 17.45 69.77 7.65 3.50 22.62
265 17.78 59.87 8.69 3.95 23.12
266 17.97 54.56 8.62 3.64 24.01
267 17.64 71.42 7.57 2.90 21.67
268 17.99 51.90 9.05 4.06 24.36
269 18.00 33.49 10.19 3.97 23.64
270 17.95 57.74 9.32 3.32 25.32
271 17.69 63.59 8.33 3.93 23.60
272 17.66 17.41 9.10 2.95 17.85
273 17.62 29.24 8.45 3.55 23.27
274 17.90 30.79 9.80 3.73 23.49
275 17.84 45.86 9.48 3.73 25.10
276 18.10 26.89 10.64 3.33 23.58
277 17.95 19.38 10.41 3.46 21.46
278 17.88 32.34 9.40 4.00 26.20
279 17.93 39.39 7.80 3.00 27.80
280 18.09 70.35 7.24 3.49 20.85
281 18.07 18.07 11.29 2.21 21.29
282 18.50 49.42 9.69 4.05 24.59
283 18.36 74.93 6.19 3.95 21.59
284 18.53 29.31 9.50 3.67 22.86
285 18.51 35.93 9.98 4.04 22.43
286 18.50 47.68 9.83 4.63 24.59
287 18.43 24.30 9.04 4.18 20.93
288 18.47 38.30 9.65 4.12 24.32
289 18.77 21.43 10.23 4.12 21.33
290 18.67 45.28 10.21 4.00 25.74
291 18.75 18.50 8.32 3.47 19.85
292 18.75 51.16 9.72 4.31 26.88
293 18.81 23.44 9.28 3.72 22.44
294 19.06 70.75 6.58 4.27 19.62
295 18.71 27.56 8.33 3.73 21.07
296 18.84 58.66 7.64 3.46 24.28
297 18.91 68.86 7.54 3.88 25.48
298 18.84 54.96 11.00 4.47 26.42
299 19.06 73.52 6.19 4.42 19.53
300 19.22 14.95 8.60 3.12 18.83
301 19.29 25.68 10.65 4.30 22.09
302 19.30 75.27 7.02 5.32 20.25
303 19.16 46.92 10.90 4.04 25.20
304 19.21 17.55 7.67 3.21 20.54
305 19.09 30.51 12.14 4.43 27.57
306 19.34 43.89 10.38 4.32 24.29
307 19.13 44.99 9.62 3.88 23.50
308 19.49 35.82 10.25 4.67 25.36
309 19.45 39.15 9.04 4.09 22.79
310 19.32 54.35 9.28 4.17 24.83
311 19.79 59.41 8.33 4.09 25.72
312 19.54 66.26 6.78 4.18 22.92
313 19.19 77.54 5.25 6.17 19.42
314 19.26 31.34 12.73 3.36 23.45
315 19.36 49.85 8.26 4.41 24.82
316 19.59 52.48 9.45 4.18 27.06
317 19.39 55.72 9.83 4.14 26.25
318 19.42 19.04 9.32 3.26 18.79
319 19.62 32.60 10.46 3.82 25.16
320 19.58 15.74 8.81 3.31 19.81
321 19.61 24.45 7.78 4.13 23.74
322 19.69 78.67 6.94 5.80 22.14
323 20.09 62.26 8.87 3.99 23.88
324 19.72 76.85 6.38 6.32 20.32
325 19.62 23.52 8.83 4.67 26.33
326 19.90 30.50 10.21 4.60 21.31
327 19.86 37.29 9.86 4.29 24.64
328 20.03 64.33 8.20 4.79 23.16
329 19.95 67.80 6.84 4.69 23.53
330 19.97 71.99 7.32 5.84 22.27
331 19.88 16.87 9.25 3.42 22.64
332 20.21 27.25 9.43 4.24 21.58
333 20.21 28.93 9.98 4.32 24.00
334 20.19 18.31 8.69 4.03 20.69
335 20.19 46.53 9.97 4.09 27.28
336 20.13 23.59 9.20 4.02 21.51
337 20.05 42.12 9.73 3.89 28.82
338 20.10 50.16 9.95 4.05 27.21
339 20.06 57.08 8.65 4.15 24.74
340 20.37 75.81 6.52 20.52 21.33
341 20.04 44.28 8.95 4.40 27.64
342 20.15 55.07 9.67 4.26 25.59
343 20.54 15.53 8.19 3.42 19.28
344 20.36 74.21 6.62 16.42 22.79
345 20.58 33.40 11.09 5.09 24.47
346 20.31 35.57 9.96 4.17 25.46
347 20.45 38.34 10.83 4.48 28.43
348 20.68 48.58 9.23 4.57 29.25
349 20.30 79.00 5.90 11.05 21.35
350 20.78 25.63 9.95 3.83 21.67
351 20.66 34.61 11.42 4.26 26.58
352 20.62 13.65 8.50 2.92 17.17
353 20.94 21.75 9.52 4.27 20.92
354 21.27 69.18 7.57 7.81 22.44
355 21.05 67.60 8.04 7.25 23.75
356 20.74 44.55 9.64 4.76 26.60
357 21.15 42.97 9.55 5.39 25.37
358 21.34 30.64 9.95 3.39 23.30
359 20.94 64.22 7.76 4.94 21.80
360 21.01 24.03 9.22 4.63 23.15
361 20.84 29.29 9.78 4.67 25.56
362 20.98 19.58 9.45 3.51 19.32
363 21.06 31.72 9.35 4.97 25.26
364 21.72 73.38 6.98 90.27 20.32
365 21.41 27.09 8.86 3.96 24.22
366 21.27 37.66 9.94 4.44 26.91
367 21.49 45.12 9.77 4.04 26.09
368 21.73 55.10 9.51 5.61 24.80
369 21.24 62.49 8.15 4.63 23.74
370 21.32 50.43 8.76 4.60 27.24
371 21.34 13.53 9.24 3.17 20.76
372 21.45 35.93 9.08 5.02 25.38
373 21.96 77.12 6.29 121.55 19.32
374 21.72 47.04 9.72 4.93 26.49
375 21.74 28.98 9.42 4.30 22.26
376 21.73 60.17 8.29 6.83 23.51
377 21.47 56.73 9.71 5.12 24.06
378 21.77 66.16 8.77 8.38 23.24
379 21.54 14.64 9.14 3.57 23.33
380 21.53 48.21 8.84 4.21 28.00
381 21.61 16.28 9.35 3.88 20.80
382 21.94 57.68 8.03 6.33 25.73
383 21.54 22.97 10.00 4.88 22.00
384 22.03 32.76 10.18 4.39 25.68
385 21.70 40.44 9.24 4.33 24.60
386 21.85 63.11 7.89 6.41 24.00
387 21.72 25.48 8.50 4.69 22.31
388 22.04 41.90 9.46 4.77 23.00
389 22.08 52.99 9.39 4.72 25.20
390 21.84 58.85 8.07 5.79 23.43
391 22.05 37.73 9.48 4.94 24.39
392 22.19 13.86 8.32 3.68 20.35
393 22.16 39.50 10.38 3.44 24.06
394 22.86 24.23 9.47 4.52 21.55
395 22.30 15.41 10.18 3.71 20.71
396 22.47 22.03 8.99 4.18 22.21
397 22.80 80.13 6.25 136.35 19.24
398 22.39 49.27 9.23 4.60 24.83
399 22.52 19.25 8.37 4.25 21.91
400 22.47 43.19 8.14 4.32 24.09
401 22.46 62.17 9.91 8.18 25.64
402 22.68 16.73 9.60 3.79 18.11
403 22.91 44.67 9.45 4.81 25.36
404 22.74 60.87 9.52 7.27 23.84
405 22.67 30.28 9.85 4.72 22.10
406 22.69 50.80 9.49 5.31 24.00
407 22.72 12.86 8.66 4.24 19.17
408 22.81 57.26 8.90 6.00 26.68
409 22.74 59.47 8.28 7.94 24.44
410 22.99 65.46 7.74 57.95 22.48
411 22.98 39.05 9.38 4.84 25.33
412 23.04 70.17 7.54 143.59 22.06
413 22.93 31.56 9.38 4.31 25.00
414 22.94 55.32 8.98 7.08 27.11
415 23.54 14.14 8.33 4.39 20.11
416 22.92 52.09 9.22 5.22 25.94
417 23.29 26.73 9.50 4.41 22.34
418 23.10 37.66 9.14 4.43 28.10
419 23.17 62.50 7.94 25.40 22.36
420 23.10 17.97 8.16 4.32 20.00
421 23.38 58.80 9.09 13.03 24.03
422 23.40 73.92 7.16 131.88 19.46
423 23.51 41.68 9.69 4.97 25.21
424 23.19 19.58 8.33 5.58 20.33
425 23.52 82.85 6.44 78.51 18.60
426 23.35 28.69 10.15 4.65 22.85
427 23.82 77.05 6.55 121.80 19.14
428 23.83 48.49 9.82 7.13 25.48
429 23.41 52.65 10.79 6.07 25.79
430 24.02 67.39 7.94 160.78 20.83
431 23.66 16.59 9.50 4.86 17.67
432 23.83 32.46 9.83 5.04 24.84
433 23.64 57.19 8.00 11.62 26.78
434 23.70 18.50 8.36 4.33 20.91
435 23.96 55.28 9.51 8.42 28.30
436 23.64 43.66 9.95 5.24 24.29
437 23.56 38.04 9.60 6.00 23.20
438 23.84 12.18 9.08 4.31 18.00
439 23.89 30.49 8.95 5.71 24.95
440 23.79 37.34 8.79 5.14 23.43
441 23.94 50.01 9.68 6.35 24.43
442 24.25 63.77 8.43 168.24 23.34
443 24.06 20.48 9.80 5.88 20.73
444 23.96 51.84 8.69 7.31 26.88
445 23.78 19.49 9.25 5.25 25.00
446 24.02 23.21 8.57 4.54 20.64
447 23.90 29.15 9.00 5.55 22.09
448 24.31 35.80 9.93 6.11 25.11
449 24.49 80.45 6.65 73.91 19.53
450 24.25 17.49 7.54 6.14 19.43
451 24.25 34.08 8.65 6.00 27.07
452 24.50 60.63 8.62 142.25 23.40
453 24.19 45.97 9.73 5.00 27.27
454 24.51 70.29 8.36 151.76 21.26
455 24.46 45.01 9.30 6.59 23.84
456 24.59 43.51 9.58 6.40 24.87
457 24.30 37.12 10.70 5.60 25.40
458 24.56 38.14 9.25 5.62 23.18
459 24.39 19.29 9.82 5.77 22.23
460 24.40 39.15 9.67 5.08 23.50
461 24.58 57.56 9.27 42.80 23.29
462 24.79 73.15 7.89 119.94 21.31
463 24.78 50.54 9.25 10.02 25.45
464 24.67 40.17 8.64 7.46 24.82
465 24.71 32.01 9.80 6.82 23.68
466 24.81 46.55 9.24 6.70 24.97
467 24.86 26.81 9.93 5.17 24.35
468 24.82 22.90 8.74 5.55 21.97
469 25.05 48.11 9.18 9.91 27.71
470 25.15 20.29 9.40 6.20 20.67
471 24.97 30.52 10.58 6.97 23.26
472 25.16 76.77 7.48 71.45 20.81
473 25.01 17.33 9.80 5.87 20.54
474 25.32 22.23 10.21 6.93 23.85
475 25.36 65.30 8.53 178.34 21.19
476 24.97 28.28 10.88 6.25 22.75
477 25.53 82.10 7.35 24.17 64.80
478 25.19 33.98 10.11 7.20 23.06
479 25.47 37.31 9.55 8.34 22.62
480 25.37 14.92 8.30 5.43 21.15
481 25.67 67.83 8.18 124.36 22.00
482 25.46 35.76 10.34 7.40 24.23
483 25.53 53.47 9.53 53.16 23.44
484 25.22 43.82 9.00 5.33 26.00
485 25.39 18.78 8.92 5.92 22.72
486 25.42 29.05 9.66 8.87 23.13
487 25.38 32.30 9.04 7.54 23.12
488 25.81 55.97 9.25 129.75 26.37
489 25.70 39.57 9.33 7.95 25.68
490 25.36 49.51 9.23 12.62 29.54
491 25.72 62.28 9.04 198.58 22.13
492 25.70 86.08 6.03 12.08 71.20
493 25.37 46.11 8.88 10.00 24.75
494 25.80 59.04 8.98 185.58 23.92
495 25.56 13.65 9.06 6.28 22.17
496 25.75 30.93 9.35 9.15 22.13
497 26.05 70.28 8.02 86.33 24.66
498 25.89 73.69 8.08 78.61 27.17
499 25.90 26.81 9.97 9.56 22.82
500 25.90 79.28 6.27 34.76 20.80
501 25.94 45.66 10.27 13.10 26.56
502 26.41 51.54 9.57 134.88 24.03
503 25.98 84.20 6.72 10.48 95.74
504 26.26 33.01 9.87 11.92 23.87
505 26.60 48.79 9.73 135.65 25.18
506 26.13 18.91 9.06 8.98 21.36
507 26.07 15.53 9.88 7.00 20.08
508 26.34 20.84 10.01 11.31 22.07
509 26.27 16.98 8.48 8.27 20.61
510 26.35 76.82 8.06 17.43 97.63
511 26.50 43.19 10.00 37.34 24.34
512 26.64 22.76 9.69 12.23 25.06
513 26.47 82.79 6.02 14.43 106.72
514 26.68 25.00 9.81 10.88 23.90
515 26.71 64.32 9.03 112.44 25.05
516 26.64 15.21 9.11 7.71 21.00
517 26.70 45.89 9.83 34.31 22.55
518 26.89 60.77 9.93 143.93 28.33
519 26.65 71.88 9.12 32.97 76.85
520 27.10 75.23 7.97 19.94 115.48
521 27.21 78.86 8.05 13.65 115.03
522 26.97 87.55 7.73 6.70 90.61
523 27.22 31.26 9.99 53.93 21.73
524 27.08 13.73 7.87 14.16 18.73
525 26.88 18.21 8.49 16.33 21.26
526 27.19 54.39 9.97 191.66 23.34
527 27.06 57.48 10.26 170.34 25.16
528 26.99 67.16 8.53 59.99 24.10
529 27.12 85.40 6.78 7.52 97.20
530 27.07 36.10 9.86 45.23 22.04
531 27.38 83.26 6.66 8.36 109.28
532 27.32 39.03 11.70 151.27 26.55
533 26.95 16.55 10.07 10.27 19.53
534 27.06 72.88 8.91 36.55 91.82
535 27.35 70.04 8.66 21.34 121.24
536 27.91 22.06 9.77 89.97 21.67
537 27.40 26.78 9.04 33.26 20.51
538 27.52 19.04 8.76 35.31 18.87
539 27.82 41.72 9.81 195.50 24.73
540 27.83 44.20 11.09 179.17 24.60
541 27.70 46.92 9.79 181.80 24.43
542 27.52 24.48 9.90 27.08 24.54
543 27.56 15.93 9.08 22.95 18.43
544 27.67 80.86 8.17 10.37 120.43
545 27.58 12.47 9.00 20.44 19.00
546 27.84 51.64 9.95 188.42 25.75
547 27.74 62.35 10.00 58.25 29.22
548 27.67 64.95 8.36 39.32 28.94
549 28.00 28.99 9.58 92.81 22.98
550 28.05 34.05 10.18 152.65 24.79
551 27.89 59.26 9.12 85.05 30.54
552 28.11 73.06 9.09 14.27 125.54
553 27.67 84.36 7.88 9.25 107.25
554 28.05 86.48 7.80 6.20 85.33
555 28.13 56.32 9.28 115.10 25.18
556 28.58 14.34 9.08 97.67 18.40
557 28.48 36.88 10.86 184.67 26.53
558 28.43 49.10 10.75 165.33 24.93
559 28.31 67.29 9.67 19.62 138.64
560 28.21 75.29 8.85 7.81 116.43
561 28.56 17.47 9.37 117.01 19.65
562 28.83 26.51 10.98 146.61 25.20
563 28.23 82.05 6.79 9.26 116.00
564 28.80 11.64 8.43 110.90 18.35
565 28.36 84.40 6.77 5.39 81.00
566 28.33 76.86 8.94 8.91 114.39
567 28.57 53.66 10.09 105.70 26.42
568 28.53 64.33 10.00 17.98 117.31
569 28.46 71.86 9.14 15.68 119.34
570 28.90 60.92 9.73 28.07 141.04
571 28.46 80.69 7.04 10.19 115.15
572 28.87 31.63 11.08 147.65 21.99
573 28.86 39.85 10.12 182.87 26.60
574 28.88 58.46 9.76 32.83 148.46
575 29.26 79.03 8.29 7.12 119.49
576 29.03 63.32 9.46 22.64 141.09
577 28.97 45.84 10.47 142.90 27.50
578 28.90 66.08 10.31 24.18 142.05
579 28.97 69.92 8.74 9.95 143.21
580 29.26 23.80 10.88 167.04 24.13
581 29.03 75.27 9.48 9.87 118.82
582 28.86 80.11 8.08 5.50 107.08
583 29.23 20.25 10.26 153.86 22.04
584 29.19 51.07 10.31 75.60 27.19
585 29.22 77.47 8.78 8.83 129.63
586 29.29 82.95 8.78 6.57 77.74
587 29.38 87.39 7.13 11.14 52.19
588 29.43 42.82 10.64 121.64 26.75
589 29.24 55.42 11.30 78.58 32.36
590 29.46 29.16 10.75 150.94 24.64
591 29.34 81.81 7.89 7.34 90.20
592 29.19 88.85 6.62 6.92 49.25
593 29.20 67.66 10.92 13.17 157.42
594 29.74 34.59 10.68 167.61 24.56
595 29.57 48.02 11.85 89.97 26.16
596 29.93 72.91 8.85 8.09 109.79
597 29.73 84.30 7.70 9.16 57.70
598 29.68 86.00 7.69 9.47 59.18
599 29.61 89.92 7.48 12.30 30.23
600 29.80 37.52 10.30 120.00 27.05
601 29.85 53.41 10.65 24.85 132.30
602 29.65 70.57 8.60 10.04 123.96
603 29.71 67.12 9.63 9.88 150.98
604 30.14 15.81 9.26 130.12 19.41
605 29.96 81.31 9.26 7.81 64.20
606 30.15 65.09 9.92 12.30 148.92
607 29.97 62.29 10.78 13.84 158.65
608 30.27 76.54 9.06 8.08 105.77
609 30.14 40.31 11.14 80.78 27.99
610 30.10 45.04 11.77 67.66 28.62
611 30.15 49.83 10.93 31.29 105.33
612 30.16 68.61 10.02 9.04 146.84
613 30.30 31.50 10.69 110.24 24.91
614 30.12 59.68 10.26 11.04 159.83
615 30.21 12.31 9.28 112.32 19.57
616 30.35 56.51 10.20 22.97 150.17
617 30.36 18.72 10.22 124.48 21.95
618 30.45 24.99 10.51 115.62 23.77
619 30.64 21.76 9.91 100.18 22.94
620 30.67 28.22 11.59 100.89 26.02
621 30.80 47.20 11.42 33.63 140.42
622 31.08 89.23 8.06 55.72 19.94
623 30.65 87.21 7.31 36.52 21.88
624 30.60 80.21 7.55 10.79 40.62
625 30.77 8.98 8.88 74.93 19.23
626 30.68 59.06 9.35 13.52 162.28
