#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd17 14A 8 Kruppel even-skipped fushi-tarazu
166 12.58 72.93 6.44 2.56 26.11
167 12.75 57.37 15.48 3.10 26.38
168 12.84 59.43 11.63 3.37 27.58
169 12.84 75.92 5.77 1.93 21.43
170 12.80 51.39 17.95 3.19 29.33
171 12.94 40.14 16.47 3.36 28.09
172 13.07 71.68 7.10 2.54 24.62
173 13.23 27.33 13.62 2.72 23.67
174 13.16 43.11 22.05 3.50 28.54
175 12.89 70.56 7.57 2.14 26.48
176 13.05 69.26 8.27 3.10 27.47
177 13.30 52.65 17.78 3.28 28.32
178 13.35 55.00 17.27 3.38 29.95
179 13.28 30.09 13.27 2.88 25.43
180 13.13 57.99 15.85 3.69 27.08
181 13.26 22.75 11.20 2.34 20.80
182 13.30 46.60 27.89 3.97 25.66
183 13.25 37.86 15.70 3.30 27.55
184 13.22 38.97 15.67 2.67 28.00
185 13.55 50.02 22.32 3.98 28.53
186 13.53 66.74 8.49 3.11 26.55
187 13.48 36.03 17.34 3.17 27.90
188 13.47 58.73 16.33 3.40 24.60
189 13.48 57.45 15.11 2.78 29.33
190 13.72 68.99 7.85 3.00 25.66
191 13.84 60.55 13.06 3.19 28.44
192 14.08 46.02 20.12 3.75 31.61
193 13.99 54.25 16.50 3.59 30.64
194 14.23 28.45 14.09 2.82 26.17
195 13.92 53.27 23.62 4.00 29.08
196 14.25 59.19 14.72 3.58 29.99
197 14.14 40.39 16.02 3.80 29.12
198 14.40 63.29 10.76 3.44 28.57
199 14.10 65.46 8.96 3.09 29.22
200 14.45 25.50 13.56 2.36 23.86
201 14.20 35.98 26.17 3.74 24.74
202 14.38 51.86 18.22 3.56 30.71
203 14.31 69.47 7.53 3.18 28.44
204 14.33 44.57 16.60 3.40 29.00
205 14.50 67.14 8.06 2.92 27.17
206 14.52 49.26 23.28 4.10 29.87
207 14.62 56.78 17.54 3.88 29.18
208 14.50 37.45 16.08 3.16 27.78
209 14.78 53.93 18.24 3.94 30.43
210 15.32 42.12 16.30 4.05 29.07
211 14.83 61.34 13.07 3.87 30.88
212 14.88 39.13 16.84 3.60 29.45
213 14.79 68.67 7.17 3.09 25.87
214 14.96 65.52 8.54 3.00 28.12
215 15.21 30.28 17.18 3.42 26.20
216 14.98 43.95 15.74 3.69 30.69
217 14.99 46.32 20.78 4.01 29.44
218 14.80 55.53 19.31 4.54 31.54
219 15.05 36.21 16.39 3.63 27.48
220 15.16 32.94 14.61 3.22 28.26
221 15.31 50.44 21.95 4.81 29.71
222 15.04 58.96 13.16 3.61 29.58
223 15.41 76.91 6.20 2.37 25.63
224 15.25 48.49 15.90 3.52 29.70
225 15.61 70.93 7.37 2.79 27.53
226 15.49 69.19 7.67 2.84 27.78
227 15.46 54.80 17.30 3.80 32.10
228 15.37 56.08 15.49 3.32 31.12
229 15.72 79.57 5.29 1.63 22.22
230 15.63 23.46 12.25 2.73 22.23
231 15.54 21.69 8.75 2.46 25.92
232 15.60 58.70 13.12 3.66 32.44
233 15.78 39.79 14.33 3.66 29.43
234 16.02 43.87 12.72 3.70 30.47
235 15.62 46.19 15.71 4.57 29.51
236 15.61 53.05 28.40 4.40 25.30
237 15.87 63.64 11.10 3.56 28.21
238 15.70 65.11 8.32 3.11 29.75
239 15.68 57.54 13.89 3.33 32.67
240 15.75 67.62 8.14 2.95 26.05
241 15.99 37.04 15.22 4.24 27.79
242 15.97 73.08 7.06 2.53 25.78
243 16.09 20.54 9.05 2.71 23.56
244 16.08 49.07 17.47 4.04 28.47
245 16.06 32.99 14.99 3.41 27.47
246 16.06 53.98 16.04 3.74 31.82
247 16.07 59.94 12.00 3.36 31.86
248 16.05 66.42 7.95 3.25 31.45
249 16.13 46.33 14.42 3.94 30.98
250 16.30 30.05 12.36 3.41 25.13
251 16.45 56.35 16.06 3.99 32.04
252 16.29 35.39 15.73 3.50 29.16
253 16.34 51.69 14.10 4.19 30.56
254 16.28 62.74 9.72 3.58 31.39
255 16.27 31.12 12.70 3.35 25.90
256 16.52 24.38 10.92 3.04 23.70
257 16.19 41.11 12.00 2.67 29.67
258 16.52 39.04 14.57 4.11 28.02
259 16.75 69.02 6.90 3.40 27.79
260 16.34 80.64 5.36 1.72 24.24
261 16.69 75.64 6.10 2.85 24.72
262 16.80 77.81 6.18 2.73 23.19
263 16.84 41.36 12.07 3.80 28.45
264 16.66 48.01 12.29 4.00 30.35
265 16.63 67.55 8.37 3.37 28.61
266 16.55 79.04 6.29 2.07 22.64
267 17.15 34.53 14.69 3.85 27.34
268 16.60 45.69 15.29 5.14 32.14
269 16.73 70.37 7.58 3.16 29.00
270 17.11 73.38 7.30 3.33 26.30
271 16.90 46.56 10.46 3.66 30.00
272 16.75 66.12 7.94 2.56 26.56
273 17.07 32.30 11.26 3.23 26.45
274 17.01 43.90 12.17 4.06 30.03
275 16.93 60.76 10.80 4.13 30.71
276 16.75 80.35 5.50 2.83 25.67
277 17.28 27.09 10.77 3.69 24.66
278 17.18 71.45 7.13 3.18 28.10
279 17.17 81.01 5.48 2.00 23.77
280 16.97 49.68 11.61 4.04 31.00
281 17.21 51.87 12.81 3.92 30.10
282 17.16 65.40 8.56 3.21 28.05
283 17.33 25.73 10.08 3.19 24.08
284 17.28 54.45 15.18 4.26 30.44
285 17.73 39.73 11.54 3.75 28.57
286 17.60 62.27 10.18 3.71 31.36
287 17.69 47.83 11.27 4.44 28.66
288 17.53 49.49 12.79 3.87 32.18
289 17.77 75.14 6.92 3.20 25.75
290 18.25 42.57 10.89 3.99 32.00
291 17.99 77.18 6.15 2.72 24.09
292 17.80 52.91 12.02 4.20 33.07
293 17.79 29.86 10.84 3.40 25.12
294 17.81 44.66 10.27 3.65 32.50
295 17.89 24.99 10.03 3.00 23.97
296 17.78 31.34 10.96 3.71 29.67
297 17.98 66.00 8.24 3.70 31.02
298 18.04 79.32 5.88 2.11 26.03
299 18.05 19.58 7.51 2.42 21.60
300 18.04 68.67 7.83 3.24 28.92
301 18.04 34.47 11.37 3.81 27.20
302 18.22 54.66 13.51 4.04 32.80
303 18.22 23.62 8.21 2.94 24.43
304 18.20 27.64 9.88 3.32 25.69
305 18.16 71.47 7.48 3.28 28.90
306 18.17 56.66 12.88 3.97 35.23
307 18.33 73.74 6.88 3.05 25.88
308 18.35 63.85 8.52 3.89 29.91
309 18.44 50.37 11.84 4.36 33.23
310 18.52 21.76 7.74 2.78 21.80
311 18.48 60.69 9.39 4.05 34.74
312 18.22 46.25 11.12 5.38 31.88
313 18.45 52.11 12.32 3.94 35.65
314 18.69 31.99 12.43 3.49 27.78
315 18.61 47.70 10.71 4.26 31.19
316 18.40 18.42 5.38 1.88 21.50
317 18.89 30.08 9.99 3.30 26.49
318 18.67 45.61 8.92 3.94 30.50
319 18.66 36.46 10.50 4.17 28.72
320 18.82 25.13 8.28 3.49 26.98
321 18.79 40.72 10.12 4.91 30.06
322 18.72 39.15 9.50 3.62 29.91
323 18.87 65.88 8.44 4.16 28.93
324 18.96 68.24 8.14 3.81 29.32
325 19.16 19.53 7.20 2.75 22.03
326 19.08 34.86 10.64 3.75 29.08
327 19.05 57.61 9.96 4.28 33.74
328 18.86 76.51 6.48 2.87 25.43
329 19.03 26.80 9.22 3.80 26.61
330 19.00 71.71 7.41 3.22 28.12
331 19.00 62.75 8.94 3.91 32.53
332 19.05 23.82 8.54 4.08 23.25
333 19.08 44.06 9.79 4.17 32.64
334 19.32 52.77 11.50 4.68 33.67
335 19.28 73.67 7.41 2.98 27.02
336 19.34 36.98 10.43 4.81 29.93
337 19.30 49.31 11.00 4.14 34.13
338 19.43 55.86 11.31 4.64 33.58
339 19.15 59.56 9.54 4.62 32.85
340 19.51 60.73 10.38 4.20 33.39
341 19.37 75.73 7.00 2.79 27.15
342 19.31 28.85 9.69 3.74 26.71
343 19.58 38.85 9.73 4.53 30.78
344 19.29 69.84 8.95 3.79 29.63
345 19.28 21.61 7.33 2.89 24.22
346 19.52 77.23 6.26 3.08 23.64
347 19.57 79.51 6.25 2.72 24.88
348 19.67 23.45 8.16 3.49 23.51
349 19.55 32.04 10.95 3.92 27.49
350 19.78 46.12 10.13 4.92 31.29
351 19.37 65.91 8.75 3.88 29.25
352 19.52 20.70 7.59 3.24 21.82
353 19.43 58.48 10.50 5.00 33.25
354 19.69 62.88 9.08 4.02 33.50
355 19.67 43.68 10.25 5.15 34.40
356 19.79 64.62 9.29 3.86 32.30
357 19.87 27.33 9.17 3.51 25.21
358 19.93 47.73 10.70 4.70 32.00
359 19.84 50.77 11.19 4.15 36.69
360 20.09 59.18 9.82 4.57 35.72
361 20.09 29.64 10.07 3.54 27.57
362 20.33 54.76 10.67 4.43 33.42
363 20.02 21.17 7.89 2.74 24.14
364 20.23 32.34 9.64 4.37 28.53
365 20.35 40.11 9.95 5.06 32.99
366 20.50 56.98 10.10 4.81 32.70
367 20.07 17.72 6.91 2.30 23.13
368 20.39 36.50 10.54 4.03 31.51
369 20.31 75.29 6.93 3.70 27.94
370 20.15 80.55 6.00 2.61 23.94
371 20.30 51.89 10.17 4.75 34.44
372 20.56 19.72 7.06 3.02 21.81
373 20.35 43.85 10.16 4.73 35.22
374 20.53 67.28 8.73 4.43 31.41
375 20.37 69.82 8.92 4.55 30.65
376 20.41 71.99 6.80 4.02 28.40
377 20.57 61.09 9.44 3.96 34.22
378 20.52 22.64 8.50 3.65 24.88
379 20.66 49.77 10.76 4.95 36.51
380 20.65 81.82 6.00 2.56 24.96
381 20.60 65.00 8.98 4.24 29.76
382 20.61 18.08 6.75 3.03 23.53
383 20.67 26.79 8.00 3.52 26.60
384 20.59 45.51 10.09 4.13 36.39
385 20.81 78.95 6.37 2.81 24.92
386 20.67 30.54 9.21 3.67 28.31
387 20.64 58.40 10.56 4.50 33.72
388 20.74 34.90 9.28 3.74 29.92
389 20.68 53.85 11.67 4.83 31.83
390 20.95 42.35 10.38 4.92 32.30
391 21.31 52.60 10.74 5.30 35.33
392 20.90 76.93 7.33 3.60 27.37
393 20.99 38.60 10.82 4.87 32.13
394 21.14 47.91 10.99 5.44 33.55
395 20.92 70.89 7.45 4.65 28.68
396 20.89 80.80 7.27 3.07 26.20
397 21.04 25.52 8.94 3.58 25.50
398 21.03 84.73 5.18 1.90 24.55
399 21.47 16.96 6.67 2.50 22.08
400 21.24 31.35 9.56 4.14 27.94
401 21.15 28.36 8.31 3.22 27.02
402 21.10 45.18 10.62 5.13 33.30
403 21.27 33.59 9.38 4.15 29.60
404 21.21 37.07 9.91 4.77 31.89
405 21.33 59.05 10.03 5.24 34.82
406 21.41 40.47 9.82 4.39 33.54
407 21.16 54.45 10.89 5.33 34.56
408 21.65 60.90 9.63 5.24 32.89
409 21.48 69.46 8.68 5.30 30.38
410 21.75 73.79 7.76 4.69 27.87
411 21.66 21.17 8.07 3.38 24.13
412 21.31 55.63 10.00 5.06 33.22
413 21.21 75.77 5.62 4.50 29.00
414 21.36 23.99 7.13 3.65 25.00
415 21.57 66.99 8.31 4.92 30.70
416 21.59 71.93 8.11 4.40 30.52
417 21.93 18.93 7.31 3.25 21.84
418 21.41 43.43 10.57 5.57 36.14
419 21.53 81.58 6.80 2.76 26.15
420 21.72 50.31 10.33 4.99 36.84
421 21.60 53.90 10.25 4.68 33.39
422 21.88 79.93 6.35 3.14 26.17
423 21.78 64.74 8.93 4.63 33.20
424 21.72 75.56 7.96 4.36 26.59
425 21.92 37.11 9.35 4.67 31.75
426 21.93 25.95 8.00 3.61 26.88
427 21.70 28.45 9.12 3.44 26.75
428 21.86 34.46 9.20 4.00 30.51
429 21.84 55.91 10.27 5.56 35.54
430 22.06 45.87 11.15 5.86 33.36
431 21.91 62.68 9.06 4.96 32.43
432 22.18 31.76 9.17 4.30 29.87
433 21.95 41.66 10.49 5.24 33.51
434 21.97 57.97 10.07 5.31 34.18
435 21.91 47.62 9.91 5.47 35.21
436 22.35 29.52 9.48 3.92 28.08
437 22.36 44.05 10.30 5.04 34.25
438 21.97 84.27 5.93 2.67 23.73
439 22.20 82.98 5.53 2.72 22.73
440 22.28 78.34 7.13 4.04 27.16
441 22.51 53.98 10.64 5.21 35.56
442 22.22 71.14 8.36 5.76 30.96
443 22.50 23.56 8.86 3.65 27.37
444 22.27 67.39 7.87 4.97 29.81
445 22.21 38.47 9.20 4.70 31.80
446 22.46 48.90 10.45 6.16 35.49
447 22.47 84.97 5.55 2.80 25.05
448 22.55 42.37 10.41 4.90 37.74
449 22.38 52.61 11.00 6.42 36.17
450 22.55 56.31 10.71 6.63 36.39
451 22.42 69.12 7.87 5.08 29.82
452 22.54 72.33 8.81 4.89 30.70
453 22.63 59.17 10.46 6.03 33.31
454 22.54 60.65 8.80 5.67 34.33
455 22.55 46.92 10.65 5.65 35.29
456 22.72 51.28 10.93 6.37 38.70
457 22.51 81.87 5.50 4.75 24.75
458 22.75 21.61 7.37 3.73 24.93
459 22.61 25.93 9.47 3.53 28.40
460 22.85 20.15 7.38 3.66 23.74
461 22.75 36.81 10.59 4.75 30.88
462 22.91 76.46 7.15 4.64 28.98
463 22.92 80.89 7.10 4.80 24.23
464 22.78 16.65 6.67 3.24 21.14
465 23.03 63.29 9.54 6.61 34.54
466 22.71 18.50 8.20 2.90 22.40
467 22.95 40.94 10.29 4.88 35.68
468 22.98 32.88 9.07 4.40 32.86
469 22.84 74.04 6.54 4.92 28.62
470 22.94 69.72 8.83 5.54 34.38
471 22.94 71.06 7.73 5.23 30.33
472 23.01 65.16 9.45 5.77 32.90
473 23.18 58.13 9.95 6.09 33.95
474 23.23 66.30 9.81 6.15 32.27
475 23.06 73.11 8.72 7.00 28.67
476 23.28 25.72 8.28 3.38 27.35
477 23.10 35.13 9.38 5.13 33.09
478 23.21 78.81 6.95 4.55 27.89
479 23.31 82.98 5.84 4.01 24.86
480 23.24 46.66 10.70 6.00 36.66
481 23.16 48.85 10.75 6.34 36.17
482 23.28 61.06 9.79 6.47 32.91
483 23.22 85.40 5.95 2.82 25.08
484 23.18 14.16 6.06 2.41 20.46
485 23.35 17.30 7.08 3.37 23.46
486 23.09 74.73 6.30 5.30 31.50
487 23.21 30.23 9.16 3.72 30.64
488 23.37 44.27 10.86 5.06 35.45
489 23.30 28.06 8.94 4.05 27.56
490 23.32 68.24 9.18 6.31 32.20
491 23.32 19.37 8.06 4.06 24.50
492 23.34 51.37 10.80 7.12 35.88
493 23.67 21.95 7.35 4.11 23.99
494 23.55 31.80 9.61 4.24 31.45
495 23.55 42.16 10.54 6.12 36.28
496 23.82 53.11 10.96 7.04 38.39
497 23.99 37.01 10.16 5.30 32.16
498 23.61 34.41 9.58 5.10 32.71
499 23.82 70.54 8.82 8.39 32.41
500 23.83 74.56 8.48 7.97 30.02
501 23.79 62.34 9.35 7.35 34.15
502 23.93 59.55 10.15 7.58 35.15
503 23.78 72.55 8.62 8.95 33.71
504 24.01 49.35 11.13 6.44 38.11
505 23.72 63.69 9.40 5.80 39.00
506 24.02 81.48 7.27 5.99 26.70
507 24.01 15.14 6.56 2.59 22.15
508 23.87 51.53 11.14 7.54 38.57
509 24.21 19.54 7.57 4.22 24.70
510 24.01 57.37 11.11 7.95 37.93
511 24.02 28.69 8.51 4.29 27.29
512 24.08 64.53 9.51 8.14 34.23
513 23.98 68.08 9.10 10.00 30.95
514 24.24 40.71 10.35 5.86 34.78
515 24.09 33.64 9.74 5.76 32.65
516 24.14 66.52 9.44 9.21 32.74
517 24.26 17.87 7.22 3.72 23.78
518 24.43 16.67 6.59 3.26 23.96
519 24.47 78.24 7.70 8.20 27.91
520 24.62 43.99 10.15 6.19 36.08
521 24.42 45.86 11.39 5.70 36.61
522 24.40 47.93 10.47 6.58 35.95
523 24.43 73.17 8.47 13.73 30.93
524 24.47 83.65 6.20 5.06 25.27
525 24.67 64.01 9.30 11.19 34.32
526 24.52 38.87 10.36 4.58 33.92
527 24.73 62.20 10.37 11.63 34.03
528 24.78 57.58 10.86 8.07 37.16
529 24.62 52.51 10.81 7.56 39.37
530 24.69 70.27 8.69 14.83 30.98
531 24.91 75.44 8.28 15.12 29.40
532 24.72 60.67 11.61 8.94 35.50
533 24.98 80.16 6.71 9.21 26.16
534 24.73 85.66 6.11 5.19 26.03
535 24.91 13.39 5.44 2.70 21.23
536 24.81 17.94 7.00 3.44 25.15
537 24.88 31.34 9.97 5.56 29.03
538 24.99 47.01 10.50 7.08 36.39
539 24.93 55.71 11.40 8.77 38.19
540 24.94 21.58 8.29 4.02 26.20
541 24.94 50.57 11.04 6.28 39.22
542 25.07 39.25 10.31 5.44 32.15
543 25.43 23.24 8.38 3.89 25.14
544 25.30 29.27 9.39 5.31 28.99
545 25.18 41.64 10.87 5.85 35.48
546 25.37 53.66 11.71 9.58 37.19
547 24.95 30.14 9.00 4.00 30.50
548 25.21 73.40 8.70 39.42 27.74
549 25.23 27.29 8.62 4.88 28.50
550 25.33 15.20 5.80 3.30 21.27
551 25.26 44.35 10.29 6.33 36.14
552 25.76 69.22 9.77 90.33 31.23
553 25.29 18.88 8.07 4.57 24.57
554 25.50 20.52 8.10 4.92 26.12
555 25.36 33.14 9.53 4.76 32.32
556 25.46 85.50 6.28 6.99 25.62
557 25.48 45.54 11.11 6.89 39.14
558 25.49 61.15 10.54 16.83 35.44
559 25.74 66.93 10.29 93.69 31.50
560 25.44 70.99 8.83 40.03 27.22
561 25.56 87.87 4.97 5.13 23.92
562 25.71 56.25 11.71 11.27 36.98
563 25.77 82.44 7.03 9.49 26.49
564 25.67 48.53 11.52 7.18 40.95
565 25.66 59.07 9.98 12.67 35.45
566 25.63 31.00 9.81 4.95 30.73
567 25.74 34.85 9.47 6.26 33.05
568 25.66 39.76 10.23 6.19 33.58
569 25.82 42.54 10.70 6.40 37.94
570 25.74 51.59 11.24 8.90 39.31
571 25.64 64.79 10.48 39.52 31.55
572 26.07 13.43 6.14 3.41 21.96
573 25.79 75.78 8.48 40.48 27.69
574 25.88 25.59 9.03 4.62 26.20
575 25.95 17.71 7.16 4.60 22.43
576 25.72 27.24 8.92 3.83 30.42
577 26.36 46.28 11.57 8.42 40.42
578 26.14 57.76 11.09 17.84 37.68
579 26.00 32.49 10.58 6.08 31.19
580 26.14 72.94 8.84 109.12 28.85
581 26.43 80.21 7.98 39.86 26.02
582 26.04 28.22 9.96 5.76 30.48
583 26.10 36.36 10.66 6.41 35.53
584 26.48 62.86 10.87 110.62 35.95
585 26.24 20.44 8.12 4.75 23.60
586 26.35 39.04 12.15 7.29 34.71
587 26.07 40.40 9.29 7.43 33.57
588 26.10 83.97 7.12 8.62 25.62
589 26.14 87.42 6.33 9.89 26.89
590 26.34 53.76 10.61 13.39 36.14
591 26.38 55.46 12.45 17.29 38.39
592 26.46 77.78 8.33 47.35 27.80
593 26.44 22.72 9.47 6.27 25.49
594 26.48 41.36 10.80 7.18 35.95
595 26.51 48.82 12.39 10.87 41.03
596 26.28 50.73 10.90 9.10 43.50
597 26.76 65.35 11.13 168.35 33.18
598 26.43 29.38 9.58 6.36 30.24
599 26.51 87.93 5.96 13.29 25.79
600 26.48 33.20 9.92 5.28 32.48
601 27.06 84.80 7.04 39.82 25.92
602 26.64 25.45 9.03 5.31 27.08
603 26.59 59.20 12.35 43.78 34.38
604 26.89 70.80 9.79 181.17 33.35
605 26.61 27.82 10.19 6.81 28.69
606 26.62 34.51 10.76 6.59 32.79
607 26.87 75.15 9.33 141.46 30.37
608 26.67 17.07 6.97 4.72 23.77
609 26.77 15.25 6.56 4.76 23.08
610 26.85 31.03 10.37 7.23 31.47
611 27.11 37.11 10.74 7.68 36.76
612 26.90 43.79 11.64 9.28 38.67
613 26.95 68.27 10.76 179.70 33.70
614 27.11 50.51 11.55 15.76 39.23
615 26.92 52.42 11.30 18.86 41.00
616 27.03 27.06 9.05 6.63 29.31
617 26.91 42.25 12.36 8.00 37.57
618 27.49 61.02 11.22 180.93 38.91
619 27.18 21.80 8.07 7.26 25.86
620 27.12 88.64 5.30 20.87 26.09
621 27.46 13.70 6.89 5.92 22.37
622 27.23 35.35 10.78 8.08 33.93
623 27.24 19.47 7.40 6.17 23.38
624 27.49 58.58 12.34 150.15 40.48
625 27.29 17.79 7.83 8.40 22.65
626 27.41 55.63 11.68 72.15 36.46
