#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu7 14A 8 Kruppel even-skipped fushi-tarazu
627 37.43 21.75 9.56 35.19 74.75
628 37.72 38.31 12.46 158.18 35.21
629 37.79 35.35 11.61 175.80 35.09
630 37.70 58.14 14.15 210.52 30.03
631 37.98 19.18 8.83 111.92 29.21
632 37.83 50.54 15.19 218.15 34.84
633 37.72 61.88 17.15 205.36 29.28
634 37.92 66.82 20.30 179.74 26.93
635 38.21 9.20 8.89 78.20 19.93
636 37.98 13.51 8.74 104.90 22.74
637 37.99 80.29 29.62 86.13 25.65
638 37.92 84.14 27.58 56.52 23.57
639 38.19 40.81 15.71 193.44 33.93
640 37.82 92.36 8.48 10.93 31.97
641 38.04 90.77 15.95 19.98 40.63
642 38.21 53.09 18.01 227.48 31.48
643 38.26 72.07 23.34 124.35 25.95
644 38.13 87.11 33.36 47.44 31.18
645 38.52 63.99 20.27 169.30 27.07
646 38.49 21.82 13.43 180.20 29.47
647 38.47 26.65 13.07 172.41 32.05
648 38.49 75.61 31.73 119.81 26.80
649 38.16 88.68 27.71 41.19 37.67
650 38.56 30.38 14.90 186.42 27.38
651 38.74 16.81 12.96 133.36 26.18
652 38.58 55.63 20.37 207.84 29.25
653 38.76 6.04 5.89 52.61 8.81
654 38.78 69.03 29.87 101.49 26.85
655 38.85 48.80 20.77 203.74 27.25
656 38.83 60.81 21.06 194.60 31.01
657 38.96 81.36 36.89 47.70 93.78
658 38.77 43.31 18.68 206.48 27.82
659 38.81 85.70 29.10 34.81 95.48
660 38.91 33.62 18.52 189.00 30.52
661 39.01 36.77 19.47 195.28 33.06
662 38.90 58.18 24.50 191.46 29.50
663 39.24 11.37 12.94 98.06 21.56
664 39.18 39.20 24.35 207.10 29.56
665 39.09 46.34 25.20 206.03 31.72
666 39.19 51.39 25.97 193.75 32.19
667 39.14 78.48 41.25 64.57 35.84
668 39.36 23.71 17.22 162.62 26.92
669 39.13 90.26 21.98 11.98 96.90
670 39.26 66.18 29.50 105.95 29.36
671 39.27 88.41 35.83 20.23 106.83
672 39.27 73.49 41.36 79.61 27.79
673 39.49 14.46 15.55 118.51 24.88
674 39.50 28.73 19.79 164.36 23.40
675 39.44 83.25 34.55 21.79 122.23
676 39.59 19.77 17.98 142.10 25.14
677 39.61 53.76 32.29 158.19 28.69
678 39.50 70.85 46.07 73.94 30.20
679 39.76 41.73 29.45 178.62 30.18
680 39.91 62.32 35.81 155.36 32.81
681 39.74 7.88 11.72 44.48 14.06
682 39.92 26.16 22.78 170.62 31.48
683 39.80 56.55 34.75 129.51 35.30
684 39.82 31.39 23.03 162.58 32.97
685 39.91 35.07 26.64 161.44 34.67
686 39.92 44.48 29.93 166.11 29.56
687 40.18 76.93 53.26 34.74 111.73
688 39.95 59.39 33.46 132.34 33.62
689 39.96 91.33 29.02 8.61 105.67
690 40.11 93.34 18.83 4.40 83.57
691 40.07 47.64 35.06 184.14 33.70
692 40.11 64.68 45.80 85.16 34.67
693 40.07 68.38 44.36 68.58 28.46
694 40.30 16.76 24.60 118.39 27.61
695 40.25 50.12 37.28 166.18 36.71
696 40.10 89.37 46.35 13.50 109.74
697 40.25 72.09 44.18 38.55 90.37
698 40.44 37.37 40.34 139.77 34.77
699 40.34 39.60 40.60 142.33 34.37
700 40.17 80.19 63.97 33.70 128.87
701 40.56 21.88 31.16 122.14 30.70
702 40.41 82.25 57.17 21.83 135.57
703 40.51 10.41 24.27 88.08 24.67
704 41.06 74.65 69.22 25.38 135.63
705 40.61 52.43 46.27 113.21 33.12
706 40.65 13.53 28.59 94.25 23.53
707 40.71 33.02 37.88 120.94 32.70
708 40.64 54.85 49.69 99.69 32.40
709 40.73 78.77 54.12 23.01 131.38
710 40.67 28.28 39.16 116.61 33.23
711 40.90 66.13 54.90 50.09 134.85
712 40.80 24.29 33.27 107.11 32.71
713 40.96 19.29 33.16 86.03 53.01
714 40.87 43.49 41.22 113.24 38.31
715 40.93 45.86 51.86 127.44 39.83
716 40.98 57.18 66.69 71.61 96.57
717 40.95 30.54 48.93 97.22 43.11
718 40.90 59.62 58.06 78.33 110.47
719 40.97 69.74 51.96 27.92 130.24
720 40.99 86.69 58.76 14.19 128.13
721 40.95 35.43 57.44 96.98 113.71
722 41.11 41.53 52.73 128.11 37.63
723 41.21 63.32 72.56 50.92 141.44
724 41.05 90.74 38.94 7.87 113.40
725 41.11 48.48 60.29 98.06 133.48
726 40.88 80.80 62.17 31.17 122.83
727 41.25 93.19 28.72 4.45 81.82
728 41.33 5.69 14.35 31.44 33.40
729 41.34 71.85 62.56 22.66 137.79
730 41.44 50.86 75.84 79.41 148.61
731 41.22 16.06 36.50 81.00 64.67
732 41.42 39.38 67.07 78.51 136.56
733 41.62 17.05 43.56 75.00 75.87
734 41.50 77.11 66.00 22.69 137.98
735 41.61 10.57 40.61 55.33 102.33
736 41.50 80.55 69.05 14.19 135.67
737 42.02 12.24 39.75 43.49 96.96
738 41.69 34.37 73.18 40.62 143.59
739 41.73 37.44 79.94 40.85 148.62
740 41.87 53.44 84.90 51.63 155.37
741 41.70 55.60 91.43 63.57 162.54
742 41.99 28.80 56.74 56.47 149.53
743 41.88 60.96 82.17 34.17 160.00
744 41.91 88.83 79.08 9.04 113.08
745 41.74 26.63 56.68 84.88 127.20
746 41.96 31.99 71.01 62.81 156.28
747 42.19 47.12 83.07 63.99 157.24
748 41.96 58.56 91.18 43.23 160.18
749 41.98 24.18 52.09 61.63 128.10
750 41.82 43.77 60.50 73.38 154.52
751 42.07 69.53 86.35 19.40 155.29
752 41.80 79.05 81.46 18.83 139.96
753 42.03 91.19 67.44 9.52 88.76
754 42.10 65.02 102.34 33.69 157.48
755 41.93 45.52 64.25 66.95 154.70
756 42.25 81.76 75.47 15.40 130.59
757 42.25 18.93 41.80 36.37 118.98
758 42.09 93.25 40.00 6.32 76.39
759 42.08 41.98 84.30 60.85 149.93
760 42.05 75.57 76.12 14.25 142.75
761 42.36 9.17 37.21 27.57 106.52
762 42.17 39.26 64.36 57.36 157.64
763 42.22 50.11 75.39 37.07 152.43
764 42.37 73.24 92.52 17.91 154.25
765 42.53 78.22 93.85 14.92 142.02
766 42.25 80.10 91.73 15.87 148.53
767 42.49 14.23 47.16 46.42 102.62
768 42.73 67.32 91.45 18.95 156.84
769 42.51 34.86 72.43 27.12 157.45
770 42.69 76.29 100.48 18.24 132.66
771 42.67 16.18 64.08 48.39 107.78
772 42.48 44.60 65.58 56.58 165.42
773 42.68 49.16 112.10 50.00 172.38
774 42.65 26.86 78.15 44.09 142.91
775 43.12 83.71 101.70 25.33 66.02
776 42.83 52.04 125.62 33.10 160.28
777 42.93 94.69 35.22 7.23 19.77
778 43.11 37.90 93.30 25.76 166.70
779 43.06 40.60 100.42 44.22 165.80
780 42.74 25.05 53.94 39.67 136.00
781 42.89 79.55 87.18 15.94 128.88
782 43.18 59.15 111.17 23.10 170.51
783 42.80 72.08 93.60 15.20 155.60
784 43.08 7.20 37.88 19.25 95.13
785 43.30 29.82 104.44 37.40 151.08
786 43.23 88.70 86.19 19.62 36.80
787 43.16 11.85 74.33 23.50 110.33
788 43.33 47.00 110.90 31.06 169.08
789 43.40 92.00 74.78 20.87 33.07
790 43.40 22.97 80.84 28.97 136.23
791 43.19 36.08 117.13 17.78 162.13
792 43.43 64.67 118.78 17.55 163.08
793 43.28 44.38 110.38 33.06 166.75
794 43.43 71.57 128.90 20.24 141.90
795 43.75 15.02 86.71 26.16 134.54
796 43.53 25.49 96.21 23.98 145.82
797 43.56 34.54 84.75 18.90 150.56
798 43.65 49.50 121.60 22.87 174.04
799 43.93 61.63 132.19 18.63 153.45
800 43.56 80.24 112.35 28.43 65.76
801 43.62 54.31 124.77 15.49 175.36
802 43.78 57.47 128.38 18.60 160.81
803 43.95 42.07 135.83 21.05 175.67
804 43.77 74.82 134.66 17.57 104.46
805 43.79 86.36 93.73 39.46 32.94
806 43.96 77.56 131.78 20.95 85.70
807 44.18 8.75 60.68 11.07 101.95
808 44.23 20.75 89.84 17.93 135.07
809 44.19 45.12 139.41 20.34 168.31
810 44.07 51.66 141.99 17.62 170.40
811 43.98 94.47 32.27 34.33 12.71
812 44.16 38.45 119.61 18.71 156.92
813 44.00 81.44 113.58 52.46 64.77
814 44.26 17.03 68.59 18.07 126.15
815 44.41 28.41 131.36 19.89 126.35
816 44.42 4.53 35.07 6.33 58.00
817 44.39 66.69 134.10 16.04 121.69
818 44.37 83.64 115.50 98.06 34.80
819 44.34 32.46 138.49 18.98 136.79
820 44.62 90.21 102.50 76.09 22.92
821 44.65 13.01 106.29 15.29 113.06
822 44.53 72.43 155.96 21.38 57.82
823 44.63 35.75 141.71 19.42 148.54
824 44.51 47.69 141.98 17.97 154.80
825 44.60 63.83 148.41 18.44 98.71
826 44.75 23.44 121.41 17.45 119.30
827 44.70 59.38 162.10 22.10 99.81
828 44.87 87.53 83.64 96.73 26.53
829 44.80 79.62 137.23 103.82 36.27
830 44.80 54.22 158.74 22.73 127.82
831 44.74 56.44 156.35 21.89 91.75
832 45.26 19.07 115.37 16.44 105.88
833 44.87 69.91 163.73 21.53 56.96
834 44.98 40.13 161.74 23.60 110.80
835 44.84 94.54 31.98 51.94 15.21
836 45.06 15.58 102.05 16.41 107.58
837 44.93 75.04 148.70 44.55 42.95
838 45.00 50.11 146.96 25.27 87.51
839 45.07 26.02 141.06 19.80 93.64
840 45.11 43.38 173.36 22.82 129.06
841 45.21 30.81 159.69 31.07 83.38
842 45.21 33.62 165.30 29.43 92.44
843 45.22 37.61 175.28 27.70 124.62
844 44.99 11.52 88.55 12.00 119.46
845 45.68 92.65 68.25 89.30 19.41
846 45.35 46.15 173.20 24.15 123.98
847 45.35 52.43 172.08 42.73 69.28
848 45.41 61.94 179.32 43.97 45.47
849 45.39 82.03 127.25 156.94 32.27
850 45.52 84.91 123.44 162.12 30.30
851 45.51 7.56 88.28 20.34 37.19
852 45.41 10.48 99.11 16.79 54.40
853 45.61 77.38 143.10 185.36 34.01
854 45.46 67.90 167.26 52.72 42.32
855 45.57 65.35 166.04 53.40 48.29
856 45.59 57.65 171.00 62.71 51.56
857 45.79 21.76 147.63 32.65 46.69
858 45.78 27.93 170.42 65.34 45.13
859 45.74 41.40 195.00 59.47 66.95
860 45.75 48.37 176.00 46.17 57.14
861 45.72 72.09 159.29 61.03 35.09
862 45.83 95.16 27.53 51.34 9.47
863 45.87 4.36 43.87 20.20 16.62
864 45.90 55.24 180.02 102.37 43.60
865 45.96 13.80 107.18 39.03 35.23
866 45.97 24.51 171.60 40.58 47.62
867 45.92 59.59 183.02 106.42 42.44
868 46.07 35.88 182.07 100.27 49.80
869 46.15 74.69 153.28 175.46 34.40
870 46.27 90.05 84.78 109.04 25.99
871 46.19 17.54 138.71 37.22 39.39
872 46.19 38.68 191.61 106.08 50.55
873 46.17 44.82 190.67 138.46 50.63
874 46.17 50.77 194.62 187.25 46.22
875 46.36 79.93 137.88 198.77 33.76
876 46.24 30.27 183.93 118.79 39.31
877 46.30 87.81 91.52 119.20 29.59
878 46.26 33.21 191.04 119.44 46.74
879 46.30 63.43 187.56 115.38 41.23
880 46.55 70.01 161.40 210.48 34.16
881 46.45 53.26 198.40 164.40 42.23
882 46.48 10.26 120.70 72.16 26.36
883 46.62 42.68 189.54 221.95 40.16
884 46.59 67.65 181.66 194.07 39.61
885 46.67 46.93 213.65 177.74 44.96
886 46.73 82.23 123.20 194.82 28.78
887 46.70 57.11 188.24 237.10 41.00
888 46.75 61.19 198.34 163.03 41.44
889 46.79 6.92 86.12 94.84 19.96
890 46.97 26.06 182.26 167.22 32.60
891 46.96 20.88 171.24 102.69 35.42
892 47.00 65.48 184.99 213.10 37.29
893 46.95 40.34 192.42 235.84 42.44
894 47.00 49.02 203.41 234.52 43.57
895 46.98 72.52 170.86 200.94 35.30
896 46.95 93.67 48.61 64.14 15.74
897 47.09 23.40 183.24 169.79 35.29
898 47.13 77.43 153.70 217.44 34.20
899 47.23 85.76 113.91 153.08 26.66
900 47.18 28.47 176.53 214.49 35.23
901 47.22 12.73 129.28 156.31 26.56
902 47.22 54.70 201.17 247.60 40.53
903 47.11 83.54 128.81 183.12 32.90
904 47.15 15.69 160.08 150.68 32.03
905 47.26 31.51 189.91 208.61 34.58
906 47.53 3.84 46.59 58.24 11.66
907 47.33 36.24 187.50 216.48 41.40
908 47.37 34.10 197.44 229.14 40.46
909 47.53 38.44 183.53 239.60 39.12
910 47.31 51.46 204.52 244.37 39.29
911 47.38 59.09 191.49 236.24 39.19
912 47.51 18.67 160.01 158.61 32.01
913 47.41 44.65 178.87 236.04 38.32
914 47.54 74.91 156.15 214.99 33.29
915 47.55 89.09 102.99 108.85 24.45
916 47.58 62.97 197.25 218.53 35.22
917 47.68 9.92 120.30 158.08 24.27
918 47.43 6.47 57.92 106.46 18.77
919 47.80 67.88 177.59 197.90 33.36
920 47.85 80.15 137.12 173.95 30.59
921 47.89 41.80 196.37 237.64 37.98
922 47.88 47.59 201.53 248.95 43.58
923 47.97 56.83 192.14 240.85 40.32
924 47.89 71.00 162.92 200.16 38.39
925 48.15 92.41 80.50 48.28 23.86
926 48.22 7.26 108.45 131.92 24.17
927 48.16 52.80 204.24 244.10 40.46
928 48.25 60.80 200.18 215.27 39.17
929 48.28 24.32 176.80 201.06 34.82
930 48.31 27.00 190.98 200.52 35.28
931 48.20 95.12 35.79 22.19 10.60
932 48.37 21.28 163.63 194.89 31.78
933 48.33 49.90 196.74 243.48 43.81
934 48.33 65.07 184.76 218.81 36.27
935 48.40 82.81 132.71 128.79 29.43
936 48.37 29.82 197.90 191.58 39.00
937 48.38 15.85 159.93 179.52 31.56
938 48.42 32.74 201.76 193.67 38.30
939 48.59 35.25 205.55 198.65 42.45
940 48.49 45.83 211.06 245.42 42.44
941 48.55 73.36 165.93 141.24 38.47
942 48.62 77.00 143.29 178.05 35.76
943 48.68 13.07 144.48 157.16 25.95
944 48.57 86.25 115.00 114.27 33.51
945 48.71 37.71 203.87 221.94 43.94
946 48.68 40.14 212.31 193.47 51.19
947 48.64 43.58 218.62 225.43 46.90
948 48.59 54.90 195.11 222.93 37.98
949 48.80 58.83 191.74 218.16 39.03
950 48.78 69.66 178.08 171.08 35.58
951 48.75 4.84 70.57 75.71 15.84
952 48.94 89.63 104.02 57.73 30.97
953 49.00 18.68 155.91 162.52 32.82
954 48.89 62.95 201.64 186.25 41.86
955 48.98 10.30 148.78 111.81 53.71
956 49.03 67.10 180.21 154.92 41.39
957 49.12 80.36 135.72 125.14 55.25
958 49.22 47.58 201.48 229.14 48.26
959 49.15 52.21 216.04 151.19 40.46
960 49.34 56.84 200.56 140.98 54.40
961 49.21 94.33 35.67 11.39 67.76
962 49.44 23.50 193.70 124.86 70.07
963 49.41 31.55 203.43 122.75 101.38
964 49.47 26.51 198.41 110.47 46.50
965 49.50 41.95 218.65 110.59 143.08
966 49.64 7.77 131.62 65.01 91.50
967 49.62 29.02 200.81 82.24 118.55
968 49.65 71.79 177.41 64.42 108.36
969 49.52 50.11 213.95 181.25 52.23
970 49.62 74.83 163.05 90.34 115.86
971 49.67 16.17 164.39 98.15 88.26
972 49.74 34.08 212.07 81.12 144.67
973 49.63 61.21 201.64 122.92 127.71
974 49.76 54.49 204.79 109.62 139.89
975 49.76 83.23 128.29 48.99 111.69
976 49.85 93.06 68.96 18.74 71.87
977 49.86 20.93 178.63 75.94 116.70
978 49.67 44.84 214.65 103.85 152.71
979 49.80 64.34 194.40 109.25 153.63
980 49.81 87.25 113.91 50.98 117.36
981 49.75 36.87 208.38 116.01 134.39
982 49.89 39.60 214.85 88.09 150.75
983 49.98 78.10 142.90 54.39 137.24
984 49.76 85.34 127.14 52.19 110.36
985 50.01 13.35 155.24 60.66 99.44
986 50.02 69.19 176.96 56.38 138.65
987 50.02 58.91 203.55 89.67 154.81
988 50.18 4.47 67.88 25.71 63.95
989 49.91 89.99 104.94 24.33 109.83
990 50.59 91.24 72.07 12.32 126.18
991 50.20 10.63 156.07 38.73 101.15
992 50.22 66.88 180.76 44.49 154.81
993 50.31 48.18 222.02 93.78 152.21
994 50.28 52.41 204.82 76.02 157.64
995 50.47 18.42 174.78 43.35 113.70
996 50.51 80.76 132.02 28.61 137.83
997 50.50 25.76 187.75 44.07 120.86
998 50.67 45.87 190.17 47.76 158.06
999 50.50 56.52 207.02 45.51 165.38
1000 50.55 31.37 185.70 37.55 153.71
1001 50.52 42.90 196.74 44.68 158.45
1002 50.41 89.12 129.85 24.11 110.59
1003 50.73 22.94 183.44 37.76 134.08
1004 50.60 75.71 161.10 43.22 135.74
1005 50.51 96.46 20.58 3.58 31.00
1006 50.70 1.61 22.18 8.09 27.98
1007 50.75 62.73 200.48 45.41 158.90
1008 50.75 50.36 217.52 56.36 161.42
1009 50.84 36.02 207.35 34.81 157.66
1010 50.88 73.03 168.24 24.92 141.45
1011 50.90 28.62 190.11 30.44 141.65
1012 50.75 86.61 131.66 25.97 136.82
1013 50.95 60.58 185.23 34.05 172.95
1014 51.07 65.40 189.58 27.68 163.68
1015 51.09 8.54 129.56 16.37 95.93
1016 51.07 33.60 198.70 36.88 139.75
1017 51.03 38.40 200.43 32.39 160.97
1018 51.16 40.84 185.33 29.00 162.07
1019 51.15 70.48 166.14 21.51 150.58
1020 51.11 15.56 149.21 22.67 115.72
1021 51.05 85.02 119.53 22.14 125.98
1022 51.04 54.66 205.69 46.69 172.61
1023 50.94 83.02 138.48 23.45 135.18
1024 51.22 11.98 155.85 21.34 106.32
1025 51.21 5.58 97.40 12.72 84.47
1026 51.34 20.86 179.30 32.42 137.72
1027 51.30 58.27 186.20 24.74 169.55
1028 51.19 95.89 23.70 2.28 43.30
1029 51.35 88.97 90.09 12.52 144.86
1030 51.37 67.98 182.61 19.54 152.40
1031 51.41 77.33 146.71 21.20 145.56
1032 51.49 3.15 32.97 6.45 58.47
1033 51.52 48.18 203.51 29.03 164.71
1034 51.52 52.41 211.02 28.40 171.72
1035 51.30 87.29 104.94 19.72 142.72
1036 51.67 24.59 189.73 23.58 138.70
1037 51.66 43.73 185.36 21.01 136.67
1038 51.72 18.03 173.20 21.10 134.08
1039 51.86 27.01 186.96 31.60 126.06
1040 51.76 30.99 183.64 24.09 138.90
1041 51.87 80.09 139.70 17.11 141.64
1042 51.77 74.64 151.08 15.73 153.71
1043 51.63 83.54 121.17 17.39 150.33
1044 51.92 63.91 193.39 18.52 160.91
1045 51.89 92.45 57.43 7.07 100.72
1046 51.97 46.01 189.83 28.25 167.72
1047 52.01 35.04 198.06 19.24 161.10
1048 52.04 50.41 192.29 20.92 168.52
1049 52.12 61.45 191.99 17.64 159.04
1050 52.11 13.77 159.08 21.08 98.57
1051 51.84 95.32 32.18 2.27 49.36
1052 52.29 37.28 186.14 17.70 167.42
1053 52.17 54.42 181.36 19.40 160.06
1054 52.29 56.85 178.30 21.16 165.28
1055 52.29 7.06 131.22 17.58 61.66
1056 52.31 39.50 179.65 22.90 145.05
1057 52.17 84.76 116.98 11.90 148.50
1058 52.13 86.81 103.00 12.68 126.68
1059 52.21 71.55 149.33 12.04 152.10
1060 52.48 29.02 188.59 29.26 85.04
1061 52.46 41.84 172.63 18.98 162.96
1062 52.55 32.86 183.48 24.30 122.33
1063 52.44 10.05 117.73 19.09 60.59
1064 52.51 66.43 175.39 15.36 150.21
1065 52.35 88.78 129.66 14.36 128.49
1066 52.45 59.17 187.40 19.68 165.67
1067 52.54 68.83 171.45 12.84 157.78
1068 52.44 90.61 72.39 6.00 123.50
1069 52.51 4.45 54.35 10.53 47.42
1070 52.56 20.49 167.78 24.90 98.17
1071 52.63 23.25 158.54 24.66 77.02
1072 52.60 82.79 128.23 13.81 134.56
1073 52.67 76.82 129.05 11.60 141.39
1074 52.88 48.61 177.91 24.66 142.71
1075 52.93 17.78 161.29 33.91 80.14
1076 53.15 15.44 141.12 49.58 49.05
1077 52.96 73.42 141.53 14.86 149.21
1078 53.03 26.28 151.09 73.87 45.21
1079 53.05 44.08 165.57 34.49 132.45
1080 53.05 53.09 160.50 27.73 152.27
1081 52.97 93.42 40.90 4.42 72.92
1082 52.85 86.05 100.32 11.11 131.86
1083 53.14 12.55 138.24 56.45 39.67
1084 53.01 63.65 178.37 15.80 133.78
1085 53.27 30.76 184.21 79.13 53.61
1086 53.13 46.24 173.37 27.53 152.34
1087 53.20 51.11 180.37 30.53 120.19
1088 53.28 79.95 123.67 12.24 124.03
1089 53.24 35.06 167.14 41.37 72.46
1090 53.29 55.30 177.02 37.58 109.36
1091 53.34 61.19 153.82 38.00 101.31
1092 53.45 70.61 144.68 18.27 144.61
1093 53.45 6.80 92.70 62.24 27.04
1094 53.57 39.85 167.53 91.11 67.77
1095 53.51 58.80 160.27 100.45 62.27
1096 53.57 87.60 104.77 13.49 97.15
1097 53.64 90.64 96.95 8.30 82.41
1098 53.55 37.53 180.60 54.24 60.19
1099 53.74 22.01 155.29 98.33 32.72
1100 53.74 65.88 159.84 34.34 89.55
1101 53.81 28.62 155.31 139.88 39.39
1102 53.77 68.22 164.32 19.51 91.25
1103 53.77 10.09 115.84 61.43 26.24
1104 53.64 42.25 173.18 75.87 73.26
1105 53.88 82.71 119.67 15.26 104.34
1106 53.81 19.61 149.91 107.75 36.94
1107 53.97 24.28 143.05 184.40 39.59
1108 53.95 56.68 150.45 119.14 51.07
1109 53.96 85.26 111.96 16.39 88.33
1110 53.83 77.55 128.25 20.28 109.77
1111 53.99 32.69 149.81 173.95 42.76
1112 53.99 74.84 138.48 41.89 93.02
1113 54.05 49.90 155.19 136.94 53.88
1114 54.06 63.53 153.48 84.13 45.59
1115 54.12 47.22 157.23 96.62 58.77
1116 54.39 44.94 141.17 186.61 49.79
1117 54.21 53.27 141.23 108.41 51.81
1118 54.49 4.89 58.51 67.88 16.85
1119 54.35 17.06 121.99 136.07 31.47
1120 54.38 72.07 139.91 34.56 66.79
1121 54.30 13.69 112.01 120.15 25.58
1122 54.46 26.65 136.91 195.60 33.37
1123 54.50 93.12 47.08 8.63 36.48
1124 54.41 35.19 152.34 179.58 35.66
1125 54.48 60.87 131.19 171.76 43.04
1126 54.65 80.80 98.19 49.06 44.09
1127 54.75 30.34 117.42 199.60 31.61
1128 54.70 42.78 119.90 219.31 37.85
1129 54.89 6.82 79.36 102.87 18.63
1130 54.79 37.67 125.95 193.26 41.49
1131 54.68 40.32 132.33 202.80 37.65
1132 54.69 58.37 154.19 151.71 37.97
1133 54.78 69.39 130.27 102.11 41.33
1134 54.91 20.27 124.40 154.32 25.52
1135 54.91 55.36 146.27 185.32 38.50
1136 55.03 51.38 117.66 210.62 35.18
1137 54.86 66.56 143.79 128.08 36.31
1138 54.80 78.96 110.48 67.03 40.55
1139 54.97 87.97 83.57 37.56 30.17
1140 54.87 90.99 65.49 26.18 30.10
1141 55.10 9.72 87.38 148.82 21.44
1142 55.16 22.86 111.62 201.92 30.71
1143 54.94 77.15 108.50 77.39 46.04
1144 54.96 48.45 130.75 203.48 39.63
1145 55.18 74.02 110.39 154.22 36.25
1146 55.20 84.00 82.03 39.51 30.97
1147 55.11 63.42 122.18 163.04 30.48
1148 55.33 32.80 102.66 202.19 36.58
1149 55.44 15.71 105.23 160.57 26.29
1150 55.50 12.64 110.40 155.79 27.89
1151 55.53 25.45 107.01 182.87 35.58
1152 55.60 28.24 98.20 177.94 30.71
1153 55.74 18.35 95.31 140.37 26.35
1154 55.76 46.58 112.36 223.39 39.85
1155 55.64 53.45 111.90 223.78 34.94
1156 55.58 35.37 101.21 187.24 31.74
1157 55.64 60.48 113.92 202.90 34.31
1158 55.74 44.43 113.75 215.46 36.33
1159 55.74 57.63 112.77 213.46 32.47
1160 55.66 71.36 113.49 172.26 32.24
1161 55.80 39.56 92.47 200.62 31.28
1162 55.74 93.88 24.17 46.57 12.09
1163 55.96 65.54 107.14 191.68 31.64
1164 55.91 76.24 101.30 156.55 33.00
1165 56.14 79.50 81.02 167.82 30.01
1166 55.99 42.08 99.80 200.89 34.61
1167 55.90 68.28 108.18 176.19 30.95
1168 55.90 49.62 100.67 225.31 36.14
1169 55.91 91.54 45.52 77.75 15.27
1170 55.99 4.53 37.68 50.76 12.32
1171 56.21 30.53 102.83 158.69 56.56
1172 56.06 89.99 49.29 85.07 23.44
1173 56.16 21.26 92.61 125.54 28.35
1174 56.26 87.02 70.62 136.65 23.18
1175 56.16 7.81 70.54 104.80 29.32
1176 56.29 37.41 89.42 170.20 37.34
1177 56.28 55.57 105.46 213.11 37.08
1178 56.31 62.73 101.34 203.32 30.72
1179 56.61 51.54 81.39 208.83 40.18
1180 56.58 74.01 89.98 211.16 29.73
1181 56.50 23.78 89.55 121.28 63.97
1182 56.57 10.92 82.98 110.33 49.90
1183 56.63 14.67 81.20 86.70 52.10
1184 56.61 32.77 101.62 129.62 37.66
1185 56.94 84.32 67.83 159.78 25.23
1186 56.45 93.31 20.61 67.74 11.78
1187 56.62 26.32 91.43 120.90 90.31
1188 56.66 35.04 107.26 98.64 60.06
1189 56.76 70.63 96.99 189.23 29.04
1190 56.78 59.82 86.54 203.22 32.86
1191 56.82 17.50 82.22 58.93 70.35
1192 56.85 48.60 87.98 164.93 38.57
1193 56.82 5.96 53.59 54.81 56.63
1194 56.89 19.77 94.56 89.44 72.52
1195 56.98 28.43 69.07 51.71 135.75
1196 56.95 40.06 88.66 148.92 43.66
1197 56.90 44.52 80.58 138.68 37.72
1198 57.01 81.67 73.17 194.07 27.55
1199 57.06 53.96 86.94 178.39 41.78
1200 57.08 57.62 88.39 173.20 35.43
1201 57.17 46.63 86.18 160.71 47.98
1202 57.17 66.71 84.49 176.10 31.81
1203 57.18 92.02 32.75 87.32 16.77
1204 57.22 76.80 78.36 186.84 28.67
1205 57.13 42.28 89.79 122.26 49.50
1206 57.27 64.38 82.27 188.80 34.66
1207 57.45 68.79 79.94 187.01 29.15
1208 57.32 89.47 47.55 85.22 20.60
1209 57.24 7.17 49.40 41.14 95.83
1210 57.14 4.84 30.69 32.94 47.50
1211 57.37 9.30 72.05 49.62 97.79
1212 57.32 22.43 72.69 64.16 105.98
1213 57.42 37.45 75.90 60.29 135.33
1214 57.57 61.74 88.92 184.59 36.24
1215 57.59 72.70 77.20 200.41 30.52
1216 57.34 13.35 77.75 44.00 102.06
1217 57.69 24.55 60.25 33.55 128.20
1218 57.69 30.86 60.83 41.48 137.35
1219 57.69 86.93 47.03 120.70 26.03
1220 57.83 33.53 56.19 31.01 144.27
1221 57.69 49.83 84.81 127.56 113.94
1222 57.84 51.77 73.42 152.86 132.79
1223 57.73 18.04 57.45 41.08 113.30
1224 57.81 56.39 91.64 149.83 80.85
1225 57.98 93.59 16.42 47.36 10.38
1226 57.76 11.61 44.88 27.05 93.29
1227 57.86 13.72 53.27 30.82 98.69
1228 57.89 16.23 59.26 25.30 114.70
1229 58.08 20.81 47.70 29.22 129.00
1230 57.95 79.14 65.33 141.03 23.06
1231 58.14 43.66 53.34 51.42 147.03
1232 58.03 5.36 23.20 11.50 74.46
1233 58.00 39.78 70.27 46.51 147.62
1234 58.03 59.41 88.02 128.59 69.00
1235 58.14 82.21 60.22 134.18 26.02
1236 58.25 54.12 69.23 94.71 142.37
1237 58.28 75.57 63.21 140.27 28.19
1238 58.08 27.89 66.97 30.17 145.06
1239 58.43 7.76 43.74 16.37 100.04
1240 58.56 48.51 58.88 45.64 155.01
1241 58.30 65.89 76.36 103.02 76.17
1242 58.33 70.59 69.50 137.60 34.03
1243 58.48 84.89 49.98 110.55 22.34
1244 58.44 37.42 53.83 25.05 155.80
1245 58.46 63.66 67.81 147.80 43.02
1246 58.55 91.33 27.32 51.05 16.00
1247 58.76 88.83 40.14 73.92 19.80
1248 58.61 58.12 54.30 47.76 141.62
