#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim15 14A 8 even-skipped Kruppel giant
628 37.92 27.75 73.56 25.23 192.79
629 37.95 48.28 65.65 23.65 157.90
630 38.06 67.78 205.17 20.56 69.44
631 38.12 73.12 209.36 21.18 48.64
632 38.02 10.32 27.98 9.75 87.02
633 38.26 92.85 83.52 14.17 14.87
634 38.09 45.63 72.31 28.17 155.16
635 38.16 52.21 108.39 22.14 142.71
636 38.40 76.11 197.74 18.74 36.00
637 38.31 85.28 147.29 17.13 22.15
638 38.28 17.27 52.52 18.63 167.99
639 38.31 64.88 208.50 23.42 79.41
640 38.36 57.10 179.64 22.67 121.93
641 38.35 88.79 101.23 17.74 18.50
642 38.50 22.09 68.69 27.43 173.02
643 38.49 43.01 83.23 30.57 168.61
644 38.73 7.77 23.46 8.65 54.02
645 38.73 70.69 211.87 25.48 43.73
646 38.70 60.45 214.16 23.48 84.16
647 38.70 34.17 84.78 30.32 171.65
648 38.65 54.79 206.09 25.35 113.43
649 38.72 13.03 39.37 14.61 113.42
650 38.81 36.93 84.26 31.36 169.02
651 38.98 20.04 59.15 21.25 149.45
652 38.81 50.23 146.87 25.96 122.87
653 38.94 82.38 140.47 27.78 24.52
654 38.94 29.31 89.81 32.85 164.40
655 38.99 26.54 81.38 28.39 173.97
656 39.12 62.87 224.06 24.69 75.10
657 39.08 31.95 83.04 28.56 153.95
658 38.98 39.90 83.47 28.70 161.55
659 39.08 79.11 159.15 25.31 24.76
660 39.06 10.58 37.23 12.39 79.40
661 39.02 47.92 160.48 28.50 127.08
662 39.17 45.12 191.18 34.35 114.28
663 39.21 24.00 75.26 26.91 144.63
664 39.40 58.22 232.76 31.03 77.77
665 39.23 15.13 54.31 16.86 103.55
666 39.42 68.49 197.99 27.28 43.31
667 39.65 52.43 229.41 35.97 79.93
668 39.31 73.57 174.76 24.57 32.31
669 39.37 17.65 70.73 23.45 147.55
670 39.45 65.88 203.55 29.58 50.79
671 39.55 90.06 65.73 24.88 16.88
672 39.51 85.87 93.32 36.22 21.82
673 39.68 42.38 209.65 33.25 110.20
674 39.85 56.00 222.82 35.75 66.94
675 39.75 76.48 129.96 33.67 29.77
676 39.88 13.18 115.84 17.38 63.30
677 39.89 37.78 200.42 33.03 108.48
678 40.13 49.19 225.86 38.06 75.29
679 39.96 27.85 203.46 31.87 107.90
680 40.14 46.80 220.24 34.76 85.29
681 40.10 30.65 213.14 34.40 105.51
682 40.16 33.51 192.53 32.68 91.23
683 40.11 60.41 230.23 34.04 50.95
684 40.10 82.44 100.30 48.57 22.39
685 40.19 9.42 90.76 12.88 45.68
686 40.24 40.12 233.02 43.15 86.42
687 40.08 70.61 141.83 33.21 33.66
688 40.19 25.21 187.42 30.20 108.36
689 40.36 79.36 92.34 42.01 22.07
690 40.31 20.39 177.85 22.67 82.28
691 40.20 63.64 204.85 36.47 50.79
692 40.39 16.63 172.14 24.70 79.74
693 40.27 11.85 126.12 15.12 51.81
694 40.56 44.53 230.93 40.14 74.95
695 40.46 73.81 118.38 40.68 28.12
696 40.46 87.51 65.64 34.34 19.73
697 40.65 92.22 40.68 41.71 15.35
698 40.78 53.46 211.95 50.18 48.64
699 40.74 58.24 203.37 39.81 48.76
700 40.61 67.02 169.24 36.94 36.49
701 40.79 23.02 201.20 28.86 82.23
702 40.78 35.90 233.76 34.70 82.45
703 40.92 84.71 67.80 65.06 21.15
704 41.00 76.35 99.37 49.69 26.93
705 41.01 14.54 158.65 19.91 50.30
706 40.99 42.09 208.31 49.54 63.21
707 41.10 28.49 227.36 47.21 79.26
708 41.09 55.91 184.52 50.36 40.39
709 41.07 61.31 180.64 45.89 37.22
710 41.11 71.22 117.80 49.22 29.96
711 41.53 87.98 47.24 59.16 18.57
712 41.21 38.71 227.14 47.84 63.03
713 41.18 64.17 169.88 50.00 35.91
714 41.26 18.89 206.86 32.34 62.15
715 41.30 31.33 233.38 44.09 74.05
716 41.35 11.97 128.82 17.00 35.68
717 41.36 25.77 222.40 39.45 61.60
718 41.23 50.86 182.15 56.58 45.98
719 41.42 68.69 127.92 54.00 31.11
720 41.39 81.47 69.92 71.11 21.88
721 41.34 47.50 194.95 58.25 48.25
722 41.55 34.12 228.48 36.32 77.86
723 41.74 8.00 79.80 12.23 24.37
724 41.68 21.02 202.14 32.74 49.47
725 41.76 73.55 88.20 81.93 25.36
726 41.76 78.46 74.06 94.78 25.02
727 41.76 16.50 178.54 29.19 39.83
728 41.87 59.39 171.10 51.91 35.64
729 41.78 65.90 133.03 73.00 32.78
730 41.78 44.81 174.03 67.46 46.03
731 42.05 36.78 209.85 53.03 43.66
732 41.99 49.19 149.14 67.65 37.02
733 41.93 54.15 135.98 78.58 35.80
734 42.17 23.44 215.49 44.84 45.97
735 41.99 41.92 182.73 57.82 45.49
736 42.03 56.86 146.27 90.34 33.64
737 42.11 52.05 136.12 62.08 38.48
738 42.04 62.34 142.77 63.86 30.68
739 42.39 13.98 139.74 28.74 30.98
740 42.15 92.84 21.59 30.89 13.90
741 42.36 84.04 47.39 79.20 19.46
742 42.16 29.13 205.03 47.63 44.94
743 42.29 70.70 83.48 65.34 26.89
744 42.36 75.74 70.80 106.35 24.13
745 42.27 39.23 183.90 74.60 41.80
746 42.35 32.19 216.10 55.88 48.03
747 42.77 90.18 31.27 67.75 17.56
748 42.66 11.04 97.56 24.45 25.72
749 42.56 18.56 177.01 44.46 37.42
750 42.62 26.21 190.02 54.29 34.93
751 42.63 46.73 156.15 92.93 36.22
752 42.53 67.45 99.45 97.58 27.85
753 42.64 80.92 50.34 99.89 22.44
754 42.80 35.04 191.18 64.51 43.29
755 42.81 44.19 147.22 87.61 36.31
756 42.85 64.21 110.99 113.80 28.32
757 42.96 21.45 153.69 49.73 33.06
758 42.92 60.96 133.07 101.85 33.25
759 43.26 8.98 53.40 15.31 18.71
760 43.00 50.30 133.94 100.21 33.56
761 43.00 53.42 115.23 126.45 33.93
762 43.01 58.22 133.06 99.32 29.77
763 43.05 73.26 68.25 113.09 25.52
764 43.04 77.92 62.39 101.19 22.47
765 42.99 41.16 151.44 90.26 35.21
766 43.10 55.73 116.79 117.55 32.36
767 43.15 16.15 112.78 41.27 28.02
768 43.17 30.35 160.38 73.29 34.52
769 43.20 28.27 140.20 66.90 33.37
770 43.25 87.15 39.93 83.20 19.85
771 43.28 38.21 146.22 85.17 33.07
772 43.44 68.37 75.08 134.71 27.33
773 43.58 94.26 25.57 45.36 13.10
774 43.40 32.84 156.66 88.45 36.44
775 43.53 70.85 60.71 120.53 26.31
776 43.50 23.81 149.94 86.79 33.74
777 43.67 83.90 44.68 99.59 19.26
778 43.58 12.88 61.41 34.23 20.98
779 43.58 19.40 116.14 62.64 27.71
780 43.69 48.16 105.22 135.71 33.49
781 43.73 65.63 59.14 115.61 26.50
782 43.80 75.23 57.83 127.68 25.28
783 43.74 80.59 51.42 120.36 21.18
784 43.75 43.05 135.02 141.12 33.45
785 43.93 35.90 131.58 102.46 31.32
786 43.87 45.84 99.83 154.28 34.16
787 43.84 62.69 83.20 127.75 29.05
788 43.88 26.53 123.79 79.25 30.46
789 43.94 59.71 95.67 153.70 30.03
790 43.98 51.30 108.12 142.82 31.88
791 43.69 14.31 74.00 53.33 21.00
792 44.00 16.86 79.80 80.24 25.63
793 44.05 54.08 77.54 153.57 30.85
794 44.45 9.92 47.90 36.84 17.27
795 44.20 39.95 106.32 127.54 29.67
796 44.19 56.81 87.53 159.91 30.97
797 44.16 7.74 37.00 20.12 17.04
798 44.35 14.54 70.38 72.38 22.55
799 44.24 28.85 134.04 132.17 31.08
800 44.25 77.74 55.45 133.12 22.22
801 44.29 89.62 71.96 74.69 17.94
802 44.32 31.10 135.96 121.67 31.51
803 44.44 72.56 58.35 144.96 24.25
804 44.35 86.73 103.77 106.74 19.10
805 44.54 33.69 137.28 140.21 29.99
806 44.43 18.57 91.77 103.21 24.60
807 44.68 37.71 103.93 145.29 32.15
808 44.48 68.65 65.55 138.27 26.18
809 44.71 24.77 105.69 142.82 29.22
810 44.73 49.11 79.61 158.71 32.77
811 44.73 81.23 119.53 122.83 21.94
812 44.88 42.05 90.36 172.25 29.36
813 44.72 61.67 78.20 170.66 27.74
814 44.72 65.08 65.55 152.18 28.01
815 45.60 6.65 17.96 20.64 12.14
816 44.83 12.76 48.90 58.94 19.06
817 45.04 20.47 83.28 137.44 26.56
818 44.79 44.80 80.00 152.86 33.50
819 45.13 92.77 166.52 86.94 14.93
820 44.93 84.45 96.54 99.46 18.96
821 44.97 51.98 82.75 172.81 31.80
822 44.98 58.97 76.60 172.09 28.43
823 45.08 75.20 64.25 143.08 25.04
824 45.11 27.35 94.18 158.27 28.85
825 45.02 54.19 84.22 191.95 30.30
826 45.20 46.95 87.33 172.19 28.98
827 45.53 15.17 63.81 120.48 22.17
828 45.28 70.37 66.66 167.42 25.37
829 45.32 23.09 75.54 136.02 27.30
830 45.23 56.32 72.91 180.11 28.78
831 45.24 78.31 94.72 147.39 23.52
832 45.54 88.61 163.57 90.53 17.32
833 45.37 29.74 83.00 156.68 26.90
834 45.46 67.68 63.33 178.29 26.67
835 45.47 32.24 89.85 158.60 29.13
836 45.69 39.69 87.80 175.37 29.52
837 45.52 63.14 70.96 184.56 28.90
838 45.66 72.72 134.27 173.36 24.80
839 45.67 11.77 35.64 68.37 18.82
840 45.72 82.66 209.64 113.20 20.40
841 45.85 18.06 65.21 152.78 21.85
842 45.75 37.10 94.20 190.53 29.27
843 45.75 60.73 78.05 177.65 27.95
844 45.87 49.48 87.92 193.95 31.88
845 45.91 65.38 70.12 183.39 27.12
846 45.90 42.58 82.63 179.42 28.84
847 45.96 45.14 78.33 174.33 30.53
848 46.11 25.69 83.53 182.66 26.74
849 46.00 51.81 83.37 188.60 32.09
850 46.00 54.43 82.99 203.88 29.31
851 45.97 58.36 98.20 186.43 30.37
852 46.29 79.81 218.23 135.09 22.18
853 46.37 85.68 206.86 108.42 20.27
854 46.18 95.55 108.48 46.33 13.83
855 46.31 77.11 214.10 151.74 24.85
856 46.32 74.62 212.26 160.60 24.26
857 46.23 20.92 68.73 158.98 26.39
858 46.37 10.24 28.85 52.13 15.00
859 46.35 30.53 87.24 199.97 26.80
860 46.37 47.15 91.17 197.09 31.28
861 46.44 70.25 207.24 173.96 25.80
862 46.40 23.14 74.53 168.24 28.56
863 46.41 28.27 74.20 159.63 26.63
864 46.41 33.42 78.61 166.54 28.93
865 46.53 63.33 205.83 182.03 29.95
866 46.57 67.46 215.07 170.51 24.37
867 46.70 91.78 186.12 99.34 16.20
868 46.54 16.24 58.67 142.31 22.88
869 46.63 35.63 84.04 182.38 28.67
870 46.67 56.11 211.96 195.39 29.61
871 46.71 60.75 231.36 182.48 25.73
872 46.70 38.48 78.53 180.15 29.22
873 47.01 7.81 28.90 53.90 15.28
874 46.81 12.71 46.78 102.94 19.87
875 46.92 41.31 112.64 208.00 30.26
876 47.09 72.68 223.77 167.39 24.77
877 47.07 88.20 187.18 92.84 18.01
878 47.00 49.35 226.39 201.90 30.16
879 47.06 82.37 214.59 133.44 22.63
880 47.07 19.15 78.49 186.97 25.53
881 46.97 53.07 234.21 200.09 30.25
882 47.03 58.32 231.07 182.28 27.61
883 46.98 45.15 158.35 209.26 32.51
884 47.39 65.56 235.74 185.03 26.47
885 47.32 24.11 91.47 209.97 28.62
886 47.38 31.19 120.30 222.92 28.43
887 47.29 14.74 68.39 140.54 21.84
888 47.40 26.68 126.27 200.11 29.57
889 47.46 95.05 110.21 72.35 12.96
890 47.52 21.69 143.39 195.93 26.89
891 47.63 33.86 218.11 206.68 30.96
892 47.47 75.83 224.00 163.41 22.94
893 47.62 10.73 78.07 90.84 19.83
894 47.67 68.29 225.82 175.37 26.39
895 47.57 78.86 216.82 154.09 22.68
896 47.67 28.85 198.40 201.72 30.68
897 47.58 36.55 155.75 211.86 30.07
898 47.62 43.46 237.67 206.30 31.70
899 47.60 62.77 242.86 197.07 27.83
900 47.59 16.97 94.60 177.97 23.47
901 47.74 70.78 210.98 185.09 24.74
902 47.71 85.04 170.45 103.70 19.68
903 47.73 54.83 241.36 199.92 28.22
904 47.71 60.41 238.78 205.76 30.20
905 47.97 90.66 150.64 77.73 15.51
906 47.86 49.89 241.16 213.83 31.06
907 47.95 57.30 238.09 189.12 28.88
908 47.91 46.77 233.45 187.25 28.47
909 47.92 52.27 239.35 190.82 30.98
910 48.21 40.96 222.60 206.06 30.25
911 48.47 14.32 172.83 151.68 21.55
912 48.18 19.72 204.34 199.87 26.26
913 48.28 8.53 67.96 65.21 15.98
914 48.29 37.92 232.44 205.41 28.44
915 48.28 81.99 194.94 123.60 20.26
916 48.31 73.34 194.92 171.26 23.82
917 48.26 24.62 220.63 213.26 29.53
918 48.42 87.74 132.24 117.02 16.82
919 48.38 64.71 236.13 188.37 25.77
920 48.52 6.28 43.29 32.57 12.91
921 48.37 31.75 216.46 194.91 29.46
922 48.68 76.44 186.25 170.59 23.27
923 48.66 22.01 229.30 217.14 26.95
924 48.63 26.84 235.16 213.54 29.36
925 48.57 17.67 186.31 148.50 21.83
926 48.62 43.85 240.19 214.31 31.07
927 48.60 59.99 242.21 189.40 29.84
928 48.72 34.44 234.25 208.56 32.75
929 48.80 79.17 174.65 159.51 21.66
930 48.77 10.95 125.92 108.41 20.48
931 48.82 29.25 240.17 210.85 29.59
932 48.92 62.42 228.68 180.51 28.17
933 48.81 67.39 187.50 185.27 25.56
934 48.89 48.57 237.79 218.45 29.59
935 48.86 53.20 236.21 199.08 30.59
936 48.83 55.34 239.82 200.91 28.55
937 48.76 70.46 170.38 181.41 26.19
938 48.91 50.81 235.21 200.43 30.74
939 48.96 46.22 243.58 219.67 30.58
940 49.04 84.49 151.64 122.98 21.32
941 49.06 57.59 227.78 204.62 28.45
942 49.33 41.69 230.76 210.40 29.08
943 49.35 38.94 237.02 211.12 28.34
944 49.30 36.11 241.17 224.36 31.10
945 49.30 74.28 135.58 183.14 23.51
946 49.28 19.69 214.69 188.61 24.71
947 49.34 24.47 216.17 190.87 26.91
948 49.36 32.37 239.19 212.64 30.92
949 49.34 90.58 65.60 91.44 15.29
950 49.40 64.96 178.17 187.67 25.69
951 49.83 8.88 80.74 60.10 15.65
952 49.76 72.06 131.22 169.10 26.49
953 49.65 81.34 108.59 139.86 20.66
954 49.67 13.40 172.22 161.49 21.68
955 49.67 17.22 203.69 184.00 23.06
956 49.80 6.39 46.36 38.49 12.11
957 49.66 60.24 204.75 198.81 27.64
958 49.70 69.24 139.58 184.32 24.65
959 49.79 86.80 84.21 117.54 16.90
960 49.74 26.51 220.12 192.98 26.55
961 49.96 30.23 235.13 228.40 27.77
962 49.89 44.45 199.04 217.42 30.90
963 49.91 10.90 110.58 95.19 20.58
964 49.92 21.84 217.78 222.24 26.61
965 49.92 78.12 111.38 148.22 21.54
966 49.94 52.10 212.55 221.23 31.94
967 49.92 54.89 206.85 202.30 28.83
968 50.01 47.29 180.41 209.59 28.69
969 50.00 49.67 173.61 210.68 28.70
970 50.32 34.06 230.80 227.08 29.79
971 50.10 57.41 180.00 209.25 29.07
972 50.28 67.26 96.01 182.59 27.10
973 50.24 62.21 139.21 185.00 27.29
974 50.30 75.11 100.14 173.54 24.24
975 50.31 28.10 194.20 225.20 29.18
976 50.35 36.99 209.69 215.84 30.48
977 50.40 83.41 104.10 137.90 21.06
978 50.36 64.66 121.42 198.62 25.65
979 50.58 92.58 46.46 89.29 15.86
980 50.54 15.19 159.00 193.23 20.84
981 50.58 89.24 55.60 111.48 17.77
982 50.51 19.76 159.45 180.55 24.04
983 50.48 41.88 193.14 228.20 30.63
984 50.79 23.33 157.75 223.15 26.79
985 50.71 59.60 129.04 202.77 26.26
986 50.81 69.91 110.60 200.28 26.76
987 50.93 11.60 91.43 125.33 19.64
988 50.89 53.45 134.53 215.59 30.06
989 50.99 72.65 89.04 184.15 24.00
990 50.94 26.67 174.21 220.38 25.38
991 50.86 50.56 140.71 216.76 29.18
992 50.94 77.41 84.00 170.27 21.21
993 51.09 80.46 76.89 149.47 21.36
994 51.11 17.60 153.99 204.90 24.34
995 51.00 45.36 153.49 212.88 30.88
996 51.02 48.03 149.86 224.78 31.81
997 50.99 56.37 133.25 199.61 31.93
998 51.00 85.85 45.43 110.31 17.76
999 51.26 29.65 139.12 227.30 28.17
1000 51.29 94.86 15.82 30.11 13.87
1001 51.62 7.95 40.68 86.98 14.90
1002 51.47 39.59 154.14 230.86 29.53
1003 51.28 63.21 95.61 188.39 27.07
1004 51.33 35.95 141.36 230.33 30.39
1005 51.47 65.91 85.38 185.60 26.60
1006 51.44 42.60 119.08 218.25 31.10
1007 51.58 75.25 66.53 169.65 24.78
1008 51.62 14.11 88.69 180.64 21.40
1009 51.65 61.02 93.65 197.11 25.87
1010 51.66 58.52 96.93 204.92 29.81
1011 51.65 31.82 159.84 229.77 27.79
1012 51.68 83.24 50.58 119.67 18.26
1013 51.66 19.95 94.56 204.69 24.98
1014 51.68 25.09 113.37 224.53 26.74
1015 51.77 68.25 73.48 197.70 27.42
1016 51.63 86.64 39.98 110.83 16.83
1017 51.89 34.00 119.25 227.69 30.18
1018 51.86 54.41 99.72 200.90 28.62
1019 51.85 89.33 38.96 96.81 17.41
1020 51.84 51.89 90.49 204.70 28.57
1021 51.95 70.79 79.92 182.02 24.45
1022 52.05 22.53 102.30 224.94 27.48
1023 52.01 37.62 108.23 220.83 28.57
1024 52.03 78.54 59.80 158.79 21.41
1025 52.07 11.69 52.34 126.98 20.04
1026 52.02 27.76 90.92 220.56 29.27
1027 52.10 46.53 100.82 213.41 30.68
1028 52.04 49.18 94.53 212.41 31.12
1029 52.06 56.28 103.89 212.32 29.92
1030 52.26 16.49 73.87 199.62 23.19
1031 52.22 43.86 101.19 219.25 28.44
1032 52.37 73.49 61.46 153.46 21.49
1033 52.46 30.07 101.48 224.12 28.82
1034 52.39 63.52 75.66 188.97 27.30
1035 52.66 81.39 49.82 140.83 20.99
1036 52.52 40.46 89.15 216.75 29.60
1037 52.94 19.58 72.64 191.61 23.26
1038 52.69 66.11 68.95 183.89 25.98
1039 52.64 85.17 50.70 115.41 20.13
1040 52.79 91.99 30.91 84.48 15.81
1041 52.73 35.66 80.55 193.12 27.71
1042 52.64 60.86 76.83 198.26 27.47
1043 52.77 25.44 81.61 213.64 25.87
1044 52.81 76.33 55.39 136.80 20.76
1045 52.84 7.09 21.68 48.27 12.19
1046 52.90 14.22 52.72 174.22 22.56
1047 52.82 32.90 90.85 212.02 31.44
1048 52.79 52.95 88.31 201.42 28.63
1049 52.82 58.14 79.02 193.54 28.91
1050 52.99 68.65 68.13 172.39 26.23
1051 52.98 38.12 83.77 203.15 27.72
1052 52.97 50.45 87.08 200.79 29.79
1053 53.15 71.32 61.92 152.87 24.72
1054 53.12 28.14 82.49 203.51 24.60
1055 53.23 42.07 88.80 214.14 28.97
1056 53.12 55.52 85.52 186.09 30.16
1057 53.48 11.31 48.15 122.77 20.21
1058 53.19 45.14 87.29 203.93 30.33
1059 53.21 48.04 87.22 181.50 28.93
1060 53.23 79.06 64.09 146.10 22.80
1061 53.43 88.79 39.16 96.03 18.34
1062 53.43 63.53 70.85 166.12 25.66
1063 53.58 74.45 60.22 146.12 22.79
1064 53.55 30.66 104.85 210.82 29.30
1065 53.57 60.55 62.78 184.70 25.89
1066 53.67 33.61 90.66 192.62 28.38
1067 53.77 83.40 71.19 122.34 20.33
1068 53.74 86.06 52.12 93.23 20.11
1069 53.77 66.41 78.76 159.07 24.91
1070 53.82 39.86 95.20 199.27 28.88
1071 53.74 53.02 79.26 168.82 27.76
1072 53.83 18.97 114.00 191.20 22.97
1073 53.85 25.99 102.54 201.84 25.82
1074 53.88 57.91 78.15 181.48 27.98
1075 54.14 7.13 36.21 47.71 14.31
1076 53.97 50.44 112.70 192.89 26.97
1077 54.07 80.56 108.98 115.56 21.49
1078 54.23 13.57 74.20 122.55 20.67
1079 54.06 69.35 98.77 155.53 24.52
1080 54.19 77.48 168.16 112.67 20.10
1081 54.02 21.90 124.29 176.74 25.88
1082 54.13 55.10 88.17 182.65 28.67
1083 54.16 45.71 98.61 191.73 28.51
1084 54.18 72.41 76.31 143.39 22.93
1085 54.15 42.48 134.12 197.04 27.12
1086 54.23 28.34 131.06 191.40 26.68
1087 54.32 48.29 103.24 181.14 27.60
1088 54.34 61.88 106.80 180.46 27.48
1089 54.66 4.39 20.55 24.04 10.74
1090 54.56 16.56 148.69 151.00 20.90
1091 54.42 23.94 166.14 202.33 25.31
1092 54.46 35.32 218.80 184.58 26.24
1093 54.47 38.23 203.52 202.04 29.48
1094 54.49 64.14 137.50 147.86 22.53
1095 54.47 30.80 197.84 164.30 24.73
1096 54.58 52.49 137.54 180.61 28.16
1097 54.64 59.74 135.66 164.73 27.63
1098 55.35 88.69 156.10 64.97 16.67
1099 54.70 32.88 219.63 174.59 27.09
1100 54.82 74.78 206.05 123.36 20.96
1101 54.78 19.54 209.20 174.87 22.41
1102 54.79 66.76 166.84 144.33 23.12
1103 54.97 92.38 89.39 24.37 15.49
1104 54.78 86.31 106.37 98.61 17.93
1105 55.18 9.31 104.97 82.05 15.79
1106 54.90 40.80 230.78 169.83 27.75
1107 54.83 57.23 185.40 164.28 28.38
1108 54.93 26.43 202.10 187.92 25.80
1109 55.01 82.88 183.00 67.73 17.77
1110 55.20 21.99 223.87 165.17 25.09
1111 55.14 71.65 190.98 128.98 21.84
1112 55.11 43.69 227.57 167.12 28.55
1113 55.10 49.80 226.18 160.36 29.90
1114 55.21 69.08 215.05 116.63 21.63
1115 55.23 54.72 229.29 154.52 27.39
1116 55.43 79.95 208.81 80.00 18.32
1117 55.21 46.66 204.00 170.00 29.22
1118 55.36 28.72 227.00 169.70 25.18
1119 55.47 6.82 61.39 32.98 13.63
1120 55.35 36.77 230.20 169.36 27.91
1121 55.41 17.84 212.45 140.18 20.63
1122 55.41 62.20 220.24 126.57 25.12
1123 55.49 77.14 227.44 101.25 20.06
1124 55.56 24.88 213.64 127.34 25.21
1125 55.59 31.29 232.61 155.49 27.12
1126 55.64 52.16 237.61 145.31 27.24
1127 55.59 59.27 226.28 128.87 24.75
1128 55.72 65.12 227.56 116.78 24.33
1129 55.79 13.53 162.18 94.16 19.10
1130 55.72 34.10 234.57 157.47 25.82
1131 55.66 39.23 230.88 150.56 28.03
1132 55.83 11.00 127.88 68.12 17.26
1133 55.95 73.64 214.31 107.74 20.57
1134 55.93 56.59 235.83 131.79 25.62
1135 56.19 16.69 193.32 124.44 20.94
1136 56.03 84.45 207.06 62.87 18.03
1137 56.18 19.76 203.62 127.26 21.37
1138 56.09 47.90 233.28 140.99 25.83
1139 56.15 41.95 226.19 158.08 28.89
1140 56.10 44.87 230.48 141.75 25.13
1141 56.21 67.82 227.13 114.37 22.80
1142 56.17 90.76 160.44 36.93 15.58
1143 56.18 27.15 214.42 132.21 23.98
1144 56.29 50.64 226.67 131.79 27.77
1145 56.43 5.78 35.88 24.22 12.10
1146 56.45 22.17 198.45 115.93 22.03
1147 56.38 70.81 218.11 109.60 23.01
1148 56.39 29.68 196.88 139.76 23.44
1149 56.45 36.63 211.78 135.98 26.75
1150 56.54 60.66 228.66 123.90 25.16
1151 56.62 63.29 227.69 111.22 24.68
1152 56.58 76.06 224.03 84.54 21.30
1153 56.49 24.39 206.60 149.28 23.98
1154 56.50 53.54 209.37 132.06 27.10
1155 56.67 7.82 70.98 37.35 14.60
1156 56.65 79.02 223.05 77.77 19.99
1157 56.66 32.09 184.91 125.41 26.13
1158 56.87 82.49 209.67 61.68 17.38
1159 56.64 38.79 222.31 139.49 25.24
1160 56.75 58.15 228.47 115.77 25.20
1161 56.88 34.30 209.40 135.96 24.12
1162 56.95 12.58 170.70 103.99 18.54
1163 57.00 55.61 222.07 111.81 24.27
1164 57.10 66.02 201.08 99.70 22.28
1165 56.96 86.57 189.66 51.03 17.88
1166 57.52 10.26 99.91 56.03 17.16
1167 57.09 43.95 221.69 138.12 26.03
1168 57.08 49.11 220.73 119.98 26.07
1169 57.12 15.61 154.52 86.83 21.02
1170 57.18 40.94 212.71 154.84 25.56
1171 57.30 25.76 200.56 140.93 23.09
1172 57.20 28.45 180.98 135.47 22.63
1173 57.17 46.60 213.57 133.09 28.71
1174 57.16 73.68 212.93 92.68 21.10
1175 57.35 51.59 213.67 111.31 26.28
1176 57.36 68.62 194.72 107.22 22.28
1177 57.33 19.82 156.22 112.62 20.83
1178 57.47 31.02 145.16 116.08 23.88
1179 57.50 71.25 188.84 103.06 20.56
1180 57.76 5.41 26.38 16.57 11.40
1181 57.80 7.76 54.90 41.59 13.49
1182 57.61 23.01 159.48 100.75 22.03
1183 57.69 36.03 178.40 116.57 24.87
1184 57.58 61.54 181.83 110.90 24.53
1185 57.74 38.36 196.16 127.63 25.00
1186 57.74 53.92 192.94 112.98 26.72
1187 57.67 58.77 202.74 117.85 26.62
1188 57.80 76.23 202.09 72.13 19.12
1189 57.68 79.13 177.04 72.09 19.15
1190 57.82 33.26 136.73 123.42 23.89
1191 57.82 64.22 180.66 96.55 22.98
1192 57.90 86.06 144.43 50.46 15.93
1193 57.99 56.66 201.06 105.20 25.86
1194 58.06 42.96 170.87 108.25 27.12
1195 58.05 81.69 173.49 55.43 20.31
1196 58.48 12.47 85.22 69.25 17.07
1197 58.19 16.24 136.08 90.07 17.44
1198 58.15 46.43 164.01 117.93 26.17
1199 58.00 49.23 134.00 116.46 26.65
1200 58.20 29.67 128.56 100.80 23.00
1201 58.21 19.31 114.50 84.61 20.35
1202 58.33 67.19 141.29 95.26 22.26
1203 58.34 27.05 142.54 111.11 23.18
1204 58.32 73.32 153.57 81.97 18.74
1205 58.44 40.13 144.26 104.04 26.30
1206 58.45 70.13 163.20 85.59 21.87
1207 58.41 51.67 153.14 122.79 24.94
1208 58.49 60.04 182.34 99.21 23.79
1209 58.56 21.77 82.10 84.48 20.94
1210 58.57 24.27 94.57 116.11 21.81
1211 58.72 31.74 90.95 82.80 23.15
1212 58.64 34.67 90.70 92.36 24.53
1213 58.75 54.92 176.30 93.39 24.67
1214 58.72 62.57 135.71 106.12 22.43
1215 58.76 78.07 159.60 61.59 20.34
1216 58.74 87.87 104.96 39.75 16.15
1217 58.90 44.76 113.88 103.86 24.20
1218 58.88 64.96 129.38 89.28 21.17
1219 58.84 48.48 96.13 93.18 25.00
1220 58.87 7.53 25.79 22.81 12.10
1221 58.89 37.22 97.75 98.04 25.54
1222 58.97 57.64 120.40 85.84 26.74
1223 59.08 84.00 117.56 36.19 16.75
1224 59.16 75.25 155.75 67.20 20.01
1225 59.23 19.13 82.16 95.21 19.29
1226 59.19 42.02 97.92 89.59 24.30
1227 59.23 28.68 82.77 102.32 22.85
1228 59.13 81.81 126.88 45.72 17.56
1229 59.29 14.05 60.79 65.42 16.68
1230 59.30 16.59 65.50 81.10 17.12
1231 59.35 50.57 104.47 97.62 25.19
1232 59.27 68.74 88.32 61.74 21.90
1233 59.37 72.14 121.02 73.91 21.32
1234 59.52 80.53 100.62 42.56 18.15
1235 59.36 4.66 14.32 11.89 9.77
1236 59.38 26.39 72.88 70.41 21.97
1237 59.41 52.95 108.68 94.57 23.87
1238 59.49 39.42 89.33 81.40 24.95
1239 59.64 90.44 61.14 23.94 15.05
1240 59.44 60.32 97.76 78.66 23.17
1241 59.53 23.78 70.98 72.16 21.16
1242 59.53 32.81 85.90 84.37 23.41
1243 59.59 35.14 86.40 78.40 24.56
1244 59.57 9.29 25.89 30.98 12.21
1245 59.67 6.65 16.60 19.47 9.53
1246 59.77 55.66 99.60 101.91 25.18
1247 59.64 66.38 70.32 63.76 22.87
1248 59.80 21.27 57.40 68.74 21.22
1249 59.83 63.25 86.77 79.83 24.69
