#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl16 14A 8 Kruppel even-skipped fushi-tarazu
627 29.12 83.58 6.67 38.43 16.38
628 28.69 40.88 11.06 159.80 31.56
629 28.54 78.31 11.85 23.59 67.03
630 28.71 34.07 11.67 220.06 34.72
631 28.52 12.17 6.69 44.56 26.98
632 29.03 73.30 13.43 18.82 118.86
633 28.70 76.00 12.70 17.38 96.87
634 29.03 67.30 13.04 12.39 179.75
635 28.85 48.74 13.64 78.98 201.53
636 28.89 26.84 10.08 201.91 30.16
637 28.94 38.82 11.74 199.02 31.28
638 28.94 51.49 12.83 40.25 198.14
639 29.09 13.92 7.00 113.68 26.44
640 29.09 18.12 7.89 164.83 26.73
641 29.09 63.63 12.82 14.60 177.63
642 29.11 24.22 9.66 184.04 31.36
643 29.12 31.40 10.80 216.87 33.12
644 29.27 46.16 12.90 74.66 199.22
645 29.03 81.40 9.29 56.95 22.82
646 29.32 54.02 12.73 30.75 212.87
647 29.80 69.71 14.33 16.79 117.51
648 29.36 85.90 4.38 18.55 8.03
649 29.59 28.89 10.93 165.38 34.20
650 29.54 60.68 13.11 14.97 201.45
651 29.80 11.65 6.51 78.48 25.57
652 29.78 78.22 12.41 123.04 32.58
653 29.54 43.26 13.19 89.68 67.81
654 29.64 56.55 13.80 20.26 211.50
655 29.79 35.51 11.80 121.43 38.05
656 29.87 22.45 10.41 171.52 28.55
657 29.95 20.20 9.13 150.48 30.66
658 29.91 49.98 13.53 30.11 215.69
659 29.93 33.22 11.19 120.35 37.27
660 29.79 37.71 12.64 104.77 41.13
661 29.77 86.91 3.79 10.28 8.09
662 30.15 15.84 7.69 125.88 26.73
663 29.87 40.71 11.98 81.50 44.34
664 30.15 75.35 14.62 162.30 35.57
665 30.09 9.64 5.40 47.25 19.67
666 29.98 26.86 11.41 131.93 33.53
667 30.26 47.48 13.95 30.99 206.87
668 30.21 65.56 13.90 15.90 87.10
669 30.44 58.75 14.65 14.18 185.65
670 30.49 52.11 13.58 18.63 203.28
671 30.45 13.62 6.78 93.59 26.45
672 30.29 30.85 11.32 123.65 35.82
673 30.46 45.07 14.25 34.65 207.18
674 30.55 24.29 10.16 113.78 29.89
675 30.61 42.62 12.57 36.51 201.46
676 30.59 18.35 8.66 122.33 31.64
677 30.63 63.15 13.71 12.87 129.26
678 30.58 54.39 15.17 16.66 210.05
679 30.74 72.99 16.44 177.86 34.65
680 30.28 87.18 4.44 9.00 9.11
681 30.60 85.29 6.17 16.71 12.80
682 30.47 82.50 9.89 46.63 22.14
683 30.44 26.31 10.24 119.95 32.78
684 30.76 38.86 13.00 63.27 201.48
685 30.68 67.50 15.93 31.26 49.58
686 30.83 36.17 12.46 66.54 167.82
687 31.07 60.81 15.77 13.00 127.44
688 30.62 88.03 3.70 6.25 8.85
689 31.04 21.61 10.47 89.46 38.54
690 30.91 28.47 11.35 86.25 43.90
691 31.21 57.14 14.44 14.04 167.91
692 30.88 33.68 11.97 62.76 103.25
693 31.22 40.71 13.48 30.75 213.18
694 31.33 77.76 22.38 143.45 29.53
695 31.02 9.67 6.03 26.15 25.03
696 31.10 49.33 13.92 16.34 217.75
697 31.17 70.21 17.27 158.29 33.95
698 31.18 80.09 14.83 63.23 27.66
699 31.08 11.91 5.96 42.93 27.31
700 31.15 84.09 8.50 23.31 16.09
701 31.16 26.21 9.77 80.30 43.81
702 31.21 82.23 13.22 41.16 21.49
703 30.97 87.56 5.17 6.33 9.33
704 31.44 30.88 12.22 51.54 191.74
705 31.49 16.93 9.10 74.85 42.19
706 31.76 46.54 13.77 18.99 214.65
707 31.57 65.38 17.07 100.07 39.34
708 31.47 14.23 8.24 70.97 33.62
709 31.69 44.36 14.23 22.85 214.96
710 31.80 74.89 22.58 200.71 31.65
711 31.64 62.21 17.76 41.84 53.39
712 31.59 86.02 7.38 10.30 13.62
713 31.98 53.00 14.26 13.06 170.92
714 31.85 55.12 16.16 14.12 168.13
715 31.83 24.13 10.33 49.74 168.58
716 31.91 37.52 13.66 28.45 205.23
717 31.99 10.39 6.50 20.12 122.62
718 31.73 19.38 9.10 63.69 66.23
719 31.99 33.15 12.64 34.83 202.21
720 32.02 50.95 14.81 13.44 180.81
721 32.04 67.80 19.92 176.33 35.44
722 32.16 12.30 6.89 22.26 161.62
723 32.12 35.37 12.05 30.10 201.62
724 32.04 28.75 11.97 36.98 179.50
725 31.95 84.05 10.70 18.97 17.86
726 31.96 8.39 4.32 13.33 44.71
727 32.18 42.31 14.07 16.87 208.56
728 32.12 59.60 14.99 22.07 58.51
729 32.14 81.82 14.06 28.21 24.14
730 32.50 21.36 9.99 36.35 175.37
731 32.26 48.67 14.67 13.13 211.24
732 32.39 71.55 21.37 161.37 30.02
733 32.41 39.85 13.63 17.89 216.63
734 32.53 26.15 11.29 37.29 206.60
735 32.54 56.90 16.38 22.16 107.67
736 32.64 64.22 19.80 178.20 37.95
737 32.64 16.48 9.12 29.35 177.31
738 32.57 79.84 23.85 50.78 29.37
739 32.98 18.71 10.08 24.70 182.89
740 32.95 61.93 18.05 169.42 35.96
741 32.74 76.93 31.44 105.46 28.84
742 32.68 87.59 7.28 3.73 24.83
743 32.59 10.94 5.71 19.79 158.57
744 33.03 69.22 24.73 146.06 32.51
745 32.65 83.62 11.06 13.64 22.79
746 32.97 30.76 13.21 20.05 191.80
747 33.02 44.70 14.73 13.73 200.74
748 33.08 7.46 4.56 8.31 96.56
749 33.13 33.49 13.36 18.01 215.62
750 32.98 37.30 14.01 17.05 209.04
751 32.88 46.71 16.32 14.04 159.96
752 32.79 81.54 14.36 29.64 30.09
753 33.12 54.50 18.01 23.54 110.96
754 33.20 89.20 6.26 2.51 21.70
755 33.33 9.48 6.34 11.37 156.16
756 33.27 13.77 8.51 21.02 192.21
757 33.19 85.77 11.38 6.83 55.04
758 33.30 74.05 33.81 142.90 29.61
759 33.28 52.15 18.31 23.64 118.71
760 33.32 60.01 21.22 179.12 37.14
761 33.45 66.32 22.99 197.18 34.06
762 33.37 49.80 15.01 15.38 154.74
763 32.98 11.81 8.12 14.00 178.62
764 33.33 24.22 10.74 18.48 196.65
765 33.37 47.55 14.37 13.99 147.88
766 33.51 57.82 19.86 187.51 41.09
767 33.21 84.02 13.08 9.76 35.92
768 33.41 42.10 13.76 13.31 198.11
769 33.35 28.13 12.25 18.07 206.34
770 33.40 81.66 19.94 21.33 75.37
771 33.31 10.75 8.59 11.47 170.94
772 33.42 15.02 8.46 23.20 190.60
773 33.61 78.44 34.07 74.63 29.75
774 33.79 35.22 14.03 12.94 210.03
775 33.71 39.43 15.17 14.93 197.98
776 33.69 26.24 12.06 15.88 191.29
777 33.73 11.74 7.52 16.05 177.81
778 33.87 71.01 30.12 123.06 33.09
779 33.53 82.65 19.90 16.40 88.70
780 33.87 21.32 10.45 16.06 198.18
781 33.78 29.13 11.38 16.20 185.90
782 33.97 87.94 9.36 2.73 32.21
783 34.17 46.04 16.41 25.69 120.22
784 34.14 63.62 26.79 193.70 33.03
785 34.06 86.47 13.59 5.18 52.62
786 34.17 31.86 12.87 12.95 189.02
787 34.27 55.93 22.17 197.11 38.42
788 34.08 15.80 8.84 14.10 189.02
789 34.15 83.34 20.34 11.19 101.68
790 34.14 81.12 35.99 29.99 110.00
791 34.32 75.74 46.57 87.20 30.94
792 34.33 6.28 3.80 2.68 64.00
793 34.38 43.82 15.75 17.93 136.07
794 34.34 53.40 21.48 190.97 50.53
795 34.40 68.13 32.34 125.57 32.95
796 34.27 88.99 7.05 2.20 26.12
797 34.19 20.21 10.74 16.53 192.82
798 34.28 48.37 19.46 40.83 59.73
799 34.59 13.65 8.69 10.18 184.59
800 34.47 18.33 9.93 13.01 189.53
801 34.35 24.06 12.25 12.86 209.89
802 34.30 9.86 5.43 7.61 154.65
803 34.70 36.70 14.51 13.55 141.12
804 34.42 50.97 20.56 135.81 43.98
805 34.56 60.99 27.04 211.32 35.26
806 34.90 22.56 12.13 12.69 184.19
807 34.64 41.47 16.67 16.62 120.95
808 34.37 29.77 14.20 12.30 177.10
809 34.78 58.62 28.73 213.47 35.52
810 34.59 72.54 39.46 69.12 31.60
811 34.73 25.17 11.94 13.18 195.79
812 34.88 27.88 13.15 12.12 175.75
813 34.57 78.99 34.73 37.33 95.29
814 34.67 10.91 6.75 6.96 172.02
815 34.93 65.45 35.15 109.03 33.26
816 34.86 88.07 10.30 2.33 35.95
817 34.73 15.81 9.11 11.78 181.40
818 34.89 39.17 15.74 15.76 97.46
819 35.13 34.04 13.86 14.29 141.30
820 35.13 29.78 13.26 13.88 154.00
821 34.86 80.87 38.23 27.97 128.36
822 35.20 8.54 6.09 4.34 110.93
823 35.29 47.61 22.68 181.89 50.57
824 35.14 69.64 43.91 66.01 41.41
825 35.12 86.08 17.67 4.33 70.29
826 35.34 76.96 53.35 54.22 141.34
827 35.39 50.02 24.27 202.66 39.96
828 35.34 54.87 25.14 196.39 35.02
829 35.30 83.68 27.93 8.63 117.57
830 35.43 45.34 20.59 172.39 57.53
831 35.40 73.84 52.50 50.50 163.00
832 35.13 13.08 8.08 7.00 172.25
833 35.31 12.14 8.00 6.03 152.72
834 35.48 62.63 34.65 146.43 34.01
835 35.59 31.40 14.83 19.04 110.18
836 35.67 52.49 26.84 196.40 34.77
837 35.84 17.01 10.54 11.07 124.33
838 35.82 57.20 31.04 134.92 34.18
839 35.56 20.22 10.35 11.52 125.72
840 35.59 43.03 18.00 102.70 56.66
841 35.71 81.60 43.02 12.99 154.39
842 35.94 14.73 9.84 11.02 112.34
843 35.65 67.08 52.90 68.31 34.99
844 35.62 79.61 45.05 23.18 144.05
845 35.94 25.79 13.87 18.42 107.03
846 35.94 6.08 3.20 1.75 36.41
847 35.86 40.58 18.83 83.98 52.80
848 36.02 59.72 39.52 130.47 34.19
849 35.81 92.29 6.39 0.79 12.29
850 36.22 71.25 65.47 44.53 171.53
851 36.02 75.57 64.41 55.13 172.41
852 36.18 22.51 12.16 15.60 88.80
853 35.98 84.99 21.55 5.65 99.58
854 35.98 86.31 20.06 4.10 75.74
855 36.25 7.64 4.93 3.82 44.79
856 36.20 10.21 7.12 5.42 81.11
857 36.17 27.78 15.41 22.71 66.33
858 36.18 64.43 49.31 85.62 38.41
859 36.55 86.79 17.61 3.48 62.27
860 36.24 12.56 9.03 9.92 107.12
861 36.33 89.27 10.67 1.72 28.16
862 36.54 68.82 55.39 39.48 160.28
863 36.42 78.52 65.29 24.97 174.99
864 36.14 74.17 47.44 40.28 178.47
865 36.37 30.05 16.43 36.51 91.50
866 36.52 48.80 26.74 208.17 39.34
867 36.46 82.81 32.96 8.33 136.96
868 36.40 32.79 18.11 56.94 62.66
869 36.66 46.77 26.73 203.15 37.38
870 36.52 55.01 38.68 162.56 33.59
871 36.78 42.33 23.74 194.17 37.19
872 36.71 44.61 32.73 200.97 40.71
873 36.73 50.87 33.10 159.97 36.63
874 36.67 61.92 56.22 92.38 40.44
875 36.35 93.52 5.00 0.50 10.12
876 36.78 37.29 20.91 147.02 37.65
877 36.59 91.44 7.21 0.91 12.94
878 36.82 66.71 55.19 36.45 147.97
879 36.91 34.73 20.00 164.38 39.14
880 36.56 24.60 15.00 30.50 68.38
881 36.93 80.37 56.83 11.96 168.50
882 37.13 39.81 21.26 198.51 37.01
883 37.22 92.68 7.27 1.53 8.78
884 36.70 15.89 10.38 19.75 50.38
885 36.99 73.65 77.39 34.02 185.04
886 36.75 84.69 27.11 5.17 101.89
887 36.92 88.21 13.67 2.22 32.33
888 37.14 52.92 36.05 127.31 33.94
889 37.09 57.58 53.91 97.10 38.51
890 37.25 65.60 68.28 42.38 165.25
891 37.30 26.57 16.99 139.44 44.34
892 37.15 12.12 10.55 14.45 41.30
893 37.18 59.86 61.15 83.82 39.19
894 37.38 23.37 15.37 114.67 37.40
895 37.39 28.91 18.24 135.95 38.45
896 37.10 16.66 13.78 29.30 48.85
897 37.09 90.48 10.29 1.46 12.54
898 37.33 7.72 6.80 8.59 27.41
899 37.26 10.21 7.34 13.53 34.83
900 37.49 20.71 15.65 122.32 37.32
901 37.55 31.29 22.55 144.96 39.73
902 37.55 63.74 64.41 39.14 158.44
903 37.42 82.14 42.65 8.23 140.05
904 37.58 18.44 16.73 98.97 35.50
905 37.40 84.95 25.93 5.64 89.25
906 37.57 75.78 94.20 23.26 191.99
907 37.36 14.04 11.45 35.23 43.25
908 37.62 71.07 90.35 26.76 194.42
909 37.67 78.18 83.26 13.85 184.40
910 37.79 48.72 38.70 104.15 34.95
911 37.64 54.95 51.79 112.83 40.84
912 38.00 33.36 28.14 189.65 37.17
913 37.95 46.46 40.17 154.13 36.47
914 37.92 87.63 21.56 4.60 23.83
915 37.89 51.10 50.74 105.62 37.38
916 37.96 44.07 34.15 171.44 35.21
917 38.17 61.57 79.80 32.46 184.02
918 37.99 68.52 104.24 29.12 193.28
919 38.13 16.25 15.68 121.58 31.53
920 38.06 37.93 28.47 193.09 37.35
921 37.93 90.49 12.05 3.95 10.23
922 38.17 35.77 27.83 184.40 35.23
923 38.10 41.63 33.62 176.10 34.07
924 38.17 83.96 33.64 6.45 75.11
925 38.25 9.30 7.74 55.81 27.01
926 38.29 59.15 72.34 56.96 169.79
927 38.15 85.96 25.20 6.52 32.93
928 38.25 11.31 10.52 78.96 27.84
929 38.50 13.72 14.18 121.82 27.90
930 38.43 57.00 78.76 55.04 184.58
931 38.42 73.19 106.70 22.25 180.50
932 38.45 25.03 21.61 184.44 34.57
933 38.51 65.93 101.81 26.28 201.85
934 38.29 79.44 75.13 11.34 150.44
935 38.66 27.60 24.20 160.58 36.31
936 38.55 52.62 77.84 94.97 45.89
937 38.44 91.30 10.56 8.00 7.92
938 38.76 39.62 35.37 164.98 34.75
939 38.82 29.81 27.15 143.41 34.65
940 38.37 77.64 86.50 13.50 154.00
941 38.87 22.32 21.59 149.95 32.72
942 38.83 54.63 78.79 53.23 182.29
943 38.58 88.95 17.41 11.00 15.50
944 38.78 19.33 19.48 126.27 31.38
945 38.61 76.98 66.85 10.04 167.63
946 38.76 49.91 69.45 81.28 42.90
947 38.75 80.84 71.32 11.57 100.14
948 39.08 75.78 102.01 13.61 177.82
949 38.82 70.61 99.05 16.83 184.07
950 39.00 47.54 63.93 93.62 40.12
951 39.09 42.87 46.21 123.34 36.36
952 39.11 63.66 119.59 25.23 195.72
953 39.13 32.05 34.72 141.58 36.27
954 39.06 45.24 53.73 105.82 36.53
955 39.00 83.49 57.15 29.13 42.06
956 39.07 89.50 16.28 15.04 11.70
957 38.95 86.10 35.47 15.93 19.87
958 39.26 68.15 128.52 16.28 201.98
959 39.16 87.70 24.21 20.48 16.38
960 39.33 34.61 34.89 134.51 34.46
961 39.26 37.22 39.23 135.04 35.18
962 39.26 91.14 11.42 12.69 7.89
963 39.48 78.44 108.92 15.02 66.58
964 39.45 16.17 21.84 113.77 31.36
965 39.41 11.76 12.56 85.82 27.92
966 39.54 61.06 117.80 21.65 203.73
967 39.55 41.00 55.42 87.47 41.14
968 39.61 51.65 94.35 55.24 190.15
969 39.43 82.28 92.93 54.35 52.67
970 39.56 58.56 116.46 31.07 204.08
971 39.51 73.94 110.22 13.98 174.61
972 39.65 9.88 9.65 67.49 27.79
973 39.75 25.00 29.48 113.26 31.37
974 39.77 49.24 96.51 52.23 205.01
975 39.99 85.36 43.99 75.22 25.62
976 39.98 18.05 26.88 99.36 31.18
977 39.87 56.23 124.61 33.70 200.18
978 39.88 72.99 115.20 16.57 160.86
979 39.78 20.61 25.35 133.75 31.64
980 39.80 28.13 34.80 113.15 32.11
981 39.93 81.04 114.77 62.65 41.22
982 40.01 13.63 18.66 91.71 30.53
983 40.01 66.19 125.29 14.63 186.48
984 39.99 53.84 130.38 44.35 196.16
985 40.07 45.55 72.74 74.95 124.22
986 39.97 38.76 62.29 83.46 51.63
987 40.02 30.54 39.75 97.32 37.01
988 40.16 88.37 21.47 35.56 12.78
989 40.06 43.20 69.39 67.76 90.60
990 40.18 90.71 13.77 21.92 8.28
991 40.37 47.34 90.62 60.96 191.63
992 40.30 63.71 132.34 16.64 203.04
993 40.37 76.17 132.25 30.24 59.01
994 40.30 22.59 34.51 90.37 34.28
995 40.21 33.29 44.99 87.50 45.15
996 40.22 35.95 74.65 105.86 56.92
997 40.37 68.77 148.96 16.84 148.74
998 40.50 40.83 63.71 47.28 168.91
999 40.59 71.39 135.78 21.21 69.90
1000 40.71 59.40 131.68 20.83 202.69
1001 40.59 11.32 13.14 44.84 24.95
1002 40.63 26.76 40.37 105.76 39.37
1003 40.78 61.70 144.41 17.25 193.90
1004 40.75 78.89 119.24 104.02 40.90
1005 40.52 92.91 9.20 12.41 5.47
1006 40.66 7.19 7.03 26.03 17.35
1007 40.63 9.25 9.79 33.03 23.79
1008 40.72 50.64 132.62 33.16 215.36
1009 40.72 15.59 31.84 83.55 42.92
1010 40.79 19.99 39.77 98.26 43.36
1011 40.78 5.29 4.04 13.13 8.73
1012 41.06 57.24 145.28 18.52 208.34
1013 40.98 37.56 76.98 50.67 193.29
1014 41.06 52.67 131.03 22.69 222.73
1015 41.02 31.48 59.55 55.09 155.93
1016 40.93 28.96 53.49 77.55 56.68
1017 41.10 54.92 143.90 23.68 208.54
1018 41.16 73.94 137.61 88.96 48.95
1019 41.08 23.83 45.83 74.96 102.85
1020 40.95 39.91 89.58 49.19 196.91
1021 41.15 81.67 86.37 126.55 33.74
1022 41.03 88.60 20.31 36.56 13.78
1023 41.23 34.50 75.84 49.42 191.71
1024 41.27 42.78 97.80 40.11 198.17
1025 41.28 65.05 166.59 23.02 140.85
1026 41.23 48.62 121.14 28.10 212.90
1027 41.13 86.72 28.95 55.89 17.98
1028 41.21 13.18 26.05 67.26 65.20
1029 41.34 17.24 44.35 79.38 108.93
1030 41.39 45.90 98.54 34.29 198.26
1031 41.66 67.12 159.57 48.44 60.97
1032 41.26 6.07 6.19 15.00 16.76
1033 41.43 69.62 158.69 38.62 61.09
1034 41.66 84.49 50.44 96.64 28.94
1035 41.63 10.64 20.04 37.01 58.23
1036 41.67 76.71 137.28 180.86 40.29
1037 41.82 14.68 42.70 54.84 151.99
1038 41.61 21.70 50.45 62.10 142.62
1039 41.82 26.81 61.51 54.79 174.44
1040 42.04 90.53 15.16 19.61 9.56
1041 41.94 62.73 173.24 35.34 83.52
1042 41.85 60.35 177.98 23.97 144.04
1043 42.24 7.41 16.33 13.45 88.32
1044 41.94 19.59 55.54 48.84 176.60
1045 41.96 29.86 86.55 47.69 200.93
1046 41.87 39.64 101.71 34.04 208.21
1047 42.02 72.05 187.09 167.64 46.86
1048 42.20 79.55 134.09 213.39 36.92
1049 41.89 50.60 136.45 18.95 218.96
1050 42.06 36.91 100.81 30.46 210.62
1051 41.93 86.57 33.91 52.41 18.55
1052 42.24 32.22 89.77 32.05 199.51
1053 42.22 44.30 127.79 25.90 211.99
1054 42.20 55.74 150.09 18.43 187.09
1055 42.25 88.10 27.65 35.56 15.06
1056 42.30 24.16 69.58 45.78 179.38
1057 42.33 58.34 169.04 27.89 145.73
1058 42.08 92.60 10.47 11.21 8.62
1059 42.31 48.10 129.26 22.97 209.79
1060 42.30 53.03 148.26 16.05 198.56
1061 42.59 74.48 161.95 216.78 39.21
1062 42.63 82.22 81.15 149.66 32.04
1063 42.55 34.55 120.55 24.70 204.65
1064 42.44 41.92 119.14 31.54 210.46
1065 42.37 93.68 9.42 5.76 6.50
1066 42.66 17.29 68.88 34.42 188.63
1067 42.53 64.89 178.27 153.74 55.88
1068 42.54 69.48 166.34 187.20 41.06
1069 42.68 12.23 45.32 29.03 181.50
1070 42.75 21.76 78.57 35.76 197.84
1071 42.82 5.39 11.88 5.87 62.31
1072 42.84 46.18 138.57 18.16 205.63
1073 42.88 28.54 99.06 29.71 196.94
1074 42.74 94.68 8.40 4.10 5.90
1075 42.82 10.50 32.05 17.95 176.76
1076 43.06 84.74 60.33 73.49 26.23
1077 42.91 14.89 57.76 28.71 178.67
1078 43.14 66.83 170.95 211.39 43.84
1079 42.94 60.69 176.05 106.99 54.69
1080 43.08 39.46 117.59 19.96 202.91
1081 42.96 50.32 145.79 19.92 179.48
1082 43.20 77.16 146.61 194.07 35.89
1083 43.28 25.91 95.70 22.81 189.57
1084 43.03 92.73 11.82 7.05 6.80
1085 43.27 36.96 127.57 20.39 186.60
1086 43.27 63.08 176.96 205.69 43.34
1087 43.05 19.34 73.96 24.11 191.70
1088 43.07 30.72 103.44 18.31 196.50
1089 43.30 54.50 176.76 24.35 129.89
1090 43.28 57.05 183.57 61.08 69.87
1091 43.35 88.88 24.44 16.51 12.71
1092 43.49 71.95 165.76 214.15 37.01
1093 43.45 32.47 128.15 22.16 205.93
1094 43.58 44.10 155.50 19.66 189.03
1095 43.59 23.71 90.56 18.76 195.73
1096 43.56 52.20 171.02 26.83 115.29
1097 43.39 90.88 15.25 10.26 9.51
1098 43.28 13.14 47.55 14.73 171.00
1099 43.52 41.92 146.38 18.71 186.92
1100 43.58 48.05 174.76 23.34 144.16
1101 43.31 95.23 8.00 2.79 7.21
1102 43.65 30.33 116.18 17.45 196.80
1103 43.76 80.01 110.28 145.48 33.62
1104 43.52 86.58 40.17 28.28 19.66
1105 43.80 59.47 175.73 212.17 44.55
1106 43.69 69.29 174.15 215.90 39.20
1107 43.96 6.77 21.64 5.36 112.35
1108 43.82 34.54 145.19 19.23 196.54
1109 43.67 94.25 9.22 3.80 8.33
1110 44.10 4.52 11.46 2.51 47.00
1111 43.95 74.75 139.44 209.72 33.91
1112 44.05 16.44 88.27 16.63 184.48
1113 43.81 21.07 92.00 15.60 196.63
1114 44.22 64.57 173.33 220.80 40.54
1115 44.33 12.35 62.55 12.83 166.68
1116 44.11 27.99 122.94 18.22 193.28
1117 44.06 46.02 182.60 29.88 121.42
1118 44.02 82.34 55.32 51.08 33.04
1119 44.12 49.78 193.45 85.72 72.43
1120 44.25 40.13 162.39 24.59 159.84
1121 44.33 61.77 170.44 229.07 41.16
1122 44.31 55.93 188.33 204.08 49.07
1123 44.66 14.56 81.70 12.73 165.48
1124 44.08 93.07 11.27 4.36 14.09
1125 44.43 37.84 169.29 29.79 117.69
1126 44.34 84.48 47.14 20.32 47.91
1127 44.32 89.19 23.63 9.30 48.62
1128 44.51 67.17 187.25 225.56 41.99
1129 44.31 8.27 31.20 5.75 150.39
1130 44.44 53.78 192.51 178.92 54.16
1131 44.48 57.94 196.50 221.76 43.72
1132 44.49 86.91 32.10 11.34 47.34
1133 44.64 18.94 97.49 15.73 164.24
1134 44.91 90.54 20.68 5.93 41.62
1135 44.41 21.22 105.06 14.73 181.49
1136 44.71 77.77 127.17 114.48 35.82
1137 44.57 25.56 141.13 20.58 162.68
1138 44.69 42.28 167.05 47.87 97.48
1139 44.61 92.31 13.78 4.10 21.22
1140 44.79 35.50 157.06 37.16 102.82
1141 44.67 51.79 185.57 226.86 48.91
1142 44.81 30.21 152.88 24.27 96.70
1143 44.76 32.63 155.46 27.34 113.89
1144 44.83 69.97 161.68 194.18 37.28
1145 44.87 72.49 149.34 181.21 38.93
1146 44.89 23.53 129.37 18.76 174.87
1147 44.97 10.25 46.45 9.22 145.60
1148 44.83 47.58 189.46 115.78 57.47
1149 44.93 44.91 170.47 142.70 58.13
1150 44.92 81.01 84.68 59.52 33.61
1151 44.86 88.03 36.43 10.48 66.67
1152 45.04 75.87 154.44 145.87 38.07
1153 45.22 59.93 194.98 233.98 44.04
1154 45.20 93.52 11.63 2.85 21.34
1155 45.27 8.81 41.33 10.24 103.76
1156 45.20 49.98 191.47 242.15 48.77
1157 45.22 74.59 159.68 130.70 54.79
1158 45.44 6.98 26.60 9.83 60.88
1159 45.42 16.33 112.04 21.55 105.11
1160 45.45 4.80 14.14 3.84 34.56
1161 45.36 27.41 155.81 60.62 74.08
1162 45.29 39.55 173.41 160.84 60.85
1163 45.39 62.92 180.02 186.10 40.80
1164 45.47 20.83 138.64 22.11 98.09
1165 45.52 55.32 178.39 237.24 43.46
1166 45.53 65.33 184.67 160.46 39.37
1167 45.61 85.82 44.81 10.44 120.70
1168 45.58 57.45 199.25 240.51 45.40
1169 45.56 53.08 191.12 243.28 42.92
1170 45.72 83.31 94.23 23.78 154.97
1171 45.44 95.09 8.59 1.27 14.45
1172 45.62 92.25 13.83 2.64 24.74
1173 45.68 37.19 176.75 202.64 50.85
1174 45.63 43.04 189.56 224.11 52.00
1175 45.32 88.87 33.75 6.50 67.25
1176 45.94 79.13 109.97 47.50 169.07
1177 45.76 67.99 187.86 111.44 44.13
1178 45.68 88.27 33.68 6.22 82.95
1179 45.76 18.51 124.65 25.31 57.63
1180 45.80 31.96 174.68 181.03 48.25
1181 45.84 46.70 184.45 236.47 44.96
1182 45.83 34.54 175.22 199.02 48.53
1183 45.97 70.74 164.20 85.98 49.10
1184 46.01 13.65 104.23 43.12 61.22
1185 45.97 24.92 159.44 102.34 54.46
1186 45.97 29.46 180.71 137.04 52.90
1187 45.85 11.50 55.45 20.21 99.07
1188 46.08 40.80 184.72 227.53 45.92
1189 46.09 49.00 185.13 247.24 44.93
1190 46.18 76.46 163.88 84.08 176.20
1191 46.07 22.68 160.76 81.70 60.86
1192 46.20 73.36 175.39 82.85 170.13
1193 45.92 96.57 5.93 0.74 11.35
1194 46.28 44.61 186.17 240.90 44.48
1195 45.99 89.62 28.37 4.80 66.02
1196 46.26 61.21 192.40 186.75 43.29
1197 46.26 9.88 65.63 41.01 46.31
1198 46.27 51.50 186.15 243.47 43.89
1199 46.34 81.53 69.95 15.85 164.02
1200 46.32 3.53 12.04 7.94 13.48
1201 46.27 91.20 18.44 3.16 41.96
1202 46.47 58.74 192.77 207.26 45.28
1203 46.37 87.57 38.20 7.15 109.76
1204 46.58 16.07 122.70 78.87 41.87
1205 46.55 27.24 165.18 183.91 47.82
1206 46.59 38.54 190.80 237.96 46.09
1207 46.60 63.76 194.82 85.93 48.93
1208 46.57 53.96 182.13 220.77 41.26
1209 46.48 5.79 24.77 22.00 18.48
1210 46.72 20.44 157.88 130.34 43.56
1211 46.68 66.21 189.00 98.01 126.19
1212 46.72 18.05 152.18 100.24 46.22
1213 46.66 85.67 42.57 6.90 141.98
1214 46.81 56.52 189.84 179.04 45.28
1215 46.86 11.76 93.74 92.80 37.87
1216 46.90 36.02 181.19 230.85 43.07
1217 46.89 31.22 175.91 229.19 42.08
1218 46.92 42.41 184.72 238.78 44.43
1219 46.94 69.19 178.86 54.46 183.08
1220 46.98 84.09 66.00 9.44 165.84
1221 46.92 33.63 178.36 234.46 42.77
1222 47.23 89.11 24.69 3.98 76.73
1223 47.12 48.03 184.17 229.95 42.94
1224 46.84 90.81 19.37 3.00 43.00
1225 46.98 94.08 10.56 1.30 19.72
1226 47.19 46.01 171.30 229.38 44.48
1227 47.19 23.04 161.75 180.61 37.10
1228 47.19 50.32 197.83 225.01 42.78
1229 47.07 79.42 101.44 18.90 199.70
1230 47.30 13.86 124.69 141.07 38.05
1231 47.19 25.29 175.62 220.26 46.38
1232 47.26 29.04 176.06 223.85 44.53
1233 47.38 71.70 169.23 29.10 193.17
1234 47.21 81.83 80.39 15.43 180.81
1235 47.51 7.94 44.29 68.58 27.45
1236 47.34 60.14 206.99 134.86 62.07
1237 47.55 76.84 161.94 29.23 190.76
1238 47.37 4.01 14.05 15.51 8.96
1239 47.33 9.74 62.29 87.62 28.65
1240 47.45 40.35 191.19 236.91 42.28
1241 47.49 74.30 178.10 42.54 194.66
1242 47.51 6.18 27.65 44.77 18.34
1243 47.44 62.29 197.91 83.40 51.03
1244 47.62 52.56 200.11 142.71 54.73
1245 47.56 54.83 203.05 155.46 43.16
1246 47.38 91.03 15.58 2.39 38.77
1247 47.67 43.97 185.45 199.99 42.49
1248 47.81 58.33 193.37 82.84 189.46
