#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd31 14A 8 Kruppel even-skipped fushi-tarazu
627 31.45 79.50 12.00 13.02 171.61
628 31.75 14.73 9.33 108.69 26.72
629 31.64 31.64 13.15 217.74 34.76
630 31.55 60.79 15.68 139.09 40.14
631 31.62 21.06 12.01 161.46 31.84
632 31.68 40.21 14.54 232.05 37.45
633 31.52 55.62 16.40 185.07 37.24
634 31.38 84.47 11.38 11.97 142.36
635 31.85 86.98 9.82 9.26 104.32
636 31.86 57.98 15.83 147.22 38.69
637 32.00 71.26 14.56 31.79 200.61
638 31.93 10.34 7.81 51.21 23.87
639 31.89 12.50 8.61 77.74 23.77
640 32.02 29.33 14.10 207.08 35.72
641 32.03 53.47 15.87 156.46 39.67
642 32.04 73.62 14.95 19.40 193.16
643 32.14 25.22 11.95 155.98 31.46
644 32.06 17.35 10.19 97.78 30.69
645 32.05 44.79 15.15 191.92 39.52
646 32.31 48.55 15.11 209.00 39.48
647 32.37 64.77 15.60 37.82 206.20
648 32.37 67.42 15.51 38.04 217.90
649 32.37 62.18 16.71 65.85 191.14
650 32.40 77.44 12.41 11.41 168.06
651 32.52 84.40 12.23 14.25 127.50
652 32.35 50.85 16.51 142.22 40.34
653 32.37 80.84 12.20 10.98 147.75
654 32.61 22.63 12.05 123.23 32.27
655 32.46 33.50 14.44 191.56 34.83
656 32.40 36.05 14.47 154.08 34.27
657 32.61 41.78 14.90 213.79 42.12
658 32.59 38.48 16.27 201.38 40.55
659 32.59 19.62 12.12 88.39 33.27
660 32.64 27.23 14.01 118.18 34.48
661 32.53 55.46 16.44 121.87 44.06
662 32.57 59.57 15.72 78.55 45.60
663 32.90 30.99 14.39 141.62 35.75
664 32.90 11.52 8.34 51.08 27.96
665 32.84 14.71 9.16 54.42 33.49
666 32.99 46.80 16.42 157.80 43.41
667 33.13 69.44 15.02 19.76 197.29
668 33.10 74.82 14.93 12.85 195.48
669 32.95 44.23 16.76 160.79 42.87
670 32.94 52.60 17.33 97.85 47.72
671 33.00 57.47 18.68 119.29 53.89
672 32.97 86.78 10.22 15.16 50.06
673 33.03 17.05 11.27 68.01 36.93
674 33.27 72.02 14.69 12.64 188.27
675 33.10 79.23 15.92 13.36 153.32
676 33.31 24.55 12.70 82.18 39.40
677 33.24 49.60 17.90 124.08 53.69
678 33.47 61.40 18.30 35.27 220.11
679 33.38 34.95 15.54 129.93 42.47
680 33.46 66.73 16.32 28.56 204.80
681 33.91 12.55 9.85 30.07 136.04
682 33.43 28.78 14.45 96.45 44.96
683 33.43 55.03 17.13 79.48 184.98
684 33.40 40.02 16.47 138.78 46.88
685 33.49 21.40 12.74 71.88 39.58
686 33.41 37.23 16.29 108.26 48.83
687 33.71 59.16 17.39 45.11 218.27
688 33.86 9.80 8.55 20.85 124.05
689 33.60 64.00 17.92 22.69 212.79
690 33.76 81.43 13.84 15.71 93.97
691 33.65 19.40 11.44 53.33 91.16
692 33.86 78.98 14.73 13.45 111.82
693 33.62 32.82 16.36 112.75 46.86
694 34.00 76.53 16.11 13.51 119.45
695 33.99 14.39 10.25 38.83 161.04
696 33.67 45.34 17.62 115.32 48.89
697 33.80 52.51 17.32 55.32 189.20
698 34.05 47.90 17.95 59.67 199.01
699 34.06 16.27 11.20 36.39 163.14
700 34.24 31.09 14.99 51.94 201.54
701 34.12 50.38 17.33 61.95 218.76
702 34.24 56.97 18.49 31.33 222.50
703 34.29 38.61 16.39 51.70 207.90
704 34.46 71.08 15.76 12.89 155.48
705 34.33 41.07 17.15 96.66 192.51
706 34.37 43.55 16.95 54.97 209.30
707 34.36 36.10 16.67 64.30 218.48
708 34.55 25.85 13.52 37.23 192.40
709 34.52 68.46 16.96 13.17 187.06
710 34.53 86.24 14.86 120.30 32.21
711 34.51 23.75 13.11 33.91 187.05
712 34.50 28.08 14.86 52.97 208.70
713 34.60 74.02 15.95 15.72 113.51
714 34.57 54.43 17.70 38.77 217.41
715 34.58 33.74 15.42 45.85 208.63
716 34.58 65.84 17.80 14.89 217.05
717 34.77 21.08 13.18 33.99 195.91
718 34.77 63.06 16.87 17.10 219.38
719 34.65 45.89 18.30 46.78 219.29
720 34.74 60.97 18.01 20.18 228.24
721 35.15 90.07 12.74 75.82 21.25
722 34.99 52.18 18.33 28.02 221.53
723 34.94 77.98 16.87 25.71 40.21
724 35.20 58.87 19.24 16.98 214.00
725 35.31 10.49 8.81 11.08 147.67
726 35.30 49.74 18.48 28.92 221.90
727 35.58 80.07 17.12 123.38 32.07
728 35.31 18.17 12.34 19.82 195.76
729 35.31 13.69 10.88 13.78 174.79
730 35.40 83.59 17.21 150.31 30.96
731 35.16 8.40 7.79 9.85 136.06
732 35.52 41.85 17.73 29.68 223.22
733 35.66 16.03 12.22 13.40 185.91
734 35.38 29.74 15.70 38.82 218.62
735 35.52 47.52 18.87 26.79 223.70
736 35.50 36.99 16.78 26.49 223.36
737 35.46 56.40 19.28 18.12 219.33
738 35.41 39.47 17.74 37.94 208.80
739 35.56 69.83 18.87 18.83 93.67
740 35.85 65.38 19.15 17.27 141.03
741 35.80 32.05 16.52 21.97 216.44
742 35.67 44.83 18.37 22.60 220.52
743 35.71 22.83 13.07 18.58 208.51
744 35.70 34.42 16.21 20.15 211.00
745 35.63 7.37 6.95 8.36 102.68
746 35.70 27.42 16.04 26.89 195.51
747 35.87 73.64 18.54 125.27 37.43
748 36.01 53.84 20.34 17.50 217.62
749 35.72 25.04 14.51 19.24 205.18
750 35.74 67.60 17.57 16.08 104.49
751 36.22 87.34 20.02 123.55 24.97
752 36.27 60.80 19.32 15.82 172.38
753 36.27 63.28 18.70 16.53 137.83
754 36.24 76.91 18.09 151.25 34.41
755 36.37 19.73 13.26 13.80 167.07
756 36.32 91.34 13.88 38.32 21.05
757 36.57 58.42 20.48 16.12 165.63
758 36.46 12.32 10.48 9.14 137.66
759 36.54 29.44 15.76 16.79 200.66
760 37.00 42.92 19.66 16.65 193.20
761 36.55 51.47 18.44 18.01 201.76
762 36.74 38.48 18.71 17.10 199.93
763 36.75 46.21 20.11 16.39 198.78
764 36.27 67.02 18.60 24.30 97.75
765 36.84 7.82 8.52 5.33 63.27
766 36.88 26.56 15.31 13.57 171.18
767 36.69 48.90 19.29 15.96 200.55
768 36.74 82.03 21.20 197.08 30.99
769 36.81 56.26 20.80 16.39 180.72
770 36.94 40.51 19.82 17.17 186.88
771 36.69 69.03 21.90 185.74 38.77
772 36.85 35.90 17.66 14.88 185.15
773 36.88 71.74 19.98 198.68 38.11
774 36.94 33.46 18.06 14.54 196.39
775 36.91 15.29 11.93 10.02 121.21
776 36.98 22.88 14.60 13.29 167.99
777 37.16 84.78 24.03 122.62 26.57
778 37.47 31.45 17.10 16.20 156.59
779 37.16 74.43 23.42 185.71 34.15
780 37.30 54.28 20.53 16.12 152.81
781 37.28 79.60 24.64 153.94 32.14
782 37.72 66.86 25.06 186.26 41.86
783 37.42 59.68 22.13 28.47 99.15
784 37.35 91.11 19.81 35.62 23.13
785 37.66 13.08 12.61 12.97 76.15
786 37.54 88.15 27.04 78.17 23.66
787 37.82 52.19 20.58 20.44 124.94
788 38.00 64.34 24.52 201.07 42.92
789 37.69 77.22 25.01 151.35 31.86
790 37.59 21.02 14.45 12.24 107.67
791 37.71 50.03 21.95 30.47 120.63
792 37.68 10.81 10.40 11.66 56.89
793 37.77 17.33 13.29 13.84 67.39
794 37.86 44.69 19.75 16.45 131.39
795 37.84 6.35 7.52 5.81 25.69
796 37.89 29.34 16.65 21.51 98.64
797 37.97 69.88 28.19 219.94 39.04
798 37.74 9.43 9.41 12.14 46.86
799 37.92 24.80 15.54 16.76 81.60
800 37.98 37.22 19.65 22.97 71.99
801 37.90 47.32 21.52 24.13 132.22
802 38.01 61.73 26.43 156.22 52.02
803 38.08 35.17 18.81 22.51 73.34
804 37.94 22.52 16.70 14.91 78.60
805 38.09 27.29 17.05 23.43 64.14
806 38.04 82.35 28.34 98.74 29.67
807 38.27 72.44 30.39 158.76 36.61
808 38.36 57.65 24.91 150.49 50.43
809 38.15 39.99 20.12 23.17 105.28
810 38.33 74.87 29.87 142.70 33.79
811 38.28 85.64 33.70 66.28 29.23
812 38.51 89.35 35.34 36.19 98.76
813 38.52 79.66 29.50 107.85 31.62
814 38.77 59.97 28.32 227.18 44.51
815 38.51 42.59 21.44 32.22 74.56
816 39.08 53.25 25.90 137.04 57.86
817 38.66 9.32 11.28 55.59 24.54
818 38.61 20.73 16.85 26.33 54.27
819 38.80 49.45 24.06 130.21 53.67
820 38.89 7.48 9.57 45.89 24.10
821 38.49 22.05 14.85 21.62 59.15
822 38.81 12.79 12.86 65.37 32.33
823 38.74 93.00 17.68 7.30 79.12
824 38.80 24.06 19.00 56.07 67.72
825 38.73 38.35 25.00 83.40 57.55
826 39.03 46.96 24.56 170.21 51.39
827 39.05 76.81 35.50 103.81 33.01
828 38.86 83.72 43.66 82.15 32.69
829 38.89 29.06 19.46 87.73 47.78
830 39.09 17.23 15.32 95.89 37.06
831 39.51 39.89 25.47 166.76 54.36
832 39.08 68.44 31.73 161.50 38.14
833 39.52 34.18 24.72 155.04 44.09
834 39.39 55.53 28.60 201.68 47.81
835 39.11 65.91 28.86 179.74 37.24
836 39.42 43.70 25.57 158.60 55.36
837 39.27 62.78 31.65 195.68 42.66
838 39.36 31.68 21.79 151.06 42.88
839 39.36 71.08 32.76 129.92 37.81
840 39.35 81.31 41.39 80.12 35.52
841 39.72 36.56 26.42 180.24 46.80
842 39.59 86.67 49.51 35.90 141.82
843 39.33 73.74 38.33 103.32 39.95
844 39.67 14.99 15.91 109.15 31.70
845 39.69 27.62 21.26 171.34 40.10
846 39.31 91.71 29.63 10.03 104.83
847 39.76 57.92 35.38 199.64 43.31
848 39.58 10.92 13.60 99.38 27.27
849 39.76 19.97 18.69 103.04 37.24
850 39.93 22.96 19.81 149.25 40.36
851 39.89 25.47 21.08 168.68 38.08
852 39.72 78.84 47.10 76.42 40.63
853 40.00 8.25 12.08 84.50 24.64
854 39.90 49.43 28.75 207.72 45.32
855 39.99 60.53 39.80 199.77 42.61
856 40.00 89.39 43.54 13.87 128.48
857 39.99 64.55 39.87 137.95 41.70
858 40.22 12.95 17.45 124.18 29.65
859 40.31 29.63 26.26 207.69 39.11
860 40.13 46.18 32.49 224.30 48.42
861 40.28 82.60 56.85 37.94 153.06
862 39.85 91.38 31.38 10.29 119.79
863 40.06 69.32 38.89 99.04 36.43
864 40.27 6.40 10.44 52.65 23.31
865 40.26 66.96 42.59 130.07 41.63
866 40.06 75.99 55.31 88.09 43.36
867 40.35 51.73 29.72 198.28 48.06
868 40.36 73.21 57.28 51.72 144.84
869 40.45 41.24 32.56 225.63 46.37
870 40.51 17.48 19.91 134.34 32.53
871 40.64 62.05 42.37 141.82 44.18
872 40.72 54.20 40.62 201.04 46.58
873 40.75 56.52 40.43 146.89 45.21
874 40.93 80.12 69.62 29.60 159.82
875 41.01 70.40 60.90 52.38 153.60
876 40.80 31.78 31.33 179.51 40.43
877 41.18 90.79 60.57 9.27 129.09
878 40.89 37.19 34.19 191.37 46.29
879 40.90 43.76 40.80 205.32 45.36
880 40.89 77.81 72.10 30.24 169.19
881 40.93 48.39 38.65 193.03 47.69
882 40.77 93.34 24.59 4.10 81.31
883 40.84 59.05 40.98 132.32 45.42
884 41.02 10.65 18.26 108.23 26.60
885 41.04 34.66 30.27 203.43 41.80
886 40.98 86.30 74.81 17.92 146.29
887 41.00 21.86 24.48 157.11 32.92
888 41.17 25.55 25.35 159.36 35.11
889 41.04 27.87 25.98 147.07 37.47
890 41.02 64.22 59.16 108.25 43.58
891 41.40 50.72 43.87 187.93 48.49
892 41.20 75.24 85.43 28.62 182.90
893 41.29 19.48 23.48 120.97 33.75
894 41.30 39.32 36.12 164.12 43.53
895 41.34 7.64 16.15 71.23 28.05
896 41.32 15.02 24.30 119.61 29.56
897 41.33 66.45 71.66 59.56 140.06
898 41.76 46.41 54.01 148.44 53.01
899 41.62 82.07 98.23 18.26 175.60
900 41.64 41.55 48.24 185.87 49.56
901 41.67 52.82 50.86 162.67 48.36
902 41.59 60.20 67.54 103.65 52.51
903 41.63 12.90 22.25 87.63 31.58
904 41.60 30.09 41.94 126.78 47.16
905 41.62 57.73 68.67 113.69 50.59
906 41.60 62.42 78.98 97.17 50.22
907 41.83 73.16 87.74 26.45 197.85
908 41.83 32.55 43.46 153.99 45.38
909 41.79 17.41 26.66 112.68 32.62
910 41.67 55.38 60.14 123.42 54.14
911 41.87 23.63 40.70 133.10 39.90
912 41.89 10.46 24.83 91.57 40.13
913 41.92 68.68 81.26 40.38 185.93
914 41.89 85.18 103.02 14.47 158.26
915 41.88 37.31 47.13 123.73 50.64
916 41.90 77.68 91.23 16.35 181.81
917 42.05 21.06 37.08 97.25 40.46
918 41.96 27.68 36.33 114.20 42.07
919 41.96 43.77 50.09 146.21 56.45
920 41.99 48.82 63.96 130.77 52.60
921 42.25 64.54 83.29 41.65 201.10
922 42.02 67.14 78.39 45.04 178.83
923 42.17 35.20 52.58 159.96 52.36
924 42.31 88.65 86.30 11.71 119.61
925 42.34 70.84 99.99 25.14 202.73
926 42.43 8.25 29.64 53.06 126.64
927 42.56 15.87 36.41 94.14 42.43
928 42.33 39.64 77.07 112.48 66.02
929 42.59 80.20 91.78 15.08 164.46
930 42.51 56.61 89.10 63.51 205.83
931 42.57 91.17 81.50 13.23 46.91
932 42.41 25.91 58.15 101.85 48.13
933 42.50 29.61 54.97 78.54 163.97
934 42.53 54.08 78.45 71.00 210.32
935 42.54 59.17 87.72 57.72 213.75
936 42.64 61.85 95.81 49.68 207.52
937 42.64 18.92 43.19 96.03 41.09
938 42.48 85.62 103.19 15.29 147.48
939 42.55 12.72 35.03 78.64 95.37
940 42.59 51.37 80.63 105.92 75.97
941 42.73 76.23 109.81 15.06 177.44
942 42.62 41.79 76.72 90.34 125.04
943 42.77 37.83 70.99 65.32 193.30
944 42.76 44.51 79.95 80.45 193.76
945 42.95 73.95 124.37 16.62 191.84
946 42.71 82.22 109.43 17.47 161.10
947 42.84 33.38 70.68 85.76 140.47
948 42.94 49.03 84.53 71.45 203.85
949 42.93 22.77 59.34 67.17 172.82
950 42.96 11.09 38.30 59.35 141.62
951 43.00 66.45 118.66 24.94 213.19
952 43.16 27.67 67.58 54.09 196.28
953 43.10 83.38 119.50 17.80 150.14
954 43.02 9.71 39.51 50.97 152.20
955 43.02 68.87 112.88 21.22 209.72
956 43.30 35.76 84.82 53.33 222.96
957 43.46 39.99 83.72 49.37 207.10
958 43.63 46.01 104.17 48.64 220.46
959 43.45 63.67 105.54 20.49 213.50
960 43.49 71.13 133.32 17.47 195.10
961 43.43 12.05 43.70 41.81 149.89
962 43.55 13.57 53.28 31.77 161.94
963 43.53 58.00 106.72 38.24 219.96
964 43.47 78.37 125.20 15.33 117.97
965 43.56 53.25 114.11 51.37 223.87
966 43.57 88.28 98.01 42.60 36.61
967 43.71 50.91 104.07 48.60 219.98
968 43.45 86.08 109.12 24.46 63.25
969 43.55 15.31 64.12 41.10 184.25
970 43.77 18.37 73.32 47.55 187.84
971 43.71 30.20 77.30 44.56 205.16
972 43.58 55.66 123.37 37.75 217.12
973 43.71 42.94 104.70 47.58 228.55
974 43.76 91.54 91.45 71.33 31.19
975 43.59 7.37 46.38 23.90 147.59
976 43.86 25.35 86.66 37.62 200.00
977 43.78 32.21 88.41 41.24 201.49
978 43.73 60.83 134.74 25.93 229.10
979 43.79 80.95 128.02 22.39 55.98
980 43.98 8.26 43.53 18.24 145.71
981 43.94 20.64 72.21 33.82 188.17
982 43.88 16.58 78.44 45.93 200.42
983 43.91 68.16 136.95 16.80 202.00
984 43.95 76.00 158.62 17.26 138.23
985 43.84 89.60 98.46 56.43 34.00
986 44.10 37.50 119.01 27.90 221.18
987 44.07 34.02 117.08 32.43 222.00
988 44.03 83.62 136.18 45.04 48.12
989 44.11 22.89 86.09 31.26 206.90
990 44.07 48.10 126.78 36.20 226.20
991 44.15 65.58 149.49 17.64 216.93
992 44.20 72.93 158.78 18.56 123.78
993 44.22 27.57 94.56 27.15 202.14
994 44.59 93.14 59.73 88.18 24.05
995 44.28 95.54 23.94 35.58 17.76
996 44.65 12.31 71.08 13.69 176.38
997 44.46 41.48 118.01 25.41 224.82
998 44.65 54.62 122.10 23.20 226.72
999 44.52 59.09 131.06 21.65 217.12
1000 44.50 63.07 169.28 17.65 222.75
1001 44.58 79.33 154.65 85.30 43.77
1002 44.65 87.05 115.36 147.48 36.03
1003 44.41 35.15 90.10 26.17 214.83
1004 44.67 56.81 134.13 20.02 224.40
1005 44.78 14.74 78.86 16.79 184.67
1006 44.50 70.00 137.98 20.08 141.47
1007 44.73 52.28 142.71 24.86 224.91
1008 44.51 84.59 134.83 90.66 46.60
1009 44.60 9.64 55.94 12.06 153.60
1010 44.64 6.08 36.39 6.54 131.95
1011 44.95 29.27 119.16 25.44 211.85
1012 44.75 44.37 127.60 24.47 211.03
1013 44.84 49.51 139.20 22.01 225.66
1014 45.03 38.73 128.98 17.58 206.14
1015 44.86 17.39 87.22 18.03 185.98
1016 45.01 31.47 125.51 22.06 201.88
1017 44.96 46.70 134.94 21.74 209.38
1018 45.14 19.59 101.45 16.47 186.30
1019 45.05 24.56 102.49 18.78 193.79
1020 45.01 60.84 150.24 19.43 214.32
1021 45.25 77.48 169.09 159.79 44.03
1022 44.89 67.24 181.06 29.19 68.39
1023 45.09 81.61 140.87 157.13 39.88
1024 45.08 90.08 92.27 132.32 30.05
1025 45.08 74.69 177.55 93.82 46.56
1026 45.20 7.78 56.60 9.13 137.58
1027 45.29 22.42 108.02 16.90 180.57
1028 45.25 26.18 124.17 18.51 206.06
1029 45.19 33.86 122.45 17.41 200.36
1030 45.18 36.27 145.54 19.01 197.85
1031 45.21 71.81 158.83 81.71 52.21
1032 45.23 27.44 110.26 17.16 207.76
1033 45.24 64.72 173.12 36.14 62.34
1034 45.47 5.40 34.07 7.92 87.26
1035 45.34 40.67 165.32 21.90 224.13
1036 45.53 69.23 181.04 170.64 52.53
1037 45.69 85.42 134.52 213.41 36.61
1038 45.44 10.17 69.32 10.11 155.23
1039 45.67 42.80 144.61 20.98 213.60
1040 45.53 58.30 160.58 21.98 148.13
1041 45.65 62.45 199.94 47.67 66.78
1042 45.69 50.82 166.89 25.54 204.23
1043 45.65 53.51 159.59 20.94 210.26
1044 45.82 16.54 106.35 16.79 180.27
1045 45.77 88.05 110.00 183.82 32.89
1046 45.83 56.07 190.74 27.50 133.82
1047 45.91 92.72 71.64 122.75 25.75
1048 45.87 13.44 97.27 15.55 167.05
1049 45.94 45.14 166.11 26.82 136.65
1050 45.88 47.87 174.52 26.16 184.20
1051 45.99 66.74 177.80 217.86 51.59
1052 46.06 79.64 137.04 176.86 42.57
1053 46.09 30.35 147.47 27.45 106.34
1054 46.05 32.66 152.16 26.56 79.06
1055 46.30 82.74 158.91 233.20 38.40
1056 46.18 27.96 149.22 22.39 154.92
1057 46.22 37.33 181.00 30.07 77.93
1058 46.21 60.24 192.70 41.08 66.10
1059 46.25 73.99 187.44 202.77 45.11
1060 46.20 35.10 164.23 27.11 77.79
1061 46.28 8.15 84.27 24.16 59.33
1062 46.29 18.15 132.45 25.50 116.10
1063 46.16 20.53 125.86 27.50 105.73
1064 46.22 25.04 157.03 30.25 100.21
1065 46.33 64.31 197.42 186.95 50.58
1066 46.26 39.70 188.08 29.54 77.54
1067 46.41 71.01 170.14 225.92 44.01
1068 46.34 22.69 127.68 37.49 70.89
1069 46.40 76.25 140.17 193.27 39.77
1070 46.55 90.41 105.81 162.62 31.53
1071 46.62 58.09 184.96 193.95 55.33
1072 46.60 54.33 202.12 63.74 71.27
1073 46.63 49.18 186.96 129.73 69.45
1074 46.61 52.07 192.08 69.31 67.00
1075 46.78 11.81 107.05 47.43 52.64
1076 46.76 43.21 183.90 109.19 61.10
1077 46.92 46.23 190.28 146.72 59.81
1078 46.88 62.17 185.29 233.13 52.30
1079 46.89 68.65 191.34 241.27 49.45
1080 47.21 6.05 71.90 86.17 28.30
1081 46.91 87.38 124.83 198.39 33.34
1082 46.80 14.95 127.18 72.25 47.89
1083 47.10 29.50 160.87 138.27 56.25
1084 47.03 31.63 166.00 156.50 57.19
1085 47.11 33.71 179.85 186.44 54.14
1086 47.17 56.19 182.32 207.00 53.86
1087 47.06 20.17 136.02 125.01 49.71
1088 47.20 36.24 209.20 179.18 59.08
1089 47.07 40.83 182.17 179.31 53.83
1090 47.12 24.36 161.97 118.68 52.17
1091 47.17 26.77 176.66 111.69 51.18
1092 47.19 66.33 184.57 241.08 46.55
1093 47.15 84.66 120.39 171.65 38.53
1094 47.18 9.86 103.66 66.35 37.33
1095 47.08 77.61 132.46 185.44 40.83
1096 47.26 81.30 140.97 196.41 38.31
1097 47.39 38.65 179.67 202.41 56.97
1098 47.57 17.59 137.51 153.08 46.34
1099 47.38 51.00 188.92 186.44 51.52
1100 47.40 72.41 160.57 221.90 44.87
1101 47.51 92.54 72.62 95.16 28.93
1102 47.54 60.13 184.96 240.59 51.31
1103 47.52 64.08 182.95 246.64 49.45
1104 47.46 74.76 148.59 182.08 40.93
1105 47.75 22.46 138.50 180.84 44.25
1106 47.69 48.42 178.82 220.94 58.35
1107 47.73 53.64 192.27 223.20 58.28
1108 47.68 13.19 133.41 147.84 42.57
1109 47.79 44.14 186.49 234.94 59.33
1110 47.73 79.16 134.54 169.96 42.17
1111 47.90 15.35 149.15 165.68 43.89
1112 47.97 58.16 186.96 247.63 57.43
1113 47.94 70.22 181.50 238.89 43.98
1114 47.77 89.61 111.40 120.53 31.88
1115 47.94 41.56 182.81 232.21 56.87
1116 47.91 95.53 34.62 26.03 51.97
1117 48.10 86.78 157.08 118.06 39.95
1118 48.12 77.11 185.24 159.40 42.34
1119 48.12 31.91 172.08 221.07 46.99
1120 48.23 46.42 191.37 238.10 53.93
1121 48.23 62.31 199.95 240.89 52.05
1122 48.14 67.93 177.37 231.82 48.26
1123 48.08 4.11 38.03 60.95 27.59
1124 48.29 8.44 108.53 149.29 32.19
1125 48.30 83.72 135.79 94.17 41.20
1126 48.19 20.09 125.30 173.01 41.31
1127 48.17 28.99 173.92 220.80 46.88
1128 48.25 34.57 184.17 223.40 53.55
1129 48.44 11.25 128.61 169.50 38.55
1130 48.34 24.54 152.03 193.57 45.77
1131 48.34 26.53 171.38 215.07 47.84
1132 48.38 37.03 184.46 231.80 53.33
1133 48.35 56.26 199.27 245.72 54.07
1134 48.33 65.77 208.53 233.51 51.36
1135 48.60 93.97 64.45 28.44 81.28
1136 48.33 50.67 167.19 228.66 55.57
1137 48.42 81.15 156.02 87.79 41.26
1138 48.64 39.64 186.43 241.74 53.92
1139 48.49 72.38 178.38 169.97 46.32
1140 48.49 5.79 76.87 105.97 29.62
1141 48.65 74.73 177.83 108.52 48.99
1142 48.71 91.04 105.68 37.68 90.01
1143 48.76 60.40 192.71 209.14 53.97
1144 48.86 52.34 197.29 224.75 53.21
1145 48.85 54.58 209.10 241.70 54.03
1146 48.89 48.73 203.37 241.87 58.37
1147 48.92 44.55 194.02 236.81 54.33
1148 48.85 13.51 120.50 145.67 43.73
1149 48.97 42.23 189.65 219.71 58.35
1150 48.91 79.32 162.02 77.02 52.63
1151 49.01 15.64 141.81 186.04 47.40
1152 49.10 18.30 161.90 210.50 52.31
1153 49.06 22.83 193.13 197.89 48.55
1154 48.94 69.28 195.37 145.54 53.84
1155 49.03 64.20 207.63 198.32 53.18
1156 49.08 30.25 180.94 219.32 55.80
1157 49.05 88.50 116.34 34.04 143.09
1158 49.15 33.11 195.97 198.59 58.92
1159 49.16 58.36 197.90 224.98 55.90
1160 49.12 7.37 103.72 111.10 43.72
1161 49.28 20.97 160.07 166.76 51.20
1162 49.32 85.14 161.29 53.07 171.22
1163 49.28 86.84 127.00 36.52 168.41
1164 49.27 66.70 173.71 121.71 57.39
1165 49.43 76.96 190.28 66.36 162.67
1166 49.32 27.29 169.64 143.79 49.75
1167 49.30 35.45 187.74 200.52 65.89
1168 49.52 81.73 163.93 71.62 188.17
1169 49.32 5.21 57.91 44.47 87.53
1170 49.49 9.73 134.17 102.28 62.31
1171 49.57 24.87 166.78 118.79 61.21
1172 49.42 38.00 197.22 220.28 64.67
1173 49.49 46.56 193.69 214.52 67.02
1174 49.49 62.19 214.63 161.94 57.34
1175 49.43 71.45 198.94 119.97 68.27
1176 49.54 56.49 222.34 194.64 67.30
1177 49.71 93.22 67.79 13.18 116.35
1178 49.75 3.69 53.47 27.00 94.45
1179 49.67 50.78 213.34 204.09 71.78
1180 49.67 96.18 24.54 4.39 70.84
1181 49.85 74.14 176.07 57.01 184.08
1182 49.64 83.41 133.32 59.97 179.86
1183 49.74 11.93 121.80 89.97 83.02
1184 49.77 40.80 210.54 150.16 72.18
1185 49.75 53.74 205.81 158.93 72.71
1186 49.78 43.88 194.76 159.94 63.45
1187 49.86 60.07 200.03 144.35 62.97
1188 50.00 89.22 103.36 20.33 150.96
1189 49.95 90.53 89.65 19.05 131.40
1190 49.94 5.95 75.60 38.85 130.33
1191 49.84 48.40 222.52 192.35 71.94
1192 49.92 69.11 183.87 76.60 189.91
1193 49.92 31.44 192.44 124.50 116.05
1194 50.03 64.73 202.58 71.61 207.78
1195 50.00 14.68 145.21 70.47 156.66
1196 50.08 28.90 183.60 84.74 117.37
1197 50.16 79.04 159.91 36.82 185.38
1198 50.37 87.35 130.56 30.69 189.91
1199 50.20 20.08 156.30 67.48 158.61
1200 50.26 33.88 180.23 95.01 212.42
1201 50.18 36.29 199.14 104.16 193.31
1202 50.38 23.44 149.75 47.27 178.13
1203 50.36 38.80 205.43 105.51 210.37
1204 50.53 58.05 198.40 78.65 222.61
1205 50.44 67.11 194.73 61.01 212.27
1206 50.42 8.24 108.16 39.85 145.02
1207 50.51 52.50 204.01 128.69 214.80
1208 50.51 26.42 157.68 49.46 183.21
1209 50.49 55.55 217.10 116.03 189.51
1210 50.52 71.87 191.99 39.87 221.65
1211 50.66 84.52 157.10 37.93 191.02
1212 50.60 42.85 207.13 78.81 208.55
1213 50.74 45.20 194.87 58.93 223.68
1214 50.61 62.49 196.27 55.16 219.74
1215 50.42 93.12 71.79 14.33 134.42
1216 50.71 47.48 204.72 74.40 217.42
1217 50.73 49.81 192.15 64.81 212.35
1218 50.73 81.34 154.91 25.36 201.20
1219 50.70 76.63 137.49 22.85 193.70
1220 50.85 10.18 94.06 17.39 148.12
1221 50.93 6.17 83.82 18.30 133.16
1222 50.88 12.83 112.88 23.59 168.55
1223 51.14 41.20 184.17 49.19 223.64
1224 50.94 60.27 207.38 47.33 228.71
1225 50.87 31.21 177.75 45.20 203.33
1226 51.01 74.43 186.63 28.02 206.11
1227 51.01 91.56 74.16 11.23 136.10
1228 51.12 94.04 35.34 5.10 97.67
1229 51.11 69.78 187.98 34.98 217.98
1230 51.11 95.98 22.40 2.64 70.89
1231 51.20 18.06 132.88 29.85 186.03
1232 51.17 28.75 160.13 35.42 210.61
1233 51.21 64.73 172.81 27.46 230.44
1234 51.20 15.75 134.86 23.04 175.05
1235 51.19 21.29 159.32 26.22 191.69
1236 51.26 37.06 189.46 40.35 224.56
1237 51.35 88.93 112.70 16.09 177.35
1238 51.28 34.85 196.00 46.93 226.79
1239 51.33 23.76 156.08 25.78 186.51
1240 51.34 54.50 196.10 47.62 227.24
1241 51.62 32.83 151.43 28.02 221.10
1242 51.56 39.36 181.64 40.16 227.01
1243 51.38 4.45 55.12 9.25 123.90
1244 51.54 79.37 136.40 17.63 189.20
1245 51.25 11.18 86.09 12.73 170.91
1246 51.49 51.49 193.04 38.43 232.62
1247 51.50 67.72 185.08 22.58 215.32
1248 51.73 56.81 192.84 29.74 223.42
