#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge7 14A 8 even-skipped Kruppel giant
628 38.67 63.67 208.75 37.25 37.67
629 38.54 73.69 148.38 35.68 13.50
630 38.42 29.11 31.18 24.28 162.44
631 38.43 86.81 63.95 42.25 7.05
632 38.59 9.87 14.81 13.78 60.27
633 38.51 33.59 28.18 28.37 131.96
634 38.57 61.09 202.15 34.99 46.86
635 38.60 85.04 66.90 38.68 6.98
636 38.59 39.48 34.65 31.00 136.28
637 38.63 12.86 15.41 14.19 84.06
638 38.56 18.44 18.49 18.36 113.44
639 38.62 31.53 31.71 26.66 157.58
640 38.65 58.96 162.41 35.84 77.86
641 38.75 92.17 14.46 28.89 4.42
642 38.66 15.65 19.94 15.86 90.29
643 38.72 79.80 97.01 37.50 9.50
644 38.78 26.45 25.85 22.87 130.11
645 38.88 89.71 26.28 41.54 5.18
646 39.01 55.10 166.39 36.69 64.23
647 39.00 45.80 41.21 32.83 95.58
648 39.02 23.94 25.33 20.90 115.07
649 39.06 37.36 34.60 31.47 112.36
650 39.08 71.49 148.49 40.44 17.02
651 39.15 43.03 38.90 33.43 104.69
652 39.18 76.00 88.51 42.89 12.64
653 39.18 40.94 46.07 33.71 99.66
654 39.12 48.20 43.79 36.23 88.05
655 39.27 52.57 112.98 38.94 78.82
656 39.39 57.23 213.16 40.03 33.97
657 39.32 66.15 173.16 44.53 22.97
658 39.28 20.87 26.10 20.72 101.55
659 39.41 50.35 190.03 39.28 60.94
660 39.10 88.01 27.71 43.00 7.14
661 39.35 34.96 30.56 27.17 84.15
662 39.60 61.92 203.28 43.43 25.75
663 39.34 69.33 139.76 38.67 14.76
664 39.56 27.78 30.07 25.39 115.68
665 39.53 30.45 33.00 26.58 108.79
666 39.56 8.71 14.68 12.45 28.00
667 39.52 84.23 54.31 57.65 6.65
668 39.53 86.96 37.30 47.30 6.09
669 39.66 32.89 33.46 32.02 86.08
670 39.63 11.75 17.39 15.34 52.90
671 39.64 17.79 22.40 19.12 72.94
672 39.75 81.45 56.48 59.21 8.11
673 39.87 38.89 142.85 35.84 65.38
674 39.90 59.32 209.32 41.33 27.88
675 39.71 78.61 63.00 55.33 8.64
676 39.92 44.13 164.41 38.67 60.05
677 39.79 72.74 122.73 50.18 12.07
678 39.70 90.56 17.13 40.74 5.72
679 39.87 14.85 20.38 16.91 56.49
680 40.00 64.05 175.20 44.14 19.75
681 40.48 45.86 177.21 48.68 39.54
682 39.97 22.89 26.85 23.45 82.20
683 40.07 25.34 32.24 26.69 90.17
684 40.12 54.12 195.45 47.69 34.73
685 40.15 36.57 128.81 34.68 60.75
686 40.20 41.20 181.60 39.31 46.94
687 40.08 67.55 122.08 51.60 15.96
688 39.98 74.16 102.18 54.59 10.27
689 40.27 69.77 129.28 55.36 12.13
690 40.34 48.76 210.34 44.27 41.49
691 40.41 88.87 22.20 64.26 5.78
692 40.49 51.51 196.65 48.43 30.94
693 40.28 75.58 72.71 53.69 10.67
694 40.32 20.43 49.55 21.89 55.87
695 40.45 86.51 28.15 74.17 5.93
696 40.45 9.68 47.07 14.76 17.89
697 40.60 83.77 35.68 84.64 6.49
698 40.63 91.67 15.70 50.40 4.88
699 40.65 30.94 153.82 33.39 47.88
700 40.66 65.69 113.67 57.50 14.67
701 40.63 61.68 156.77 47.11 16.36
702 40.84 16.93 91.11 22.24 33.66
703 40.67 78.32 43.62 81.74 8.27
704 40.68 12.61 59.72 17.95 39.61
705 40.81 27.28 138.24 30.72 46.12
706 40.80 71.81 95.84 59.96 10.81
707 40.82 80.87 33.71 86.27 7.65
708 41.01 32.88 178.38 36.81 38.25
709 41.11 38.58 191.30 47.09 36.53
710 40.92 22.63 89.93 27.04 50.28
711 41.09 42.81 203.14 45.12 28.55
712 41.18 55.52 166.55 60.72 22.30
713 41.16 57.67 155.82 60.20 17.74
714 41.10 59.70 156.32 52.95 17.93
715 41.44 7.81 59.40 14.24 8.06
716 41.12 53.30 155.43 57.84 20.86
717 41.17 63.55 124.47 58.80 14.48
718 41.10 67.54 100.26 74.63 13.46
719 41.40 24.77 146.75 30.71 34.04
720 41.31 75.98 46.36 87.89 9.96
721 41.40 20.40 126.24 26.64 27.37
722 41.39 36.36 199.37 42.39 33.93
723 41.37 40.60 191.28 52.11 30.54
724 41.33 47.29 179.79 49.81 24.92
725 41.50 49.41 171.98 55.97 21.97
726 41.68 10.08 84.34 18.97 15.40
727 41.64 69.40 58.45 114.56 10.71
728 41.71 90.33 24.39 79.38 5.73
729 41.63 29.03 179.86 37.10 27.85
730 41.61 93.09 17.79 43.94 5.19
731 41.74 87.48 24.43 79.00 5.77
732 41.76 78.22 35.35 110.04 8.42
733 41.80 12.92 105.31 22.10 21.11
734 41.70 34.35 180.20 43.34 23.95
735 41.75 61.39 102.78 70.73 15.62
736 41.69 65.42 87.13 91.84 13.27
737 41.80 84.89 28.22 86.60 7.27
738 41.83 51.44 145.55 65.53 16.88
739 41.89 73.14 42.18 106.06 9.47
740 42.01 81.23 31.02 109.36 7.84
741 41.91 44.44 155.33 64.27 18.21
742 41.98 17.58 121.63 26.47 18.53
743 42.06 31.14 177.61 45.19 24.53
744 41.96 22.96 154.54 30.54 23.60
745 42.04 27.04 172.54 36.63 24.59
746 42.13 54.00 129.33 83.78 13.86
747 42.05 56.72 128.21 85.05 14.45
748 42.05 59.23 116.44 93.84 14.77
749 42.21 42.17 162.32 55.86 17.68
750 42.11 63.43 83.30 96.59 13.00
751 42.27 46.41 147.07 62.04 16.28
752 42.32 39.83 149.81 58.94 18.32
753 42.49 20.57 127.93 32.13 14.43
754 42.36 37.65 160.49 54.10 19.39
755 42.30 67.11 57.68 107.72 10.96
756 42.52 94.37 33.79 38.55 3.25
757 42.37 75.02 35.19 114.23 10.23
758 42.66 33.30 149.13 54.52 17.80
759 42.57 48.80 129.33 72.35 15.98
760 42.68 14.86 111.62 28.51 11.46
761 42.72 91.09 38.54 72.30 5.43
762 42.81 23.92 136.06 40.98 15.60
763 42.73 35.56 151.75 60.93 16.16
764 42.68 70.07 41.03 118.36 10.21
765 42.76 82.76 31.89 116.75 6.94
766 42.68 9.28 46.88 18.88 6.48
767 42.79 51.19 98.02 98.00 14.33
768 42.83 60.34 59.29 122.67 13.29
769 42.88 65.01 56.55 122.74 10.87
770 42.69 77.78 34.18 109.26 8.94
771 42.79 11.83 66.02 21.64 8.67
772 42.85 28.90 138.14 54.27 15.65
773 42.83 58.07 73.45 118.84 13.29
774 42.95 62.52 59.17 124.27 11.73
775 42.90 44.04 126.21 78.37 14.51
776 42.87 55.71 83.26 110.40 12.02
777 42.97 86.09 38.35 99.73 6.38
778 42.81 16.75 116.92 30.54 11.31
779 43.04 26.91 134.30 46.95 14.98
780 43.00 53.43 94.52 115.25 14.62
781 43.18 72.23 35.36 128.51 9.81
782 43.14 18.05 98.75 35.68 12.12
783 43.15 31.08 124.03 56.18 13.13
784 43.17 41.37 130.22 82.07 14.44
785 43.26 75.40 36.84 141.13 9.22
786 43.22 46.96 98.26 97.67 13.48
787 43.30 39.15 122.94 78.81 14.02
788 43.29 67.54 39.94 135.41 10.96
789 43.37 79.72 39.13 129.78 8.46
790 43.51 36.99 115.59 83.63 12.89
791 43.62 8.46 43.83 27.14 5.97
792 43.56 49.19 87.41 116.25 13.70
793 43.63 12.71 68.59 36.64 6.95
794 43.82 92.88 83.36 52.66 4.93
795 43.66 10.48 46.91 29.87 6.40
796 43.70 45.05 83.18 118.04 12.73
797 43.75 56.61 46.71 146.69 13.00
798 43.72 69.40 38.17 141.59 10.65
799 43.87 20.48 92.83 49.77 9.09
800 43.69 34.83 100.38 77.62 13.31
801 43.70 51.96 64.11 124.61 12.67
802 43.71 58.93 46.77 153.54 11.10
803 43.78 90.15 127.65 82.33 5.92
804 43.87 54.26 53.14 143.74 12.17
805 43.93 81.99 120.83 126.62 7.63
806 43.86 87.26 144.61 103.29 6.38
807 43.82 15.42 78.87 37.62 7.91
808 43.85 25.74 122.71 62.33 11.30
809 43.88 42.87 80.81 108.30 12.86
810 43.84 32.91 106.18 82.48 13.02
811 43.84 61.23 42.79 156.02 11.54
812 43.89 65.82 38.84 141.48 9.94
813 43.86 23.40 99.90 60.80 10.29
814 43.89 28.30 99.76 70.08 12.20
815 44.05 63.53 44.48 142.97 11.47
816 44.10 76.60 103.60 141.59 8.79
817 44.02 17.82 79.31 45.08 8.90
818 44.06 30.67 98.57 76.23 10.41
819 44.09 40.71 69.32 111.61 11.11
820 44.18 73.66 51.36 138.08 10.68
821 44.23 46.76 52.66 137.36 11.72
822 44.20 71.41 43.29 142.44 9.41
823 44.26 38.63 64.68 103.05 11.62
824 44.32 50.46 55.61 139.92 12.53
825 44.50 83.53 168.50 116.42 7.29
826 44.57 78.73 170.86 136.02 8.29
827 44.45 36.53 49.50 127.70 10.87
828 44.47 67.53 41.55 147.55 10.84
829 44.55 13.76 49.68 53.82 5.90
830 44.65 34.74 55.68 109.18 12.50
831 44.70 48.24 50.71 142.82 11.53
832 44.59 10.53 39.89 44.64 5.51
833 44.67 44.42 63.44 135.46 13.20
834 44.74 57.56 42.54 169.00 11.09
835 44.69 59.68 43.43 174.26 11.34
836 44.66 24.38 62.00 91.83 9.04
837 44.80 33.02 55.67 112.06 12.15
838 44.77 55.27 43.84 168.98 11.55
839 44.79 94.54 51.65 43.66 3.46
840 44.71 27.16 69.17 92.53 10.75
841 44.76 29.29 58.91 101.96 11.47
842 44.84 52.60 42.45 149.73 11.81
843 44.83 61.72 51.94 177.02 12.72
844 45.20 6.17 15.07 34.22 4.52
845 44.89 16.51 37.17 63.77 6.15
846 44.86 42.24 48.65 140.31 11.20
847 44.94 69.40 158.10 154.84 10.22
848 44.97 86.52 186.63 125.13 6.50
849 44.98 89.33 148.73 98.39 6.50
850 44.98 91.81 103.05 75.55 4.67
851 44.84 19.96 49.15 72.17 8.61
852 44.91 65.63 55.89 167.02 11.39
853 45.12 31.23 50.87 119.33 9.18
854 45.04 39.97 43.82 139.48 11.02
855 45.21 73.33 198.32 152.57 9.18
856 45.27 63.57 51.83 172.60 10.34
857 45.29 45.98 47.69 154.64 11.18
858 45.24 50.27 43.54 165.54 12.19
859 45.11 79.73 195.75 119.75 7.81
860 45.42 8.48 20.47 49.58 5.27
861 45.34 37.93 40.85 136.70 10.34
862 45.42 80.92 183.38 110.94 7.72
863 45.33 13.66 25.32 64.68 5.10
864 45.59 23.02 38.32 105.04 8.27
865 45.58 18.27 33.53 89.82 7.25
866 45.48 25.70 35.42 107.94 9.46
867 45.53 35.88 36.94 129.34 10.13
868 45.60 11.12 20.51 62.70 5.00
869 45.57 28.02 39.66 117.62 8.38
870 45.60 76.90 223.84 154.64 8.36
871 45.71 54.06 110.11 178.18 11.95
872 45.81 20.46 30.79 100.68 7.57
873 45.71 43.90 43.80 161.14 10.80
874 45.71 47.68 39.35 156.67 11.46
875 45.63 58.64 102.62 185.02 12.67
876 45.72 67.46 210.20 157.59 10.15
877 45.84 83.78 177.35 123.94 6.64
878 45.80 56.23 154.41 182.07 12.21
879 45.83 34.02 40.17 132.47 9.98
880 45.85 41.68 43.16 167.57 11.53
881 45.88 61.02 186.20 173.36 11.44
882 45.86 95.20 25.00 37.39 3.14
883 45.93 15.72 24.05 85.35 5.84
884 45.85 78.79 206.15 122.62 8.15
885 46.16 92.74 68.41 77.84 5.45
886 45.98 30.09 40.64 121.90 9.38
887 45.96 65.22 194.26 174.87 12.15
888 46.09 52.12 79.00 182.30 11.79
889 46.03 70.16 218.97 158.16 10.14
890 46.13 89.78 120.88 100.84 5.78
891 46.08 39.47 41.08 162.38 10.08
892 46.06 49.66 63.40 183.13 11.89
893 46.05 87.10 136.37 105.65 5.86
894 46.15 32.22 38.04 132.04 10.46
895 46.27 73.07 223.43 153.94 9.74
896 46.39 26.59 30.58 134.72 7.95
897 46.44 12.23 20.89 87.77 4.77
898 46.34 37.18 42.19 152.52 9.90
899 46.42 45.70 61.18 170.56 10.84
900 46.41 62.88 201.71 180.38 10.71
901 46.39 6.77 12.49 49.24 4.28
902 46.47 76.06 205.32 149.19 9.40
903 46.55 10.08 16.45 76.85 5.30
904 46.56 13.93 19.69 91.72 5.69
905 46.62 58.93 228.94 181.35 11.24
906 46.62 24.39 34.29 126.40 7.32
907 46.74 28.68 35.33 147.02 8.35
908 46.70 35.16 44.49 156.27 10.85
909 46.72 78.91 167.01 119.54 7.85
910 46.78 56.88 229.80 181.06 10.75
911 46.67 81.98 154.80 136.77 7.38
912 46.71 43.48 61.56 176.73 10.73
913 46.75 47.90 92.58 189.58 11.62
914 46.82 66.88 225.15 170.10 10.31
915 46.92 22.14 36.42 129.88 7.82
916 46.79 41.25 55.92 179.65 10.73
917 46.86 54.26 213.25 178.70 11.58
918 46.84 69.28 217.52 159.80 10.38
919 46.92 50.48 208.77 174.68 11.68
920 46.86 85.43 100.18 125.49 6.43
921 47.05 64.59 228.91 171.93 11.11
922 47.06 30.90 72.35 156.56 9.62
923 47.03 38.76 82.29 167.76 10.16
924 47.09 60.65 227.55 176.43 11.83
925 47.09 71.91 204.90 143.15 10.00
926 47.01 88.21 62.85 99.77 6.26
927 47.22 94.45 17.79 42.35 4.06
928 47.17 16.61 36.40 104.02 6.21
929 47.07 20.17 38.16 122.98 7.20
930 47.16 33.05 69.82 163.32 9.70
931 47.26 5.89 14.80 55.64 4.17
932 47.46 52.10 216.95 181.23 11.48
933 47.29 74.65 190.77 175.75 8.57
934 47.44 91.12 42.43 94.35 5.58
935 47.58 36.83 184.35 166.22 10.11
936 47.43 8.90 25.46 77.51 5.27
937 47.51 44.74 143.24 188.44 11.09
938 47.54 12.03 39.11 100.76 5.37
939 47.45 26.55 79.50 152.17 8.62
940 47.64 46.71 201.64 177.84 11.97
941 47.60 62.59 221.72 178.20 10.96
942 47.54 80.24 100.40 140.65 7.55
943 47.63 83.13 78.28 138.52 7.03
944 47.68 42.61 188.72 180.68 10.66
945 47.74 40.20 177.98 175.08 10.75
946 47.79 49.28 210.25 177.70 11.66
947 47.75 55.80 224.22 184.80 11.67
948 47.73 58.49 227.02 174.07 11.16
949 47.91 85.91 42.15 129.31 6.82
950 47.83 34.82 161.74 171.42 9.09
951 47.70 70.24 199.53 160.47 9.36
952 47.78 68.08 198.86 158.07 9.88
953 47.85 98.27 3.98 13.88 0.62
954 47.82 29.06 150.71 172.58 9.69
955 47.80 18.81 45.91 123.45 6.60
956 47.91 66.29 171.42 174.90 10.97
957 48.09 53.71 208.18 182.41 11.61
958 48.05 21.62 130.62 150.86 7.69
959 48.11 75.76 88.41 155.92 9.23
960 48.13 30.96 186.14 163.68 9.52
961 48.03 64.28 200.38 182.65 11.21
962 48.29 15.14 111.85 107.71 5.69
963 48.07 73.05 121.49 168.07 10.15
964 48.19 88.44 33.19 107.41 6.25
965 48.30 6.66 56.27 67.15 3.89
966 48.14 60.78 201.98 193.85 10.98
967 48.35 78.46 69.28 166.41 8.01
968 48.40 32.76 189.98 165.70 8.30
969 48.44 24.59 169.88 151.19 7.53
970 48.41 27.15 194.16 165.80 8.61
971 48.25 95.23 10.66 30.49 3.29
972 48.50 38.49 208.96 168.98 10.25
973 48.97 96.28 7.35 28.21 1.91
974 48.45 51.29 183.25 201.42 11.96
975 48.44 57.12 198.63 193.29 12.68
976 48.48 10.04 87.00 89.12 5.26
977 48.60 17.13 125.04 114.24 5.49
978 48.59 41.00 223.71 173.46 10.51
979 48.65 43.71 214.14 181.50 11.16
980 48.60 45.90 221.53 176.03 10.88
981 48.57 81.38 45.02 137.53 7.88
982 48.93 90.44 22.90 92.56 5.64
983 48.65 12.61 108.42 121.70 5.60
984 48.57 48.33 199.19 181.56 11.47
985 49.03 70.43 79.90 184.67 10.28
986 48.79 36.57 200.86 174.62 10.34
987 48.69 63.14 155.19 187.29 10.76
988 48.74 59.26 151.90 200.18 10.30
989 48.66 68.00 86.48 173.34 10.29
990 48.82 55.24 146.62 199.57 12.43
991 48.79 65.38 104.83 185.64 10.43
992 48.86 83.99 34.90 137.11 6.95
993 48.90 19.17 161.17 144.43 6.69
994 48.92 34.52 206.65 172.82 9.09
995 48.95 29.06 196.18 165.49 8.94
996 49.07 74.43 50.09 146.78 9.34
997 49.11 53.16 154.41 205.78 12.31
998 49.12 61.42 98.89 199.11 12.62
999 49.18 21.49 176.67 136.62 7.23
1000 49.20 4.87 41.02 56.65 4.55
1001 49.22 31.03 190.32 170.85 8.28
1002 49.25 50.43 136.35 204.04 11.30
1003 49.30 26.36 177.12 158.00 8.07
1004 49.33 57.26 86.94 192.45 11.39
1005 49.40 77.27 44.56 159.58 8.14
1006 49.37 39.60 182.58 179.79 10.05
1007 49.52 79.79 38.50 156.75 8.28
1008 49.36 7.76 69.26 78.28 4.85
1009 49.40 48.05 139.48 193.50 11.92
1010 49.44 10.16 94.54 103.15 5.00
1011 49.46 24.16 167.02 143.28 7.52
1012 49.66 92.46 16.01 62.43 5.72
1013 49.50 45.78 163.62 196.08 12.02
1014 49.65 14.72 124.07 130.43 5.69
1015 49.57 33.10 176.44 177.35 9.42
1016 49.59 66.75 62.70 183.13 10.13
1017 49.71 17.13 133.86 141.09 6.19
1018 49.63 63.96 75.81 198.56 12.54
1019 49.69 37.68 166.49 195.18 11.00
1020 49.69 43.79 152.30 198.49 10.42
1021 49.64 59.58 63.27 198.40 11.36
1022 49.99 87.36 24.00 107.58 5.84
1023 49.70 12.55 117.94 108.74 5.04
1024 49.77 27.96 124.81 182.74 8.29
1025 49.74 35.56 151.13 180.10 10.31
1026 49.76 84.17 28.52 117.61 7.13
1027 49.89 54.94 72.11 187.70 10.16
1028 50.20 97.82 5.84 16.29 0.59
1029 49.88 52.33 76.28 205.54 10.81
1030 49.98 29.91 113.29 188.46 9.78
1031 49.95 73.29 39.25 157.12 9.73
1032 50.01 19.77 106.00 137.28 6.91
1033 50.06 41.49 109.09 196.15 10.13
1034 50.07 61.87 59.50 199.46 11.64
1035 50.15 70.99 38.87 171.71 9.84
1036 50.17 49.74 84.21 201.38 11.28
1037 50.28 7.10 35.02 87.12 4.85
1038 50.08 22.81 120.28 165.26 8.00
1039 50.27 75.35 43.37 158.06 8.46
1040 50.31 94.42 12.58 40.04 3.56
1041 50.21 25.86 91.30 166.32 8.64
1042 50.25 31.72 107.39 190.20 10.12
1043 50.27 39.48 102.97 194.62 10.33
1044 50.32 57.17 58.57 194.41 11.30
1045 50.48 82.00 27.46 134.35 7.18
1046 50.42 45.40 72.83 204.72 10.89
1047 50.38 47.49 80.17 193.40 11.63
1048 50.37 67.98 47.38 170.18 10.40
1049 50.47 90.07 22.43 84.22 5.11
1050 50.43 11.66 56.49 104.43 5.53
1051 50.48 65.64 50.10 193.38 11.12
1052 50.50 33.97 90.73 183.83 9.56
1053 50.69 77.29 36.28 152.41 8.79
1054 50.60 28.27 66.21 179.57 8.55
1055 50.62 35.86 68.00 177.07 9.45
1056 50.53 59.34 48.19 191.17 11.40
1057 50.60 14.37 52.98 127.82 5.69
1058 50.70 37.64 63.54 185.37 9.96
1059 50.68 43.28 70.35 194.06 10.43
1060 50.71 51.40 52.33 198.39 12.04
1061 50.70 63.53 43.12 189.68 11.28
1062 50.67 16.95 57.24 138.86 6.76
1063 50.75 21.64 61.78 155.64 7.14
1064 50.78 53.56 48.24 189.39 11.04
1065 51.04 85.36 28.38 106.21 6.64
1066 50.95 24.04 69.21 164.76 7.64
1067 50.81 92.55 22.58 61.67 5.70
1068 51.13 19.52 47.82 153.88 6.75
1069 51.01 41.07 59.75 195.41 10.27
1070 51.08 55.57 44.00 185.51 11.00
1071 50.87 73.05 37.26 138.79 10.00
1072 51.06 61.15 49.24 179.00 11.82
1073 51.04 79.81 29.12 129.22 8.02
1074 51.11 30.30 55.13 182.18 9.24
1075 51.10 70.35 37.48 174.22 9.64
1076 51.17 32.58 53.34 182.85 8.45
1077 51.15 10.24 28.10 112.86 5.24
1078 51.18 26.24 49.21 165.75 8.46
1079 51.26 49.46 45.47 185.92 11.77
1080 51.28 4.86 14.76 61.92 3.63
1081 51.41 38.97 55.49 183.90 10.67
1082 51.33 46.92 53.94 197.94 10.55
1083 51.34 7.44 18.53 91.86 5.44
1084 51.40 58.09 48.83 183.51 12.73
1085 51.32 67.35 39.84 171.60 10.87
1086 51.47 34.67 43.11 182.38 8.64
1087 51.46 44.81 52.02 199.70 11.41
1088 51.46 12.63 24.25 115.16 5.48
1089 51.48 65.08 42.19 181.98 10.55
1090 51.51 74.86 48.11 136.71 9.11
1091 51.45 88.85 39.78 75.16 6.32
1092 51.57 14.84 26.79 132.88 6.00
1093 51.91 28.90 45.17 176.28 8.68
1094 51.64 51.86 43.86 180.76 10.98
1095 51.54 80.96 37.61 125.42 7.92
1096 51.74 42.63 46.70 188.34 10.08
1097 51.76 62.88 76.92 172.38 10.30
1098 51.69 78.02 38.29 136.17 8.02
1099 52.13 95.97 42.11 23.22 2.43
1100 51.76 17.22 27.96 150.51 5.79
1101 51.79 36.80 45.78 185.07 9.44
1102 51.85 92.73 107.14 66.42 4.61
1103 51.80 72.09 50.96 157.37 9.82
1104 51.77 21.94 34.58 150.78 7.30
1105 51.91 53.98 56.63 193.02 11.58
1106 51.96 31.44 41.92 182.38 9.10
1107 52.03 23.91 38.91 173.68 8.18
1108 52.04 40.52 42.60 187.28 9.64
1109 52.06 60.52 69.16 172.53 11.07
1110 52.09 9.44 20.48 116.87 5.49
1111 52.10 48.26 50.29 191.36 11.91
1112 52.06 69.04 41.52 150.52 9.76
1113 52.14 26.17 35.27 162.59 7.43
1114 52.25 56.19 71.28 172.05 10.45
1115 52.45 75.56 90.36 127.39 8.82
1116 52.20 86.03 102.03 80.78 6.60
1117 52.29 33.26 35.75 178.20 8.62
1118 52.45 6.21 13.88 75.96 4.74
1119 52.35 19.96 30.03 138.66 7.16
1120 52.30 46.31 45.32 181.02 10.22
1121 52.37 50.14 75.24 183.09 10.65
1122 52.31 66.69 47.81 175.11 11.00
1123 52.56 82.47 148.99 109.98 6.89
1124 52.39 58.38 67.50 173.06 11.09
1125 52.48 80.20 139.90 121.49 7.25
1126 52.59 89.66 160.70 83.71 5.53
1127 52.44 12.88 20.21 108.72 5.66
1128 52.48 35.08 49.65 178.28 9.13
1129 52.48 38.63 42.68 181.70 9.68
1130 52.43 44.18 53.86 177.71 10.48
1131 52.53 64.45 127.76 158.13 10.47
1132 52.66 72.86 130.38 120.50 8.66
1133 52.68 52.29 90.94 174.08 10.20
1134 52.66 15.35 21.75 116.35 6.25
1135 52.76 42.14 51.63 177.66 11.16
1136 52.82 36.93 88.89 169.48 8.02
1137 53.03 84.82 186.47 90.47 6.85
1138 52.84 17.83 25.57 144.80 6.65
1139 52.89 61.91 188.39 149.31 11.48
1140 53.04 77.51 153.59 101.48 7.74
1141 52.94 31.44 58.34 162.80 8.52
1142 52.85 70.43 120.21 137.91 9.41
1143 52.85 22.51 32.12 153.47 7.84
1144 52.86 27.60 41.12 161.21 8.98
1145 53.06 40.49 79.09 173.86 8.50
1146 53.10 54.41 189.82 150.05 11.25
1147 53.05 10.27 18.15 101.93 4.47
1148 53.02 25.18 44.39 156.15 7.70
1149 53.10 47.93 151.46 166.05 10.93
1150 53.39 87.44 175.58 82.17 5.38
1151 53.16 67.84 173.27 133.19 9.00
1152 53.22 45.55 154.11 172.09 10.14
1153 53.24 59.52 215.30 155.46 10.86
1154 53.21 92.43 126.58 53.88 6.06
1155 53.23 5.11 15.41 60.41 3.46
1156 53.28 29.26 61.42 162.58 8.09
1157 53.45 33.30 130.74 153.12 9.39
1158 53.39 43.46 177.50 164.98 9.52
1159 53.42 50.28 189.16 154.36 10.90
1160 53.84 12.42 44.27 94.79 4.89
1161 53.47 38.61 143.40 169.21 8.56
1162 53.48 56.95 211.56 142.34 11.00
1163 53.52 95.27 48.01 24.55 3.02
1164 53.60 65.33 213.95 125.04 9.80
1165 53.71 21.34 70.56 139.10 6.76
1166 53.53 35.16 161.92 155.30 9.06
1167 53.56 14.42 41.12 122.57 5.00
1168 53.61 63.22 206.90 137.85 9.54
1169 53.79 72.30 206.95 112.47 8.77
1170 53.77 80.50 199.13 100.98 6.85
1171 53.72 7.69 26.70 87.48 4.64
1172 53.79 75.32 194.82 93.82 8.38
1173 53.77 52.62 185.98 137.40 10.58
1174 53.84 24.83 94.25 141.61 7.45
1175 53.86 27.22 109.62 154.02 7.98
1176 53.86 17.28 70.19 118.93 6.27
1177 53.98 83.07 179.80 77.31 6.04
1178 53.97 31.31 139.26 157.86 9.04
1179 54.04 69.17 211.03 114.48 8.70
1180 54.09 90.30 156.87 62.57 5.77
1181 54.08 36.85 165.14 150.08 8.84
1182 54.13 41.70 197.26 146.18 9.06
1183 54.07 46.24 211.67 145.94 9.94
1184 54.18 4.47 33.80 51.06 3.98
1185 54.13 61.08 209.13 120.74 10.11
1186 54.18 39.96 192.27 143.84 10.02
1187 54.16 48.38 217.65 132.08 9.52
1188 54.24 10.13 44.81 85.80 5.19
1189 54.20 55.03 220.02 147.54 10.25
1190 54.18 58.80 217.78 132.31 9.58
1191 54.33 85.59 164.86 70.04 5.66
1192 54.32 67.18 204.04 108.84 8.41
1193 54.28 44.01 193.15 152.56 10.29
1194 54.40 29.18 161.69 137.85 7.46
1195 54.40 50.70 201.90 129.79 10.33
1196 54.42 77.91 190.62 86.43 8.08
1197 54.71 94.15 52.47 27.92 4.31
1198 54.65 33.74 181.24 132.41 8.69
1199 54.58 63.48 207.02 118.86 9.25
1200 54.72 15.21 104.45 111.70 4.87
1201 54.78 18.48 125.20 104.69 6.47
1202 54.78 23.45 130.02 128.02 7.47
1203 54.75 57.13 201.67 119.14 9.88
1204 54.77 38.29 197.10 138.78 8.24
1205 54.81 52.95 186.82 125.36 10.04
1206 54.82 20.84 138.10 111.47 6.55
1207 54.90 25.52 173.02 131.06 7.35
1208 54.93 65.54 192.97 105.36 10.22
1209 54.91 71.90 184.02 95.28 8.65
1210 54.94 87.97 119.83 49.59 5.69
1211 55.08 7.29 69.52 65.18 4.49
1212 55.00 30.88 162.76 118.86 7.59
1213 54.99 83.79 154.10 73.95 5.48
1214 55.06 46.81 193.38 134.22 9.98
1215 55.05 59.61 183.96 117.04 9.51
1216 55.04 75.91 166.71 85.12 8.52
1217 55.05 81.23 170.94 77.75 7.21
1218 55.09 42.51 189.66 132.74 8.83
1219 55.12 44.80 196.49 129.45 8.16
1220 55.12 61.88 172.62 107.76 9.22
1221 55.19 36.35 176.59 125.78 8.41
1222 55.19 48.86 197.86 127.98 9.56
1223 55.17 10.33 73.77 72.79 4.94
1224 55.24 40.40 188.35 135.08 8.69
1225 55.19 54.94 154.54 108.11 9.19
1226 55.31 68.07 155.63 105.89 9.54
1227 55.33 91.06 99.76 49.11 5.07
1228 55.53 85.73 117.09 65.53 5.74
1229 55.49 50.97 169.24 112.82 10.00
1230 55.41 78.41 148.05 83.07 7.58
1231 55.67 12.87 93.88 83.07 4.95
1232 55.60 28.89 173.73 128.07 7.55
1233 55.60 34.33 170.72 130.28 8.12
1234 55.66 16.12 120.12 86.69 5.84
1235 55.72 38.35 156.48 126.00 7.81
1236 55.72 56.76 145.96 116.39 10.00
1237 55.75 19.34 139.25 102.93 5.95
1238 55.68 22.39 150.06 109.49 7.82
1239 55.81 63.65 150.58 101.61 9.66
1240 55.92 58.71 143.78 107.42 10.33
1241 55.89 24.67 165.14 114.56 6.67
1242 55.95 32.72 149.33 118.88 8.12
1243 55.92 53.06 162.70 116.51 9.32
1244 55.86 72.18 150.80 89.81 7.22
1245 55.84 74.57 144.65 78.38 7.73
1246 55.91 66.04 162.27 106.04 8.93
1247 55.98 43.79 175.34 119.48 8.25
1248 55.99 61.07 128.18 104.51 9.80
1249 56.02 47.53 178.76 124.65 9.54
