#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim18 14A 8 even-skipped Kruppel giant

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - eve, channel 2 - Kr, channel 3 - gt>
613 40.77 58.48 199.62 110.87 45.26
614 40.88 67.14 171.84 143.61 38.75
615 40.74 12.39 87.79 7.67 93.62
616 41.03 25.41 187.99 21.43 84.20
617 41.13 37.66 224.19 43.64 78.24
618 40.90 50.85 199.54 70.64 48.79
619 41.00 17.68 132.33 10.75 92.66
620 41.16 22.53 200.38 17.54 68.35
621 41.17 40.60 228.44 47.55 65.88
622 41.11 48.54 213.88 72.38 60.15
623 41.27 34.89 220.06 40.61 76.94
624 41.25 56.06 193.85 127.43 43.67
625 41.53 86.25 80.00 151.76 23.11
626 41.36 64.26 161.11 153.47 38.95
627 41.39 77.03 131.84 167.59 33.28
628 41.42 14.78 135.45 8.89 87.22
629 41.40 61.57 173.12 159.34 42.78
630 41.37 52.74 192.69 99.66 45.80
631 41.58 27.50 213.11 26.88 79.45
632 41.40 31.98 206.00 31.43 71.45
633 41.56 69.38 164.01 188.47 39.35
634 41.82 20.26 171.58 17.99 49.04
635 41.73 29.81 206.51 40.67 69.49
636 41.56 45.33 206.37 61.85 48.27
637 41.75 82.83 92.33 162.17 26.96
638 41.61 89.90 59.15 103.19 25.00
639 41.71 7.70 89.68 3.74 44.12
640 41.82 11.24 131.18 7.25 57.98
641 41.80 59.08 187.11 178.89 42.25
642 41.95 79.95 103.80 178.45 29.10
643 42.22 17.69 165.04 14.77 59.02
644 42.06 72.14 136.87 198.72 34.88
645 42.02 47.51 209.16 78.38 43.07
646 42.09 50.28 191.78 102.38 42.12
647 42.16 66.28 142.44 196.62 36.88
648 42.26 74.68 121.70 190.72 32.52
649 42.25 23.19 189.65 27.51 47.77
650 42.18 54.77 181.35 160.12 41.40
651 42.27 38.46 184.38 67.14 45.77
652 42.30 43.61 185.61 85.07 46.66
653 42.25 41.14 207.48 66.14 44.62
654 42.29 33.54 188.75 62.29 45.49
655 42.47 36.07 172.73 74.42 46.23
656 42.52 57.10 162.39 201.41 40.64
657 42.52 25.75 189.47 32.12 47.98
658 42.62 87.68 85.10 155.85 23.15
659 42.64 91.34 91.30 134.05 22.52
660 42.58 63.23 148.91 212.08 39.62
661 42.62 52.41 170.42 156.58 40.96
662 42.62 14.49 151.99 16.45 43.02
663 42.58 60.77 156.94 194.00 40.04
664 42.72 77.21 110.52 208.52 33.38
665 42.78 31.16 163.69 60.38 43.22
666 42.87 84.53 93.65 174.49 26.60
667 42.86 45.86 176.96 122.04 40.86
668 42.77 69.19 136.32 208.92 37.36
669 42.90 28.16 173.48 48.52 39.14
670 42.91 8.00 71.89 7.58 26.39
671 42.91 48.47 174.21 137.72 36.86
672 43.05 11.04 126.82 13.97 32.71
673 43.06 81.36 98.44 191.36 28.06
674 43.13 20.31 128.36 30.63 32.48
675 43.23 39.56 179.52 118.59 38.44
676 43.19 72.71 127.75 216.84 35.30
677 43.31 42.18 170.11 138.20 36.65
678 43.38 50.61 169.21 166.91 38.09
679 43.28 54.63 156.70 196.66 41.76
680 43.36 58.82 138.04 217.67 40.27
681 43.23 65.62 133.93 211.10 39.24
682 43.36 23.08 131.22 52.63 32.25
683 43.42 16.98 131.65 24.99 34.66
684 43.39 33.70 147.60 94.63 37.16
685 43.63 36.64 137.16 147.13 39.46
686 43.76 25.38 145.25 73.79 34.99
687 43.69 60.93 126.24 223.64 39.08
688 43.77 75.29 119.60 223.73 34.52
689 43.65 78.45 118.25 220.23 30.50
690 43.71 29.66 116.13 95.30 36.07
691 43.80 44.45 153.52 179.88 37.77
692 43.78 56.57 131.40 221.84 38.76
693 43.73 68.04 118.41 216.93 36.22
694 43.88 63.06 132.15 229.43 39.19
695 43.90 70.75 121.60 229.37 33.18
696 44.01 86.60 199.65 187.26 25.87
697 43.94 89.78 213.27 168.70 23.71
698 43.93 14.15 93.97 32.81 25.34
699 43.88 47.72 144.00 182.02 38.43
700 43.97 52.78 146.90 207.36 41.32
701 44.06 9.31 85.40 26.27 20.53
702 44.17 83.41 216.65 206.64 29.01
703 44.32 27.33 106.45 107.42 29.26
704 44.28 31.70 123.92 141.59 34.59
705 44.21 80.59 159.19 220.42 29.86
706 44.18 11.41 94.74 27.95 21.18
707 44.20 19.21 116.21 58.87 27.56
708 44.29 65.21 130.50 239.67 38.88
709 44.40 22.14 111.03 84.86 26.40
710 44.29 39.06 141.59 167.02 38.10
711 44.47 34.22 104.80 166.02 33.20
712 44.53 73.10 141.50 237.74 36.79
713 44.48 41.72 128.98 183.90 36.15
714 44.48 50.63 141.61 222.57 36.57
715 44.54 55.00 128.77 232.92 40.91
716 44.52 58.38 137.24 239.76 43.22
717 44.70 16.57 82.58 57.56 23.22
718 44.75 46.16 118.24 207.24 34.38
719 44.75 78.00 239.46 212.19 30.73
720 44.91 92.70 190.94 131.59 23.06
721 44.74 67.71 138.52 238.47 38.05
722 44.89 36.53 97.32 188.06 33.74
723 44.83 60.67 135.79 239.38 41.64
724 44.84 7.85 43.02 34.08 19.45
725 44.87 48.55 121.07 225.44 39.07
726 45.03 29.45 83.94 160.02 30.45
727 45.06 75.47 226.77 223.98 36.54
728 45.00 24.61 90.98 114.39 27.83
729 45.05 43.76 118.37 218.18 36.12
730 45.09 52.69 127.94 223.72 39.11
731 45.07 70.52 173.95 240.79 37.74
732 45.11 63.02 147.80 245.96 37.37
733 45.13 13.72 52.90 81.33 19.60
734 45.21 85.67 235.96 192.54 29.53
735 45.44 89.33 233.09 185.24 24.36
736 45.21 10.30 49.26 67.48 17.71
737 45.37 81.16 241.31 207.78 29.36
738 45.22 19.58 80.14 96.27 23.19
739 45.27 56.84 136.54 244.88 40.98
740 45.33 38.88 102.78 209.82 36.07
741 45.44 65.47 177.50 242.50 37.33
742 45.47 31.77 80.36 177.49 31.08
743 45.58 50.48 114.70 224.88 38.04
744 45.67 22.04 55.65 126.86 25.67
745 45.60 27.19 77.75 143.40 26.21
746 45.59 34.29 81.41 191.32 32.80
747 45.67 41.43 104.41 208.02 34.02
748 45.63 54.60 139.04 241.06 39.85
749 45.74 73.24 243.66 241.87 36.71
750 45.68 58.96 198.82 247.55 42.00
751 45.81 17.04 50.04 105.43 21.29
752 45.84 45.62 116.94 233.20 38.50
753 45.78 68.24 244.81 241.05 36.51
754 45.89 47.97 115.53 235.72 38.36
755 46.07 83.62 244.65 215.27 29.02
756 45.99 61.02 240.98 248.40 40.13
757 46.02 78.02 247.91 230.95 33.60
758 46.09 36.73 97.97 222.07 35.25
759 46.07 12.07 35.46 90.75 18.10
760 46.12 24.47 63.57 158.00 26.63
761 46.35 8.97 27.19 71.96 15.29
762 46.23 63.38 250.14 241.42 40.65
763 46.27 70.87 248.98 240.23 35.55
764 46.37 29.59 69.56 186.56 28.45
765 46.28 57.23 249.24 247.90 41.86
766 46.36 92.49 161.23 138.60 21.19
767 46.27 43.67 117.72 232.26 36.28
768 46.34 52.24 172.56 243.06 41.42
769 46.45 14.51 35.64 120.88 20.20
770 46.50 75.32 244.40 210.38 33.33
771 46.47 19.72 43.82 135.18 21.00
772 46.41 39.58 103.83 226.13 34.74
773 46.83 87.78 202.76 199.52 26.20
774 46.53 32.11 83.84 210.16 30.29
775 46.58 66.08 250.81 241.81 39.79
776 46.60 34.55 95.24 222.76 32.83
777 46.54 54.82 243.98 245.68 37.10
778 46.62 26.84 67.79 165.85 28.38
779 46.62 49.73 192.41 243.82 37.16
780 46.89 80.87 236.70 223.43 30.31
781 46.92 59.20 250.32 243.62 38.72
782 46.86 22.25 54.02 156.04 23.12
783 46.90 41.84 126.24 235.65 35.90
784 46.85 46.66 172.94 243.45 41.70
785 46.95 68.66 249.16 240.79 38.90
786 46.96 17.19 41.81 128.25 19.37
787 47.09 72.78 242.25 237.73 36.59
788 47.16 61.53 251.77 245.71 40.34
789 47.14 11.39 31.60 102.62 18.84
790 47.13 37.87 147.02 234.50 35.86
791 47.29 24.72 78.06 184.54 27.13
792 47.30 44.21 236.18 237.42 36.04
793 47.26 77.66 227.05 225.49 33.67
794 47.35 53.67 252.07 241.00 41.00
795 47.32 56.56 252.13 242.76 41.24
796 47.35 84.08 226.39 211.38 29.45
797 47.47 35.72 228.32 232.52 32.36
798 47.41 64.18 250.88 242.25 39.77
799 47.45 28.09 93.42 197.44 27.62
800 47.46 30.86 121.29 220.98 30.76
801 47.51 51.27 249.72 246.87 40.30
802 47.60 39.89 231.30 236.32 34.43
803 47.59 33.23 195.29 231.06 31.65
804 47.56 48.85 251.41 242.50 40.36
805 47.77 70.26 238.64 242.53 36.84
806 47.65 14.16 54.47 136.90 17.73
807 47.68 19.65 108.03 167.74 22.63
808 47.65 91.65 104.35 129.36 22.55
809 47.68 8.64 39.27 103.52 16.30
810 47.72 66.84 241.28 235.28 37.96
811 47.83 74.88 234.08 227.82 34.62
812 47.80 46.49 244.58 244.29 37.83
813 47.96 22.21 134.94 182.96 22.90
814 48.02 42.11 248.05 234.48 35.17
815 47.95 17.10 132.69 155.10 20.05
816 48.12 60.22 247.56 246.58 41.75
817 48.14 79.79 193.97 233.96 32.05
818 48.28 58.15 246.85 244.34 43.20
819 48.16 11.53 101.35 131.29 18.02
820 48.22 37.75 246.85 232.48 32.58
821 48.36 86.42 146.65 207.27 26.75
822 48.27 24.75 222.86 202.54 23.95
823 48.34 62.46 244.38 248.10 41.60
824 48.37 82.39 165.02 219.64 29.66
825 48.36 27.17 228.07 216.35 29.02
826 48.36 29.74 231.26 222.14 30.60
827 48.42 44.29 248.07 239.22 35.86
828 48.36 53.02 243.84 249.02 40.61
829 48.34 55.74 245.89 245.53 38.15
830 48.44 72.46 203.85 243.05 36.74
831 48.50 65.07 233.51 246.90 41.05
832 48.64 76.66 198.99 237.68 31.91
833 48.56 35.18 242.42 230.21 30.70
834 48.61 32.47 239.31 222.69 31.55
835 48.60 48.57 248.40 247.38 39.54
836 48.56 50.75 240.37 245.08 38.13
837 48.71 68.03 205.95 244.69 38.26
838 48.76 91.07 96.57 168.86 23.04
839 48.69 14.86 193.98 154.70 19.76
840 48.77 39.90 242.43 234.76 35.48
841 48.86 17.66 203.11 165.00 21.58
842 48.87 20.37 207.38 176.76 22.67
843 48.85 46.28 242.35 242.35 35.49
844 48.90 9.35 153.14 113.68 15.32
845 49.18 70.34 200.07 244.88 36.66
846 49.18 22.90 214.08 202.77 24.66
847 49.19 12.10 183.78 151.25 18.74
848 49.33 74.03 168.30 243.49 37.61
849 49.24 42.43 239.93 243.55 38.95
850 49.23 54.55 233.29 249.50 41.69
851 49.31 78.92 168.77 235.05 32.79
852 49.36 56.71 213.58 248.96 42.70
853 49.30 61.05 229.21 249.04 41.10
854 49.38 25.49 232.95 203.47 24.72
855 49.47 30.42 235.70 228.17 28.27
856 49.38 37.46 241.32 235.26 34.15
857 49.39 63.52 212.49 247.84 42.88
858 49.52 81.62 139.01 226.93 29.62
859 49.49 28.03 230.20 213.46 28.11
860 49.50 87.98 94.05 187.63 25.43
861 49.49 52.23 224.76 247.42 38.09
862 49.61 58.82 214.42 250.18 41.96
863 49.47 66.24 189.10 247.23 37.10
864 49.65 34.83 228.25 230.56 32.08
865 49.62 47.62 235.65 247.11 39.63
866 49.61 84.50 120.19 221.35 26.41
867 49.77 50.04 230.02 243.81 38.16
868 49.78 32.65 229.07 230.71 30.25
869 49.80 15.31 178.53 157.97 18.55
870 49.80 44.94 211.51 245.88 38.94
871 49.86 18.58 187.00 178.01 19.27
872 49.88 40.31 216.42 237.50 36.37
873 49.98 76.53 141.94 240.28 33.06
874 50.12 71.68 156.00 248.89 39.47
875 49.97 91.52 71.15 161.05 23.76
876 50.04 94.36 46.24 82.48 18.24
877 50.11 68.52 156.62 248.09 41.05
878 50.19 21.39 154.29 200.62 23.16
879 50.20 54.52 192.89 248.96 37.56
880 50.68 97.29 20.14 42.49 11.44
881 50.29 11.67 129.22 157.96 17.35
882 50.33 23.97 169.28 198.74 24.81
883 50.35 42.78 177.15 245.11 38.06
884 50.35 60.43 177.73 250.88 41.15
885 50.39 62.61 175.59 247.82 40.53
886 50.33 65.32 154.15 247.58 37.91
887 50.47 79.31 129.43 237.97 32.74
888 50.52 26.51 193.46 222.36 26.55
889 50.46 38.28 192.81 237.32 34.30
890 50.59 35.91 193.65 235.96 30.35
891 50.53 56.72 195.37 249.86 42.92
892 50.63 74.24 153.63 246.84 33.81
893 50.56 85.96 96.18 209.97 27.32
894 50.58 52.24 183.11 247.13 39.45
895 50.69 28.90 160.78 221.06 28.65
896 50.52 47.64 167.47 246.06 39.19
897 50.69 31.13 197.18 230.10 28.42
898 50.84 82.56 102.30 220.85 27.56
899 50.86 16.80 95.55 175.50 21.44
900 50.86 45.25 161.71 243.77 39.27
901 50.93 33.38 143.14 234.56 30.29
902 50.79 7.00 46.85 94.24 15.24
903 50.91 14.19 72.44 160.40 19.95
904 50.92 49.99 161.42 242.56 41.17
905 51.02 58.91 157.48 250.81 42.23
906 51.03 40.46 138.02 236.00 33.69
907 51.00 19.56 129.59 188.91 20.58
908 51.14 89.02 80.01 200.08 24.13
909 51.12 69.89 132.74 242.28 37.75
910 51.18 67.20 135.71 243.66 39.21
911 51.19 76.73 125.67 241.23 35.08
912 51.22 72.36 118.28 240.39 36.30
913 51.26 92.87 60.79 134.40 23.45
914 51.24 22.58 89.25 208.74 26.77
915 51.26 54.45 147.76 249.29 42.33
916 51.44 10.46 52.47 151.20 17.43
917 51.24 64.22 145.05 246.04 37.53
918 51.46 25.13 89.37 214.12 23.94
919 51.46 43.00 154.82 244.15 37.56
920 51.41 61.25 142.94 248.41 41.24
921 51.47 47.57 140.66 245.34 38.20
922 51.50 37.65 123.24 229.71 33.95
923 51.62 79.56 114.51 235.99 31.00
924 51.67 27.75 97.75 227.02 27.00
925 51.61 52.08 140.34 245.78 40.98
926 51.63 57.04 145.35 248.29 43.02
927 51.64 84.92 98.88 214.46 27.37
928 51.74 34.90 120.00 240.89 33.14
929 51.75 30.33 104.23 223.29 30.98
930 51.92 15.32 46.42 168.46 20.67
931 51.98 74.41 117.42 231.39 33.83
932 52.07 18.03 52.25 180.77 20.47
933 52.03 20.76 61.78 195.53 22.64
934 51.98 45.26 122.45 239.72 34.58
935 52.32 97.24 21.31 37.86 11.40
936 52.03 49.67 129.69 245.92 39.21
937 52.12 32.67 97.64 237.17 30.45
938 52.11 40.87 129.94 245.26 34.30
939 52.13 68.51 126.80 232.94 35.70
940 52.20 82.36 95.12 221.61 27.72
941 52.18 59.10 139.65 246.80 41.78
942 52.09 63.24 132.78 245.15 39.07
943 52.13 65.86 132.73 234.92 37.94
944 52.12 71.43 113.90 216.18 35.57
945 52.31 87.36 88.87 205.60 24.93
946 52.53 94.05 52.25 111.68 19.88
947 52.26 55.29 134.85 246.02 39.55
948 52.36 76.99 121.67 238.80 35.30
949 52.35 23.35 65.03 208.55 23.39
950 52.47 38.74 104.14 238.86 32.06
951 52.52 90.58 77.53 173.68 24.36
952 52.58 9.48 25.50 138.58 14.18
953 52.52 26.17 64.06 218.45 23.51
954 52.52 36.37 94.85 233.80 33.43
955 52.61 53.53 163.51 247.02 37.71
956 52.62 61.08 142.94 243.83 39.65
957 52.66 42.98 117.77 240.44 34.46
958 52.65 47.64 122.34 240.41 36.66
959 52.64 13.09 30.74 149.38 16.47
960 52.68 51.44 157.05 246.19 40.35
961 52.81 28.66 81.12 219.48 26.34
962 52.79 79.64 142.11 237.61 32.70
963 52.88 57.17 147.52 243.87 40.83
964 52.95 30.93 92.22 219.82 29.41
965 53.00 70.21 175.10 227.12 34.67
966 52.97 16.30 43.02 153.08 19.74
967 53.05 73.00 168.10 225.51 34.46
968 53.14 20.45 61.60 173.36 22.70
969 53.16 33.39 90.29 227.14 29.02
970 53.05 63.33 178.88 240.67 37.29
971 53.15 84.64 124.27 204.07 28.09
972 53.15 6.71 23.96 110.10 13.70
973 53.15 45.26 123.53 235.82 35.02
974 53.18 65.68 167.51 241.87 37.30
975 53.21 67.92 170.42 243.96 38.52
976 53.28 40.59 106.40 230.57 34.07
977 53.37 75.41 148.70 233.80 32.80
978 53.32 24.47 96.91 208.94 24.87
979 53.32 49.89 175.62 238.34 38.64
980 53.33 59.20 213.19 244.67 37.58
981 53.50 11.48 40.99 138.95 15.42
982 53.50 35.47 120.49 232.90 33.88
983 53.50 55.01 211.17 243.00 39.34
984 53.60 78.10 227.72 228.06 34.02
985 53.62 38.01 145.36 235.71 35.60
986 53.63 81.46 189.56 206.30 28.21
987 53.49 87.82 133.33 191.52 24.02
988 53.61 27.36 99.29 199.87 26.73
989 53.59 52.66 221.68 240.00 38.78
990 53.64 91.67 112.60 147.24 22.69
991 53.82 97.78 30.86 30.86 10.34
992 53.70 47.48 153.61 234.06 35.97
993 53.66 95.30 59.36 47.05 16.95
994 53.75 14.80 65.04 137.13 17.13
995 53.79 42.93 165.51 230.31 37.78
996 53.79 61.44 217.56 236.30 38.13
997 53.91 8.88 57.25 115.54 14.96
998 53.89 17.44 91.51 161.26 19.75
999 53.92 57.35 243.52 229.98 37.32
1000 53.95 71.32 217.74 233.21 34.64
1001 54.09 29.40 171.20 207.16 27.65
1002 54.00 31.52 163.00 215.56 30.12
1003 54.08 63.95 238.90 236.96 37.78
1004 54.06 20.08 98.17 155.40 22.37
1005 54.30 68.90 238.59 213.38 34.88
1006 54.25 25.37 187.78 195.84 24.37
1007 54.28 45.27 231.18 214.84 32.75
1008 54.21 66.54 243.78 228.56 36.50
1009 54.36 73.51 239.20 211.20 33.50
1010 54.21 6.19 73.08 87.42 13.68
1011 54.25 22.97 145.00 178.21 23.02
1012 54.24 49.27 236.86 228.60 36.81
1013 54.23 83.97 205.86 189.45 27.07
1014 54.46 33.68 228.98 207.72 29.66
1015 54.32 40.27 179.72 224.33 33.07
1016 54.36 12.85 141.04 117.50 17.11
1017 54.47 51.49 248.83 209.93 35.47
1018 54.43 59.59 247.24 221.64 37.36
1019 54.52 76.34 246.76 213.68 31.94
1020 54.58 86.33 225.57 169.53 24.38
1021 54.69 92.83 163.34 99.87 19.91
1022 54.40 36.06 221.03 210.68 29.21
1023 54.44 89.25 200.94 110.80 23.80
1024 54.58 55.56 249.77 229.17 38.67
1025 54.71 53.67 249.25 221.83 41.46
1026 54.72 79.09 241.81 189.82 28.59
1027 54.75 27.14 226.86 177.41 26.50
1028 55.02 95.90 93.90 39.88 14.39
1029 54.83 38.03 234.85 210.52 31.50
1030 54.77 42.70 230.83 218.23 34.43
1031 54.94 9.41 143.80 90.29 16.65
1032 54.83 15.40 161.52 114.77 17.53
1033 54.87 62.13 247.68 216.42 35.26
1034 54.86 81.84 236.09 181.27 25.71
1035 54.85 47.44 245.33 208.56 34.50
1036 54.85 18.28 172.43 124.97 19.12
1037 54.98 21.43 210.06 148.59 22.92
1038 54.98 31.44 222.87 207.74 30.26
1039 55.05 65.29 246.33 214.75 35.56
1040 55.13 70.82 244.18 194.10 34.47
1041 55.10 57.36 250.78 217.59 38.65
1042 55.35 29.03 232.66 172.55 25.14
1043 55.32 24.49 191.98 152.27 22.92
1044 55.36 40.12 240.24 206.02 34.16
1045 55.27 50.05 250.00 207.26 36.76
1046 55.40 74.85 246.58 198.56 33.24
1047 55.43 35.62 238.48 192.21 29.87
1048 55.48 68.01 245.87 206.32 37.00
1049 56.08 13.07 149.92 92.58 16.94
1050 55.45 45.18 243.84 222.66 36.42
1051 55.50 59.48 248.12 207.58 37.14
1052 55.66 88.51 218.80 119.42 22.30
1053 55.65 84.10 217.40 138.09 22.51
1054 55.65 52.67 248.52 211.50 36.62
1055 55.77 33.34 235.25 188.85 27.15
1056 55.75 77.63 240.02 178.25 30.24
1057 55.92 72.73 245.27 197.89 34.80
1058 55.87 19.82 203.27 112.16 20.42
1059 55.82 42.27 244.04 200.24 33.67
1060 55.88 47.98 245.44 201.92 36.33
1061 55.85 55.17 243.54 199.36 35.30
1062 55.78 63.77 250.23 212.17 33.32
1063 56.00 26.42 212.74 139.21 21.87
1064 55.91 16.80 175.93 107.78 19.13
1065 55.96 22.77 205.84 137.86 22.20
1066 55.96 80.72 243.66 154.95 28.15
1067 56.04 92.02 196.75 91.36 21.14
1068 56.02 37.61 230.37 196.72 31.71
1069 56.03 61.50 245.57 211.55 32.70
1070 56.06 30.88 223.54 175.28 26.78
1071 56.10 7.36 119.52 62.19 13.68
1072 56.19 10.12 128.07 71.97 15.14
1073 56.16 57.37 241.47 209.51 40.47
1074 56.26 66.05 242.75 197.48 34.61
1075 56.30 50.80 248.65 184.96 34.30
1076 56.45 44.19 233.21 194.96 32.85
1077 56.46 70.53 212.41 171.58 32.64
1078 56.54 39.89 229.14 189.19 32.26
1079 56.54 75.49 229.00 163.55 30.53
1080 56.65 28.27 191.66 163.73 24.86
1081 56.76 35.27 207.86 149.42 28.62
1082 56.69 46.36 225.45 192.98 36.14
1083 56.65 85.82 232.85 117.85 23.28
1084 56.69 53.52 239.00 191.22 33.75
1085 56.78 60.26 242.41 193.19 38.12
1086 57.16 94.85 119.82 36.74 15.27
1087 56.74 24.59 146.51 129.58 24.49
1088 56.70 68.10 232.04 183.80 36.31
1089 56.78 78.69 230.94 158.48 26.24
1090 56.83 18.70 148.33 114.08 19.79
1091 56.89 32.73 193.04 160.26 27.57
1092 56.93 21.76 178.72 109.75 20.58
1093 56.84 63.57 235.05 175.81 36.34
1094 56.97 82.21 225.84 127.76 22.91
1095 57.08 42.11 218.25 184.02 34.58
1096 56.97 48.90 235.28 192.33 32.67
1097 56.89 89.28 195.73 93.71 21.87
1098 57.15 37.67 206.58 169.70 30.58
1099 57.19 55.58 223.61 182.53 39.86
1100 57.05 58.05 229.93 196.63 36.40
1101 57.11 73.13 216.52 158.82 31.75
1102 57.17 7.91 80.97 56.00 13.45
1103 57.12 15.32 114.47 100.01 18.06
1104 57.14 30.43 170.47 154.33 24.56
1105 57.42 51.30 229.48 185.13 34.93
1106 57.50 26.21 106.14 124.16 21.87
1107 57.51 10.42 61.21 58.79 15.58
1108 57.67 44.56 191.16 147.11 33.38
1109 57.59 65.36 220.74 170.72 32.97
1110 57.57 76.06 206.14 153.00 30.12
1111 57.67 70.54 196.63 129.06 29.78
1112 57.76 40.21 166.84 162.37 31.84
1113 57.74 68.02 223.09 166.09 32.06
1114 57.86 33.76 142.68 125.71 27.17
1115 57.74 47.13 175.28 161.77 31.60
1116 57.83 84.87 198.56 114.09 22.59
1117 57.85 87.91 190.36 99.25 20.81
1118 57.80 17.70 67.94 94.78 18.70
1119 57.79 23.61 85.91 103.45 20.75
1120 57.72 62.54 223.72 175.08 35.62
1121 57.79 79.55 220.43 125.04 24.88
1122 57.96 53.21 190.35 166.04 34.92
1123 57.85 60.00 230.43 184.82 34.08
1124 57.92 20.81 77.72 95.70 20.03
1125 57.93 28.61 92.31 127.35 25.17
1126 58.10 91.26 147.39 68.07 18.68
1127 57.98 12.66 47.95 69.23 16.79
1128 58.06 36.12 129.37 138.80 28.55
1129 58.07 57.54 207.73 169.48 35.48
1130 58.16 31.17 88.30 124.50 24.48
1131 58.20 49.37 166.02 164.76 34.38
1132 58.23 72.68 211.52 132.75 31.60
1133 58.30 55.43 189.02 165.74 33.41
1134 58.29 15.39 45.17 73.19 17.25
1135 58.29 38.44 116.96 145.24 29.38
1136 58.41 42.27 120.08 140.26 33.76
1137 58.49 82.44 189.94 112.59 22.81
1138 58.39 8.11 25.82 42.79 13.92
1139 58.71 77.42 190.28 126.20 27.01
1140 58.61 26.94 65.40 93.04 22.21
1141 58.68 64.18 203.66 175.05 33.36
1142 58.63 24.63 64.68 76.92 22.04
1143 58.68 61.71 219.95 177.58 32.19
1144 58.70 74.93 183.43 122.57 26.20
1145 58.75 10.69 24.25 43.52 14.60
1146 58.68 18.93 45.06 71.89 19.52
1147 58.77 66.61 174.25 156.97 33.08
1148 58.71 69.02 159.37 152.37 29.11
1149 58.77 51.45 121.57 132.26 32.49
1150 58.82 44.36 122.24 144.11 31.38
1151 58.74 46.67 113.25 120.54 29.61
1152 58.85 21.92 50.76 67.34 20.68
1153 58.90 34.95 100.20 106.98 25.66
1154 58.95 59.23 159.65 165.09 34.63
1155 59.10 80.12 165.94 133.34 25.49
1156 59.11 88.51 153.62 79.07 20.32
1157 58.98 29.47 74.64 90.68 25.09
1158 59.01 40.40 107.54 116.30 32.51
1159 59.26 70.79 160.64 155.97 30.45
1160 59.17 85.27 134.11 100.38 22.70
1161 59.18 13.46 30.82 48.00 14.76
1162 59.14 54.18 123.36 135.85 32.44
1163 59.27 48.60 122.67 117.59 31.26
1164 59.16 37.74 96.37 101.34 29.00
1165 59.19 16.42 47.45 52.94 17.00
1166 59.31 56.91 132.41 131.37 35.26
1167 59.65 91.07 103.11 49.59 19.32
1168 59.55 73.10 136.44 141.40 28.35
1169 59.55 8.18 19.92 25.49 14.91
1170 59.54 24.09 80.25 49.85 20.24
1171 59.52 27.03 69.61 59.68 25.23
1172 59.69 50.44 116.46 110.63 31.81
1173 59.76 33.60 164.35 61.53 25.90
1174 59.71 45.95 123.42 114.54 33.79
1175 59.74 61.37 144.74 122.67 30.93
1176 59.79 66.01 135.62 120.62 31.35
1177 59.75 21.34 71.68 37.90 21.61
1178 59.78 36.13 153.51 68.86 27.71
1179 59.72 63.52 124.62 126.35 34.00
1180 59.82 75.63 127.59 108.03 25.49
1181 59.84 52.79 114.59 104.91 33.77
1182 59.90 82.12 111.35 93.03 22.82
1183 59.85 39.16 139.28 74.31 31.59
1184 59.99 68.44 125.95 123.06 31.17
1185 60.10 29.56 189.46 41.10 27.26
1186 59.99 78.46 116.87 117.56 26.05
1187 60.19 58.37 130.60 118.53 33.88
1188 60.06 15.78 55.61 29.14 18.62
1189 60.19 41.42 183.49 61.66 32.30
1190 60.15 55.28 122.30 108.43 34.84
1191 60.45 25.44 167.80 29.06 24.38
1192 60.38 85.33 87.15 65.40 20.49
1193 60.68 11.16 79.33 14.95 16.38
1194 60.37 44.04 166.69 78.33 30.94
1195 60.44 18.90 121.96 27.28 20.74
1196 60.41 71.35 115.24 120.67 28.78
1197 60.50 23.05 133.23 32.35 20.79
1198 60.63 88.15 86.84 64.52 19.21
1199 60.60 27.70 189.31 39.31 23.96
1200 60.60 37.36 203.60 51.49 31.09
1201 60.61 64.76 128.93 108.71 31.14
1202 61.07 8.32 80.79 8.94 15.59
1203 60.57 51.18 135.88 73.08 32.22
1204 60.68 73.73 120.49 100.84 29.14
1205 60.77 46.70 205.27 69.23 32.86
1206 60.76 34.61 221.06 43.94 28.60
1207 60.69 62.43 129.81 100.58 33.94
1208 60.89 31.96 214.93 39.05 29.51
1209 60.86 53.43 154.44 73.71 32.32
1210 60.91 76.73 107.03 90.38 26.37
1211 60.98 79.90 90.84 74.03 21.69
1212 61.09 21.08 165.65 23.69 21.26
1213 60.89 60.19 131.82 93.72 32.75
1214 61.05 16.40 150.58 15.68 20.69
1215 61.11 67.19 123.37 100.58 30.51
1216 61.12 82.77 82.96 72.87 21.23
1217 61.14 92.17 67.63 38.46 16.44
1218 61.13 39.39 233.37 42.75 34.32
1219 61.14 55.87 188.77 73.58 32.57
1220 61.08 69.50 113.70 84.84 28.28
1221 61.28 42.52 233.48 49.93 32.61
1222 61.30 49.28 221.25 58.43 34.01
1223 61.47 14.03 142.97 9.98 19.70
1224 61.46 29.59 220.79 31.04 30.49
1225 61.52 58.23 179.21 60.27 33.46
1226 61.65 45.00 238.82 52.25 36.93
1227 61.64 62.61 177.84 67.99 32.89
1228 61.56 71.49 110.36 69.67 27.46
1229 61.61 85.57 76.29 54.43 20.84
1230 61.70 51.66 238.73 60.05 36.05
1231 61.64 24.97 194.20 19.17 28.96
