"prop.corr" "prop.mean" "prop.sd" "prop.lm.coef" "prop.lm.pvalue" "prop.cos"
"bk14.txt" 0.855480547933661 0.863618173239445 0.911087323355451 0.400841288212522 3.70781921047717e-56 0.939221805690065
"bk2.txt" 0.709460660448142 1.38530143646681 2.19084236215734 0.538749509584314 1.90830003981083e-42 0.893296942259998
"co2.txt" 0.755464194430418 0.581078069706281 1.38425743613668 0.293939595672771 4.60406606902236e-42 0.891583733352005
"cq3.txt" 0.809142156625855 1.11896510086753 1.97311231997265 0.588605495144373 1.31420508142672e-50 0.923799296887171
"em39.txt" 0.983700595596026 0.516947042325113 0.355668468939746 0.345628689258106 1.67605479928443e-103 0.990807737579136
"em8.txt" 0.763777203848254 0.577246905590948 1.74240305615269 0.326148945966532 5.87914622879917e-46 0.907749623134912
"gb8.txt" 0.672613970584659 0.187872475019842 0.411632354071227 0.182826659305855 9.91931331257554e-29 0.808674916553177
"iz10.txt" 0.859543078432744 2.04515635776707 12.9145990708337 0.460693543753785 2.01892210605683e-57 0.942258927372108
"iz9.txt" 0.69378010215191 1.27313989769921 2.54981926228059 0.648874034582237 1.11938607617511e-35 0.858188087675122
"kd16.txt" 0.934885845198616 0.217923797713768 0.264827850017537 0.151482169508688 5.3869375337825e-74 0.970341300514194
"kd29.txt" 0.963684489872219 0.702135573598823 4.04008520939277 0.290426647142952 3.44659311965479e-90 0.984428027024542
"kd32.txt" 0.780579936787259 0.813819546672135 1.35959295290206 0.296076722213669 2.71990393965667e-45 0.905178955454424
"kd8.txt" 0.884232085075955 0.525401004248431 0.782530795774925 0.360410981218228 3.25415105957736e-62 0.952426030609441
"lesl4.txt" 0.71316992771734 0.333627879410414 0.863965782126001 0.207331178042293 2.04785544728599e-38 0.873690336897215
"mn10.txt" 0.612888827249682 1.21938669329704 1.92873247740288 0.402668131676196 1.80907610289095e-33 0.844176784386414
"ms12.txt" 0.61973591760915 0.457778977831217 0.604446549840006 0.227193824128459 4.56376505782736e-31 0.827193353386106
"ms16.txt" 0.474299679851332 0.457198790671175 0.777499303133348 0.153992791020399 2.43411702981665e-27 0.796610756860088
"mu12.txt" 0.741322375613302 0.425227105248963 0.773342923253206 0.239603960966591 3.41896551444489e-39 0.877752264959818
"mu14.txt" 0.551636121914811 0.735459737924762 4.7917143079515 0.193454740244954 7.41673443400117e-22 0.739672108745699
"nb12.txt" 0.863542825926945 1.51201972431926 4.69051704879442 0.556265939207668 8.44473735447496e-59 0.945393539968842
"nb9.txt" 0.898834585900236 1.00374795292005 1.04224032548069 0.470296919817804 1.97939107802584e-63 0.954700179120005
"nk9.txt" 0.71128795602446 2.95790834753743 20.8049671573405 0.440526668768081 2.24024526421074e-42 0.892987134252768
"pe3.txt" 0.923005095727905 0.531304864354446 0.594315850960728 0.305345479873141 3.62989640275323e-71 0.966790677480974
"pf10.txt" 0.833401331105636 1.13327120693596 1.1757484144661 0.561910458414185 9.78222594588499e-55 0.935608929090602
"pf7.txt" 0.868839815731518 0.634063366013676 0.792660070894735 0.370432564627144 2.49616433248553e-59 0.946550121280471
"ra4.txt" 0.901826131971849 1.02168376076075 1.18368144604574 0.535383319958612 7.62724486418728e-66 0.958891616683247
"ra9.txt" 0.704721961557752 1.45748347613532 1.90404229063275 0.535044061411141 2.73764504704079e-38 0.873018042007699
"rge10.txt" 0.889867592159011 0.499597900190454 1.10444081784514 0.373553784201081 1.22889038868796e-63 0.955076141165305
"rge11.txt" 0.847419575119836 0.790058956542103 2.15778830146704 0.305317979195133 1.12857680960833e-54 0.935446121915074
"rge4.txt" 0.549602402791857 0.385744796235196 0.345112935763068 0.207196789750571 1.21343595256476e-21 0.737098316262569
"sl11.txt" 0.967888322551802 0.286284285853587 0.432212670396592 0.249480897180202 1.49834644303631e-93 0.986370913626363
"sl15.txt" 0.59633941036498 0.357686784290945 0.387808443332007 0.132897595928689 2.221130013247e-29 0.814037928083497
"sl34.txt" 0.85291043738036 0.387390328320493 0.572970245671422 0.293457306037141 1.33045563492614e-54 0.935258204363249
"tim20.txt" 0.859209957596366 1.85046745748294 5.28166572611467 0.646968447529511 1.60474427600805e-55 0.937631031995991
"tim3.txt" 0.563565757055633 0.659226924997821 1.04290683681238 0.236274108529986 1.4535401856768e-30 0.823382478491651
"tim4.txt" 0.879617253346596 0.644379188045425 0.568039252624587 0.361458880290655 5.98632002695942e-64 0.95563736717091
