"coef_y" "coef_x"
"ba3.txt" 0.0495023730876212 0.474388614058433
"bk1.txt" 0.0218443786168317 0.397178393608806
"bk15.txt" 0.0295007448741022 0.237589365218723
"ca1.txt" 0.0460036169456777 0.453799971673484
"ca14.txt" 0.0358374300715463 0.195092158775564
"em37.txt" 0.035653304061565 0.228889934071716
"kd17.txt" 0.0363895095473394 0.132100060233873
"kd26.txt" 0.0489223150794374 0.214068193668915
"kd31.txt" 0.0536794429463807 0.0743526210743318
"kd9.txt" 0.0243573263908052 0.325482759554908
"kf9.txt" 0.0310087322843354 0.347389532051191
"lesl15.txt" 0.0307283695649354 0.193978834836476
"lesl16.txt" 0.0430800114171955 0.45835332264227
"lesl20.txt" 0.0468384458936174 0.390941942343009
"lesl21.txt" 0.0366890328774773 0.332946704787182
"lesl26.txt" 0.0306129958752012 0.45717881622847
"mu15.txt" 0.0728072750796015 0.253655580218417
"mu20.txt" 0.0519380989746813 0.224218430761478
"mu7.txt" 0.0446543767362217 0.312878436279529
"nb1.txt" 0.0339041077669401 0.349456792068753
"nb11.txt" 0.0507399405927125 0.448474029222829
"nb5.txt" 0.0417555701380788 0.190270108242386
"nk11.txt" 0.0421462157085317 0.434018667405135
"nk14.txt" 0.0284548740111486 0.21832212728689
"nk5.txt" 0.0243599609120226 0.245821746549419
"pe2.txt" 0.0361993660029694 0.257091632124972
"ra6.txt" 0.04897136235214 0.274152235286423
"ra7.txt" 0.0471053637736741 0.228886642672344
"rf11.txt" 0.05277159025662 0.187552570990064
"rf6.txt" 0.0499291202183752 0.286530104976239
"rge7.txt" 0.0373659997135234 0.242126599104855
"rge9.txt" 0.0148125171746517 0.274139075740439
"sl30.txt" 0.0431001059528433 0.316312867855762
"tim11.txt" 0.0430198140234648 0.513514317042259
"tim12.txt" 0.0443305240186286 0.497369870040226
"tim15.txt" 0.0370494504508654 0.31416401480096
"tim18.txt" 0.0125291998975061 0.376201015766536
"tim2.txt" 0.0236101750610561 0.339165866136308
