#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
nb9 14A 4 even-skipped Kruppel giant
628 36.28 13.69 76.97 15.23 118.62
629 36.19 35.01 110.00 29.09 180.79
630 36.31 49.26 106.80 37.19 165.70
631 36.29 65.17 131.19 43.62 111.69
632 36.30 68.61 148.47 47.24 99.68
633 36.47 27.26 97.02 21.66 170.04
634 36.36 32.03 112.27 26.43 174.96
635 36.50 29.58 96.35 23.81 176.75
636 36.48 8.26 59.53 11.52 92.97
637 36.55 60.66 107.33 40.88 124.97
638 36.63 11.12 75.11 14.36 112.24
639 36.58 46.48 111.80 36.74 165.40
640 36.60 88.13 116.39 47.47 30.12
641 36.49 57.80 97.43 39.65 148.62
642 36.58 51.72 94.52 39.48 168.81
643 36.78 24.57 88.58 22.06 155.97
644 36.78 37.88 93.26 32.53 199.53
645 36.76 42.02 99.85 32.87 188.69
646 36.89 72.90 151.67 49.21 54.98
647 36.63 90.70 120.15 39.35 25.76
648 36.87 62.88 134.10 43.63 99.11
649 36.91 70.62 166.74 53.09 78.33
650 36.95 66.97 158.00 50.87 89.52
651 36.96 20.85 79.97 19.20 131.38
652 37.06 78.12 128.22 60.28 38.84
653 37.11 55.91 113.42 44.34 133.70
654 37.04 85.91 116.57 53.97 31.76
655 37.24 33.49 102.01 28.17 163.21
656 37.24 44.78 105.07 36.82 164.78
657 37.30 18.15 77.31 19.18 116.40
658 37.39 15.46 71.18 17.73 101.27
659 37.35 35.94 97.22 29.90 173.12
660 37.38 75.92 133.48 59.31 39.92
661 37.46 40.35 92.01 33.77 169.23
662 37.31 50.54 103.39 41.13 139.73
663 37.31 53.66 112.10 40.68 146.29
664 37.40 80.93 122.07 56.60 32.91
665 37.42 58.43 118.95 45.03 106.52
666 37.36 90.83 125.08 56.17 24.48
667 37.63 47.67 112.72 41.27 119.15
668 37.69 83.96 114.90 58.93 30.63
669 37.68 12.80 66.21 15.36 89.23
670 37.58 30.84 96.46 26.31 150.84
671 37.59 64.96 165.30 49.80 68.30
672 37.52 9.54 60.93 13.60 82.90
673 37.65 28.12 79.50 25.28 153.83
674 37.57 61.06 126.88 46.89 79.70
675 37.81 22.83 71.52 21.45 120.02
676 37.79 42.79 98.57 36.97 160.25
677 37.79 68.96 171.41 58.04 63.90
678 37.86 25.66 75.85 24.80 135.32
679 37.87 38.05 91.50 32.00 158.06
680 37.90 88.31 102.82 57.33 25.72
681 38.09 74.07 139.82 63.92 40.12
682 38.25 71.83 160.37 61.92 42.20
683 38.11 49.72 124.02 44.73 109.78
684 38.22 62.93 170.31 55.52 67.36
685 38.16 52.40 123.46 43.05 107.41
686 38.25 66.78 177.07 56.49 55.38
687 38.25 20.01 72.85 20.48 95.28
688 38.26 55.09 137.74 49.25 98.52
689 38.33 8.12 66.00 14.72 62.91
690 38.27 34.78 90.06 30.95 143.67
691 38.32 45.61 118.82 39.55 124.77
692 38.39 59.66 147.60 49.60 69.87
693 38.55 57.19 145.12 51.60 73.87
694 38.53 91.45 90.68 63.46 19.54
695 38.57 32.48 101.36 31.65 129.71
696 38.53 78.98 120.58 77.92 29.43
697 38.53 17.19 71.47 20.05 82.56
698 38.69 39.45 96.91 35.22 133.25
699 38.75 76.31 125.38 71.81 30.78
700 38.79 81.23 107.77 77.48 28.64
701 38.70 86.34 99.51 68.95 26.32
702 38.67 30.09 94.14 29.24 132.55
703 38.75 11.31 77.12 15.83 61.69
704 38.77 41.46 116.71 41.89 121.30
705 38.75 43.57 112.07 38.09 115.04
706 38.80 14.64 75.73 18.48 72.57
707 38.80 36.88 102.67 36.22 131.39
708 38.89 70.06 185.89 70.29 43.14
709 38.83 27.49 82.64 24.82 111.07
710 38.87 24.37 88.08 23.62 95.28
711 38.99 64.87 184.65 68.43 46.91
712 39.03 22.04 94.17 25.11 74.43
713 39.10 47.09 151.80 44.88 90.17
714 39.05 48.99 168.23 46.98 76.55
715 39.18 51.08 156.42 47.59 69.76
716 39.16 61.80 184.38 60.23 53.14
717 39.17 53.26 164.34 50.54 70.68
718 39.19 67.84 186.30 74.48 45.17
719 39.38 88.48 89.28 82.58 21.53
720 39.35 73.93 139.21 79.28 32.28
721 39.31 84.35 87.94 73.01 24.66
722 39.32 34.79 118.07 33.21 113.94
723 39.47 19.75 102.87 23.56 57.58
724 39.52 55.29 177.40 59.00 59.36
725 39.52 45.04 149.67 41.31 76.87
726 39.50 59.22 184.10 56.19 51.96
727 39.61 9.20 89.42 17.08 42.91
728 39.71 13.39 93.46 19.52 49.79
729 39.66 37.98 119.82 38.02 87.20
730 39.73 25.66 115.22 28.12 69.93
731 39.79 77.91 98.75 87.39 27.12
732 39.80 17.01 104.62 21.51 54.75
733 39.73 30.67 105.87 31.15 88.25
734 39.85 33.01 122.09 32.03 85.94
735 39.81 40.37 143.94 41.34 74.37
736 39.88 71.85 159.28 86.14 30.90
737 39.89 42.73 144.50 42.63 75.16
738 39.96 57.24 188.41 58.61 47.89
739 39.90 83.16 87.00 85.50 26.20
740 39.86 90.80 81.42 88.72 17.64
741 39.89 28.26 108.14 32.83 77.30
742 40.06 63.60 182.74 72.76 40.16
743 40.03 66.35 169.51 82.85 36.76
744 40.06 69.25 173.40 92.26 32.65
745 40.17 80.81 83.75 96.05 23.87
746 40.21 22.92 127.90 28.47 46.24
747 40.25 49.09 190.02 51.39 50.89
748 40.46 85.54 74.50 94.43 22.26
749 40.33 36.08 136.90 36.75 67.41
750 40.32 51.74 199.16 55.68 45.88
751 40.32 61.03 177.08 67.47 38.79
752 40.47 11.04 110.32 20.99 33.47
753 40.46 46.99 183.26 49.46 47.91
754 40.44 75.33 111.09 97.14 24.91
755 40.58 53.89 199.14 67.96 41.08
756 40.64 44.83 193.06 50.82 52.80
757 40.63 20.24 120.23 28.58 41.84
758 40.63 38.54 153.70 44.51 57.73
759 40.86 88.26 67.71 108.51 21.66
760 40.83 14.16 121.82 24.04 36.09
761 40.88 8.08 105.03 19.91 24.04
762 40.82 25.28 140.60 31.74 42.12
763 40.92 56.00 182.41 65.83 39.31
764 40.88 29.94 149.43 36.82 50.07
765 40.90 41.30 178.10 48.34 47.50
766 40.89 58.81 180.24 71.57 37.54
767 40.86 32.38 142.67 38.14 52.71
768 40.94 16.89 136.51 26.08 38.23
769 41.04 27.73 135.36 34.33 42.26
770 40.94 65.18 167.53 90.17 31.00
771 41.01 70.55 155.43 112.13 27.80
772 41.04 73.00 123.16 117.86 26.90
773 40.99 93.32 57.95 107.55 13.84
774 41.10 67.79 159.09 109.67 29.36
775 41.12 78.26 86.65 118.85 22.86
776 41.22 34.58 161.66 42.42 51.81
777 41.11 82.68 78.79 104.97 22.87
778 41.15 90.80 61.12 108.06 17.41
779 41.22 50.33 208.34 69.52 37.20
780 41.28 62.38 167.81 87.14 32.43
781 41.32 43.22 189.62 55.31 45.92
782 41.57 23.34 163.13 35.19 28.53
783 41.60 11.53 131.88 26.93 24.50
784 41.59 36.80 180.86 50.10 44.38
785 41.59 39.47 193.82 50.95 41.81
786 41.67 52.52 189.19 81.40 33.29
787 41.63 75.98 96.61 136.26 23.78
788 41.70 48.28 188.91 65.90 34.52
789 41.68 45.87 188.40 64.06 36.84
790 41.81 60.25 164.49 93.64 31.18
791 41.79 20.92 154.48 35.42 27.52
792 41.70 85.31 62.54 118.60 21.57
793 41.95 18.38 150.63 33.60 25.76
794 41.81 57.49 166.10 86.86 30.76
795 41.96 80.31 69.13 127.72 22.16
796 41.85 31.67 172.07 41.58 37.03
797 41.92 54.66 188.81 92.29 33.01
798 41.89 64.13 159.71 105.56 26.65
799 42.00 26.29 161.15 40.79 31.01
800 42.13 66.53 136.11 127.36 27.57
801 42.14 6.96 124.78 25.93 13.77
802 42.13 15.42 148.10 36.25 24.12
803 42.14 69.39 123.99 138.88 26.20
804 42.11 29.06 160.75 47.06 31.79
805 42.23 9.39 140.63 30.31 18.18
806 42.26 12.97 146.59 34.06 22.73
807 42.29 71.68 107.58 143.26 23.50
808 42.26 73.96 85.42 138.76 22.49
809 42.04 86.60 57.77 116.33 20.07
810 42.23 94.52 47.86 114.31 12.04
811 42.25 41.46 188.54 63.08 32.32
812 42.21 88.70 56.85 122.07 19.09
813 42.38 82.91 57.11 129.79 21.97
814 42.36 92.13 58.58 124.18 15.15
815 42.40 35.15 194.72 53.45 32.07
816 42.42 43.72 183.82 67.66 30.90
817 42.38 50.44 185.04 86.17 29.38
818 42.53 38.28 194.51 60.58 32.04
819 42.65 47.32 175.54 87.62 30.52
820 42.70 62.53 137.31 127.32 28.26
821 42.72 33.26 191.89 56.19 29.56
822 42.81 55.85 155.62 111.49 30.14
823 42.78 58.40 147.00 112.44 28.55
824 42.75 76.78 70.58 144.44 21.61
825 42.83 22.59 156.53 46.99 21.82
826 42.88 25.06 162.70 50.71 25.91
827 42.99 45.46 179.02 91.32 27.79
828 42.89 52.65 166.51 111.43 27.77
829 42.97 19.82 146.26 51.60 20.39
830 42.93 30.91 168.66 58.80 25.73
831 43.06 60.58 133.94 127.02 26.52
832 42.99 64.80 113.22 140.39 25.86
833 43.13 85.16 52.03 131.25 19.95
834 43.12 28.04 163.28 57.80 26.22
835 43.09 67.76 108.64 155.89 26.50
836 43.11 79.44 63.22 150.54 21.48
837 43.31 5.55 98.06 35.15 9.85
838 43.37 10.76 127.54 45.76 16.15
839 43.26 16.88 137.35 50.27 19.00
840 43.23 36.41 189.15 76.98 31.20
841 43.27 40.13 189.93 77.75 28.54
842 43.32 90.28 53.65 132.23 18.29
843 43.27 49.26 160.61 109.84 28.00
844 43.42 8.13 124.99 41.78 13.52
845 43.41 13.88 134.90 43.95 16.97
846 43.46 71.95 91.54 168.24 22.86
847 43.60 87.64 55.48 145.05 20.81
848 43.46 42.27 175.14 86.90 25.44
849 43.54 74.53 64.41 154.28 21.33
850 43.61 69.62 98.34 166.38 23.92
851 43.63 82.18 59.69 144.25 20.01
852 43.70 94.56 44.43 134.11 12.76
853 43.72 53.84 112.23 136.51 26.19
854 43.80 44.17 161.81 102.66 25.83
855 43.85 26.23 155.81 67.06 22.25
856 43.80 33.98 168.65 81.24 23.49
857 43.90 51.11 129.10 133.51 26.10
858 43.84 56.95 118.58 148.12 26.65
859 44.11 92.54 49.79 149.90 14.27
860 43.88 38.28 161.69 87.50 23.70
861 43.90 66.14 96.20 169.00 24.38
862 43.96 23.78 142.17 72.10 18.04
863 43.92 30.25 154.27 80.58 23.00
864 43.98 46.72 148.45 124.39 24.75
865 43.98 63.51 104.41 164.46 25.61
866 44.00 77.21 58.79 160.08 21.36
867 44.08 21.41 137.89 62.47 17.82
868 44.09 59.12 106.76 155.76 27.82
869 44.16 61.35 101.68 156.64 24.46
870 44.18 18.94 131.14 58.89 15.87
871 44.31 35.93 144.38 95.80 21.11
872 44.41 28.22 136.36 83.42 19.06
873 44.43 32.15 135.61 96.07 20.38
874 44.34 48.63 118.74 146.08 24.92
875 44.47 80.09 58.56 165.98 20.60
876 44.53 6.29 84.60 50.24 10.49
877 44.48 41.39 138.24 124.79 22.76
878 44.51 55.42 92.49 160.81 26.42
879 44.47 85.30 58.77 154.66 20.64
880 44.61 67.93 94.08 192.38 23.13
881 44.54 72.67 72.99 184.23 22.30
882 44.75 14.61 108.67 58.64 15.14
883 44.50 89.61 53.64 144.21 19.19
884 44.64 8.89 99.33 57.43 12.74
885 44.64 11.50 100.39 62.36 15.28
886 44.49 13.51 112.50 65.75 15.17
887 44.77 16.83 119.46 64.21 15.47
888 44.77 39.48 141.27 122.11 23.52
889 44.78 52.74 99.97 170.65 25.89
890 44.84 83.04 63.09 170.62 19.22
891 44.88 70.29 79.49 193.35 22.95
892 44.91 74.90 68.47 185.11 22.07
893 44.94 43.29 113.32 146.16 25.05
894 44.91 45.42 122.18 155.47 24.76
895 44.86 64.83 93.79 190.70 24.61
896 44.95 25.84 124.93 89.68 17.03
897 45.02 50.18 100.86 172.81 24.12
898 44.99 87.14 62.47 162.22 19.30
899 45.11 33.90 115.59 118.00 20.96
900 45.11 37.33 130.32 128.15 22.49
901 45.06 57.68 88.27 180.20 24.02
902 45.20 23.59 99.70 83.93 17.46
903 45.17 29.80 114.59 106.85 18.37
904 45.12 77.82 66.58 184.14 21.33
905 45.19 62.53 87.68 190.81 24.57
906 45.20 94.56 64.61 161.42 12.89
907 45.22 21.09 109.01 84.23 14.94
908 45.25 60.06 81.61 181.12 25.12
909 45.37 4.39 46.40 54.94 7.16
910 45.39 47.59 103.10 174.33 24.67
911 45.40 54.61 95.77 184.64 24.66
912 45.51 91.74 67.09 158.52 16.51
913 45.62 18.86 93.65 80.02 15.28
914 45.54 66.52 95.83 200.83 23.27
915 45.59 7.35 64.42 66.88 10.11
916 45.70 27.34 94.86 120.35 18.82
917 45.78 31.43 94.98 128.85 17.89
918 45.82 41.37 99.15 154.97 22.82
919 45.72 51.77 92.95 188.30 23.98
920 45.79 71.81 90.64 192.29 22.73
921 45.79 12.74 75.49 77.69 14.51
922 45.81 35.67 99.72 152.67 20.48
923 45.78 80.72 64.01 168.72 20.52
924 45.81 89.54 70.19 166.09 18.88
925 45.90 68.52 101.57 212.48 26.01
926 45.92 10.14 71.72 71.43 12.24
927 45.94 15.37 79.18 86.17 14.15
928 45.85 39.23 104.02 152.65 21.35
929 45.93 84.34 69.76 162.30 20.23
930 46.01 43.62 88.48 167.06 22.47
931 46.03 45.97 89.12 190.33 23.25
932 46.07 56.95 89.28 197.87 24.22
933 46.00 64.43 96.69 210.23 25.30
934 46.02 49.32 90.72 186.27 24.67
935 46.06 74.30 85.11 194.23 22.54
936 46.08 76.92 76.77 185.70 21.85
937 46.20 61.45 85.97 202.26 23.61
938 46.22 33.41 85.05 153.36 18.72
939 46.26 59.21 81.78 204.32 24.59
940 46.30 21.87 80.56 112.74 16.39
941 46.35 24.66 75.94 126.92 16.72
942 46.19 7.89 54.86 73.09 9.77
943 46.40 29.12 79.43 139.90 18.00
944 46.33 54.65 92.53 205.77 24.81
945 46.52 96.33 58.30 131.06 10.65
946 46.56 5.65 48.02 85.01 9.50
947 46.48 87.43 77.31 163.33 20.04
948 46.57 37.73 86.08 168.29 20.22
949 46.57 94.08 89.20 175.54 12.70
950 46.62 52.57 96.06 206.57 24.89
951 46.68 69.87 104.00 207.75 22.60
952 46.60 17.90 70.21 99.34 14.87
953 46.65 66.47 104.28 215.75 23.97
954 46.82 79.03 76.43 183.16 21.39
955 46.84 82.39 77.51 168.82 20.93
956 46.73 26.88 76.54 142.86 15.57
957 46.90 47.71 96.89 198.94 24.58
958 46.83 63.15 101.83 217.57 23.30
959 46.90 31.04 73.05 158.56 16.92
960 46.87 35.27 84.21 174.61 20.31
961 46.93 40.16 87.06 183.39 21.50
962 46.88 50.32 99.22 203.68 23.73
963 46.90 91.43 87.74 165.55 16.55
964 46.94 44.94 88.05 193.03 23.52
965 46.93 11.94 62.03 88.83 13.44
966 46.96 42.35 82.48 189.63 21.62
967 47.03 72.53 121.19 205.35 22.84
968 47.02 20.20 77.02 132.20 18.18
969 46.94 16.47 56.80 98.16 13.52
970 47.06 75.57 111.12 199.63 22.42
971 47.15 8.69 56.29 91.91 11.54
972 47.08 56.20 108.17 215.09 25.38
973 47.29 14.90 63.86 102.16 13.29
974 47.31 85.22 86.57 164.84 20.37
975 47.28 58.80 112.56 213.65 23.65
976 47.34 23.19 61.06 132.36 15.05
977 47.34 61.06 97.63 220.70 23.41
978 47.36 33.01 80.47 173.52 19.29
979 47.48 65.08 121.44 217.97 23.48
980 47.55 67.83 128.12 209.36 23.57
981 47.50 54.13 115.00 213.87 23.80
982 47.55 28.51 72.97 159.49 17.56
983 47.55 36.85 86.11 186.75 19.32
984 47.63 6.33 43.53 90.74 9.00
985 47.71 25.91 73.16 149.36 16.40
986 47.61 51.86 120.14 210.02 23.22
987 47.85 88.24 87.32 172.73 19.44
988 47.75 17.71 62.51 115.88 14.19
989 47.79 46.21 116.71 206.07 23.95
990 47.80 70.10 144.81 209.00 22.06
991 47.82 80.70 81.24 186.59 22.59
992 47.84 39.02 93.10 191.21 20.21
993 47.84 49.38 123.08 208.14 23.62
994 47.90 77.64 106.26 191.38 21.14
995 47.98 90.68 84.29 172.28 17.98
996 47.91 93.57 94.96 171.53 13.44
997 48.05 96.11 75.44 152.97 10.96
998 47.87 43.47 110.07 198.60 21.32
999 47.97 62.92 129.14 224.50 22.50
1000 47.99 13.18 58.04 120.12 16.83
1001 48.05 30.61 89.46 173.22 18.38
1002 48.02 20.53 68.49 134.86 14.64
1003 48.07 34.65 97.95 197.32 20.26
1004 48.09 41.16 113.77 204.19 21.34
1005 48.01 56.97 143.09 220.88 23.44
1006 48.08 74.79 125.52 201.79 20.95
1007 48.23 10.50 56.70 102.63 11.79
1008 48.18 72.20 124.84 205.67 21.36
1009 48.48 83.44 93.15 181.87 20.31
1010 48.41 8.12 52.47 101.19 10.39
1011 48.40 47.79 160.48 215.02 22.27
1012 48.37 59.17 150.68 223.39 23.87
1013 48.45 23.15 82.05 149.49 15.09
1014 48.54 55.23 163.06 222.85 23.19
1015 48.59 32.56 123.37 182.23 19.32
1016 48.61 61.19 141.39 222.56 24.83
1017 48.48 64.93 159.60 225.70 23.19
1018 48.56 86.13 90.18 176.57 21.87
1019 48.57 53.40 163.02 217.65 24.41
1020 48.65 15.53 64.25 114.40 13.82
1021 48.57 36.89 113.70 199.63 20.47
1022 48.55 51.18 170.87 224.30 23.98
1023 48.77 66.95 164.94 212.91 23.43
1024 48.70 28.05 95.06 172.78 16.65
1025 48.66 45.03 148.98 205.24 22.43
1026 48.88 5.84 53.78 106.52 9.11
1027 48.73 25.69 93.77 158.20 15.53
1028 48.80 18.29 75.64 129.04 13.83
1029 48.88 69.12 155.40 219.88 20.85
1030 48.99 38.82 137.10 204.36 20.83
1031 48.96 42.93 162.32 207.38 22.16
1032 49.02 78.50 98.61 199.22 21.34
1033 49.04 81.01 102.95 185.24 20.67
1034 49.09 94.67 73.35 167.07 12.31
1035 49.11 12.90 70.10 115.74 13.22
1036 49.16 75.86 110.55 201.59 21.56
1037 49.09 92.01 81.15 170.11 16.80
1038 49.09 30.11 115.70 177.23 16.19
1039 49.11 34.83 136.16 204.67 19.79
1040 49.11 57.59 173.09 227.24 24.11
1041 49.18 20.81 84.89 137.48 13.91
1042 49.23 49.63 197.70 212.39 22.22
1043 49.19 63.05 157.47 228.63 23.80
1044 49.26 73.46 129.72 211.61 22.16
1045 49.26 40.79 154.06 208.19 21.87
1046 49.25 3.70 50.98 91.96 5.96
1047 49.29 89.01 79.40 176.40 18.19
1048 49.36 71.29 137.78 214.57 22.49
1049 49.35 47.50 204.23 222.39 24.67
1050 49.46 52.13 201.34 220.66 24.33
1051 49.55 59.74 171.71 228.96 24.77
1052 49.60 8.29 68.09 107.01 11.11
1053 49.53 23.80 122.81 159.48 13.79
1054 49.67 11.03 72.26 109.32 12.72
1055 49.64 55.94 190.53 218.56 24.25
1056 49.65 65.04 159.75 223.84 25.43
1057 49.61 45.76 195.98 221.44 22.04
1058 49.70 36.79 146.04 193.42 20.35
1059 49.71 33.32 148.40 201.36 18.92
1060 49.77 26.42 119.89 176.14 15.67
1061 49.76 86.14 83.90 176.67 20.69
1062 49.78 17.18 97.38 130.22 13.94
1063 49.89 54.04 185.24 217.71 23.90
1064 49.88 83.31 79.87 179.72 21.10
1065 49.87 14.62 83.21 122.33 13.71
1066 49.90 31.27 150.66 185.19 17.76
1067 50.01 66.95 139.11 214.95 22.08
1068 50.12 28.75 141.28 176.30 16.50
1069 50.07 42.37 168.00 205.70 21.75
1070 50.07 61.49 150.92 227.70 22.85
1071 50.04 69.34 124.19 211.72 22.31
1072 50.12 5.46 76.29 109.23 8.13
1073 50.17 44.25 189.38 212.10 21.80
1074 50.10 38.88 168.95 198.65 20.48
1075 50.11 21.71 115.79 156.27 13.77
1076 50.18 77.60 79.78 199.51 22.13
1077 50.19 93.47 60.40 181.43 13.61
1078 50.26 80.33 70.39 187.10 21.54
1079 50.29 48.68 181.00 214.41 23.64
1080 50.29 50.90 187.36 223.48 24.46
1081 50.27 57.97 156.22 230.11 23.39
1082 50.37 19.36 100.72 138.49 14.57
1083 50.45 35.12 161.68 189.49 19.51
1084 50.31 74.69 93.64 206.01 20.58
1085 50.38 90.81 60.33 182.02 18.19
1086 50.36 63.40 152.23 225.44 22.67
1087 50.56 71.90 108.47 213.54 21.24
1088 50.53 9.66 88.14 111.47 11.08
1089 50.58 40.61 154.41 211.35 22.12
1090 50.61 24.02 149.04 166.73 15.57
1091 50.66 46.35 193.89 211.76 24.21
1092 50.76 88.14 56.96 179.06 20.08
1093 50.74 53.03 196.60 218.51 23.94
1094 50.77 55.87 169.42 224.58 24.58
1095 50.88 13.18 101.04 129.14 13.53
1096 50.81 32.97 132.09 194.22 18.16
1097 50.91 37.16 149.23 201.90 20.75
1098 50.90 59.83 137.30 225.86 24.32
1099 50.94 7.11 88.88 111.47 9.30
1100 50.85 26.50 128.22 173.10 15.06
1101 50.93 16.12 96.04 128.53 13.88
1102 50.99 68.17 104.97 217.15 22.59
1103 50.93 30.82 145.17 184.36 17.24
1104 50.93 85.28 57.73 169.85 22.00
1105 51.15 66.13 99.85 222.26 22.39
1106 51.10 82.35 58.92 183.71 21.20
1107 51.23 21.64 104.60 152.78 14.25
1108 51.29 49.79 171.98 220.93 23.95
1109 51.24 62.15 109.33 225.84 23.51
1110 51.21 76.87 64.70 199.75 21.53
1111 51.28 42.13 128.82 214.44 22.75
1112 51.33 64.34 99.55 225.37 22.22
1113 51.28 4.70 75.61 97.92 7.61
1114 51.43 28.88 120.92 174.26 16.92
1115 51.34 39.27 134.61 207.61 20.76
1116 51.40 44.13 156.55 214.57 22.62
1117 51.39 70.17 85.74 218.77 22.38
1118 51.38 74.04 65.42 208.59 21.05
1119 51.46 11.14 83.59 122.06 13.44
1120 51.42 47.77 159.34 216.24 22.12
1121 51.35 57.77 113.91 227.89 23.70
1122 51.35 94.25 45.87 184.15 13.23
1123 51.42 18.65 103.04 143.95 13.92
1124 51.46 51.69 160.64 227.46 23.04
1125 51.59 79.67 55.24 186.40 22.22
1126 51.55 54.44 151.59 231.18 24.29
1127 51.64 91.97 45.77 170.34 16.30
1128 51.65 24.72 117.52 171.22 15.37
1129 51.70 34.19 101.03 196.39 19.07
1130 51.80 8.98 79.39 122.39 11.16
1131 51.92 36.22 103.05 195.13 20.02
1132 51.87 45.81 134.69 216.04 23.20
1133 51.90 89.51 50.94 180.36 18.08
1134 51.92 60.53 91.56 227.62 22.73
1135 51.93 31.53 102.67 179.90 17.36
1136 52.13 72.01 65.91 207.82 22.45
1137 52.00 26.84 105.14 172.64 15.77
1138 52.11 6.52 65.41 115.16 8.97
1139 52.05 56.40 100.25 224.25 23.33
1140 52.03 86.23 51.27 177.16 20.76
1141 52.15 15.89 101.56 148.04 14.76
1142 52.11 67.51 71.13 218.61 23.63
1143 52.18 13.18 84.96 129.86 12.96
1144 52.23 52.90 117.80 225.86 23.80
1145 52.10 83.78 54.09 179.44 20.58
1146 52.27 38.21 87.34 200.19 20.50
1147 52.28 40.50 93.02 209.63 22.08
1148 52.28 20.73 89.15 159.51 13.50
1149 52.27 76.50 52.88 203.51 21.15
1150 52.36 3.94 48.44 103.44 6.12
1151 52.38 23.40 88.27 151.61 15.24
1152 52.36 58.63 86.02 227.68 24.12
1153 52.32 63.46 74.45 226.63 22.81
1154 52.35 82.23 44.59 171.46 20.15
1155 52.34 42.58 84.30 212.28 21.79
1156 52.39 48.47 103.69 218.83 24.17
1157 52.43 50.61 106.38 222.96 23.26
1158 52.48 69.81 62.89 217.42 22.42
1159 52.39 94.99 36.47 168.43 12.21
1160 52.66 65.51 67.01 220.22 22.07
1161 52.54 18.34 78.56 139.78 14.00
1162 52.66 74.02 68.59 212.27 21.43
1163 52.65 28.74 82.51 177.21 15.75
1164 52.69 33.06 73.03 187.56 18.30
1165 52.76 44.56 99.71 215.22 22.40
1166 52.78 61.52 73.70 225.93 22.71
1167 52.76 79.31 48.63 193.50 20.24
1168 52.73 54.76 88.75 221.42 25.04
1169 52.84 9.19 54.45 116.48 11.82
1170 52.88 46.83 87.68 221.24 22.08
1171 52.95 87.96 44.11 161.96 20.22
1172 53.02 30.81 65.47 179.69 17.41
1173 53.11 35.08 58.88 192.90 18.79
1174 53.10 91.36 41.80 174.92 16.52
1175 53.16 11.56 57.29 136.35 12.05
1176 53.07 26.06 65.63 173.09 16.05
1177 53.31 93.76 37.46 173.24 13.04
1178 53.14 57.01 67.68 213.00 23.09
1179 53.24 37.11 61.25 200.03 19.93
1180 53.23 6.22 46.90 107.58 8.35
1181 53.24 51.81 77.79 221.75 22.59
1182 53.22 68.02 59.29 214.19 22.98
1183 53.25 21.88 57.57 153.61 14.65
1184 53.28 84.75 44.48 169.89 21.32
1185 53.25 14.35 59.23 128.70 12.41
1186 53.30 39.12 66.96 206.76 19.94
1187 53.28 59.55 70.58 225.29 23.15
1188 53.41 81.55 47.97 176.22 20.86
1189 53.35 41.03 72.94 206.17 19.77
1190 53.41 42.91 78.48 213.38 21.79
1191 53.36 49.37 80.56 221.93 22.45
1192 53.41 17.01 59.79 138.44 13.77
1193 53.42 63.38 68.18 219.30 22.70
1194 53.48 70.58 60.92 204.47 22.27
1195 53.48 77.24 53.91 198.39 20.96
1196 53.58 95.93 30.51 158.09 10.79
1197 53.57 53.63 75.66 226.78 23.54
1198 53.71 24.16 54.55 161.56 14.89
1199 53.76 75.16 58.09 199.65 22.04
1200 53.84 72.75 68.75 211.66 21.36
1201 53.83 19.68 56.81 144.08 13.52
1202 53.71 28.26 61.21 175.27 15.69
1203 53.69 46.35 76.29 221.43 23.04
1204 53.80 66.27 69.95 217.35 22.91
1205 53.76 32.83 63.25 188.19 17.68
1206 53.93 8.21 44.50 119.42 11.28
1207 53.88 55.58 67.15 223.06 22.48
1208 53.95 89.18 53.39 163.57 19.57
1209 53.98 44.37 79.22 215.71 22.16
1210 53.97 61.33 67.29 220.32 22.69
1211 54.16 30.48 63.97 185.98 17.46
1212 54.27 79.06 54.30 186.29 19.66
1213 54.22 86.69 48.16 165.40 19.45
1214 54.25 48.20 72.09 217.77 22.55
1215 54.19 50.69 71.68 215.95 23.00
1216 54.21 59.10 79.24 223.40 23.00
1217 54.33 64.51 75.27 219.83 22.23
1218 54.32 12.70 52.34 122.02 12.47
1219 54.37 26.39 58.80 169.26 15.88
1220 54.37 34.74 66.84 181.46 18.72
1221 54.32 37.09 70.69 200.25 19.75
1222 54.31 68.54 79.61 212.17 22.41
1223 54.38 15.26 55.16 129.99 13.29
1224 54.33 39.32 75.54 194.91 20.36
1225 54.43 57.31 71.79 221.25 23.77
1226 54.45 22.03 55.73 157.73 14.14
1227 54.41 41.55 85.38 205.07 21.21
1228 54.46 53.06 84.07 219.00 22.43
1229 54.52 83.90 51.62 174.34 20.76
1230 54.63 93.10 48.71 172.31 14.03
1231 54.60 5.96 35.14 112.72 7.81
1232 54.54 17.73 53.59 141.24 13.19
1233 54.69 81.31 63.31 184.79 20.68
1234 54.79 90.63 55.77 165.49 17.26
1235 54.69 45.82 87.50 214.02 21.96
1236 54.77 70.72 85.27 208.03 21.06
1237 54.78 32.09 83.91 180.84 18.25
1238 54.84 62.70 93.54 222.57 23.46
1239 54.78 74.56 73.00 209.14 20.69
1240 54.72 10.20 43.92 108.74 10.92
1241 54.85 24.25 72.34 170.27 15.54
1242 54.84 28.66 71.17 167.40 15.20
1243 54.93 95.59 40.37 151.71 11.55
1244 54.85 55.45 85.12 220.94 24.84
1245 54.98 43.33 120.91 207.42 21.94
1246 55.14 77.02 73.30 192.78 19.94
1247 55.08 49.43 91.04 215.33 23.44
1248 55.03 60.56 96.05 215.35 21.25
1249 55.09 8.24 49.77 105.10 10.34
