#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge4 14A 4 even-skipped Kruppel giant
628 37.44 81.27 154.72 34.31 15.69
629 37.37 27.66 118.20 26.33 114.69
630 37.28 45.01 113.98 31.53 123.02
631 37.37 57.67 143.93 31.98 93.65
632 37.45 86.38 127.42 32.31 11.39
633 37.46 23.31 109.06 24.85 105.44
634 37.44 32.39 129.68 27.89 128.89
635 37.48 39.27 115.51 30.35 118.00
636 37.48 70.65 187.17 36.67 35.94
637 37.54 76.46 182.10 37.52 26.20
638 37.72 18.74 88.61 21.43 100.36
639 37.68 8.40 63.23 12.84 58.67
640 37.63 16.12 84.14 19.00 91.68
641 37.60 34.85 113.64 28.65 118.96
642 37.51 55.15 135.88 33.73 99.55
643 37.82 48.33 134.83 30.94 99.77
644 37.85 68.36 172.40 34.44 35.65
645 38.00 37.16 115.43 27.70 102.32
646 37.90 52.62 142.79 34.33 90.02
647 38.15 74.43 191.58 42.33 23.30
648 38.11 61.33 173.06 37.52 53.06
649 38.20 12.32 68.69 15.36 73.69
650 38.07 42.22 112.49 29.98 101.60
651 38.30 65.58 186.34 38.23 37.53
652 38.31 83.59 141.54 41.38 12.26
653 38.33 88.63 101.53 42.93 7.98
654 38.43 44.28 118.77 32.50 85.38
655 38.34 59.06 172.07 36.33 56.11
656 38.46 46.53 134.04 31.15 83.26
657 38.41 50.19 156.27 33.22 65.87
658 38.39 63.40 190.96 38.32 41.30
659 38.47 28.52 112.35 28.82 90.98
660 38.56 40.09 114.51 31.58 89.73
661 38.55 72.10 189.89 44.07 22.68
662 38.63 26.22 97.62 28.16 81.76
663 38.69 30.59 116.95 29.19 86.46
664 38.51 32.88 122.85 29.68 97.36
665 38.53 56.54 162.22 36.37 61.29
666 38.62 21.10 94.07 24.22 78.81
667 38.63 23.75 93.87 25.53 79.12
668 38.69 78.49 167.38 49.89 14.82
669 38.69 54.42 160.94 37.72 63.00
670 38.77 14.63 70.43 20.11 68.13
671 38.78 69.75 190.29 46.49 25.22
672 38.93 17.21 88.11 22.61 63.44
673 38.82 34.97 123.24 30.40 89.58
674 38.99 80.83 148.96 55.44 13.64
675 38.98 38.29 111.52 32.04 75.98
676 39.07 9.82 57.12 15.28 48.74
677 39.00 67.46 188.69 47.05 26.91
678 39.01 52.18 170.17 36.04 53.90
679 39.15 76.23 173.06 57.45 17.86
680 39.24 85.92 114.23 51.69 8.78
681 39.31 41.47 117.56 33.39 64.76
682 39.43 48.04 170.55 38.28 51.30
683 39.33 62.24 193.35 44.27 32.39
684 39.40 92.10 47.39 41.73 4.80
685 39.44 57.79 179.35 45.28 42.59
686 39.40 60.08 187.24 43.75 38.25
687 39.53 19.35 99.29 24.86 51.86
688 39.59 36.44 124.36 32.04 65.18
689 39.48 64.86 196.06 52.27 29.24
690 39.58 73.94 170.62 60.97 17.40
691 39.67 89.22 86.42 55.15 7.48
692 39.61 32.35 126.82 32.56 67.52
693 39.71 43.69 138.38 35.23 52.34
694 39.70 45.80 161.30 37.09 48.94
695 39.81 12.22 64.29 18.80 38.90
696 39.68 25.00 104.19 30.69 56.96
697 39.61 28.12 109.12 29.94 60.12
698 39.63 50.18 177.25 37.73 43.79
699 39.73 71.11 172.80 62.49 19.47
700 39.81 82.80 121.65 61.47 11.05
701 39.84 53.93 191.94 43.08 36.22
702 39.89 55.86 187.94 48.20 37.38
703 39.84 22.42 101.12 27.33 54.17
704 39.92 15.18 76.79 21.09 43.80
705 40.05 30.33 125.30 32.52 55.33
706 40.07 34.62 133.92 35.68 55.64
707 40.21 79.24 128.50 72.46 13.70
708 40.17 6.98 49.66 13.91 25.60
709 40.15 38.35 132.95 38.63 47.71
710 40.07 66.90 185.65 64.00 22.33
711 40.26 69.11 179.52 69.91 17.94
712 40.35 51.98 187.37 46.84 32.53
713 40.38 76.89 139.00 74.95 14.61
714 40.54 26.61 117.04 31.94 40.24
715 40.37 41.69 140.18 40.63 42.75
716 40.35 62.54 195.72 59.25 25.33
717 40.76 9.83 62.84 16.52 24.69
718 40.44 59.69 194.05 59.67 27.31
719 40.68 84.60 90.89 72.96 8.94
720 40.77 18.08 100.20 24.72 32.89
721 40.64 20.52 109.25 28.27 38.12
722 40.67 64.92 185.44 71.22 20.44
723 40.67 72.87 148.80 79.63 14.78
724 40.82 32.90 144.32 36.26 40.03
725 40.73 49.49 180.00 44.68 30.57
726 40.72 57.66 192.10 56.26 27.38
727 40.82 24.35 116.34 35.42 38.66
728 40.82 47.38 183.85 43.87 31.77
729 40.85 87.28 75.91 71.92 7.92
730 40.86 28.67 138.69 37.51 38.57
731 40.96 39.87 148.56 43.06 33.93
732 40.88 90.48 58.00 65.38 6.60
733 40.98 45.16 178.57 45.77 32.21
734 40.98 81.36 103.28 80.74 11.14
735 41.01 12.88 78.75 21.59 27.63
736 40.93 15.91 88.76 25.51 29.93
737 41.11 35.75 163.80 43.86 34.52
738 41.04 75.08 128.60 90.94 14.83
739 41.15 70.98 148.14 83.76 14.12
740 41.23 54.16 192.68 61.82 25.78
741 41.25 43.03 169.33 47.17 28.67
742 41.15 67.31 166.29 83.90 17.75
743 41.41 92.93 28.63 48.79 3.53
744 41.28 30.80 151.14 40.02 32.67
745 41.36 22.44 119.86 34.92 32.94
746 41.31 60.83 183.96 72.46 20.67
747 41.37 37.79 163.02 49.29 33.69
748 41.40 51.74 192.31 55.96 22.62
749 41.48 56.20 189.90 70.22 22.10
750 41.44 63.12 182.39 79.57 18.43
751 41.55 6.86 55.77 15.07 13.95
752 41.69 78.66 106.54 100.34 12.14
753 41.77 69.35 146.20 105.61 15.98
754 41.76 25.59 139.12 38.29 25.73
755 41.86 19.94 120.96 35.33 25.56
756 41.83 48.99 186.19 55.00 23.09
757 41.86 65.25 162.19 101.19 17.66
758 41.92 14.57 92.00 26.53 21.62
759 41.91 73.56 119.73 112.33 14.12
760 42.02 27.66 146.88 44.43 26.22
761 42.02 76.22 105.20 112.72 14.44
762 41.88 84.35 75.31 89.01 9.32
763 41.89 88.51 66.35 80.75 6.96
764 42.09 34.30 165.90 48.42 24.94
765 42.10 58.19 174.40 88.77 20.92
766 42.10 41.14 165.05 56.57 23.02
767 42.03 46.17 189.38 59.89 22.60
768 42.14 11.55 84.52 21.27 18.70
769 42.16 32.34 151.32 50.53 24.81
770 42.39 8.63 72.00 20.10 13.25
771 42.16 81.67 86.91 103.58 10.58
772 42.39 17.81 121.41 32.04 18.52
773 42.32 29.70 160.62 50.64 21.91
774 42.35 38.68 174.61 56.10 22.57
775 42.26 67.46 141.32 108.83 16.78
776 42.36 43.64 182.35 63.89 21.24
777 42.39 60.06 167.74 98.57 18.26
778 42.38 71.53 114.22 126.53 13.91
779 42.49 36.49 165.04 60.51 21.39
780 42.41 62.13 163.76 109.47 16.00
781 42.40 51.95 179.50 77.40 21.50
782 42.54 54.22 173.16 85.90 18.69
783 42.54 22.11 142.41 42.38 20.11
784 42.81 24.47 141.98 48.00 19.74
785 42.73 91.88 50.88 67.00 5.08
786 42.68 56.29 171.06 98.89 19.93
787 42.74 86.28 77.67 93.39 8.55
788 42.94 47.28 177.00 75.56 20.98
789 42.87 49.94 177.41 81.23 18.02
790 42.84 63.82 147.98 121.45 16.32
791 42.99 69.92 113.30 139.95 15.72
792 43.04 77.72 92.03 130.21 13.34
793 42.99 80.02 84.67 123.74 11.38
794 43.07 26.63 151.00 48.61 18.49
795 43.14 89.61 72.67 88.83 6.53
796 43.06 15.24 108.79 29.96 16.33
797 43.04 66.00 138.46 132.85 16.97
798 43.09 73.18 98.61 135.52 13.32
799 43.25 30.99 158.32 66.06 18.21
800 43.17 39.84 166.43 76.90 18.95
801 43.29 75.45 92.80 137.54 13.57
802 43.31 20.34 135.47 41.97 16.93
803 43.29 45.01 175.86 77.21 18.54
804 43.31 83.64 85.83 105.52 9.44
805 43.34 12.41 94.14 28.35 15.07
806 43.29 34.73 161.72 69.98 17.62
807 43.31 42.03 172.21 78.98 17.81
808 43.43 59.17 134.05 132.82 18.42
809 43.51 28.68 158.12 63.39 17.41
810 43.55 32.90 151.30 75.67 18.58
811 43.40 52.29 163.74 109.68 17.34
812 43.42 68.05 115.46 148.42 15.16
813 43.64 6.94 78.26 22.36 7.87
814 43.67 9.66 92.85 27.47 11.05
815 43.70 36.90 168.83 86.44 17.12
816 43.76 17.72 117.96 42.16 15.66
817 43.70 22.89 150.92 60.71 16.73
818 43.69 57.20 136.19 127.27 16.21
819 43.73 48.65 161.41 100.70 17.59
820 43.65 54.78 133.72 125.00 17.80
821 43.93 81.46 91.14 123.38 9.98
822 43.86 64.64 119.88 154.90 15.83
823 43.97 71.14 102.07 150.07 15.18
824 43.96 87.08 92.41 96.05 7.16
825 44.10 38.79 157.75 92.79 15.85
826 44.02 62.65 101.13 149.54 15.41
827 44.02 94.71 26.19 39.00 1.74
828 44.13 50.78 135.93 131.82 16.30
829 44.16 43.51 161.09 103.04 16.17
830 44.12 92.37 54.33 66.36 3.99
831 44.24 26.68 143.82 74.27 14.90
832 44.25 78.49 102.36 140.41 11.94
833 44.22 46.30 148.16 112.14 16.71
834 44.24 73.47 99.41 152.55 14.29
835 44.37 15.29 110.18 44.60 12.78
836 44.39 24.70 140.08 72.11 14.32
837 44.42 41.05 146.98 97.06 15.96
838 44.39 66.51 108.58 158.28 16.04
839 44.55 19.70 120.82 55.12 13.94
840 44.47 29.78 141.36 80.80 15.18
841 44.43 35.29 146.86 101.26 15.69
842 44.38 60.19 102.82 155.12 16.41
843 44.41 68.66 113.56 161.11 15.82
844 44.42 76.00 107.33 149.26 12.50
845 44.57 12.39 94.00 41.84 11.02
846 44.44 53.50 118.56 144.64 17.30
847 44.67 84.94 111.16 109.24 8.82
848 44.65 31.60 137.00 96.31 15.00
849 44.54 55.99 122.26 152.59 18.13
850 44.76 89.53 92.19 85.17 6.23
851 44.78 22.02 129.47 70.69 14.14
852 44.85 33.46 133.27 109.63 14.27
853 44.67 48.57 128.68 129.97 16.63
854 45.03 7.27 72.87 34.54 7.20
855 45.00 58.00 106.31 163.04 16.43
856 45.12 82.68 124.46 118.97 9.68
857 44.99 63.75 105.39 166.51 17.37
858 45.15 9.96 79.70 39.93 8.52
859 45.00 28.11 129.30 92.22 14.50
860 45.13 37.13 126.24 125.48 14.69
861 45.17 45.12 119.04 139.40 16.17
862 45.13 51.72 101.81 157.45 15.83
863 45.16 61.79 105.63 167.61 15.46
864 45.13 71.98 120.11 167.72 13.70
865 45.20 17.84 100.30 60.02 12.75
866 45.13 39.05 133.41 125.05 15.77
867 45.09 42.78 127.94 128.33 15.47
868 45.19 69.82 130.44 168.38 15.07
869 45.19 80.05 130.68 129.19 10.83
870 45.31 93.64 34.17 56.26 2.91
871 45.40 74.50 141.64 161.98 13.05
872 45.40 65.43 118.15 171.72 16.48
873 45.46 23.85 125.39 94.06 13.45
874 45.49 47.49 100.66 145.41 16.61
875 45.50 49.84 98.19 158.77 15.98
876 45.51 55.87 103.64 165.31 16.11
877 45.51 59.83 103.90 172.00 15.00
878 45.55 67.43 121.20 173.11 14.89
879 45.53 76.85 134.73 160.12 12.42
880 45.52 35.26 104.61 135.56 13.92
881 45.53 53.72 103.00 166.18 16.29
882 45.73 13.00 83.98 58.50 10.84
883 45.62 15.45 99.75 63.58 10.55
884 45.62 26.79 101.00 112.29 12.58
885 45.66 40.82 109.33 137.49 14.82
886 45.78 86.32 116.71 104.71 8.08
887 45.80 31.46 101.88 124.58 14.42
888 45.76 20.85 111.79 88.83 11.98
889 45.83 29.34 104.59 124.82 13.39
890 46.00 33.28 95.59 146.95 14.35
891 46.06 89.20 96.21 96.46 6.56
892 46.14 78.51 161.80 150.26 10.64
893 46.29 91.80 64.91 81.76 5.16
894 46.13 8.25 69.51 52.62 6.55
895 46.17 42.49 92.92 155.28 14.35
896 46.19 72.67 176.84 170.76 14.37
897 46.23 38.91 97.91 153.94 14.57
898 46.22 63.45 141.02 178.55 16.32
899 46.25 70.63 172.98 181.43 14.74
900 46.27 25.46 86.69 123.24 13.16
901 46.32 44.36 95.61 159.96 14.92
902 46.43 83.43 136.65 123.65 9.35
903 46.41 11.00 68.00 66.34 8.34
904 46.33 18.41 89.44 94.25 11.55
905 46.32 36.83 91.80 147.22 14.78
906 46.39 46.38 92.94 164.85 15.70
907 46.37 61.32 137.41 182.24 15.54
908 46.38 58.65 132.02 174.91 16.29
909 46.39 68.70 154.72 178.17 14.40
910 46.48 5.82 50.73 50.59 5.91
911 46.43 52.52 106.93 180.24 15.22
912 46.49 80.84 157.15 137.43 9.77
913 46.48 23.10 87.92 117.94 11.96
914 46.59 48.47 98.65 167.04 15.90
915 46.56 56.67 133.12 174.90 16.04
916 46.47 65.52 144.76 177.74 15.43
917 46.63 50.50 106.35 174.08 14.67
918 46.63 54.52 117.84 179.74 16.31
919 46.66 75.96 161.31 161.88 13.22
920 46.70 34.72 92.43 160.92 14.19
921 46.74 27.93 80.98 139.51 13.40
922 46.70 15.87 79.65 85.32 10.68
923 46.77 20.66 85.23 111.67 12.31
924 46.84 30.38 92.12 152.79 13.12
925 46.94 40.86 89.74 170.65 14.72
926 46.98 73.90 177.44 174.08 13.00
927 47.11 32.31 89.46 160.89 14.28
928 47.13 85.68 130.60 117.89 8.01
929 47.29 13.33 63.52 84.06 8.78
930 47.17 67.26 172.50 185.86 14.68
931 47.27 59.90 165.46 192.39 17.30
932 47.25 78.07 161.67 156.72 11.84
933 47.28 8.12 47.65 71.61 6.38
934 47.27 37.68 98.19 172.33 14.98
935 47.26 88.71 96.27 100.42 6.87
936 47.32 25.46 73.89 142.31 11.82
937 47.31 71.29 181.90 176.31 13.27
938 47.40 42.89 115.04 174.77 15.27
939 47.39 62.70 171.36 186.17 15.28
940 47.48 45.04 116.12 171.67 16.29
941 47.61 18.65 68.19 115.13 10.85
942 47.53 51.80 136.11 188.39 15.16
943 47.49 65.01 181.41 184.84 15.41
944 47.68 23.48 71.64 136.17 11.57
945 47.65 35.48 104.15 177.40 13.71
946 47.61 57.95 178.60 187.94 15.96
947 47.64 80.66 145.84 148.81 10.88
948 47.59 92.34 50.80 80.13 4.48
949 47.67 47.48 114.29 180.02 15.58
950 47.72 55.89 164.79 185.62 15.55
951 47.68 69.08 176.57 186.32 15.53
952 47.85 10.89 49.68 87.35 7.31
953 47.76 21.21 76.39 134.92 11.86
954 47.73 39.56 104.43 181.64 13.85
955 47.80 5.81 35.92 66.02 5.38
956 47.87 15.87 54.96 103.00 9.86
957 47.77 27.26 80.12 156.92 12.85
958 47.83 49.70 131.54 190.67 15.83
959 47.79 53.79 152.85 190.85 15.98
960 47.83 29.44 91.85 165.43 13.26
961 47.87 75.73 171.66 167.66 13.19
962 47.92 83.13 135.13 136.48 10.11
963 47.98 33.17 104.34 181.55 15.09
964 48.05 72.92 176.88 179.74 14.42
965 48.10 61.05 192.36 193.83 15.67
966 48.24 86.72 99.06 113.83 7.06
967 48.28 66.69 168.41 193.33 15.30
968 48.30 78.56 143.54 160.72 11.58
969 48.31 42.11 134.98 185.43 14.77
970 48.35 64.09 175.17 191.24 15.27
971 48.42 37.26 111.57 183.49 14.41
972 48.38 70.78 165.38 191.93 14.31
973 48.49 89.88 67.45 97.71 6.46
974 48.55 8.30 37.50 86.83 6.32
975 48.57 25.48 82.31 157.29 12.52
976 48.48 46.13 131.70 190.33 15.26
977 48.64 13.45 50.20 102.94 7.99
978 48.67 30.63 112.02 177.06 14.12
979 48.61 51.87 153.78 192.65 14.71
980 48.74 22.18 73.02 151.26 11.67
981 48.68 57.39 190.02 189.57 15.34
982 48.77 59.42 178.95 198.75 15.45
983 48.76 68.78 163.29 194.68 15.05
984 48.86 17.22 60.45 127.88 8.71
985 48.85 19.68 68.25 133.00 10.76
986 48.76 34.90 120.93 183.20 15.30
987 48.77 39.87 138.12 190.56 14.70
988 48.77 54.80 177.02 189.44 15.47
989 48.80 74.32 157.65 179.70 13.18
990 48.92 92.91 28.26 72.94 3.91
991 48.88 27.74 96.84 169.55 12.54
992 48.98 44.11 143.93 192.34 14.76
993 48.86 48.63 143.66 191.43 14.98
994 48.89 80.69 107.91 152.12 10.49
995 48.90 62.29 181.40 198.60 15.95
996 48.96 76.63 133.45 173.13 12.83
997 49.00 32.58 119.95 184.20 13.90
998 49.23 95.42 12.57 40.33 1.61
999 49.13 83.07 84.85 142.31 9.47
1000 49.22 10.56 45.64 103.43 6.98
1001 49.33 23.77 91.26 166.59 11.37
1002 49.24 85.61 75.13 125.12 8.84
1003 49.27 66.78 147.47 201.21 15.03
1004 49.32 72.46 146.95 184.84 13.00
1005 49.34 41.61 150.02 190.74 15.47
1006 49.45 6.12 36.81 89.28 6.09
1007 49.43 38.27 135.25 192.10 14.50
1008 49.40 64.62 138.30 196.43 15.68
1009 49.50 50.70 142.18 199.00 15.18
1010 49.48 53.26 163.85 200.22 16.65
1011 49.49 70.54 144.74 196.56 14.13
1012 49.64 29.38 105.26 174.37 12.74
1013 49.52 46.35 136.12 194.58 14.24
1014 49.61 78.48 96.69 161.86 11.47
1015 49.57 88.34 55.94 112.22 6.61
1016 49.68 15.35 62.25 132.35 9.12
1017 49.70 36.37 128.86 187.20 13.56
1018 49.62 56.09 174.17 194.33 15.71
1019 49.72 60.42 154.80 196.50 16.15
1020 49.88 12.69 66.69 119.89 8.48
1021 49.80 58.20 146.50 197.00 15.79
1022 49.84 21.23 90.30 151.52 11.91
1023 49.90 25.48 109.39 173.80 12.47
1024 49.81 34.04 131.26 182.35 13.11
1025 49.88 68.63 126.46 196.77 15.82
1026 49.86 74.74 111.49 179.53 13.18
1027 50.09 8.13 45.51 102.26 6.16
1028 49.98 31.32 118.35 187.39 13.57
1029 49.91 62.61 137.16 202.30 14.78
1030 49.99 18.62 77.04 141.66 10.55
1031 50.00 48.78 119.81 197.93 14.40
1032 50.07 91.05 39.43 93.71 6.22
1033 50.09 43.07 142.70 197.14 15.43
1034 50.18 27.48 112.27 177.64 12.69
1035 50.09 39.93 126.24 196.44 14.32
1036 50.17 80.74 72.36 150.66 10.02
1037 50.24 65.90 104.90 198.40 14.75
1038 50.41 52.06 132.26 193.98 15.74
1039 50.41 54.38 136.07 198.93 15.34
1040 50.41 76.59 83.20 176.76 11.96
1041 50.41 83.08 58.22 140.10 9.75
1042 50.43 85.63 49.68 124.03 8.02
1043 50.41 72.20 96.53 186.28 14.81
1044 50.50 23.15 105.71 170.84 11.65
1045 50.47 95.86 8.41 34.44 0.98
1046 50.54 46.86 108.08 199.45 15.21
1047 50.72 93.26 19.38 62.43 3.43
1048 50.60 44.89 106.75 195.25 15.35
1049 50.72 10.62 59.19 110.86 6.51
1050 50.74 16.56 81.73 138.66 9.17
1051 50.73 32.62 112.42 191.03 13.89
1052 50.70 56.47 118.24 194.83 15.91
1053 50.70 63.69 96.11 197.80 15.44
1054 50.79 38.43 97.30 192.61 14.18
1055 50.75 59.02 109.70 193.20 15.91
1056 50.73 70.05 92.13 193.02 14.73
1057 50.75 88.64 42.16 107.36 6.80
1058 50.81 29.34 101.45 186.64 13.00
1059 50.87 36.51 99.00 191.68 14.93
1060 50.87 49.98 100.08 194.02 16.33
1061 50.81 61.16 105.62 200.35 14.90
1062 50.89 20.18 89.85 154.32 9.90
1063 50.86 41.31 110.40 197.05 14.88
1064 50.86 67.63 91.20 195.20 14.27
1065 50.87 78.86 73.85 165.63 11.22
1066 50.95 34.61 99.98 196.51 13.63
1067 50.92 74.31 75.60 179.45 13.12
1068 51.07 13.90 75.13 125.88 8.22
1069 51.05 25.73 93.30 181.21 11.98
1070 51.38 30.93 96.07 192.64 14.57
1071 51.36 43.16 98.78 200.35 14.46
1072 51.35 47.92 83.58 198.91 14.70
1073 51.33 65.12 83.76 199.27 14.46
1074 51.42 53.42 95.43 194.36 15.57
1075 51.52 27.67 81.42 183.06 12.64
1076 51.47 81.84 61.56 144.85 10.00
1077 51.60 24.00 93.93 179.54 11.15
1078 51.53 76.81 66.87 167.74 11.43
1079 51.64 8.44 54.82 112.05 6.30
1080 51.61 39.70 90.93 202.14 14.67
1081 51.60 72.57 80.38 184.81 13.53
1082 51.60 84.50 52.27 129.25 8.75
1083 51.66 17.86 78.52 152.34 9.27
1084 51.69 21.86 76.12 174.19 10.67
1085 51.71 57.64 84.44 191.23 15.44
1086 51.67 62.14 85.86 195.65 15.30
1087 51.70 45.65 79.94 197.30 15.06
1088 51.72 51.18 91.24 195.20 14.56
1089 51.77 90.50 36.27 92.47 5.82
1090 51.75 70.65 85.67 186.86 14.55
1091 51.81 55.40 89.24 193.04 15.65
1092 51.79 87.28 48.13 110.55 7.16
1093 51.83 33.14 92.78 196.15 12.98
1094 51.85 59.76 86.73 197.05 14.93
1095 51.86 68.67 82.36 191.97 13.95
1096 51.89 66.65 74.45 189.08 14.62
1097 51.95 11.79 58.97 124.34 7.70
1098 51.96 37.33 80.00 195.21 15.16
1099 51.97 79.58 75.09 156.79 10.63
1100 52.05 15.10 69.87 135.67 8.56
1101 52.07 74.72 76.36 173.87 12.53
1102 52.17 35.18 80.80 198.09 14.22
1103 52.20 19.74 68.33 164.29 10.00
1104 52.19 41.46 86.04 199.35 14.57
1105 52.26 29.39 76.84 188.74 12.26
1106 52.25 63.79 78.53 196.11 15.33
1107 52.26 48.41 79.32 195.98 14.43
1108 52.38 26.04 70.22 179.52 12.02
1109 52.43 92.58 28.86 69.95 4.45
1110 52.45 6.38 44.62 109.72 5.61
1111 52.39 43.96 73.54 199.12 13.78
1112 52.55 31.21 70.93 191.57 12.77
1113 52.60 52.52 89.66 196.92 16.55
1114 52.56 82.82 67.07 128.30 9.39
1115 52.64 23.21 63.00 178.04 11.17
1116 52.67 38.95 74.16 194.49 13.80
1117 52.69 76.64 98.77 166.86 11.59
1118 52.73 61.01 92.00 188.46 15.12
1119 52.77 72.91 93.64 172.32 13.30
1120 52.83 46.14 80.00 197.96 15.83
1121 52.82 50.29 85.30 192.72 15.26
1122 52.87 56.75 93.96 189.62 15.28
1123 52.82 65.57 89.89 194.07 15.33
1124 52.89 16.92 49.25 147.13 9.85
1125 52.88 54.57 89.86 191.18 14.59
1126 52.87 67.95 110.93 182.87 14.04
1127 52.83 70.58 115.30 180.10 13.96
1128 52.84 88.26 61.45 103.50 6.38
1129 52.95 9.16 38.62 115.55 5.85
1130 52.97 27.91 72.63 191.40 12.51
1131 52.93 33.26 70.82 191.58 12.73
1132 52.96 58.86 98.10 189.22 15.37
1133 53.01 21.07 57.21 172.98 10.54
1134 53.06 85.87 73.67 122.77 7.72
1135 53.07 36.73 72.88 193.54 14.88
1136 53.10 12.03 41.92 122.16 7.47
1137 53.12 78.84 100.72 149.96 11.49
1138 53.14 42.35 82.62 196.43 15.31
1139 53.28 90.19 60.16 89.49 5.76
1140 53.20 62.73 96.26 193.31 13.82
1141 53.38 81.07 101.07 138.83 10.55
1142 53.29 14.47 45.96 132.75 8.54
1143 53.35 24.74 59.34 183.83 11.63
1144 53.33 94.34 25.40 42.20 2.17
1145 53.32 48.02 92.17 191.95 15.07
1146 53.50 18.74 52.09 156.07 10.16
1147 53.45 40.19 79.23 192.23 14.98
1148 53.48 4.88 24.04 84.04 4.44
1149 53.56 35.05 78.98 190.15 12.70
1150 53.53 74.48 104.35 161.12 12.22
1151 53.62 44.24 88.09 194.04 14.56
1152 53.60 31.42 68.25 192.30 12.45
1153 53.75 29.23 70.98 183.64 11.60
1154 53.72 53.08 124.35 189.44 14.40
1155 53.79 64.38 118.42 188.46 14.00
1156 53.74 69.05 132.31 179.90 13.55
1157 53.81 22.72 58.35 173.60 11.47
1158 53.82 26.56 63.74 179.51 11.47
1159 53.78 71.58 120.04 174.56 13.49
1160 53.81 83.64 96.83 127.62 9.15
1161 53.82 38.01 91.07 192.61 14.32
1162 53.85 50.94 113.58 186.38 15.29
1163 53.81 66.31 120.67 184.14 13.78
1164 53.92 55.40 114.63 187.73 14.95
1165 53.90 76.98 112.92 156.18 11.02
1166 54.12 92.18 63.77 69.97 4.57
1167 54.02 7.16 30.53 105.26 5.59
1168 53.95 59.50 123.09 186.02 15.30
1169 54.06 61.49 118.64 182.13 14.20
1170 54.07 46.13 100.94 185.08 15.40
1171 54.18 57.50 127.17 187.33 15.19
1172 54.16 10.48 33.34 115.54 6.33
1173 54.18 16.23 46.78 144.53 8.77
1174 54.21 20.59 58.67 166.21 10.06
1175 54.16 33.19 88.86 185.71 13.33
1176 54.19 41.56 95.47 186.24 13.93
1177 54.23 48.82 122.49 184.49 14.04
1178 54.24 87.07 95.69 96.71 7.21
1179 54.42 13.28 41.64 124.86 7.70
1180 54.61 73.00 142.20 162.70 13.17
1181 54.60 79.57 137.53 128.94 10.00
1182 54.60 24.08 70.55 172.02 10.37
1183 54.59 67.49 148.04 178.43 14.00
1184 54.62 30.64 90.58 177.07 12.42
1185 54.63 39.17 121.86 187.57 13.81
1186 54.76 36.97 124.04 185.34 13.55
1187 54.73 43.43 120.64 179.53 14.40
1188 54.68 63.17 152.88 181.93 13.71
1189 54.70 75.17 133.80 156.17 12.04
1190 54.76 53.44 158.14 172.98 14.40
1191 54.77 69.94 152.81 166.29 13.73
1192 54.75 82.18 129.92 119.26 9.36
1193 54.92 89.34 101.94 76.08 6.33
1194 54.84 27.87 79.84 169.90 11.35
1195 54.79 34.90 111.02 183.75 13.41
1196 54.87 18.65 51.62 143.56 9.51
1197 54.96 25.94 80.60 171.89 10.31
1198 55.01 65.37 150.72 175.62 13.86
1199 54.95 93.94 34.85 47.25 2.67
1200 55.00 47.38 142.18 178.49 15.10
1201 55.03 59.91 148.41 175.65 14.35
1202 55.12 85.08 114.36 101.13 7.40
1203 55.04 51.33 157.94 170.20 15.00
1204 55.11 55.77 149.44 178.60 15.02
1205 55.12 77.37 141.06 144.06 11.13
1206 55.11 22.01 64.09 162.96 10.28
1207 55.20 8.52 32.85 111.06 5.84
1208 55.19 45.21 127.91 177.07 13.93
1209 55.17 32.56 103.98 177.85 11.63
1210 55.23 41.26 116.92 182.68 13.08
1211 55.39 6.22 25.57 89.87 4.13
1212 55.44 49.29 163.13 160.96 13.80
1213 55.39 16.25 51.37 132.78 8.48
1214 55.43 57.69 148.62 176.06 13.78
1215 55.45 10.88 37.85 114.93 6.38
1216 55.51 29.43 92.74 168.56 10.87
1217 55.63 61.70 171.39 169.78 13.33
1218 55.59 71.56 159.71 153.24 12.92
1219 55.58 13.60 43.48 120.67 7.13
1220 55.65 39.38 134.58 176.72 12.97
1221 55.68 67.45 161.58 158.12 13.50
1222 55.86 92.22 70.23 53.82 4.36
1223 55.88 20.46 73.61 152.14 10.02
1224 55.81 24.38 91.68 161.96 11.56
1225 55.77 35.63 121.49 169.10 13.49
1226 55.86 63.60 161.46 163.56 13.77
1227 55.82 74.68 156.55 140.11 11.92
1228 55.84 43.18 134.92 175.42 13.67
1229 55.84 53.86 172.52 163.34 13.32
1230 55.86 79.78 140.62 121.09 9.64
1231 55.96 37.46 138.69 166.07 13.64
1232 55.97 69.33 157.26 156.28 12.77
1233 55.93 82.50 130.94 102.25 8.66
1234 56.06 31.40 120.57 162.77 12.89
1235 56.03 46.31 159.20 160.38 14.48
1236 56.11 33.64 131.89 162.19 12.94
1237 56.23 18.24 75.51 130.84 9.79
1238 56.17 26.37 105.96 159.50 11.67
1239 56.16 51.63 169.31 141.41 13.63
1240 56.23 86.33 128.21 82.93 7.00
1241 56.15 76.99 153.80 131.14 11.24
1242 56.23 89.39 116.46 71.64 5.53
1243 56.28 59.61 166.42 154.40 13.23
1244 56.29 65.44 159.57 157.87 12.83
1245 56.37 5.01 28.27 70.64 3.84
1246 56.43 22.31 85.76 144.47 10.24
1247 56.33 41.38 128.17 161.76 14.19
1248 56.42 28.27 107.05 161.37 10.77
1249 56.47 72.91 153.43 136.90 11.65
