#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
rge10 14A 4 even-skipped Kruppel giant
628 36.55 27.66 73.33 20.48 89.43
629 36.62 25.07 72.85 19.36 79.96
630 36.62 60.59 100.37 27.79 71.26
631 36.83 7.44 36.69 8.33 30.00
632 36.73 44.54 95.60 25.48 99.74
633 36.82 68.92 102.01 29.54 46.25
634 36.78 77.77 104.26 25.91 20.75
635 36.91 32.92 85.37 22.65 100.09
636 36.92 47.51 88.27 26.46 91.36
637 36.88 74.43 110.12 27.63 25.70
638 36.86 53.51 95.00 28.70 89.95
639 36.97 64.48 102.57 28.67 59.28
640 37.07 80.60 104.49 28.48 15.17
641 36.80 81.96 99.76 24.24 14.12
642 37.04 87.42 84.39 20.80 9.29
643 37.08 22.39 65.55 17.19 65.63
644 37.13 66.31 107.13 31.04 53.30
645 37.23 13.46 46.83 11.54 37.12
646 37.25 29.69 76.50 21.60 82.74
647 37.19 59.06 102.35 29.19 67.95
648 37.48 84.13 88.52 26.97 10.35
649 37.28 57.31 98.54 31.02 78.79
650 37.31 62.49 102.33 30.84 53.96
651 37.40 35.28 89.63 24.19 89.58
652 37.41 19.70 59.42 16.43 59.64
653 37.59 40.40 82.00 25.52 84.57
654 37.40 42.41 84.44 24.98 85.73
655 37.59 9.86 40.79 10.18 27.35
656 37.53 46.15 90.09 28.19 75.30
657 37.43 49.53 91.23 29.58 82.87
658 37.40 51.58 91.78 29.10 73.63
659 37.49 55.18 97.94 31.14 73.69
660 37.50 71.26 109.64 32.24 28.86
661 37.61 38.19 79.55 24.39 88.25
662 37.78 27.45 71.78 21.44 62.57
663 37.72 25.40 66.50 20.90 63.65
664 38.03 17.79 58.75 15.37 46.72
665 37.98 75.63 115.94 33.04 17.83
666 38.12 31.56 77.62 22.54 67.43
667 37.99 44.40 91.16 27.19 69.00
668 38.06 78.87 114.39 31.59 14.66
669 38.06 60.67 117.37 33.58 46.84
670 38.01 68.40 118.29 35.87 36.63
671 38.19 23.65 65.24 19.68 44.19
672 38.05 33.62 79.18 24.39 72.40
673 38.07 53.03 109.77 32.19 58.30
674 38.16 65.62 111.29 34.02 41.07
675 38.29 90.08 68.58 24.60 6.36
676 38.41 21.39 62.96 18.33 41.51
677 38.32 36.57 81.80 24.62 63.56
678 38.43 58.91 119.12 34.16 44.16
679 38.41 72.72 120.15 37.04 21.16
680 38.44 82.03 99.45 33.03 10.73
681 38.43 48.64 98.00 29.78 56.98
682 38.35 56.82 121.36 34.08 52.17
683 38.42 87.16 85.98 27.76 8.34
684 38.51 15.01 54.02 15.47 26.60
685 38.40 29.48 76.11 22.13 54.04
686 38.39 50.79 104.90 32.64 52.19
687 38.35 62.93 111.45 35.63 39.28
688 38.58 12.05 49.72 13.20 22.62
689 38.70 7.92 40.29 10.53 15.32
690 38.55 42.40 91.07 28.37 57.07
691 38.65 38.89 84.33 27.64 56.57
692 38.60 46.79 94.14 31.54 53.00
693 38.83 69.69 123.93 41.52 23.79
694 38.67 54.63 115.42 34.42 46.55
695 38.94 25.68 68.99 21.54 36.17
696 38.64 80.67 104.73 35.55 11.09
697 39.09 19.32 60.33 18.54 27.59
698 39.07 34.79 82.75 25.54 50.54
699 39.10 84.57 90.04 34.18 9.22
700 39.17 27.89 75.14 24.58 36.65
701 39.14 76.80 102.94 41.45 13.78
702 39.19 40.68 88.32 29.47 47.12
703 39.15 44.73 101.11 31.76 46.13
704 39.18 67.45 132.82 45.00 22.72
705 39.32 32.52 84.45 26.09 45.43
706 39.26 52.27 120.91 38.64 39.19
707 39.24 61.17 134.01 42.01 35.46
708 39.33 63.58 139.09 41.73 28.36
709 39.56 17.04 58.94 17.92 22.45
710 39.42 30.37 77.51 24.67 41.80
711 39.41 36.89 84.73 27.55 43.45
712 39.35 65.46 140.66 46.00 28.26
713 39.66 10.47 51.70 13.48 12.65
714 39.40 58.16 134.10 42.14 34.39
715 39.44 74.50 116.46 43.04 14.29
716 39.54 79.66 105.07 42.61 11.28
717 39.59 91.35 59.73 32.98 5.29
718 39.64 23.79 69.64 22.53 28.35
719 39.51 49.79 119.55 34.66 36.62
720 39.64 56.07 135.21 40.09 31.75
721 39.62 72.81 126.39 47.91 15.23
722 39.75 21.49 63.21 20.42 25.12
723 39.67 46.77 103.62 32.60 32.68
724 39.81 71.14 131.11 47.30 17.36
725 39.77 86.89 74.57 34.57 6.84
726 39.87 13.95 55.32 17.42 13.70
727 39.80 42.61 109.31 32.38 30.81
728 39.84 54.18 131.30 41.89 36.30
729 39.90 38.81 93.89 30.83 34.50
730 40.17 26.30 79.87 25.14 25.63
731 40.03 60.05 137.50 50.03 27.25
732 40.28 69.16 129.25 55.40 15.90
733 40.34 28.86 74.88 27.19 25.16
734 40.44 81.49 84.10 48.79 9.12
735 40.57 8.58 55.03 15.49 9.02
736 40.25 35.55 97.49 28.81 30.19
737 40.36 44.71 117.00 34.16 25.48
738 40.44 33.39 97.35 28.55 28.45
739 40.35 48.20 123.85 39.64 28.38
740 40.40 52.00 129.26 41.60 26.68
741 40.44 62.03 139.35 53.02 23.00
742 40.37 66.82 131.90 56.02 18.16
743 40.45 58.13 146.47 50.05 23.81
744 40.42 64.36 144.01 52.35 19.97
745 40.54 75.14 112.81 54.24 12.29
746 40.58 84.50 76.44 45.02 8.44
747 40.60 19.14 72.27 24.60 15.61
748 40.56 31.21 81.75 28.05 26.59
749 40.67 40.34 114.96 35.86 23.17
750 40.63 77.91 93.22 48.58 10.11
751 40.74 16.37 68.51 21.36 11.75
752 40.73 50.22 125.41 43.53 23.16
753 40.92 56.17 145.96 51.72 20.85
754 40.86 90.49 60.88 43.79 6.25
755 40.89 11.63 57.61 15.82 8.69
756 40.80 22.12 77.11 28.14 18.31
757 40.93 24.68 78.29 29.02 17.70
758 40.98 37.53 107.73 35.40 21.87
759 40.87 53.99 142.06 49.53 24.73
760 41.04 42.81 124.39 39.25 24.36
761 41.11 46.69 123.65 43.42 22.37
762 41.06 71.64 111.56 65.52 14.21
763 41.16 60.35 143.05 60.16 19.25
764 41.21 87.12 68.64 52.41 7.08
765 41.23 13.06 59.71 19.77 9.20
766 41.07 15.20 65.54 18.92 10.62
767 41.33 27.34 84.94 31.62 18.11
768 41.43 35.13 112.65 36.15 18.78
769 41.39 67.98 125.68 70.25 13.23
770 41.56 48.66 141.05 53.02 19.41
771 41.47 65.79 133.55 74.83 15.32
772 41.48 70.09 116.30 75.05 14.89
773 41.64 29.76 99.89 35.78 17.87
774 41.61 32.55 100.49 37.16 18.67
775 41.59 44.89 141.05 46.63 21.00
776 41.54 58.42 139.81 64.36 18.68
777 41.60 63.46 145.11 75.15 17.35
778 41.77 20.29 89.83 32.67 11.90
779 41.82 78.77 79.09 64.30 10.25
780 41.82 52.75 146.51 59.06 19.45
781 41.84 81.80 70.42 64.99 9.76
782 41.73 41.06 124.41 43.31 18.89
783 41.75 75.65 97.39 74.65 11.69
784 41.88 50.81 137.31 57.57 19.10
785 41.92 9.32 56.15 20.88 6.43
786 41.98 14.80 73.38 25.91 8.36
787 41.93 17.72 75.91 29.84 10.98
788 41.86 23.14 93.46 35.40 13.18
789 41.86 54.93 142.26 60.43 19.33
790 41.97 38.83 115.95 45.02 17.95
791 42.18 84.85 55.87 59.74 7.95
792 42.14 25.78 107.06 37.69 13.23
793 42.15 91.15 47.05 51.03 5.44
794 42.31 56.90 126.87 69.52 17.22
795 42.40 72.99 96.59 93.03 12.90
796 42.35 93.93 25.97 36.81 3.84
797 42.43 36.58 120.78 48.22 13.70
798 42.37 43.20 131.62 50.80 16.72
799 42.59 12.41 60.29 29.17 6.30
800 42.62 88.16 52.02 60.10 7.14
801 42.56 59.23 121.91 80.57 16.41
802 42.50 69.17 104.08 91.89 13.84
803 42.60 45.67 138.93 55.93 16.32
804 42.69 29.02 106.62 43.42 12.15
805 42.65 34.16 106.04 49.60 14.17
806 42.55 48.27 139.25 59.69 15.10
807 42.62 66.90 110.39 94.01 14.10
808 42.73 31.57 107.86 46.51 13.41
809 42.72 64.70 126.35 96.71 14.88
810 42.76 61.11 125.22 84.00 15.28
811 42.87 21.49 93.93 40.93 10.59
812 42.91 41.18 128.42 55.49 15.34
813 42.84 54.31 132.16 75.41 16.00
814 42.84 6.99 48.54 25.85 4.98
815 42.95 76.30 82.99 92.03 11.43
816 43.03 23.91 92.89 45.41 10.83
817 43.01 50.38 129.98 71.48 15.29
818 43.16 18.86 85.66 41.72 8.56
819 43.05 62.94 120.12 92.67 14.67
820 43.21 79.20 66.19 81.02 9.92
821 43.16 16.29 69.74 41.52 7.33
822 43.12 26.99 111.83 50.77 11.72
823 43.17 38.94 120.38 57.45 12.93
824 43.21 5.61 47.00 24.00 4.63
825 43.25 82.72 56.30 72.36 8.19
826 43.39 52.65 117.51 81.51 14.39
827 43.32 9.93 52.45 30.38 5.60
828 43.38 91.50 42.77 58.18 5.03
829 43.43 56.10 118.62 90.95 14.42
830 43.41 46.91 131.29 66.67 13.81
831 43.57 43.67 128.23 66.21 14.74
832 43.54 57.96 110.51 90.75 14.61
833 43.73 86.38 51.92 71.18 7.78
834 43.70 36.82 113.37 62.61 12.26
835 43.69 70.22 87.87 109.97 12.92
836 43.81 94.71 22.37 40.89 2.93
837 43.87 32.46 96.55 62.11 11.06
838 43.82 34.65 103.19 63.83 11.25
839 43.74 60.09 108.81 100.26 15.33
840 43.72 66.18 101.96 117.69 13.77
841 43.91 74.58 75.43 105.04 11.68
842 43.91 13.90 58.76 45.35 6.75
843 43.91 30.04 99.17 63.85 10.32
844 43.88 72.40 87.88 111.47 12.20
845 43.99 25.61 98.71 60.90 9.75
846 43.99 48.98 120.66 85.18 13.74
847 44.03 21.72 83.59 56.82 8.18
848 44.23 68.14 84.00 118.79 12.46
849 44.05 41.21 116.55 73.02 12.45
850 44.25 27.97 90.66 67.47 9.94
851 44.12 51.10 112.72 94.50 13.82
852 44.16 62.40 100.33 112.76 13.11
853 44.24 19.59 74.45 62.12 8.18
854 44.26 54.94 103.34 100.74 13.41
855 44.30 7.81 39.72 34.95 4.25
856 44.14 64.48 95.25 113.75 13.53
857 44.45 89.20 47.46 69.54 6.11
858 44.34 80.07 58.26 87.02 10.01
859 44.44 23.77 87.69 66.91 9.25
860 44.58 16.81 60.07 58.13 7.13
861 44.45 38.76 97.31 77.51 12.30
862 44.50 45.01 111.22 86.97 13.32
863 44.45 47.00 116.02 91.21 12.95
864 44.47 83.46 52.12 82.25 9.10
865 44.66 76.65 65.20 106.53 10.92
866 44.64 10.94 39.62 42.20 4.98
867 44.59 92.38 38.98 61.26 4.96
868 44.63 57.39 96.20 109.30 13.85
869 44.74 53.06 94.79 112.76 13.49
870 44.77 59.48 94.30 119.21 12.91
871 44.95 43.01 99.84 94.26 13.30
872 44.92 36.14 90.85 79.71 10.63
873 44.97 31.42 80.68 82.03 10.37
874 44.96 66.34 81.04 121.24 11.94
875 45.11 69.96 76.48 130.39 12.63
876 45.01 72.27 75.26 119.08 12.03
877 45.23 33.84 83.59 82.48 10.60
878 45.14 63.95 76.86 126.48 12.33
879 45.13 50.27 91.37 117.52 12.77
880 45.22 86.17 52.56 81.60 7.75
881 45.27 13.86 39.72 59.36 6.31
882 45.25 40.82 96.36 101.51 11.86
883 45.26 61.52 84.32 134.18 14.05
884 45.40 6.48 29.16 42.35 4.17
885 45.40 21.74 61.46 81.43 8.31
886 45.31 26.01 67.15 84.71 9.20
887 45.37 19.53 52.93 78.24 7.16
888 45.36 48.07 90.78 116.33 12.52
889 45.38 28.34 67.01 89.59 8.91
890 45.34 56.29 89.45 132.41 12.67
891 45.44 81.51 56.26 95.72 9.34
892 45.48 78.44 60.67 101.87 9.57
893 45.65 23.89 60.98 90.15 8.53
894 45.61 68.25 78.95 135.72 13.70
895 45.64 74.39 66.53 118.45 11.69
896 45.70 38.30 77.11 101.09 11.49
897 45.64 45.17 84.22 111.43 12.00
898 45.67 54.00 77.61 128.11 12.87
899 45.72 93.62 30.27 55.74 4.24
900 45.85 9.42 31.33 54.90 4.88
901 45.84 89.78 44.68 75.73 6.72
902 45.87 17.35 46.25 80.95 7.62
903 45.89 51.79 83.26 134.60 11.97
904 45.83 60.00 85.83 136.33 13.26
905 45.96 30.25 70.88 103.94 9.54
906 46.03 66.17 72.26 140.80 13.39
907 46.16 57.67 76.73 130.78 13.33
908 46.34 83.98 57.36 85.83 8.46
909 46.17 36.25 70.79 103.65 10.89
910 46.27 42.93 74.81 121.27 12.65
911 46.25 47.15 78.36 131.42 12.46
912 46.30 70.27 80.12 137.12 12.03
913 46.45 12.09 33.23 66.35 5.31
914 46.44 15.15 36.18 76.35 6.16
915 46.36 32.39 68.64 109.38 9.99
916 46.36 49.42 79.86 143.14 13.32
917 46.33 62.62 81.15 141.52 12.63
918 46.22 64.43 77.22 146.75 13.36
919 46.31 40.41 77.45 121.33 11.05
920 46.31 55.51 83.23 149.34 13.77
921 46.47 75.72 73.49 121.48 10.60
922 46.34 87.53 57.27 81.07 7.63
923 46.38 72.48 75.82 134.97 11.59
924 46.52 27.62 58.91 107.58 8.87
925 46.51 25.42 54.51 104.24 8.43
926 46.56 19.95 46.99 99.54 7.78
927 46.62 22.54 51.97 111.00 7.54
928 46.67 34.38 65.27 113.53 10.58
929 46.69 81.03 62.22 101.66 9.49
930 46.67 78.30 64.00 105.04 10.17
931 46.78 6.44 23.86 56.08 3.83
932 46.71 45.29 78.31 138.80 12.11
933 46.70 59.38 77.88 144.86 13.10
934 46.75 68.35 74.64 144.13 11.98
935 46.82 53.42 80.03 148.51 12.56
936 46.76 86.40 55.62 82.62 7.07
937 46.94 61.17 79.60 148.21 13.24
938 47.07 39.01 67.12 132.65 10.77
939 46.95 51.20 74.22 153.08 12.67
940 47.12 29.83 58.37 116.33 9.08
941 47.10 92.96 44.38 65.18 4.79
942 47.13 17.60 43.29 95.07 7.08
943 47.13 41.82 71.98 138.86 11.84
944 47.13 66.24 78.41 145.66 12.48
945 47.24 90.62 55.03 81.79 6.27
946 47.27 36.73 59.26 127.59 10.79
947 47.23 56.64 76.29 150.04 12.63
948 47.34 88.86 57.60 79.44 6.20
949 47.30 47.51 78.76 149.14 12.62
950 47.34 64.41 80.35 148.11 12.72
951 47.54 9.89 31.80 68.86 5.02
952 47.50 73.24 84.65 131.81 11.26
953 47.48 24.30 56.85 122.82 8.15
954 47.46 43.96 72.94 142.72 11.87
955 47.59 13.58 33.03 79.53 6.12
956 47.57 21.48 51.14 119.30 7.98
957 47.56 32.22 59.28 129.16 10.05
958 47.54 70.52 86.95 143.84 12.49
959 47.63 54.94 86.02 157.78 13.20
960 47.62 27.03 52.64 123.06 8.14
961 47.68 49.57 75.75 154.14 12.53
962 47.81 85.84 73.87 86.64 7.56
963 47.67 58.54 85.64 157.41 13.36
964 47.65 62.70 85.31 156.77 13.54
965 47.90 95.19 33.70 50.24 3.16
966 47.80 75.80 83.27 123.28 10.92
967 47.74 82.49 71.04 94.24 8.92
968 47.88 19.40 49.33 109.47 7.17
969 47.87 34.46 62.59 133.26 10.56
970 47.78 68.46 84.34 149.77 11.84
971 47.82 78.88 79.63 107.48 9.08
972 47.92 52.18 75.70 157.64 13.16
973 48.01 45.89 78.51 149.26 12.38
974 48.02 6.43 26.21 64.48 3.98
975 48.00 60.51 93.15 163.70 13.38
976 48.18 16.03 44.57 91.74 6.14
977 48.06 41.31 69.55 146.54 12.13
978 48.13 39.08 63.77 141.35 10.92
979 48.20 66.20 102.56 155.56 12.96
980 48.38 28.89 58.00 124.62 8.29
981 48.34 36.78 62.79 139.62 10.07
982 48.42 22.97 62.03 128.12 8.02
983 48.47 31.08 60.23 133.45 8.94
984 48.46 56.76 97.92 161.82 12.89
985 48.58 91.95 58.68 75.86 5.15
986 48.46 25.34 59.81 128.47 8.26
987 48.45 43.65 77.46 148.45 11.77
988 48.52 47.96 84.68 161.32 12.60
989 48.48 71.81 106.15 145.29 11.44
990 48.59 88.75 72.70 83.90 6.75
991 48.51 54.00 82.46 167.43 12.68
992 48.70 12.33 38.31 83.96 5.22
993 48.61 64.12 103.51 161.00 13.47
994 48.69 50.41 88.93 160.56 12.91
995 48.72 74.18 104.38 135.56 11.00
996 48.81 20.71 70.85 126.75 7.78
997 48.72 62.01 104.52 163.04 12.54
998 48.82 59.01 105.20 168.52 13.45
999 48.84 80.13 87.08 108.36 9.67
1000 48.98 18.03 61.04 113.10 6.79
1001 48.94 33.09 70.47 139.95 9.81
1002 48.79 68.26 103.62 152.50 12.41
1003 48.96 83.05 81.49 96.59 9.11
1004 48.98 8.99 31.16 70.68 4.47
1005 48.92 77.17 98.83 119.65 9.62
1006 49.11 27.16 65.57 137.76 8.67
1007 49.05 35.30 68.03 142.20 10.20
1008 49.19 5.30 31.35 63.08 3.49
1009 49.12 40.65 78.55 159.24 10.74
1010 49.09 45.80 85.24 156.36 11.79
1011 49.17 52.42 98.35 165.19 12.65
1012 49.23 70.34 111.27 148.90 11.59
1013 49.34 85.78 73.65 92.93 7.74
1014 49.23 38.40 77.08 150.97 10.24
1015 49.28 42.71 87.30 156.89 10.96
1016 49.22 66.15 117.38 158.76 13.56
1017 49.42 15.08 49.46 94.21 5.73
1018 49.32 55.36 111.02 169.78 13.02
1019 49.51 30.23 71.05 140.52 9.36
1020 49.45 60.69 121.63 165.87 12.41
1021 49.53 22.55 72.57 125.78 8.67
1022 49.55 24.78 72.94 128.65 7.78
1023 49.57 49.71 100.94 162.42 12.08
1024 49.57 72.71 116.90 142.60 11.25
1025 49.69 47.73 89.36 166.02 11.66
1026 49.56 57.64 112.65 162.65 12.78
1027 49.57 63.42 131.65 169.19 13.50
1028 49.85 19.61 71.44 117.21 7.32
1029 49.86 75.18 108.47 130.27 10.96
1030 49.83 89.45 62.89 84.36 6.57
1031 49.94 11.67 39.88 83.02 5.30
1032 50.00 36.81 76.77 143.90 10.09
1033 49.97 44.05 92.75 156.46 11.73
1034 49.91 68.77 121.26 158.09 13.41
1035 49.99 81.27 91.68 106.94 9.19
1036 50.07 32.39 77.54 142.84 9.25
1037 49.98 78.10 91.67 118.65 10.40
1038 50.19 92.42 52.59 75.17 4.87
1039 50.11 34.64 78.58 139.30 9.40
1040 50.03 53.66 118.15 164.23 11.58
1041 50.12 28.56 75.97 141.92 8.21
1042 50.23 51.45 110.05 165.02 12.38
1043 50.19 64.87 129.98 167.20 12.91
1044 50.20 8.35 39.93 76.74 4.24
1045 50.16 41.24 95.64 163.72 11.26
1046 50.18 66.82 120.08 165.49 13.63
1047 50.31 17.19 57.10 101.64 6.27
1048 50.24 39.14 96.20 154.61 10.93
1049 50.25 46.05 101.31 170.16 11.43
1050 50.24 56.15 124.30 166.66 11.94
1051 50.25 59.68 126.48 173.91 12.77
1052 50.33 95.60 30.58 48.52 2.33
1053 50.49 26.41 87.26 138.98 9.26
1054 50.33 71.08 118.11 150.17 11.80
1055 50.49 21.64 72.62 131.06 8.15
1056 50.61 86.75 58.23 90.44 7.39
1057 50.88 97.83 11.20 24.47 0.72
1058 50.59 58.17 130.98 167.10 12.14
1059 50.77 83.55 69.33 99.58 8.56
1060 50.73 4.90 28.98 64.96 3.33
1061 50.72 14.26 41.05 92.98 5.68
1062 50.68 24.09 76.15 132.06 7.78
1063 50.67 49.27 112.47 165.48 11.52
1064 50.82 30.79 74.95 136.40 9.14
1065 50.84 63.13 128.00 181.73 12.50
1066 50.83 73.44 106.00 141.60 11.57
1067 50.89 76.42 101.64 131.19 9.92
1068 50.96 42.49 105.69 158.05 11.16
1069 50.90 68.15 123.40 166.40 12.02
1070 50.99 54.97 119.56 160.40 11.71
1071 51.13 19.71 60.97 114.49 7.25
1072 51.06 37.79 88.73 146.54 10.43
1073 51.08 79.76 76.04 115.38 9.48
1074 51.12 33.44 75.91 141.95 10.26
1075 51.16 35.72 84.26 144.44 9.81
1076 51.13 44.75 107.72 163.28 11.77
1077 51.12 47.28 108.03 162.72 11.15
1078 51.12 52.79 122.54 166.61 11.76
1079 51.20 89.67 52.06 85.54 6.09
1080 51.31 11.13 31.65 81.38 5.39
1081 51.23 28.82 71.09 144.81 8.60
1082 51.39 40.12 95.80 155.46 11.14
1083 51.25 60.12 121.89 165.84 13.27
1084 51.22 69.92 113.80 154.26 11.35
1085 51.33 57.11 112.81 170.46 13.06
1086 51.44 7.96 29.35 74.39 3.93
1087 51.33 66.21 115.09 166.00 13.32
1088 51.46 92.87 43.08 72.00 4.72
1089 51.50 17.16 48.01 102.35 6.28
1090 51.54 50.68 116.60 162.14 11.88
1091 51.66 95.42 27.75 48.47 2.83
1092 51.56 26.82 69.37 142.22 8.76
1093 51.50 64.46 107.65 171.14 13.54
1094 51.59 22.24 58.76 123.34 7.47
1095 51.65 71.78 112.72 153.19 11.26
1096 51.76 62.18 110.53 171.57 12.84
1097 51.77 74.49 101.13 141.34 10.38
1098 51.87 24.58 56.71 131.48 8.71
1099 51.83 86.08 48.41 91.34 7.78
1100 51.92 31.95 64.56 141.39 9.59
1101 51.95 14.28 35.84 93.29 5.44
1102 51.89 77.09 83.71 139.36 11.07
1103 52.00 82.84 57.66 101.07 8.48
1104 51.86 54.41 107.40 168.53 11.45
1105 52.08 5.18 23.94 69.47 3.53
1106 52.09 48.63 96.10 168.27 11.68
1107 52.00 68.01 97.95 160.39 11.86
1108 52.05 42.15 87.93 157.39 11.46
1109 52.06 58.56 98.18 169.67 12.36
1110 52.12 34.80 73.17 149.15 10.40
1111 52.13 37.85 76.92 149.31 10.31
1112 52.09 44.42 93.58 159.50 11.37
1113 52.15 97.06 11.93 31.24 1.28
1114 52.17 29.49 56.30 143.08 9.16
1115 52.20 46.61 92.38 166.44 11.46
1116 52.23 79.78 63.49 109.48 9.51
1117 52.21 60.54 106.50 171.20 12.78
1118 52.33 19.76 46.99 110.33 6.85
1119 52.28 56.56 102.42 173.44 12.96
1120 52.39 52.54 100.79 167.76 12.23
1121 52.37 63.85 91.95 164.82 13.57
1122 52.53 88.93 41.72 86.17 5.73
1123 52.47 70.15 93.80 152.15 11.76
1124 52.54 39.93 71.25 151.12 10.30
1125 52.52 65.85 83.53 169.14 13.53
1126 52.67 11.79 27.60 80.96 5.07
1127 52.60 26.46 49.63 132.93 8.31
1128 52.64 22.56 48.40 124.81 7.88
1129 52.57 50.51 92.55 165.26 11.94
1130 52.61 72.70 84.61 143.14 11.02
1131 52.80 8.48 25.86 74.85 4.40
1132 52.72 16.86 35.60 102.89 6.11
1133 52.64 92.65 33.17 74.73 5.19
1134 52.90 36.39 64.92 149.78 9.64
1135 52.78 54.73 90.12 166.74 11.96
1136 52.80 75.56 75.18 129.60 10.90
1137 52.89 33.27 55.09 143.02 9.35
1138 52.93 62.29 83.55 171.92 12.24
1139 53.11 28.43 47.72 133.02 8.74
1140 53.04 30.91 48.43 139.57 8.82
1141 52.96 59.43 83.20 171.80 13.17
1142 53.04 42.73 71.48 154.61 11.00
1143 53.01 45.09 71.96 161.29 10.85
1144 52.99 68.06 79.79 157.88 12.85
1145 53.01 85.49 43.35 91.19 7.51
1146 53.13 95.83 16.37 43.69 2.40
1147 53.19 24.51 44.67 128.81 8.71
1148 53.19 82.24 51.77 106.75 8.42
1149 53.34 98.11 6.73 21.29 0.60
1150 53.23 78.65 63.20 115.09 9.24
1151 53.26 4.94 20.23 64.17 3.46
1152 53.26 47.22 68.15 161.39 11.80
1153 53.23 57.38 76.23 173.34 12.53
1154 53.39 14.54 30.01 89.78 5.50
1155 53.46 19.03 40.65 104.19 6.42
1156 53.51 38.44 59.00 150.14 10.05
1157 53.45 49.95 73.98 166.65 12.05
1158 53.44 52.34 79.39 162.49 12.10
1159 53.44 64.52 70.60 167.18 12.74
1160 53.59 21.61 43.80 112.82 7.55
1161 53.56 40.77 62.18 150.29 11.29
1162 53.50 70.83 70.90 150.92 11.18
1163 53.62 60.88 71.78 174.22 13.36
1164 53.60 73.33 69.12 138.23 10.08
1165 53.66 90.43 34.61 77.45 5.87
1166 53.71 34.76 56.18 139.34 9.62
1167 53.65 54.44 70.47 169.39 13.29
1168 53.86 10.65 26.38 78.87 5.05
1169 53.86 26.47 45.12 133.27 8.24
1170 53.80 66.50 67.83 158.09 12.03
1171 53.83 93.56 26.64 64.00 4.61
1172 53.77 75.94 60.31 123.38 9.92
1173 53.94 32.54 50.29 140.68 8.73
1174 53.92 87.32 38.52 87.81 7.48
1175 53.91 44.39 58.62 155.52 10.38
1176 53.87 68.66 69.05 154.17 12.26
1177 53.96 62.84 67.41 169.59 11.64
1178 54.05 30.32 48.94 136.54 8.70
1179 54.05 48.31 63.02 159.44 11.50
1180 54.06 58.83 67.20 163.33 12.41
1181 54.20 7.10 21.91 67.75 3.73
1182 54.17 36.54 52.80 141.55 9.50
1183 54.10 56.35 73.02 170.59 12.37
1184 54.22 81.18 47.72 103.56 8.61
1185 54.39 16.94 35.57 90.30 6.05
1186 54.30 24.37 45.05 125.10 7.74
1187 54.32 28.49 50.59 129.74 8.31
1188 54.46 84.28 42.49 95.73 7.76
1189 54.42 42.19 55.90 148.88 11.25
1190 54.32 51.58 64.10 163.78 11.10
1191 54.36 78.23 52.86 109.30 8.87
1192 54.53 46.33 64.58 155.26 11.40
1193 54.56 13.79 31.02 81.38 5.19
1194 54.57 39.76 56.98 146.10 10.02
1195 54.56 20.10 42.67 100.99 7.38
1196 54.54 53.82 64.32 166.24 12.16
1197 54.53 64.75 66.54 154.35 12.60
1198 54.55 70.01 59.40 145.85 11.94
1199 54.53 72.27 56.36 138.34 10.44
1200 54.61 60.85 66.26 158.81 12.30
1201 54.73 22.56 43.30 109.12 7.45
1202 54.68 74.92 59.51 125.24 10.34
1203 54.80 49.88 67.31 157.89 11.98
1204 54.87 33.95 54.96 136.18 9.21
1205 54.85 91.64 30.12 72.05 5.22
1206 54.84 67.60 63.44 152.65 13.41
1207 55.02 26.22 51.48 120.04 7.79
1208 54.96 31.65 62.56 136.51 8.89
1209 55.03 37.70 59.00 145.05 9.86
1210 54.95 44.14 61.17 150.72 10.65
1211 54.92 57.43 63.54 165.17 11.91
1212 54.93 94.28 22.92 55.07 4.04
1213 55.01 62.60 64.63 158.15 12.11
1214 55.11 87.66 40.10 82.29 7.02
1215 55.12 10.65 31.25 70.78 4.61
1216 55.30 47.93 66.56 151.78 11.58
1217 55.22 55.42 64.91 158.94 12.76
1218 55.22 59.27 68.78 155.87 11.78
1219 55.34 27.99 58.64 118.57 8.08
1220 55.44 35.54 65.77 142.77 10.08
1221 55.31 52.17 67.74 157.96 11.72
1222 55.32 80.64 51.41 107.74 8.89
1223 55.41 7.34 26.82 65.73 3.97
1224 55.41 77.48 56.43 110.70 9.77
1225 55.55 30.02 65.42 125.32 8.28
1226 55.42 65.67 72.15 152.79 11.50
1227 55.50 41.26 71.60 143.76 10.51
1228 55.52 69.58 64.83 143.18 10.95
1229 55.53 19.24 44.93 91.02 6.25
1230 55.59 24.48 55.27 106.73 7.81
1231 55.57 72.06 61.21 135.36 10.30
1232 55.67 16.40 43.52 79.62 5.50
1233 55.67 84.53 43.94 90.53 8.13
1234 55.71 45.59 71.11 141.53 9.58
1235 55.72 74.52 64.69 124.99 10.46
1236 55.88 13.49 35.53 75.55 5.23
1237 55.81 63.86 73.59 146.76 12.59
1238 55.83 22.04 50.29 94.34 6.97
1239 55.84 39.00 69.29 139.00 9.36
1240 55.83 61.28 76.56 152.70 11.95
1241 55.90 43.19 74.75 142.72 10.26
1242 55.82 50.06 79.14 147.72 11.14
1243 55.94 53.85 75.15 154.27 10.92
1244 55.93 32.67 66.69 131.64 9.33
1245 55.91 93.28 30.49 58.14 4.13
1246 55.94 67.43 72.87 146.70 12.06
1247 55.94 57.32 70.65 150.67 12.35
1248 56.30 82.47 52.27 96.07 8.49
1249 56.33 90.67 41.98 78.02 5.72
