#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
kd8 14A 4 Kruppel even-skipped fushi-tarazu
627 34.42 9.61 9.56 48.46 95.19
628 34.44 69.66 19.40 69.16 109.68
629 34.60 60.57 17.72 57.70 138.47
630 34.24 47.77 16.18 60.36 170.46
631 34.81 49.38 18.73 65.22 158.03
632 34.79 88.47 19.96 64.92 40.21
633 34.70 56.24 18.67 63.69 155.71
634 34.40 35.71 13.00 81.75 157.25
635 34.53 61.67 17.50 49.00 145.83
636 34.60 12.33 10.83 70.26 110.97
637 34.50 21.57 13.00 67.40 125.20
638 34.79 51.85 19.55 67.14 166.45
639 34.92 67.33 19.90 71.32 106.63
640 35.05 16.88 11.71 61.29 125.52
641 34.98 27.78 14.13 78.17 139.43
642 34.94 77.68 21.78 87.34 71.47
643 35.08 43.38 17.38 58.95 165.10
644 35.11 85.88 22.35 72.89 47.93
645 35.05 46.13 18.62 62.65 166.81
646 34.97 72.38 22.00 84.75 91.22
647 35.26 10.73 10.31 59.57 104.85
648 35.07 13.94 10.05 59.33 116.95
649 35.33 7.27 8.03 41.49 79.50
650 35.15 63.15 19.31 63.62 109.77
651 35.04 18.11 12.89 70.81 122.25
652 35.15 33.90 15.63 85.91 154.96
653 35.31 82.62 23.72 81.59 49.17
654 35.15 15.28 11.82 68.39 120.68
655 35.09 38.77 17.34 70.72 165.36
656 35.35 22.94 13.56 61.02 138.20
657 35.39 41.00 17.92 62.88 164.61
658 35.36 58.86 19.90 63.97 146.38
659 35.43 74.68 23.74 91.87 69.11
660 35.26 20.44 12.13 70.95 124.31
661 35.48 54.03 20.57 61.32 154.76
662 35.48 31.61 14.82 75.78 150.53
663 35.38 37.57 17.56 76.31 153.62
664 35.90 35.81 16.93 70.15 160.46
665 35.73 69.84 25.29 82.97 86.36
666 35.61 80.87 25.71 87.29 63.61
667 35.80 79.40 25.11 85.96 56.70
668 35.86 25.87 12.67 58.19 137.67
669 35.98 47.47 20.73 61.97 150.15
670 35.94 90.32 21.80 62.65 31.07
671 35.93 51.50 20.30 63.94 157.81
672 36.14 12.39 10.82 49.24 110.11
673 35.97 56.73 20.24 62.39 137.90
674 36.09 61.30 21.04 60.20 111.38
675 36.28 16.01 12.32 49.94 110.95
676 36.05 19.17 12.30 50.94 131.33
677 36.20 28.69 16.30 61.05 146.30
678 36.04 45.11 19.45 59.20 148.04
679 36.41 33.18 15.76 62.41 148.77
680 36.21 67.42 25.15 87.68 91.47
681 36.23 76.94 29.00 101.57 61.41
682 36.23 38.39 19.00 65.19 164.65
683 36.35 49.52 21.81 68.12 143.86
684 36.32 72.26 27.00 97.55 70.13
685 36.49 8.91 9.95 42.37 90.98
686 36.66 43.14 19.72 60.89 147.11
687 36.62 63.39 24.11 75.62 91.63
688 36.62 84.90 31.44 78.59 49.77
689 36.28 14.42 13.00 60.56 124.56
690 36.75 30.74 16.56 61.68 136.76
691 36.61 40.82 18.41 59.12 154.72
692 36.55 58.77 24.68 83.28 112.90
693 36.74 21.68 13.59 51.58 140.19
694 36.72 82.19 33.38 93.62 51.72
695 36.96 88.05 34.36 69.89 45.70
696 36.93 74.73 27.70 98.41 57.48
697 36.67 18.35 11.07 37.68 120.46
698 36.97 53.00 23.84 66.89 110.75
699 37.00 24.31 14.95 52.61 136.46
700 36.98 78.81 32.23 100.87 52.55
701 37.20 26.92 15.90 55.03 132.18
702 37.21 65.63 27.84 85.47 82.20
703 37.17 70.32 32.24 102.25 67.12
704 37.04 80.12 33.95 96.55 61.47
705 36.89 59.78 21.06 58.12 100.25
706 37.31 36.74 18.99 61.22 155.34
707 37.18 45.91 23.21 77.77 135.23
708 37.25 56.81 26.45 80.12 102.35
709 37.54 11.12 11.73 46.36 103.56
710 37.42 91.45 30.44 46.58 38.20
711 37.19 14.30 13.10 46.85 111.25
712 37.40 48.23 23.41 80.60 118.11
713 37.47 34.35 18.52 68.13 144.60
714 37.44 39.28 19.10 57.03 144.13
715 37.43 68.07 32.71 96.01 72.81
716 37.22 89.92 36.00 57.12 42.53
717 37.40 50.70 24.82 80.50 100.56
718 37.57 19.65 15.66 50.82 125.23
719 37.66 61.21 27.01 89.23 73.38
720 37.60 16.99 13.39 48.19 109.78
721 37.85 29.12 18.82 57.88 126.83
722 37.73 83.67 40.45 77.71 63.85
723 37.75 8.06 10.25 34.90 75.95
724 37.66 31.81 18.27 59.45 131.74
725 37.87 72.38 37.24 107.03 57.91
726 37.93 77.51 38.79 94.74 59.48
727 37.84 54.75 27.10 80.80 97.85
728 37.90 63.79 30.82 91.04 72.27
729 37.97 41.38 22.07 68.57 120.01
730 37.91 43.63 22.81 81.21 116.01
731 38.12 58.62 30.33 91.86 75.01
732 38.23 74.74 41.61 100.32 57.76
733 38.27 80.52 45.68 86.86 62.42
734 38.24 86.52 47.52 67.80 63.39
735 38.39 21.70 15.88 50.92 115.74
736 38.31 52.45 29.51 99.27 82.64
737 38.33 24.34 17.02 50.59 118.53
738 38.23 45.86 26.17 96.22 105.91
739 38.55 89.71 52.91 57.19 67.99
740 38.51 26.74 19.15 54.65 111.29
741 38.56 38.59 20.86 67.63 116.25
742 38.58 69.74 42.55 97.79 66.10
743 38.52 36.06 20.57 65.12 130.17
744 38.54 50.15 33.14 110.72 85.42
745 38.61 67.17 40.95 102.78 67.73
746 38.83 33.28 21.07 67.17 124.83
747 38.69 47.88 28.83 115.04 86.86
748 38.74 11.46 12.84 45.41 86.59
749 38.74 15.26 14.55 56.48 108.63
750 38.74 56.51 34.81 101.58 77.10
751 38.98 7.27 12.17 37.12 62.13
752 38.97 18.00 15.25 48.88 99.33
753 38.90 9.41 12.73 42.62 77.87
754 38.93 62.57 38.57 100.71 66.23
755 38.84 83.30 54.89 69.90 76.43
756 38.92 60.16 38.29 111.01 68.27
757 39.02 30.20 21.42 62.78 104.37
758 39.04 40.98 25.66 85.19 107.40
759 39.31 54.35 36.81 105.47 78.86
760 39.12 65.09 46.44 98.10 66.90
761 38.97 85.28 36.59 46.83 74.21
762 39.09 44.23 26.95 91.40 98.38
763 39.16 75.85 54.42 92.00 76.28
764 39.12 78.64 58.39 76.90 80.87
765 39.20 72.05 49.96 95.05 72.58
766 39.76 23.46 18.72 59.78 93.99
767 39.40 51.93 34.87 115.50 83.59
768 39.45 81.59 61.49 71.46 91.14
769 39.72 20.56 18.19 53.20 91.32
770 39.69 27.53 21.20 63.75 99.03
771 39.61 87.91 58.65 50.35 75.14
772 39.75 58.48 45.09 109.47 81.12
773 39.66 49.25 37.38 121.16 82.41
774 39.78 46.64 37.33 118.03 85.15
775 39.80 35.92 25.49 89.81 107.91
776 39.42 37.32 22.14 62.29 125.29
777 39.73 38.77 26.31 88.69 102.28
778 39.83 69.27 62.95 83.68 83.76
779 39.96 73.88 58.42 79.19 99.62
780 40.09 90.67 56.04 35.35 70.00
781 40.11 11.30 17.98 57.05 65.89
782 39.90 14.76 17.29 57.28 72.27
783 39.91 42.28 30.57 106.72 95.43
784 39.91 84.86 62.82 53.48 83.30
785 40.01 31.26 24.88 72.61 88.36
786 39.99 56.28 45.65 106.73 86.17
787 39.93 66.84 58.61 86.97 89.34
788 40.04 8.90 17.46 54.29 58.11
789 39.80 77.89 41.33 62.17 92.33
790 40.06 60.86 49.21 101.77 77.77
791 40.15 33.68 28.55 89.42 94.67
792 40.01 63.58 57.88 94.46 76.38
793 40.44 29.47 26.59 76.47 87.54
794 40.31 44.44 35.27 103.47 84.80
795 40.48 71.55 72.22 78.57 101.63
796 40.80 6.98 17.02 53.29 52.54
797 40.24 89.30 73.67 43.72 59.33
798 40.21 16.25 17.54 54.69 73.31
799 40.49 26.11 25.55 72.35 87.29
800 40.42 53.32 49.51 113.66 90.37
801 40.49 50.72 42.96 112.40 100.64
802 40.53 17.66 21.23 56.17 74.17
803 40.66 40.60 36.33 112.41 100.63
804 40.70 21.86 23.61 71.02 71.24
805 40.74 79.00 76.92 58.62 102.49
806 40.77 48.14 47.75 109.15 102.75
807 40.56 15.55 18.82 46.82 78.64
808 40.79 37.61 33.92 103.89 87.18
809 40.92 23.99 27.19 73.98 77.75
810 40.90 82.42 80.81 52.91 103.41
811 41.17 67.62 67.58 55.63 118.30
812 40.87 13.52 23.47 63.62 64.77
813 40.86 58.54 54.89 79.47 110.26
814 40.99 74.32 66.16 51.60 108.51
815 41.11 46.09 49.00 97.66 109.00
816 40.89 55.33 58.32 102.94 102.06
817 41.00 62.21 67.23 76.73 106.76
818 41.04 35.17 34.77 94.24 85.09
819 41.17 32.31 33.59 90.44 87.96
820 40.97 64.30 64.91 71.91 106.82
821 40.92 80.42 59.78 36.17 101.11
822 41.02 88.23 71.74 40.51 77.37
823 41.07 60.13 67.66 89.74 114.40
824 41.05 69.66 82.00 68.61 118.64
825 41.02 57.14 56.52 87.78 103.26
826 41.27 43.15 48.40 100.97 91.16
827 41.43 15.98 23.33 67.44 66.35
828 41.36 52.22 59.29 94.51 145.38
829 41.53 85.82 77.27 42.44 92.46
830 41.28 84.15 74.81 39.69 96.62
831 41.60 91.86 65.48 31.51 64.14
832 41.20 11.56 22.20 50.60 64.20
833 41.44 70.72 75.37 58.51 118.58
834 41.44 26.94 32.24 77.77 84.99
835 41.58 29.28 38.38 80.15 94.85
836 41.50 10.15 24.00 59.81 68.38
837 41.67 39.09 45.18 100.64 110.26
838 41.56 49.87 58.66 96.42 132.48
839 41.64 77.03 85.58 53.99 110.95
840 41.82 54.34 68.12 83.31 137.88
841 41.65 89.20 74.15 36.56 74.69
842 41.71 20.62 28.98 75.97 67.85
843 41.47 24.56 24.11 81.00 65.11
844 41.61 73.25 85.88 68.38 114.50
845 42.20 12.20 30.94 55.58 73.88
846 41.82 80.81 80.79 39.83 108.87
847 41.98 18.31 32.19 72.31 72.88
848 41.90 36.66 45.61 92.13 104.76
849 42.03 41.04 52.84 90.06 125.60
850 41.97 56.65 78.71 76.11 137.25
851 42.00 47.58 65.56 89.50 138.87
852 41.84 22.70 32.44 68.15 78.56
853 41.97 34.20 39.45 75.38 105.34
854 42.04 59.19 73.59 65.32 142.57
855 41.96 64.28 81.68 58.95 131.41
856 42.29 61.77 81.33 57.34 140.12
857 42.32 45.25 64.17 75.86 139.60
858 42.21 23.77 31.05 74.08 89.00
859 42.31 68.95 94.47 51.90 137.12
860 42.15 72.00 98.33 48.45 134.88
861 42.34 42.99 62.75 84.56 139.58
862 42.23 9.93 22.32 40.86 77.68
863 42.41 6.48 23.35 40.76 70.70
864 42.42 25.51 42.41 74.46 105.11
865 42.51 74.90 92.67 49.75 116.86
866 42.49 16.17 34.04 64.59 76.86
867 42.55 51.58 76.72 68.40 168.06
868 42.56 66.22 94.81 49.52 139.08
869 42.86 30.60 52.54 64.32 123.90
870 42.63 87.42 83.47 35.07 87.98
871 42.42 13.87 29.30 54.04 76.61
872 42.56 83.86 89.31 35.19 106.46
873 42.93 8.71 36.25 41.99 79.91
874 42.73 27.99 45.27 67.07 121.83
875 42.74 49.31 75.26 74.80 164.90
876 42.81 21.06 39.37 63.23 93.44
877 42.75 78.33 100.05 45.79 120.33
878 42.90 90.36 81.62 30.69 66.07
879 42.91 37.75 59.52 76.51 134.13
880 43.11 32.79 55.96 69.27 144.36
881 42.84 70.93 99.20 47.60 144.86
882 42.93 35.20 58.71 69.46 137.43
883 42.84 57.73 91.32 55.50 166.93
884 43.09 40.00 64.87 72.04 150.67
885 42.79 72.59 83.64 43.84 129.80
886 43.14 81.66 95.20 38.81 115.68
887 43.09 14.38 39.04 52.53 97.71
888 43.13 85.16 76.00 29.10 98.36
889 43.51 93.41 70.07 25.90 46.28
890 43.34 47.07 87.45 65.05 168.41
891 43.19 17.51 42.11 48.08 102.69
892 43.17 23.12 45.61 49.67 106.28
893 43.39 55.71 106.13 52.05 179.92
894 43.22 63.08 102.63 50.80 154.31
895 43.32 64.55 91.06 46.84 145.50
896 43.35 12.65 42.48 50.68 109.36
897 43.55 42.13 72.42 69.97 161.15
898 43.41 59.81 107.44 54.73 165.36
899 43.49 67.96 108.94 46.39 142.43
900 43.58 44.58 80.52 68.35 174.04
901 43.53 76.09 114.26 45.20 130.04
902 43.59 18.85 43.75 59.72 108.42
903 43.67 26.20 60.24 57.04 134.20
904 43.79 73.90 109.79 47.53 120.24
905 43.86 11.16 48.47 45.05 110.74
906 43.74 51.93 101.64 52.49 176.94
907 43.86 23.89 47.89 55.40 115.35
908 43.68 70.47 109.38 46.10 142.87
909 43.88 79.43 111.52 44.55 108.40
910 44.00 29.64 62.25 50.86 139.70
911 43.88 49.58 103.47 57.33 174.06
912 44.04 61.44 112.81 47.70 158.47
913 43.81 88.47 83.31 28.50 89.22
914 44.07 86.61 94.51 34.02 79.68
915 44.03 16.23 53.26 50.79 113.88
916 44.14 21.12 54.71 52.07 121.07
917 43.88 37.67 67.15 48.82 166.27
918 44.11 65.93 121.89 46.44 145.22
919 43.79 77.48 82.46 35.00 138.15
920 44.24 34.74 82.38 53.28 161.01
921 44.21 83.59 104.25 37.32 92.86
922 44.38 90.93 94.84 34.62 65.63
923 44.28 39.46 90.75 60.48 172.84
924 44.23 57.41 115.01 45.96 164.95
925 44.28 6.48 44.24 27.72 89.31
926 44.24 54.03 113.68 44.31 176.31
927 44.38 32.13 85.92 55.32 152.85
928 44.35 36.80 86.76 61.24 175.61
929 44.20 27.31 44.50 39.25 125.42
930 44.49 71.84 126.96 47.73 125.58
931 44.76 8.54 53.71 34.28 107.00
932 44.40 13.37 59.12 43.60 126.63
933 44.58 46.12 107.71 52.41 167.22
934 44.53 19.01 62.96 44.79 129.34
935 44.57 63.68 132.82 47.82 148.49
936 44.59 42.47 101.82 59.70 176.22
937 44.73 48.29 121.95 50.69 167.45
938 44.74 68.36 128.05 44.07 124.46
939 44.96 80.54 114.02 47.58 88.31
940 44.82 25.48 74.63 44.80 130.95
941 44.84 59.06 124.75 46.00 156.65
942 44.94 77.48 117.99 45.48 111.74
943 45.16 94.13 70.39 28.90 42.62
944 44.90 17.89 66.06 44.89 133.19
945 45.06 23.09 77.34 43.22 131.70
946 45.09 40.99 103.35 53.89 175.62
947 45.11 88.61 107.82 38.08 77.15
948 45.12 30.03 92.20 40.18 148.58
949 45.21 50.23 118.06 41.94 164.24
950 45.06 52.28 134.21 43.75 164.97
951 45.10 55.14 123.93 41.78 159.26
952 45.21 73.95 124.46 50.95 120.49
953 45.07 27.56 92.00 41.70 144.16
954 45.19 11.12 60.66 27.28 127.29
955 45.35 84.85 105.58 41.51 80.00
956 45.30 33.91 123.26 51.22 185.28
957 45.34 61.09 139.51 48.85 138.78
958 45.30 37.57 110.82 46.30 180.78
959 45.18 6.99 45.08 19.92 85.15
960 45.49 66.00 139.59 48.56 125.31
961 45.43 70.62 133.06 49.88 114.15
962 45.52 16.03 74.86 38.91 128.86
963 45.39 21.26 79.88 37.58 131.00
964 45.73 20.05 78.26 34.66 130.97
965 45.66 57.07 141.32 45.79 154.87
966 45.66 43.69 119.78 48.31 172.73
967 45.73 46.12 156.65 54.80 181.70
968 45.71 63.37 159.15 55.16 148.33
969 45.85 5.66 49.33 18.70 74.57
970 45.64 9.14 61.95 27.18 107.91
971 45.92 39.67 117.25 44.19 177.06
972 46.03 91.16 94.14 37.72 59.46
973 45.93 48.28 139.64 46.86 161.14
974 45.72 27.80 88.04 37.78 135.85
975 46.08 35.91 119.56 43.09 170.86
976 46.01 32.03 120.63 38.13 145.87
977 46.10 25.49 98.80 34.21 139.00
978 46.06 68.45 140.42 51.61 99.74
979 46.00 75.79 126.09 52.98 103.40
980 46.13 81.82 113.63 55.93 85.00
981 46.08 52.81 148.81 46.37 152.31
982 46.08 59.15 146.44 52.34 136.05
983 46.00 8.17 56.94 23.76 97.68
984 46.21 78.96 124.17 52.56 93.08
985 46.23 22.96 99.53 33.20 123.49
986 46.09 13.31 85.03 30.33 120.48
987 46.35 29.60 117.46 39.26 134.87
988 46.37 41.84 129.48 44.66 155.68
989 46.26 54.94 142.60 50.62 140.49
990 46.37 87.17 112.46 44.71 76.86
991 46.40 71.34 144.89 64.66 109.75
992 46.52 11.54 71.21 24.75 119.97
993 46.51 50.15 144.68 48.69 143.04
994 46.55 61.17 148.45 56.68 114.20
995 46.67 94.16 74.55 33.26 39.51
996 46.60 16.15 92.61 31.68 126.09
997 46.71 37.94 127.52 41.91 162.93
998 46.64 64.58 154.03 63.38 122.44
999 46.70 84.46 117.15 51.59 76.41
1000 46.77 7.21 66.93 20.80 91.79
1001 46.71 27.01 114.00 35.59 125.06
1002 46.84 34.11 123.30 40.60 137.13
1003 46.69 14.01 72.48 27.26 121.26
1004 46.77 44.29 140.26 45.89 144.82
1005 46.93 66.65 154.92 68.92 102.01
1006 46.92 73.54 136.47 64.69 105.50
1007 46.83 46.53 148.51 52.98 144.89
1008 46.84 57.39 163.56 66.97 142.92
1009 47.11 4.31 53.72 13.83 61.77
1010 47.05 20.96 99.72 31.45 112.47
1011 47.09 52.01 149.02 59.86 127.74
1012 47.10 76.85 138.15 65.12 93.01
1013 47.24 89.65 134.94 55.77 83.29
1014 47.16 39.88 145.36 49.52 135.84
1015 47.23 31.64 130.90 41.06 120.80
1016 47.23 68.80 162.43 79.20 97.38
1017 47.29 24.07 104.78 34.18 108.39
1018 47.31 62.98 153.90 68.68 112.76
1019 47.34 55.62 158.98 68.72 130.21
1020 47.47 18.22 96.33 30.69 100.24
1021 47.51 79.82 129.77 70.30 73.84
1022 47.43 42.41 148.92 55.31 137.95
1023 47.48 47.99 157.46 58.31 116.18
1024 47.51 59.10 162.75 77.16 121.68
1025 47.69 82.41 123.74 64.84 72.23
1026 47.43 9.79 75.34 23.10 100.62
1027 47.53 36.32 145.54 49.55 128.92
1028 47.56 28.95 130.68 41.42 108.38
1029 47.60 86.84 127.35 54.12 77.75
1030 47.36 11.92 92.10 28.90 102.40
1031 47.71 53.58 166.93 85.04 127.03
1032 47.59 70.83 153.45 87.26 106.58
1033 47.66 13.01 87.43 26.60 98.48
1034 47.70 50.07 159.36 66.60 122.08
1035 47.74 15.56 97.86 29.34 93.92
1036 47.82 44.89 149.46 60.37 113.56
1037 48.00 92.16 99.56 42.16 52.34
1038 47.90 61.05 164.62 77.98 117.36
1039 47.91 74.99 144.47 85.25 86.43
1040 48.13 95.19 64.98 30.94 32.82
1041 48.00 6.92 79.83 24.19 74.44
1042 48.07 26.36 128.53 41.15 87.72
1043 48.04 65.27 158.76 77.02 110.65
1044 48.02 33.96 142.46 59.07 107.08
1045 48.19 40.43 157.19 62.58 112.66
1046 48.28 38.15 146.75 59.83 109.41
1047 48.18 20.96 110.96 42.52 97.11
1048 48.28 67.82 156.38 88.68 105.16
1049 48.38 77.59 135.97 75.89 81.58
1050 48.39 84.77 128.92 57.92 70.92
1051 48.37 72.53 152.19 87.04 98.68
1052 48.34 10.96 91.40 29.84 74.57
1053 48.41 31.66 143.49 54.82 94.04
1054 48.32 55.67 169.43 90.38 116.62
1055 48.44 23.66 120.35 40.83 90.15
1056 48.57 51.57 172.26 87.92 103.92
1057 48.52 57.93 156.55 81.92 123.88
1058 48.54 4.27 62.80 18.01 41.46
1059 48.57 42.53 150.01 72.07 109.77
1060 48.63 46.62 163.74 67.99 99.96
1061 48.50 62.98 158.54 75.15 103.88
1062 48.60 88.83 116.98 47.14 68.21
1063 48.64 29.15 136.10 52.93 90.56
1064 48.62 48.98 159.85 76.51 101.30
1065 48.76 13.73 114.70 39.08 85.11
1066 48.75 35.96 148.34 72.76 107.84
1067 48.79 70.15 163.44 92.56 106.85
1068 48.78 18.63 111.31 40.99 86.00
1069 48.93 80.14 136.36 70.70 71.16
1070 49.01 8.75 89.27 34.20 64.86
1071 49.00 16.36 116.36 39.84 80.76
1072 48.94 53.70 172.81 94.89 109.81
1073 48.94 60.46 166.66 85.75 122.10
1074 48.92 87.51 116.85 42.89 62.46
1075 48.99 44.37 167.93 77.23 101.27
1076 49.08 74.76 145.81 78.32 76.09
1077 49.31 90.80 114.64 42.56 64.30
1078 49.37 82.66 129.46 55.21 72.15
1079 49.25 27.10 126.90 49.41 83.60
1080 49.27 33.87 142.88 74.93 93.16
1081 49.43 93.57 90.12 33.44 48.89
1082 49.47 6.35 83.42 26.87 54.14
1083 49.29 40.04 150.72 69.65 98.03
1084 49.35 64.73 168.32 82.39 110.88
1085 49.37 21.66 115.85 51.01 90.02
1086 49.36 67.08 168.61 83.20 102.50
1087 49.45 11.40 95.67 39.98 65.32
1088 49.54 24.45 129.04 50.58 84.87
1089 49.46 30.96 138.35 64.89 86.17
1090 49.49 55.86 166.12 93.43 124.64
1091 49.49 85.73 126.67 41.99 65.93
1092 49.65 37.47 154.06 68.00 95.47
1093 49.58 48.39 167.41 78.48 102.45
1094 49.65 77.39 145.38 71.62 87.19
1095 49.80 96.15 53.79 17.84 29.97
1096 49.65 50.90 167.91 90.46 117.12
1097 49.66 58.63 185.17 96.56 124.94
1098 49.72 62.69 169.91 83.03 120.17
1099 49.75 72.15 156.96 78.90 93.11
1100 49.80 42.49 161.89 80.09 102.13
1101 49.78 45.43 192.47 93.61 113.44
1102 49.88 69.55 158.65 74.13 102.53
1103 49.99 14.44 109.75 43.69 70.89
1104 50.04 19.32 120.45 50.75 78.06
1105 49.96 53.39 177.40 92.85 112.03
1106 50.12 60.65 175.03 88.72 125.03
1107 50.24 88.61 115.05 31.84 66.71
1108 50.30 35.42 150.41 66.87 100.24
1109 50.29 80.02 141.09 53.95 86.11
1110 50.28 8.68 94.50 31.98 64.64
1111 50.41 16.88 110.77 43.22 73.47
1112 50.31 74.80 148.75 60.11 91.20
1113 50.05 85.81 126.69 43.56 75.94
1114 50.92 96.56 46.97 9.73 25.62
1115 50.49 4.71 72.60 19.86 43.43
1116 50.36 29.69 133.32 58.51 79.16
1117 50.29 32.88 152.39 67.24 94.44
1118 50.33 26.80 129.68 50.14 78.46
1119 50.35 39.58 167.65 65.41 106.52
1120 50.40 57.32 179.80 88.10 142.67
1121 50.43 46.73 163.64 72.13 110.83
1122 50.56 83.69 128.63 36.03 81.06
1123 50.57 65.01 165.51 63.62 122.12
1124 50.50 67.45 159.10 62.40 121.40
1125 50.68 92.03 102.78 24.91 62.01
1126 50.62 12.12 105.27 38.73 66.86
1127 50.64 48.91 175.40 66.93 137.17
1128 50.82 1.96 35.73 9.73 17.23
1129 50.74 21.45 118.84 49.11 84.42
1130 50.77 23.88 129.88 48.05 82.73
1131 50.69 51.11 180.74 72.91 134.81
1132 50.81 41.77 164.57 68.94 121.89
1133 50.87 55.42 181.42 80.20 136.73
1134 50.85 44.39 168.81 74.54 113.21
1135 50.82 62.51 169.33 72.47 132.65
1136 50.99 77.47 143.53 43.35 96.10
1137 51.05 6.98 90.00 26.66 57.65
1138 50.92 37.50 155.21 60.37 110.41
1139 50.96 53.25 182.73 68.65 131.82
1140 50.96 72.43 156.42 51.19 129.42
1141 51.07 69.72 157.35 49.32 116.94
1142 51.09 86.37 124.84 28.32 75.68
1143 51.07 59.73 182.96 75.52 126.83
1144 51.26 14.57 109.40 37.24 74.49
1145 51.22 31.50 143.33 46.11 103.54
1146 51.34 19.00 115.91 44.31 76.12
1147 51.35 34.37 151.20 46.77 122.52
1148 51.39 81.43 131.39 33.00 92.55
1149 51.37 28.51 137.14 43.62 89.62
1150 51.47 25.96 133.42 40.82 86.27
1151 51.50 9.33 105.48 27.78 70.59
1152 51.39 47.00 171.16 60.07 117.35
1153 51.44 57.48 180.72 63.64 153.90
1154 51.61 74.69 141.43 37.32 114.30
1155 51.54 39.79 157.06 48.82 116.60
1156 51.55 66.86 167.93 43.87 132.73
1157 51.34 87.73 127.77 24.08 82.08
1158 51.54 88.93 115.36 22.29 68.71
1159 51.68 49.57 182.28 47.48 154.22
1160 51.92 2.66 43.32 8.11 25.76
1161 51.69 63.90 162.83 43.43 143.56
1162 51.88 16.61 117.34 33.48 80.35
1163 51.74 42.91 178.12 60.20 133.55
1164 51.77 51.75 178.12 45.42 141.08
1165 51.79 90.25 112.30 22.89 75.47
1166 52.00 97.95 30.16 4.03 14.44
1167 51.79 11.84 109.99 27.40 72.47
1168 51.91 36.92 160.52 43.44 124.07
1169 51.92 61.31 169.27 44.32 142.10
1170 51.94 84.26 126.92 24.97 86.70
1171 51.93 54.32 178.83 50.22 140.45
1172 52.06 92.73 99.23 17.53 62.49
1173 51.99 21.49 120.13 35.33 93.73
1174 52.08 5.36 79.07 14.54 55.24
1175 51.96 45.12 174.43 48.44 135.54
1176 51.99 71.32 171.44 37.80 145.87
1177 52.24 79.49 141.40 27.89 98.65
1178 52.18 24.12 126.96 30.23 89.21
1179 52.26 76.93 144.36 30.53 98.35
1180 52.23 30.23 137.71 30.28 112.19
1181 52.31 32.72 146.70 29.37 124.66
1182 52.35 58.90 172.45 42.42 163.55
1183 52.41 41.37 161.06 37.22 131.32
1184 52.37 47.86 175.67 36.75 145.62
1185 52.43 68.50 165.26 33.47 127.47
1186 52.40 56.48 177.98 43.59 159.51
1187 52.35 86.77 119.72 23.28 76.06
1188 52.46 14.27 110.71 26.69 89.59
1189 52.47 27.67 140.41 31.01 100.59
1190 52.49 34.88 147.80 31.03 122.47
1191 52.50 65.47 179.27 35.27 145.14
1192 52.67 95.75 55.70 9.28 31.93
1193 52.52 18.87 121.02 27.76 92.71
1194 52.65 8.32 94.79 17.18 72.74
1195 52.65 38.90 149.87 34.31 141.81
1196 52.73 73.64 145.64 27.85 122.78
1197 52.89 82.08 127.04 22.66 101.56
1198 52.71 52.54 180.95 35.29 135.73
1199 52.74 88.07 110.12 22.10 78.50
1200 52.82 50.30 176.43 30.62 146.28
1201 52.85 63.19 202.53 39.89 171.82
1202 53.01 11.07 103.05 18.40 76.48
1203 53.05 43.26 168.10 32.06 148.60
1204 52.96 45.72 166.17 30.64 141.09
1205 53.13 90.22 107.21 19.99 70.12
1206 53.02 70.84 156.14 27.48 132.00
1207 53.15 22.78 119.26 22.71 93.47
1208 53.08 54.72 174.78 30.77 148.43
1209 53.07 60.68 167.77 34.23 150.19
1210 53.23 25.66 126.92 23.40 95.27
1211 53.17 36.49 154.82 30.34 123.82
1212 53.24 85.23 121.83 24.65 91.49
1213 53.36 16.96 112.62 20.78 90.60
1214 53.20 31.56 151.45 25.75 112.96
1215 53.33 66.91 161.94 27.90 130.25
1216 53.33 5.99 87.71 13.45 57.92
1217 53.39 57.23 172.62 29.87 149.22
1218 53.44 76.64 134.61 26.95 101.35
1219 53.48 93.22 85.38 15.91 47.87
1220 53.40 48.23 173.73 31.69 148.24
1221 53.56 20.04 119.53 21.18 103.32
1222 53.45 28.83 131.54 21.02 102.17
1223 53.46 40.68 160.52 29.06 141.34
1224 53.50 13.96 108.41 19.14 101.75
1225 53.60 79.66 129.50 24.12 104.39
1226 53.72 34.36 149.52 27.16 124.53
1227 53.72 52.80 180.84 31.74 136.95
1228 53.74 64.55 166.85 30.43 133.84
1229 53.81 38.15 153.97 29.12 130.08
1230 53.93 69.01 152.49 29.41 119.91
1231 53.87 73.95 145.08 27.24 119.68
1232 53.93 62.15 167.38 30.20 136.62
1233 54.00 8.19 96.03 13.58 62.34
1234 53.95 50.50 174.57 30.83 139.98
1235 54.01 59.59 172.27 32.54 126.86
1236 54.08 87.59 106.96 22.13 73.68
1237 54.00 46.40 165.86 31.21 129.69
1238 54.08 44.21 155.94 27.99 136.45
1239 54.13 71.53 147.48 28.90 124.20
1240 54.13 83.28 120.44 23.80 85.64
1241 54.15 31.97 135.17 23.33 107.35
1242 54.22 10.82 98.91 16.56 74.63
1243 54.22 55.18 168.79 31.76 128.63
1244 54.23 22.24 114.58 21.13 87.16
1245 54.32 27.07 129.22 23.73 89.15
1246 54.44 41.94 158.04 29.62 128.74
1247 54.48 24.55 114.51 22.72 86.12
1248 54.48 90.66 97.86 23.37 56.38
