#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
sl11 14A 4 Kruppel even-skipped fushi-tarazu

#Quantitative data
#<Nucleus number> <A-P coordinate> <D-V coordinate> <Fluorescence intensity: channel 1 - Kr, channel 2 - eve, channel 3 - ftz>
605 28.78 80.60 12.81 112.47 56.56
606 28.69 27.81 14.13 47.44 50.08
607 28.81 52.13 15.88 79.38 51.55
608 28.59 24.85 13.08 46.56 48.79
609 28.66 30.08 14.16 46.24 51.35
610 28.69 15.33 11.15 62.83 37.45
611 28.79 41.23 16.05 62.43 49.32
612 28.95 20.84 12.88 62.88 43.02
613 29.02 58.31 15.50 145.07 51.59
614 29.14 60.71 15.24 154.65 50.68
615 29.28 17.94 11.96 77.99 43.44
616 29.05 47.84 15.80 70.07 51.87
617 29.16 54.61 15.95 118.13 52.37
618 29.16 43.24 15.03 69.69 50.73
619 29.34 31.64 17.66 80.13 59.75
620 29.27 85.94 10.56 59.41 84.85
621 29.34 65.30 15.16 164.48 51.40
622 29.49 13.24 10.73 92.77 35.52
623 29.33 23.50 13.62 64.72 42.96
624 29.43 68.86 14.58 161.48 52.48
625 29.44 77.47 12.92 129.85 62.19
626 29.64 36.53 15.57 83.57 54.74
627 29.51 49.93 15.22 88.96 52.32
628 29.50 71.71 14.55 160.05 54.77
629 29.45 39.02 15.65 77.88 56.73
630 29.59 62.88 14.53 172.71 51.59
631 29.36 15.45 11.03 68.67 36.70
632 29.72 29.01 13.96 87.61 47.91
633 29.56 82.92 13.14 96.33 83.09
634 29.70 45.56 15.35 92.37 50.60
635 29.63 74.58 14.03 147.47 65.09
636 29.78 26.29 13.64 80.93 49.38
637 29.81 56.50 15.76 162.64 56.06
638 29.72 33.63 15.01 81.11 51.08
639 30.03 40.73 15.56 101.83 54.77
640 30.02 52.24 16.04 130.97 54.09
641 30.31 87.93 10.51 43.00 87.13
642 30.10 59.26 15.76 173.42 54.21
643 30.33 78.83 13.12 98.43 91.99
644 29.86 86.05 9.74 49.91 94.52
645 30.23 22.01 13.46 108.81 46.20
646 30.18 43.06 15.94 112.10 54.10
647 30.20 47.84 15.38 116.18 53.54
648 30.27 67.01 14.55 153.87 69.27
649 30.67 11.67 10.20 122.57 33.59
650 30.45 16.75 12.36 124.97 41.40
651 30.45 19.63 13.03 121.78 44.81
652 30.54 54.36 16.63 167.98 54.04
653 30.49 81.07 14.38 83.92 113.00
654 30.61 24.40 13.96 110.70 45.42
655 30.56 64.42 15.13 171.81 63.38
656 30.62 37.94 15.58 143.76 55.73
657 30.67 61.71 16.17 169.50 57.80
658 30.49 70.15 14.81 144.96 79.12
659 30.64 31.37 14.56 117.78 49.39
660 30.69 84.91 12.40 62.92 115.54
661 30.73 34.64 15.50 124.97 50.95
662 30.67 73.09 15.39 129.83 87.46
663 30.34 82.05 12.14 62.71 132.71
664 30.77 75.80 14.52 101.81 105.46
665 30.84 14.37 11.16 132.94 38.85
666 30.73 50.28 16.51 154.67 55.53
667 30.60 86.42 11.72 50.72 107.17
668 31.28 8.82 9.15 104.95 34.05
669 30.95 28.66 15.04 137.63 46.89
670 30.87 82.49 14.22 84.16 114.05
671 30.92 45.30 16.31 150.06 57.91
672 30.98 56.79 16.40 178.99 56.91
673 31.36 26.39 13.90 152.44 49.05
674 31.27 39.90 16.20 163.70 58.20
675 31.21 42.47 16.49 165.31 54.59
676 31.23 59.40 15.52 180.80 61.56
677 31.32 52.50 16.12 170.25 60.00
678 31.28 68.19 16.62 131.19 118.60
679 31.13 80.22 14.04 76.52 117.67
680 31.01 83.46 12.69 62.31 110.31
681 31.35 48.36 17.04 174.08 54.65
682 31.49 21.67 13.57 153.17 46.21
683 31.49 65.84 17.08 137.83 108.92
684 31.60 70.92 15.56 104.32 126.69
685 31.62 32.76 14.98 151.24 53.54
686 31.62 36.46 16.37 164.00 55.59
687 31.53 87.26 13.00 59.37 100.49
688 31.72 18.72 12.99 162.56 48.87
689 31.75 63.39 16.28 146.90 101.24
690 31.78 79.33 14.95 78.27 117.96
691 31.95 16.01 12.38 152.35 44.21
692 31.91 46.45 17.06 187.61 60.55
693 31.88 54.98 16.38 168.36 68.83
694 31.96 73.79 14.89 84.09 126.01
695 32.02 24.18 13.99 158.75 47.91
696 32.04 30.11 15.38 168.76 55.76
697 31.84 77.08 16.17 73.46 128.83
698 31.85 84.50 15.06 65.30 128.06
699 31.95 50.50 19.10 210.19 72.28
700 32.03 61.02 15.76 146.41 91.06
701 31.99 81.86 15.64 65.09 129.58
702 32.20 13.11 11.27 136.25 45.97
703 32.13 44.05 17.43 197.65 60.03
704 32.10 57.79 16.55 172.25 82.49
705 32.23 10.26 9.92 117.98 39.16
706 32.27 41.36 16.67 196.46 61.31
707 32.36 38.79 16.87 183.31 59.53
708 32.19 86.02 13.44 50.49 110.70
709 32.43 68.24 16.11 85.79 153.23
710 32.44 27.71 14.56 161.89 51.19
711 32.52 34.62 15.28 178.64 59.18
712 32.59 52.64 17.78 170.03 84.14
713 32.43 65.60 16.27 101.04 139.12
714 32.71 20.72 13.94 169.12 52.40
715 32.74 48.36 17.44 185.22 73.12
716 32.82 32.22 14.99 181.51 58.71
717 32.83 71.35 17.43 77.94 155.58
718 32.55 76.63 16.98 71.00 132.58
719 32.82 88.97 12.45 44.37 100.55
720 32.92 36.76 17.07 186.31 67.02
721 33.05 18.30 13.66 158.13 61.37
722 33.00 62.33 17.46 105.56 144.82
723 33.06 54.63 17.95 157.36 113.33
724 32.95 59.44 17.94 129.40 127.47
725 33.12 78.76 15.99 55.76 132.31
726 33.02 83.67 17.34 63.39 129.99
727 33.14 87.07 15.48 56.04 103.56
728 32.87 64.77 15.90 92.52 143.74
729 33.04 45.86 17.66 192.55 80.71
730 33.09 56.81 17.41 142.94 129.68
731 33.19 23.05 14.14 161.33 59.72
732 33.20 25.66 14.57 169.45 61.09
733 33.22 74.80 16.91 58.66 150.47
734 33.16 8.19 8.89 83.60 52.65
735 33.08 50.58 17.16 172.84 84.78
736 33.30 81.50 17.64 63.34 137.21
737 33.21 43.01 17.95 193.46 73.58
738 33.40 16.06 13.37 138.08 62.97
739 33.47 30.26 15.87 180.04 79.81
740 33.21 85.18 15.84 49.16 115.26
741 33.39 40.47 17.19 179.71 75.19
742 33.51 10.87 13.51 137.02 72.33
743 33.60 66.84 17.21 74.93 164.13
744 33.65 13.46 12.75 126.89 69.72
745 33.72 27.94 16.12 180.07 77.20
746 33.64 69.48 16.91 67.80 166.22
747 33.71 64.25 17.50 89.80 178.05
748 33.78 33.83 19.02 201.08 97.30
749 33.80 38.33 16.98 172.40 90.25
750 33.99 60.42 18.30 89.88 167.04
751 34.06 72.18 17.33 58.31 151.91
752 34.09 53.11 18.98 118.66 145.52
753 34.08 35.98 17.05 157.76 112.68
754 34.08 46.90 17.93 167.41 127.16
755 34.13 58.05 18.81 97.98 166.22
756 34.07 77.20 17.96 57.69 124.62
757 34.05 20.29 13.43 138.25 85.14
758 34.12 44.48 18.33 179.88 114.98
759 34.17 48.91 18.95 141.11 131.07
760 34.14 51.08 19.20 133.08 153.30
761 34.10 86.07 17.47 61.01 101.68
762 34.34 55.53 18.35 104.12 157.10
763 34.32 80.18 21.12 68.88 122.67
764 34.31 41.92 17.62 145.56 120.95
765 34.47 31.94 16.93 160.59 105.32
766 34.46 62.39 18.83 82.02 170.61
767 34.29 8.79 10.51 74.97 73.83
768 34.41 25.31 15.23 141.32 95.61
769 34.42 83.37 19.24 61.93 107.76
770 34.45 22.80 15.47 138.80 103.09
771 34.57 6.40 8.00 41.24 74.12
772 34.71 18.02 14.18 115.06 96.07
773 34.28 65.14 16.50 30.07 151.00
774 34.66 74.41 20.50 60.66 132.69
775 34.69 88.42 17.88 69.23 77.45
776 34.71 29.46 16.02 152.58 111.46
777 34.72 39.53 19.59 131.00 135.81
778 34.67 12.47 11.98 90.22 82.73
779 34.76 15.06 12.56 97.34 99.50
780 34.89 66.94 19.51 60.23 158.86
781 34.81 69.48 19.40 67.65 164.77
782 34.57 10.59 10.30 55.61 90.61
783 34.79 81.51 18.20 53.85 110.35
784 35.05 90.78 14.83 56.83 48.28
785 34.74 7.86 10.12 66.77 87.38
786 35.16 34.52 17.39 113.15 137.43
787 35.14 37.23 17.82 109.40 159.76
788 35.14 27.21 15.31 130.20 127.60
789 34.99 64.47 19.89 65.56 159.03
790 35.23 78.80 22.73 68.69 118.15
791 35.20 45.84 19.42 145.46 149.81
792 35.02 11.35 11.30 62.00 96.48
793 35.31 43.52 19.89 133.93 150.14
794 35.13 85.78 21.79 80.02 84.33
795 35.42 20.38 14.66 101.95 118.71
796 35.24 50.73 19.73 89.90 169.90
797 35.21 60.28 19.14 70.22 160.44
798 35.47 53.18 20.04 87.61 174.34
799 35.50 71.57 20.22 59.46 130.94
800 35.43 48.26 18.93 104.41 162.46
801 35.34 57.77 19.09 78.53 167.33
802 35.52 9.62 11.94 63.44 100.96
803 35.65 55.43 19.60 85.51 175.76
804 35.60 41.19 19.12 105.98 169.46
805 35.51 76.41 23.45 85.35 115.72
806 35.60 23.27 15.05 106.62 122.77
807 35.42 82.69 25.16 82.36 87.80
808 35.81 6.23 9.13 31.39 73.03
809 35.63 32.27 17.14 113.81 130.81
810 35.88 13.59 13.56 68.91 103.20
811 35.77 74.10 23.08 67.73 109.08
812 35.76 83.63 21.59 76.09 85.08
813 35.69 62.32 23.35 75.98 162.50
814 36.06 16.64 15.27 75.86 124.31
815 35.65 87.29 21.47 62.66 75.34
816 35.85 81.34 24.57 80.50 88.39
817 36.13 25.23 15.63 85.16 133.69
818 35.83 29.91 17.02 114.54 135.34
819 35.87 68.35 20.92 68.91 142.52
820 36.15 39.02 19.61 88.94 165.46
821 35.98 65.67 22.25 65.36 143.80
822 36.36 36.35 18.75 77.30 166.27
823 36.06 77.19 23.81 49.48 102.05
824 36.27 88.88 20.32 69.41 64.55
825 36.40 27.71 16.61 90.48 144.99
826 36.27 64.48 21.79 62.30 143.83
827 36.41 46.82 20.53 90.40 164.58
828 36.33 50.45 20.43 78.97 159.71
829 36.28 59.83 22.40 70.97 171.10
830 36.52 44.48 21.02 93.79 163.27
831 36.40 85.47 26.73 90.98 65.46
832 36.45 10.76 12.77 48.87 103.55
833 36.24 22.41 15.15 71.44 121.15
834 36.49 34.13 18.02 81.08 142.52
835 36.71 57.67 21.34 59.89 156.35
836 36.37 80.13 26.02 81.50 88.58
837 36.27 92.52 13.09 37.61 31.78
838 36.34 62.52 18.71 53.03 148.74
839 36.76 78.25 27.73 83.77 76.35
840 36.52 19.34 15.44 75.70 120.89
841 36.74 42.17 20.62 86.93 174.74
842 36.83 52.93 22.80 72.00 172.96
843 36.78 91.19 20.95 56.72 38.74
844 36.85 31.89 17.91 74.01 153.29
845 36.74 75.48 28.72 88.90 73.80
846 36.78 22.00 15.97 73.45 126.93
847 36.88 55.26 20.99 65.53 168.23
848 36.87 66.91 25.06 76.09 130.88
849 36.89 12.10 13.51 55.71 101.25
850 36.90 69.60 23.64 73.41 123.98
851 36.99 72.46 25.32 90.97 79.42
852 37.09 9.33 13.27 56.00 84.25
853 37.19 29.49 18.12 78.33 142.94
854 37.22 48.52 22.08 73.45 169.65
855 37.20 83.10 30.75 86.95 56.88
856 37.23 61.12 24.43 68.59 143.29
857 37.24 63.81 24.85 76.85 125.67
858 37.24 14.84 14.70 55.45 104.00
859 37.39 24.26 17.09 62.53 124.97
860 37.38 38.10 20.75 73.50 167.94
861 37.40 40.24 20.99 73.31 165.82
862 37.45 89.20 34.88 79.87 54.48
863 37.69 16.96 15.02 48.72 107.76
864 37.54 20.28 16.36 56.91 122.60
865 37.55 26.74 17.94 68.43 130.94
866 37.51 86.42 33.39 86.77 58.93
867 37.26 46.15 23.47 76.27 161.80
868 37.41 51.04 23.40 74.17 155.48
869 37.63 80.27 32.84 91.88 62.31
870 37.63 35.72 20.61 72.84 150.71
871 37.73 44.51 22.32 73.21 164.10
872 37.83 33.53 20.15 73.60 149.69
873 37.91 67.93 30.77 108.70 118.38
874 37.83 5.84 9.64 23.95 58.99
875 38.05 12.68 15.18 47.75 85.10
876 37.81 70.39 31.29 113.11 95.16
877 37.84 75.12 33.29 95.47 63.58
878 37.91 56.89 25.68 68.03 143.26
879 38.05 59.29 26.36 75.91 118.76
880 37.85 46.73 23.82 77.86 158.57
881 37.74 11.07 15.48 44.76 82.95
882 38.09 54.43 24.64 78.64 152.51
883 38.26 42.45 23.08 71.89 161.30
884 38.09 65.62 30.81 103.10 103.12
885 38.19 77.63 37.21 92.76 62.49
886 38.22 31.28 20.59 64.57 135.99
887 38.25 90.82 29.04 54.78 46.01
888 38.01 50.25 21.84 60.64 152.43
889 38.28 72.65 34.58 112.06 69.18
890 38.13 8.43 12.56 35.71 76.74
891 38.28 61.77 27.92 90.21 98.86
892 38.45 22.19 18.79 55.82 116.81
893 38.34 29.12 20.93 67.54 135.79
894 38.41 52.46 25.76 82.56 141.91
895 38.46 9.94 15.15 47.85 78.15
896 38.30 84.78 41.55 89.32 54.24
897 38.56 24.50 18.76 60.43 122.44
898 38.66 37.82 23.16 67.37 158.94
899 38.74 81.74 38.41 81.56 63.19
900 38.71 48.86 26.93 82.44 139.54
901 38.66 63.89 33.42 110.45 87.69
902 38.65 83.23 38.21 89.09 60.46
903 38.60 19.07 18.62 48.45 108.52
904 38.69 40.12 23.98 64.14 160.36
905 38.76 88.47 39.56 73.63 56.01
906 38.85 27.02 20.21 62.10 126.19
907 38.93 46.70 27.88 85.30 141.80
908 38.66 86.19 40.76 84.17 58.59
909 39.16 92.83 28.80 28.37 49.61
910 38.85 14.93 17.88 51.36 86.38
911 39.09 44.46 27.74 82.30 135.65
912 38.95 33.35 22.00 72.82 126.13
913 39.10 35.82 22.93 69.88 130.57
914 38.92 70.28 40.13 124.52 70.65
915 38.99 20.30 17.63 48.32 103.36
916 39.06 74.74 42.25 108.43 61.01
917 39.10 79.57 47.93 93.68 66.14
918 38.83 55.51 32.17 94.87 131.26
919 39.15 58.15 31.76 89.71 115.64
920 39.12 67.89 42.13 125.64 78.92
921 39.33 7.12 14.56 41.74 64.63
922 38.96 4.80 9.39 22.88 50.90
923 39.23 11.57 17.83 48.58 78.07
924 39.28 60.18 34.61 98.96 91.97
925 39.00 84.92 38.50 79.77 56.77
926 39.31 53.40 30.03 100.09 109.02
927 39.46 30.09 22.15 66.31 116.94
928 39.19 13.72 19.08 48.49 81.03
929 39.52 65.85 40.45 113.40 76.26
930 39.35 55.95 30.27 80.84 125.04
931 39.54 62.24 40.00 113.06 85.87
932 39.54 76.86 50.27 103.45 63.82
933 39.58 18.09 21.46 52.89 90.11
934 39.63 41.78 28.20 77.97 133.41
935 39.64 72.35 48.38 111.12 66.11
936 39.81 22.99 21.85 64.11 91.63
937 39.70 25.35 23.23 65.48 104.22
938 39.69 9.71 20.63 50.30 70.04
939 39.76 86.55 48.56 68.22 71.95
940 39.95 83.92 52.87 82.93 69.13
941 39.77 21.67 23.11 64.11 98.15
942 40.00 28.03 23.43 71.05 103.23
943 40.09 32.48 25.53 81.14 104.26
944 39.89 39.30 28.46 80.42 113.32
945 40.10 16.20 21.00 65.32 75.47
946 40.00 34.24 27.36 83.15 108.15
947 40.14 48.86 34.00 113.93 101.13
948 40.00 69.57 52.37 122.57 71.33
949 40.16 20.73 24.02 67.52 88.57
950 40.04 46.39 33.70 111.36 107.41
951 40.23 63.90 48.56 116.72 64.98
952 40.31 37.47 32.61 93.79 102.44
953 40.18 52.11 35.56 125.45 97.98
954 40.24 54.73 38.17 119.14 95.01
955 40.23 81.15 58.78 78.78 74.23
956 40.23 56.94 43.15 124.84 87.29
957 40.03 11.61 20.77 51.46 67.62
958 40.27 44.08 32.80 102.32 108.56
959 40.37 90.27 40.62 46.09 82.28
960 40.23 35.34 27.74 92.97 111.49
961 40.43 59.26 45.78 123.89 79.02
962 40.47 74.36 55.73 90.87 74.66
963 40.47 78.44 64.15 85.76 73.16
964 40.40 13.32 24.21 63.31 67.45
965 40.43 19.22 23.88 60.18 83.92
966 40.35 10.63 20.63 46.95 61.53
967 40.78 8.38 21.09 59.61 52.65
968 40.47 12.22 22.47 51.40 73.27
969 40.70 30.23 28.05 78.91 85.49
970 40.86 61.38 50.69 120.80 70.55
971 40.86 65.95 58.80 106.93 66.60
972 40.87 68.23 62.37 111.06 70.95
973 40.64 92.46 46.27 36.29 73.66
974 40.81 24.51 27.47 77.01 84.88
975 40.77 42.19 33.43 97.13 91.08
976 40.52 28.60 21.14 46.29 98.00
977 40.87 71.32 59.91 101.56 74.46
978 41.04 88.06 54.06 48.21 84.05
979 40.99 50.99 44.67 134.17 81.24
980 40.71 14.33 25.14 61.00 71.57
981 41.08 39.87 35.31 109.21 92.13
982 40.89 86.42 67.45 58.35 87.71
983 41.05 47.13 42.40 125.09 97.78
984 41.20 26.80 27.82 89.02 81.35
985 41.30 83.01 67.79 55.56 92.38
986 41.22 22.22 28.75 79.84 67.04
987 41.25 12.22 25.71 70.33 59.33
988 41.19 18.23 28.00 75.24 66.27
989 41.15 34.55 40.86 133.14 104.75
990 41.23 54.07 49.84 123.57 80.11
991 41.19 76.56 77.25 72.65 86.06
992 41.53 10.58 25.65 70.47 55.08
993 41.29 15.38 28.02 75.66 66.47
994 41.32 32.21 30.39 97.61 85.30
995 41.37 44.90 43.74 115.67 87.44
996 41.29 57.04 53.70 131.56 82.39
997 41.31 84.90 76.00 63.68 108.21
998 41.21 91.64 41.73 29.35 86.23
999 41.66 5.93 21.42 53.21 41.05
1000 41.41 37.20 38.45 108.98 85.67
1001 41.42 63.61 62.53 108.59 69.37
1002 41.58 49.22 53.49 132.45 84.22
1003 41.47 78.89 75.24 61.97 99.57
1004 41.60 89.81 58.05 45.84 82.25
1005 41.66 73.69 73.83 74.61 84.64
1006 41.70 29.03 37.32 94.57 66.60
1007 41.89 20.24 35.88 83.40 65.49
1008 41.84 59.26 61.85 114.02 78.33
1009 41.81 42.57 44.58 118.85 79.43
1010 41.77 70.52 74.74 74.28 91.23
1011 42.20 8.07 26.71 62.27 49.40
1012 42.00 24.66 36.54 88.01 77.34
1013 42.06 51.82 58.42 125.47 80.10
1014 42.04 67.67 75.08 80.62 91.21
1015 42.11 61.83 70.69 98.43 78.28
1016 42.28 91.77 56.78 30.12 94.31
1017 42.20 13.23 35.34 80.24 62.05
1018 42.19 39.27 46.44 112.84 76.88
1019 42.19 35.31 42.25 127.80 76.52
1020 42.18 65.26 76.27 89.14 91.77
1021 42.33 30.82 39.25 103.39 70.98
1022 42.35 46.92 56.99 115.26 88.73
1023 42.31 56.41 70.40 121.96 98.80
1024 42.37 16.69 37.82 87.07 68.93
1025 42.31 54.15 82.34 150.43 97.99
1026 42.47 33.02 41.84 116.23 65.53
1027 42.19 78.73 78.81 60.45 101.33
1028 42.39 87.51 66.46 31.71 102.29
1029 42.49 27.08 39.33 99.25 69.48
1030 42.65 22.64 36.21 87.14 68.15
1031 42.47 14.76 34.07 79.28 66.50
1032 42.54 80.28 92.37 59.45 119.79
1033 42.57 44.64 54.06 117.64 81.75
1034 42.59 82.01 84.18 44.70 112.18
1035 42.40 89.71 60.50 31.67 100.94
1036 42.63 75.44 89.26 56.20 107.51
1037 42.85 18.78 41.11 89.36 71.35
1038 42.67 41.34 57.35 120.47 79.10
1039 42.66 49.24 65.56 116.04 94.98
1040 42.81 37.15 53.78 111.01 79.85
1041 42.73 11.64 36.15 75.73 63.05
1042 42.94 69.61 91.47 61.19 108.32
1043 42.95 72.45 82.66 53.16 116.05
1044 42.92 63.52 96.52 76.58 95.88
1045 42.96 86.15 79.59 46.63 107.32
1046 42.88 60.43 90.60 78.40 103.13
1047 43.00 89.68 69.09 32.49 95.13
1048 42.93 83.78 95.58 50.98 110.42
1049 43.02 77.86 99.87 50.20 117.63
1050 43.14 94.02 41.14 13.94 64.99
1051 43.22 29.29 51.01 99.91 75.52
1052 43.10 52.63 82.82 114.14 113.70
1053 43.14 58.08 89.78 87.93 104.23
1054 43.20 5.39 26.32 46.54 48.17
1055 43.31 24.96 46.21 85.97 77.31
1056 43.22 66.97 95.79 65.66 116.59
1057 43.45 20.95 48.58 83.18 71.15
1058 43.32 8.18 39.26 65.93 60.77
1059 43.55 15.53 46.39 77.16 81.19
1060 43.43 34.46 57.90 102.78 79.86
1061 43.40 54.74 88.85 92.76 126.27
1062 43.37 92.20 65.83 27.85 76.46
1063 43.53 43.43 71.23 107.70 99.10
1064 43.59 50.19 84.19 105.60 120.41
1065 43.58 38.95 66.60 98.33 96.71
1066 43.63 31.55 58.19 100.45 89.99
1067 43.69 45.78 76.24 96.06 115.63
1068 43.72 47.93 81.74 96.58 126.30
1069 43.73 79.84 104.96 48.54 133.42
1070 43.75 27.39 54.45 94.37 86.97
1071 43.44 83.97 72.29 34.59 119.12
1072 43.77 12.46 46.64 67.65 97.24
1073 43.73 40.98 75.59 99.66 118.90
1074 43.84 62.40 104.36 60.77 128.69
1075 43.71 77.21 78.43 38.00 124.89
1076 43.95 65.12 135.36 66.99 146.91
1077 44.10 23.06 53.60 83.18 84.26
1078 44.09 59.63 101.76 59.08 135.33
1079 43.94 74.02 99.42 40.65 119.50
1080 43.93 75.44 99.44 42.22 135.82
1081 43.95 36.61 74.90 97.87 97.70
1082 44.14 85.08 99.35 44.59 125.04
1083 44.21 51.79 97.90 70.52 143.83
1084 44.20 68.38 111.10 49.78 137.46
1085 44.10 17.47 53.79 61.88 103.18
1086 44.44 18.83 55.25 68.73 95.06
1087 44.08 71.05 104.97 49.14 138.14
1088 44.16 90.14 83.94 36.21 87.63
1089 44.27 56.96 108.66 65.52 145.21
1090 44.38 6.96 37.79 44.32 81.40
1091 44.37 9.62 50.02 59.91 96.46
1092 44.28 87.01 95.45 45.62 116.69
1093 44.05 42.19 59.60 101.10 114.70
1094 44.45 54.35 100.24 60.52 159.03
1095 44.62 81.11 125.18 51.44 135.45
1096 44.37 93.76 55.14 17.93 69.84
1097 44.54 29.78 63.96 68.79 109.26
1098 44.46 33.38 71.00 77.70 104.37
1099 44.31 92.35 73.83 23.86 69.17
1100 44.54 20.62 59.60 54.21 101.08
1101 44.78 25.31 65.59 68.81 111.31
1102 44.60 78.17 113.24 41.55 120.45
1103 44.70 16.20 61.12 62.42 105.00
1104 44.88 44.94 120.68 89.02 156.06
1105 44.88 47.06 104.77 70.17 145.85
1106 44.79 40.39 90.18 83.01 148.34
1107 44.88 42.78 99.30 76.23 140.91
1108 44.81 49.63 106.87 70.26 133.50
1109 44.80 73.28 119.07 45.34 141.62
1110 44.76 14.70 55.14 47.30 110.82
1111 44.80 28.12 60.85 60.72 112.60
1112 44.97 35.39 95.34 71.84 119.14
1113 44.96 95.22 34.91 12.18 38.73
1114 44.87 61.23 121.23 57.42 145.44
1115 45.01 63.62 121.04 48.28 160.01
1116 44.99 66.36 121.62 47.36 165.20
1117 44.96 76.12 117.42 40.54 126.94
1118 45.18 31.58 83.76 74.80 112.49
1119 45.26 71.05 125.74 45.88 154.54
1120 45.17 20.89 66.80 65.96 105.83
1121 45.35 23.25 67.81 54.76 119.46
1122 45.31 58.61 119.59 50.37 166.60
1123 45.41 51.91 126.03 52.81 147.35
1124 45.13 78.77 109.75 38.25 120.08
1125 45.31 87.71 108.20 42.29 113.30
1126 45.20 8.99 55.41 49.76 103.94
1127 45.48 69.00 123.62 47.51 156.69
1128 45.38 11.40 63.69 46.04 103.76
1129 45.53 83.24 117.18 46.32 107.04
1130 45.51 89.66 83.45 34.12 104.19
1131 45.57 17.12 72.30 52.43 117.71
1132 45.55 54.06 129.20 56.51 153.49
1133 45.62 56.17 130.43 46.98 158.98
1134 45.66 85.33 111.17 46.73 99.95
1135 45.86 5.30 45.18 23.46 93.21
1136 45.53 81.58 120.64 49.05 107.93
1137 45.80 48.68 123.04 49.00 161.70
1138 45.74 9.05 56.44 36.20 101.18
1139 45.90 14.49 69.58 39.64 128.06
1140 45.86 41.54 112.20 60.04 164.30
1141 45.85 27.46 89.21 53.16 127.17
1142 45.94 29.51 91.32 50.91 126.91
1143 45.74 33.64 103.54 53.93 135.79
1144 45.95 73.45 126.54 49.79 139.27
1145 46.04 36.67 112.71 52.18 146.41
1146 46.20 94.75 46.99 23.52 40.86
1147 46.09 39.11 119.09 52.15 148.84
1148 46.09 60.33 139.01 48.94 158.80
1149 46.11 75.82 135.62 51.30 117.15
1150 46.04 78.26 128.73 45.04 121.19
1151 46.15 43.93 130.29 58.99 151.39
1152 46.09 64.83 133.34 45.97 173.36
1153 46.23 22.14 86.63 48.88 117.93
1154 46.20 46.27 129.00 50.63 150.94
1155 46.51 25.09 92.22 39.97 142.72
1156 46.27 62.48 137.46 44.99 165.83
1157 46.21 67.17 138.95 46.17 167.24
1158 46.41 31.90 117.91 50.90 132.47
1159 46.44 10.94 73.88 37.75 114.38
1160 46.43 50.73 141.31 48.13 143.68
1161 46.55 80.40 125.07 54.73 108.18
1162 46.22 34.39 93.71 42.43 137.14
1163 46.59 71.33 143.98 49.31 114.30
1164 46.46 88.41 112.72 53.41 86.85
1165 46.62 12.47 73.41 39.18 120.86
1166 46.53 53.39 146.92 47.62 137.00
1167 46.65 58.33 146.55 49.39 141.49
1168 46.76 83.10 125.19 59.40 96.22
1169 46.63 19.86 80.10 40.64 120.46
1170 46.78 91.59 87.90 44.43 69.83
1171 46.70 8.64 69.64 33.24 112.65
1172 46.80 55.83 153.77 48.49 133.42
1173 46.87 69.04 178.80 59.25 128.82
1174 46.76 85.93 116.22 66.05 75.74
1175 46.92 17.18 87.61 37.92 118.28
1176 46.98 48.36 144.69 44.83 142.21
1177 47.15 27.59 107.21 37.65 130.02
1178 46.93 41.33 130.34 50.23 158.92
1179 46.97 34.31 130.16 49.46 136.01
1180 46.98 5.28 53.23 16.89 95.63
1181 47.17 29.78 118.49 41.78 136.50
1182 47.22 36.64 134.63 40.66 139.09
1183 47.20 38.97 148.94 45.99 153.08
1184 47.14 73.93 147.18 59.36 107.54
1185 47.29 61.26 153.06 49.23 136.28
1186 47.26 63.88 148.76 48.23 157.77
1187 47.16 66.32 148.54 51.75 144.00
1188 47.21 43.73 137.60 51.00 150.32
1189 47.29 14.33 79.62 32.83 122.13
1190 47.41 46.07 145.10 46.57 145.60
1191 47.33 77.06 136.61 58.80 86.83
1192 47.51 94.07 59.48 42.59 41.09
1193 47.41 22.19 106.06 37.78 122.31
1194 47.52 52.75 166.40 53.70 111.38
1195 47.27 31.21 79.79 26.07 132.57
1196 47.51 50.43 159.75 52.00 112.79
1197 47.84 32.72 129.35 45.83 137.39
1198 47.44 86.09 120.15 71.02 78.40
1199 47.72 88.62 110.45 72.18 74.21
1200 47.83 11.85 86.22 32.05 121.52
1201 47.78 57.29 165.99 66.84 116.65
1202 47.65 8.97 81.64 31.01 100.50
1203 47.77 19.65 107.87 32.62 116.84
1204 47.83 54.94 161.00 62.04 104.27
1205 47.82 59.43 160.25 64.20 135.76
1206 47.74 80.59 131.73 68.32 86.13
1207 47.59 6.73 64.50 19.84 96.45
1208 47.79 24.73 119.78 36.54 131.78
1209 47.77 71.14 145.92 57.88 92.45
1210 47.64 42.79 122.59 45.56 151.74
1211 47.90 67.99 153.79 64.58 112.03
1212 48.06 91.38 95.10 59.60 54.94
1213 48.01 83.74 131.97 74.65 79.23
1214 48.03 40.38 162.41 53.95 143.72
1215 48.09 16.95 104.08 28.66 117.15
1216 48.12 48.22 164.00 59.46 108.74
1217 48.18 34.99 142.83 50.34 131.05
1218 48.18 65.20 159.28 68.61 115.29
1219 48.24 26.72 128.70 37.84 118.09
1220 48.23 30.88 143.40 49.88 127.02
1221 48.29 37.70 153.37 48.19 127.04
1222 48.29 44.57 163.34 58.62 112.46
1223 48.20 74.51 150.30 72.41 87.91
1224 48.31 14.56 100.40 33.67 119.96
