#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
lesl4 14A 4 Kruppel even-skipped fushi-tarazu
627 33.15 54.02 14.16 92.08 154.86
628 33.10 38.53 14.96 186.64 66.50
629 33.16 74.99 15.22 70.92 129.03
630 33.15 47.57 15.32 147.52 124.27
631 33.28 62.79 15.44 69.35 160.83
632 33.27 67.52 16.10 66.46 152.04
633 33.37 49.74 15.71 115.34 141.52
634 33.56 24.57 13.09 174.24 53.83
635 33.51 33.59 14.00 195.60 70.60
636 33.52 70.13 16.10 65.27 148.42
637 33.35 78.40 18.16 77.02 112.63
638 33.61 15.75 10.18 121.14 46.94
639 33.62 51.85 17.10 89.54 162.31
640 33.78 60.06 17.03 73.99 165.01
641 33.66 77.17 16.81 83.56 111.31
642 34.16 89.51 10.82 38.86 17.93
643 33.72 41.04 15.50 156.06 112.51
644 33.90 8.57 4.81 29.96 31.39
645 33.87 30.31 14.13 181.30 62.25
646 33.91 85.51 17.14 73.75 49.53
647 34.10 11.09 7.18 56.49 59.96
648 33.94 45.23 16.87 143.81 161.19
649 33.96 72.63 15.76 68.68 120.63
650 34.15 17.71 10.71 114.48 89.91
651 34.11 27.50 13.96 151.32 76.54
652 34.24 58.03 17.20 74.68 167.04
653 34.22 35.56 14.96 164.68 107.66
654 34.20 64.95 17.37 58.59 152.12
655 34.27 20.22 11.75 131.48 98.51
656 34.11 38.28 15.07 147.10 139.72
657 34.37 43.05 16.29 115.41 141.37
658 34.41 55.72 16.92 71.34 156.06
659 34.26 82.36 18.81 102.68 56.50
660 34.40 47.72 15.90 98.50 151.44
661 34.30 75.47 20.10 95.22 108.82
662 34.40 62.06 18.66 63.59 158.10
663 34.62 13.16 9.68 65.07 86.11
664 34.52 67.90 18.53 60.87 141.86
665 34.63 78.08 21.78 116.89 74.88
666 34.69 22.66 11.88 120.76 109.31
667 34.57 53.32 16.41 68.03 164.73
668 34.69 32.62 15.41 145.66 104.16
669 34.83 50.10 16.70 73.96 165.47
670 34.71 25.35 13.57 124.21 104.84
671 34.88 39.94 16.21 107.89 144.42
672 35.00 80.31 24.72 123.10 59.57
673 35.02 70.34 21.61 76.79 113.38
674 34.96 86.70 19.25 71.59 34.89
675 34.90 29.86 14.82 129.50 129.12
676 35.29 15.24 9.83 73.62 111.86
677 35.22 37.20 15.81 112.88 147.05
678 35.00 72.99 23.17 104.95 96.43
679 35.29 45.23 16.32 82.56 156.74
680 35.24 84.41 24.67 99.87 42.09
681 35.47 9.53 6.59 17.17 54.72
682 35.29 63.45 20.63 74.27 145.35
683 35.49 17.91 10.60 73.73 119.48
684 35.52 34.72 15.57 107.33 138.34
685 35.60 20.45 12.94 84.50 117.68
686 35.62 27.38 14.02 96.97 132.43
687 35.47 42.07 17.00 90.04 157.10
688 35.46 57.87 18.39 66.89 144.64
689 35.58 65.94 21.48 72.45 121.79
690 35.58 52.19 17.85 61.15 165.89
691 35.67 60.53 18.38 72.11 128.30
692 35.66 47.75 17.93 74.65 157.89
693 35.76 55.04 18.15 61.58 153.20
694 35.54 24.30 12.79 86.26 138.59
695 35.65 88.93 17.86 41.81 24.05
696 35.71 11.24 7.80 33.27 69.10
697 35.93 82.25 30.32 113.71 42.67
698 35.88 68.08 25.29 95.15 92.97
699 35.89 74.79 29.42 132.62 58.70
700 36.06 77.06 30.48 136.07 52.08
701 36.06 32.57 17.38 96.47 137.31
702 35.97 30.08 15.53 93.66 148.93
703 35.93 39.63 17.40 93.28 163.84
704 36.10 25.02 13.74 87.06 138.31
705 35.98 22.32 12.81 76.06 129.00
706 36.02 72.02 27.98 118.96 64.06
707 36.24 79.54 32.66 129.24 46.13
708 36.34 13.10 10.27 43.89 97.42
709 36.18 86.48 27.97 74.53 38.52
710 36.31 44.01 17.79 75.47 145.29
711 36.51 50.55 19.05 67.76 147.07
712 36.42 63.21 26.31 105.12 104.35
713 36.54 36.81 17.43 74.64 150.86
714 36.32 38.77 14.97 74.60 165.30
715 36.61 69.87 37.41 143.24 66.82
716 36.59 15.71 11.20 45.68 120.27
717 36.52 56.84 20.67 64.59 139.66
718 36.23 89.95 16.46 32.00 16.85
719 36.71 41.42 18.20 73.38 168.87
720 36.78 59.31 23.23 82.40 116.92
721 36.75 53.05 19.08 62.31 141.05
722 36.85 46.23 20.66 68.07 144.26
723 36.84 48.54 20.51 70.06 155.51
724 36.96 84.45 37.20 89.67 44.43
725 37.01 18.41 13.46 59.29 117.48
726 36.66 22.94 14.16 78.61 130.74
727 36.85 28.13 14.64 78.70 156.55
728 36.80 65.51 28.61 115.62 88.69
729 36.72 90.92 14.97 18.85 28.95
730 37.11 34.61 17.35 69.62 145.91
731 37.13 20.75 13.90 63.42 126.82
732 37.09 30.71 16.79 72.03 152.71
733 37.15 61.50 27.60 111.67 87.71
734 37.13 25.62 16.07 72.14 135.86
735 37.20 67.76 35.73 136.01 64.80
736 37.06 72.70 38.75 139.50 52.75
737 37.32 9.39 7.65 15.47 57.85
738 37.41 38.94 19.87 74.42 150.71
739 37.53 55.03 22.29 74.25 123.93
740 37.44 75.35 44.70 133.53 51.21
741 37.30 81.31 42.15 107.82 54.69
742 37.33 78.14 44.39 116.19 55.22
743 37.26 87.41 35.99 49.28 48.47
744 37.63 32.48 17.23 67.88 147.49
745 37.61 43.84 20.37 70.46 137.62
746 37.62 57.44 27.42 97.38 111.38
747 37.44 91.05 18.49 17.23 40.40
748 37.48 23.06 15.40 64.09 115.62
749 37.87 63.73 33.27 135.76 61.44
750 37.77 15.90 13.15 54.73 102.15
751 37.82 50.59 22.54 89.23 118.06
752 38.02 36.75 20.78 71.25 132.01
753 37.90 41.46 20.46 73.04 145.94
754 37.96 69.79 41.46 135.09 49.55
755 38.16 12.51 11.01 28.32 81.85
756 37.78 14.17 11.41 31.95 92.00
757 37.99 47.97 22.63 87.37 118.39
758 37.98 52.74 24.03 95.09 118.29
759 38.04 66.24 43.04 144.13 58.09
760 38.01 89.45 35.71 27.24 69.78
761 38.13 7.30 6.08 10.06 24.86
762 37.98 27.90 18.29 68.37 132.78
763 38.20 45.76 23.51 90.00 118.11
764 38.16 72.58 46.02 143.26 58.08
765 38.29 86.09 48.95 48.75 87.32
766 38.41 59.03 32.11 132.20 77.18
767 38.22 83.30 55.69 77.04 64.56
768 38.18 19.34 15.46 52.03 100.43
769 38.24 10.16 9.31 23.92 50.31
770 38.33 17.67 13.37 50.93 104.84
771 38.39 61.40 32.12 135.48 59.61
772 38.51 30.12 18.73 66.97 123.20
773 38.51 21.26 16.44 54.57 106.18
774 38.42 80.30 56.13 78.46 82.40
775 38.53 33.58 22.92 78.86 134.68
776 38.42 77.17 62.01 105.04 78.62
777 38.46 87.86 35.60 28.53 90.36
778 38.59 25.64 17.62 70.16 112.47
779 38.72 39.54 26.15 95.57 140.63
780 38.80 56.59 33.52 136.56 86.98
781 38.83 54.28 31.19 122.83 89.87
782 38.91 15.79 16.20 61.30 80.27
783 38.91 51.29 30.28 120.25 80.43
784 39.04 74.19 62.16 105.65 94.76
785 39.00 44.04 26.47 102.19 101.08
786 39.02 42.05 25.81 95.78 98.41
787 39.07 65.16 51.51 145.04 62.02
788 39.16 68.04 51.83 131.48 62.69
789 39.16 35.38 23.62 91.28 113.07
790 39.10 48.74 29.96 127.21 76.04
791 39.08 70.93 53.29 125.40 76.34
792 39.18 23.52 18.92 71.32 95.98
793 39.07 9.41 8.58 25.48 42.27
794 39.33 12.39 13.72 47.87 52.45
795 39.22 27.61 20.61 79.65 100.31
796 39.17 7.58 8.40 25.58 24.76
797 39.40 89.95 35.41 14.02 89.57
798 39.22 93.26 15.82 5.45 29.13
799 39.38 84.85 61.21 42.20 114.71
800 39.39 37.66 25.75 100.30 90.49
801 39.39 46.44 28.49 131.51 87.84
802 39.63 62.95 54.48 145.06 62.64
803 39.56 78.59 72.34 72.06 116.81
804 39.47 81.70 70.23 58.66 110.88
805 39.50 31.04 22.64 84.47 112.12
806 39.43 14.66 14.85 48.47 66.75
807 39.64 60.54 49.87 157.55 64.93
808 39.59 20.56 19.58 74.29 71.85
809 39.72 76.17 70.66 74.10 112.66
810 39.63 18.21 17.92 71.30 76.52
811 39.79 58.03 43.42 156.91 67.76
812 39.94 87.04 64.78 31.59 117.46
813 39.82 33.41 26.69 98.15 88.12
814 39.87 53.28 37.45 151.25 65.63
815 39.92 40.75 31.21 125.16 81.66
816 40.10 25.74 26.28 99.69 73.89
817 39.98 50.31 35.24 140.54 62.10
818 40.17 55.80 46.24 158.13 70.98
819 40.10 72.15 71.61 81.52 125.02
820 40.23 10.58 13.77 51.69 31.13
821 40.20 69.57 70.78 108.11 108.37
822 40.14 44.07 32.12 134.55 79.12
823 40.27 28.67 27.18 114.09 74.32
824 40.24 66.03 65.01 135.86 96.77
825 40.33 23.05 25.32 97.83 63.17
826 40.38 36.00 33.51 128.65 71.97
827 40.46 47.47 39.36 161.13 66.23
828 40.60 7.76 10.07 33.05 18.22
829 40.60 13.55 17.43 72.62 47.57
830 40.45 15.04 18.67 81.67 46.83
831 40.56 16.83 22.96 90.93 50.44
832 40.66 38.17 37.85 138.52 65.17
833 40.72 74.06 84.80 72.40 139.11
834 40.67 79.74 91.63 57.63 136.36
835 40.78 31.15 31.96 126.37 67.14
836 40.85 82.23 91.54 46.49 136.25
837 40.75 90.76 49.84 14.79 75.52
838 40.80 20.35 24.92 105.60 48.02
839 40.86 59.23 62.49 160.74 85.35
840 40.86 52.14 49.01 159.12 68.27
841 40.85 63.75 68.73 126.79 104.65
842 40.94 33.64 35.45 141.73 64.26
843 41.06 61.39 68.13 125.20 111.85
844 41.03 68.03 79.74 94.80 133.28
845 40.83 76.97 87.69 60.28 133.00
846 41.06 84.89 82.38 34.85 126.52
847 40.97 40.61 38.96 137.01 61.26
848 41.19 49.93 50.40 161.84 71.07
849 41.23 45.43 42.88 161.10 74.01
850 41.28 54.44 60.73 149.62 74.70
851 41.25 57.06 68.32 139.28 100.78
852 41.39 26.29 35.86 130.27 49.79
853 41.34 43.19 42.55 149.84 61.93
854 41.36 87.42 78.54 27.56 111.94
855 41.33 71.05 88.27 71.95 142.98
856 41.46 23.74 35.08 117.62 48.34
857 41.46 28.88 36.97 134.36 61.49
858 41.69 12.64 24.48 73.84 34.41
859 41.71 15.56 31.74 94.52 41.87
860 41.60 65.70 95.70 94.62 136.00
861 41.83 18.61 32.90 104.96 49.60
862 41.49 76.81 86.64 57.00 135.80
863 41.71 9.28 20.31 52.68 28.89
864 41.72 47.81 54.21 170.02 76.65
865 41.77 35.25 47.77 155.39 63.75
866 41.86 74.29 101.99 62.21 153.28
867 41.99 38.43 49.08 142.83 67.48
868 42.01 21.28 38.23 124.56 49.32
869 41.92 90.22 64.11 18.27 67.81
870 41.96 79.47 105.06 47.89 136.64
871 41.80 92.08 34.45 8.41 42.00
872 42.07 32.28 49.27 149.06 68.16
873 42.21 93.00 29.44 7.16 20.65
874 42.09 41.05 53.41 143.27 62.95
875 42.11 63.02 95.14 89.15 142.46
876 42.03 82.38 104.52 41.50 129.18
877 42.12 52.62 71.04 135.06 100.61
878 42.27 60.36 84.16 93.25 138.38
879 42.33 69.10 99.17 64.82 143.03
880 42.30 57.94 95.67 105.09 145.75
881 42.38 84.99 95.84 36.16 103.80
882 42.36 55.37 83.44 126.79 124.02
883 42.43 50.13 79.35 158.88 100.16
884 42.49 71.73 114.29 59.22 151.97
885 42.57 29.99 53.44 139.69 73.15
886 42.51 45.52 62.64 143.21 83.44
887 42.56 76.66 112.80 56.65 138.63
888 42.68 27.49 54.47 125.23 62.53
889 42.53 87.52 82.58 27.72 96.89
890 42.72 24.95 51.68 124.80 67.93
891 42.68 36.46 61.73 147.69 86.12
892 42.70 42.97 65.49 135.77 78.66
893 42.70 66.72 105.01 67.06 161.40
894 42.78 11.12 36.70 72.13 55.88
895 42.78 16.92 43.96 105.70 68.23
896 43.01 22.42 52.97 111.11 67.05
897 42.99 48.06 76.60 143.38 103.38
898 43.26 13.85 42.28 59.85 70.80
899 43.14 33.87 70.65 118.31 108.54
900 43.14 64.27 114.69 67.31 162.01
901 43.24 73.91 115.27 49.98 149.40
902 43.35 90.35 63.95 22.50 47.06
903 43.03 79.73 114.69 43.90 122.40
904 43.28 19.59 55.60 99.21 79.44
905 43.23 40.47 76.95 130.95 108.68
906 43.23 52.02 95.38 94.70 143.27
907 43.30 82.17 109.20 42.84 111.70
908 43.55 38.33 79.02 125.96 128.98
909 43.42 56.41 119.75 77.26 161.57
910 43.40 59.10 111.21 70.48 167.96
911 43.38 92.77 38.57 13.43 22.84
912 43.56 31.59 72.91 114.60 124.85
913 43.55 54.24 110.81 77.30 152.03
914 43.53 61.88 120.76 65.30 158.76
915 43.41 78.48 110.78 43.04 124.09
916 43.59 8.29 30.24 35.15 53.15
917 43.68 46.31 86.96 119.71 127.41
918 43.74 68.81 128.39 48.37 158.08
919 43.73 71.36 129.10 49.82 158.36
920 43.70 84.80 105.21 40.80 79.31
921 43.69 87.31 93.91 35.37 69.50
922 43.81 44.16 93.79 107.02 138.23
923 43.83 29.14 86.01 124.71 125.98
924 43.72 50.01 100.43 87.67 151.32
925 43.83 15.94 53.14 69.59 102.04
926 43.77 35.86 85.44 115.41 130.32
927 43.86 75.96 127.09 44.03 130.86
928 43.75 11.41 47.77 50.11 84.11
929 43.97 24.11 66.29 88.31 114.84
930 43.83 66.31 123.10 49.10 164.90
931 44.10 26.82 78.94 93.90 119.61
932 44.13 41.96 98.75 85.02 144.54
933 44.31 21.50 70.73 83.75 127.45
934 44.36 80.26 120.39 49.81 107.81
935 44.46 47.96 109.53 82.27 159.46
936 44.45 52.35 125.22 71.24 167.55
937 44.46 57.48 133.66 57.30 173.61
938 44.56 59.94 137.05 48.36 170.24
939 44.48 63.83 138.47 55.00 167.67
940 44.49 33.86 100.99 86.39 142.87
941 44.33 39.82 119.82 91.33 136.85
942 44.27 78.24 129.94 49.44 107.26
943 44.36 65.67 120.83 52.38 164.90
944 44.52 82.73 119.15 61.84 81.21
945 44.77 91.01 67.13 41.03 38.50
946 44.68 88.54 86.21 44.12 55.04
947 44.79 18.78 75.91 70.13 121.58
948 44.69 73.36 133.76 50.53 131.88
949 44.85 9.45 47.88 23.69 89.39
950 44.68 14.16 51.52 28.40 106.38
951 44.79 36.67 107.64 76.01 147.19
952 44.87 55.11 142.66 63.99 170.16
953 45.00 31.73 105.24 67.82 141.36
954 44.76 38.89 100.90 81.71 143.50
955 44.78 77.39 128.25 48.81 103.56
956 44.86 6.56 26.72 11.57 45.50
957 45.03 15.69 77.48 47.51 116.45
958 45.06 25.27 93.65 70.44 140.26
959 44.95 45.48 111.47 75.71 153.78
960 44.87 67.80 139.65 50.98 144.90
961 45.09 62.06 145.12 49.73 161.84
962 44.99 70.53 148.47 49.25 139.10
963 45.13 93.31 38.55 24.48 20.79
964 44.89 86.09 108.93 57.95 61.92
965 45.14 29.10 103.11 70.88 136.67
966 44.92 83.81 112.94 53.06 72.29
967 45.22 40.90 131.77 68.34 163.28
968 45.32 43.33 125.08 65.70 158.95
969 45.23 49.87 136.94 62.05 173.08
970 45.53 22.91 100.56 56.43 136.74
971 45.41 75.45 137.90 60.74 106.29
972 45.44 12.21 65.24 31.47 108.56
973 45.51 53.14 143.04 55.04 171.63
974 45.51 65.29 151.93 53.10 146.23
975 45.54 81.26 124.51 67.88 84.35
976 45.42 85.43 108.16 61.16 61.68
977 45.62 34.64 128.75 58.89 155.08
978 45.56 57.48 152.80 53.16 175.89
979 45.75 20.57 101.64 55.07 123.26
980 45.86 27.39 121.25 54.75 135.86
981 45.75 47.33 152.93 60.17 170.13
982 45.61 6.24 26.45 9.26 45.88
983 45.85 59.93 161.79 53.83 152.60
984 45.82 78.51 136.73 67.74 94.77
985 45.90 37.20 138.14 57.42 152.55
986 45.81 72.70 148.84 67.16 96.10
987 45.85 88.28 104.58 67.53 52.06
988 45.72 7.99 42.07 14.43 80.64
989 45.96 17.71 96.90 42.74 122.42
990 45.88 83.72 116.04 82.27 85.27
991 46.14 39.47 144.00 51.62 156.42
992 45.90 68.76 153.50 52.62 121.12
993 46.21 30.97 141.52 60.47 140.59
994 46.18 51.32 160.00 55.16 170.07
995 46.07 9.29 80.59 26.20 99.31
996 46.26 14.70 91.41 37.28 122.53
997 46.37 55.43 159.72 55.56 164.35
998 46.26 91.45 61.85 47.86 30.06
999 46.10 94.29 33.21 21.32 14.70
1000 46.32 44.93 157.05 53.88 147.89
1001 46.31 62.10 162.65 60.36 141.70
1002 46.31 25.00 123.52 46.10 141.47
1003 46.24 41.98 144.65 50.34 150.90
1004 46.48 33.05 151.40 59.40 161.46
1005 46.56 49.08 148.05 54.45 154.48
1006 46.58 66.63 168.75 74.76 106.05
1007 46.54 5.59 24.73 6.40 37.20
1008 46.64 64.50 167.11 66.82 139.70
1009 46.69 71.08 159.40 77.12 81.36
1010 46.64 76.28 142.01 88.04 84.84
1011 46.71 53.54 168.66 57.36 146.80
1012 46.67 57.67 166.95 64.94 159.22
1013 46.48 8.02 44.62 11.69 74.06
1014 46.73 81.24 131.38 84.14 64.39
1015 46.78 10.26 64.95 19.44 97.42
1016 46.99 29.43 138.28 48.25 120.78
1017 46.87 7.20 52.49 13.02 60.19
1018 46.82 22.40 137.74 42.28 110.89
1019 46.96 73.81 151.13 91.35 74.93
1020 46.91 35.19 162.51 51.55 150.33
1021 46.98 85.82 119.58 95.73 52.64
1022 46.91 11.96 91.39 28.77 110.36
1023 47.07 19.81 126.55 41.02 104.28
1024 47.05 46.89 163.52 55.75 146.73
1025 47.06 37.79 161.63 51.61 145.78
1026 47.14 59.67 179.02 85.28 133.03
1027 47.16 68.43 167.17 88.82 89.80
1028 47.04 88.76 95.37 76.15 41.41
1029 47.23 78.26 142.45 85.93 71.95
1030 47.25 26.89 143.82 43.83 118.10
1031 47.22 17.30 121.20 39.81 110.44
1032 47.24 42.91 177.59 59.02 129.45
1033 47.29 93.38 47.66 33.47 20.65
1034 47.45 14.64 124.58 41.72 109.54
1035 47.32 51.53 181.73 64.14 112.44
1036 47.53 40.44 172.96 63.48 111.71
1037 47.45 63.14 174.92 92.78 107.87
1038 47.71 9.39 75.24 28.26 59.84
1039 47.65 24.20 145.11 50.60 98.29
1040 47.70 32.76 169.99 58.37 103.16
1041 47.64 83.67 128.00 101.80 57.52
1042 47.74 44.91 171.79 68.45 124.01
1043 47.85 90.70 89.15 60.47 37.04
1044 47.71 5.21 29.80 9.32 27.70
1045 47.74 56.76 183.40 94.66 121.01
1046 47.81 54.39 182.89 81.57 111.42
1047 47.81 49.26 177.83 74.01 113.78
1048 47.93 65.89 196.82 120.98 94.46
1049 48.01 60.93 177.44 105.99 90.54
1050 47.86 79.88 142.37 98.72 65.61
1051 48.06 72.30 165.04 108.33 68.18
1052 48.03 75.50 148.85 110.40 66.47
1053 48.08 21.57 150.24 52.48 90.26
1054 47.95 69.91 165.37 106.94 70.21
1055 48.19 12.54 141.01 52.70 73.52
1056 48.06 35.43 173.55 68.83 109.36
1057 48.12 87.30 104.86 86.14 52.19
1058 48.25 30.83 167.92 72.66 86.42
1059 48.13 38.09 177.02 77.09 113.47
1060 48.37 28.46 161.91 59.40 84.71
1061 48.34 18.89 144.55 52.19 77.56
1062 48.33 46.98 182.76 97.53 106.38
1063 48.50 58.46 188.44 123.76 90.10
1064 48.51 25.95 164.24 66.21 75.84
1065 48.38 42.40 183.20 92.05 98.66
1066 48.38 51.82 187.99 98.03 96.38
1067 48.59 78.14 138.94 111.19 72.85
1068 48.49 63.37 186.05 130.39 87.51
1069 48.70 15.97 136.88 67.46 64.63
1070 48.67 67.75 178.82 116.88 82.19
1071 48.76 92.96 52.15 32.13 27.52
1072 48.74 7.41 66.65 37.18 30.10
1073 48.49 95.81 23.44 13.96 12.09
1074 48.79 81.62 133.65 110.24 56.62
1075 48.83 4.72 29.75 14.79 13.99
1076 48.96 39.91 187.73 120.26 81.11
1077 48.93 56.16 180.79 145.49 87.71
1078 49.04 23.53 160.75 84.92 66.89
1079 49.00 34.31 191.85 109.04 95.45
1080 48.99 84.40 125.49 106.42 54.08
1081 48.95 73.91 166.73 122.23 71.26
1082 49.05 44.57 200.81 135.99 99.83
1083 49.00 49.18 185.11 120.94 81.10
1084 49.13 53.99 184.15 141.29 71.08
1085 49.22 10.39 107.95 65.46 44.04
1086 49.10 70.62 171.30 128.08 67.35
1087 49.17 37.28 189.44 111.08 89.63
1088 49.33 32.05 187.66 122.83 74.23
1089 49.15 60.46 182.29 137.06 82.04
1090 49.32 65.50 179.32 131.22 78.85
1091 49.28 90.35 86.79 57.92 54.81
1092 49.35 87.51 120.68 79.78 64.84
1093 49.48 21.04 159.71 88.28 58.93
1094 49.62 95.44 26.34 14.61 17.33
1095 49.45 29.47 178.95 108.41 69.23
1096 49.51 51.73 185.42 152.29 76.31
1097 49.64 76.12 153.91 124.90 84.04
1098 49.52 13.42 132.92 77.59 54.41
1099 49.54 42.05 189.08 132.76 80.47
1100 49.52 46.74 190.14 149.90 83.35
1101 49.66 18.36 149.07 90.43 53.87
1102 49.56 62.70 179.47 140.19 83.11
1103 49.64 79.00 143.42 113.79 69.35
1104 49.69 26.48 170.94 103.27 59.43
1105 49.84 58.18 194.85 165.48 78.13
1106 49.71 68.15 172.11 139.06 75.16
1107 50.03 6.48 55.63 36.80 20.48
1108 49.88 82.56 132.62 112.97 74.36
1109 49.93 73.14 162.10 116.07 77.89
1110 50.09 36.16 191.85 139.82 67.23
1111 50.03 92.97 50.32 26.46 44.10
1112 50.14 15.81 151.10 99.43 50.30
1113 50.14 49.21 195.41 160.86 73.46
1114 50.17 55.82 191.76 173.56 73.30
1115 50.28 33.73 187.31 145.39 70.28
1116 50.25 39.46 196.95 150.99 76.88
1117 50.43 8.81 96.93 61.88 31.00
1118 50.25 23.53 167.10 119.30 54.54
1119 50.32 44.33 215.32 180.66 83.22
1120 50.07 98.33 11.81 6.03 6.69
1121 50.37 53.46 184.12 168.31 74.42
1122 50.32 60.42 188.14 154.82 80.83
1123 50.36 70.15 181.12 145.36 76.23
1124 50.37 64.16 176.78 146.40 92.35
1125 50.49 30.94 187.38 148.50 71.43
1126 50.54 84.82 131.13 94.81 72.88
1127 50.59 28.19 178.04 125.63 57.51
1128 50.49 88.63 98.89 55.37 82.80
1129 50.65 80.40 139.03 111.31 89.91
1130 50.70 97.05 15.52 8.16 9.67
1131 50.68 12.22 134.67 80.12 42.36
1132 50.57 46.77 201.32 172.53 70.32
1133 50.64 41.87 200.83 168.15 78.53
1134 50.72 66.77 184.28 144.99 80.11
1135 50.78 51.19 193.88 166.44 75.44
1136 50.86 20.41 151.14 102.28 55.21
1137 50.86 77.68 148.61 114.02 95.48
1138 51.00 37.76 200.10 155.32 75.37
1139 51.06 17.74 152.79 99.84 51.37
1140 50.95 75.28 161.06 125.35 112.21
1141 51.03 91.65 75.11 36.79 58.74
1142 51.20 94.92 30.99 10.16 19.66
1143 51.03 25.65 174.70 123.39 60.61
1144 51.50 97.84 12.80 4.21 8.48
1145 51.04 72.80 183.97 128.99 97.02
1146 51.10 57.17 191.26 177.98 90.94
1147 51.14 62.17 177.44 161.38 94.81
1148 51.17 3.69 25.99 17.95 11.00
1149 51.41 35.48 195.48 151.88 69.82
1150 51.42 86.70 117.52 47.36 76.64
1151 51.55 6.62 62.22 34.34 31.58
1152 51.32 48.56 202.91 157.93 77.03
1153 51.39 54.46 203.60 181.92 89.23
1154 51.45 59.59 194.40 178.99 88.58
1155 51.50 68.29 181.81 143.28 97.79
1156 51.46 23.05 166.05 100.03 55.19
1157 51.43 32.76 199.28 156.54 77.70
1158 51.47 64.72 179.25 145.95 91.95
1159 51.43 70.57 191.16 167.88 99.35
1160 51.57 43.27 194.74 164.17 93.32
1161 51.53 82.21 137.05 81.05 81.66
1162 51.52 45.63 201.30 160.25 89.48
1163 51.62 15.45 143.47 86.82 51.54
1164 51.58 30.02 188.03 146.61 67.00
1165 51.59 40.37 215.52 183.69 90.93
1166 51.70 9.71 117.63 67.44 56.45
1167 51.80 51.87 188.10 166.93 90.98
1168 51.88 89.68 88.12 28.58 71.24
1169 51.83 27.45 184.03 133.90 68.08
1170 51.76 84.62 129.57 54.82 90.07
1171 51.95 79.19 139.73 86.99 106.99
1172 52.10 12.75 137.48 84.02 60.44
1173 52.20 74.18 162.96 105.88 117.33
1174 52.17 18.81 158.36 88.78 67.19
1175 52.21 76.62 180.66 111.85 145.44
1176 52.17 38.06 200.86 153.98 89.43
1177 52.16 93.13 44.60 10.15 48.28
1178 52.29 49.46 212.73 154.73 107.08
1179 52.30 55.44 214.10 183.62 122.61
1180 52.22 57.95 197.06 172.33 104.45
1181 52.20 61.70 191.07 164.41 112.37
1182 52.40 66.64 175.77 123.19 104.69
1183 52.40 3.90 30.95 13.75 15.67
1184 52.32 71.88 168.10 105.65 96.59
1185 52.51 21.82 167.20 86.27 77.35
1186 52.54 24.61 176.66 87.25 78.75
1187 52.44 34.06 198.01 134.25 95.84
1188 52.40 47.04 204.30 125.88 111.38
1189 52.38 84.31 127.74 56.59 90.24
1190 52.66 31.75 199.88 127.32 84.96
1191 52.53 64.13 188.26 140.61 109.62
1192 52.23 96.00 21.43 4.43 13.43
1193 52.66 42.03 203.67 143.23 121.55
1194 52.72 44.30 195.23 105.97 117.57
1195 52.72 69.47 173.92 100.62 114.48
1196 52.74 81.74 136.38 63.28 90.13
1197 52.71 87.20 113.60 34.86 90.97
1198 52.77 15.87 151.03 75.29 73.19
1199 52.76 53.08 196.25 136.86 137.02
1200 52.80 29.46 193.97 125.20 87.68
1201 52.87 36.24 196.86 116.30 93.71
1202 52.87 95.10 27.87 5.16 22.26
1203 52.97 39.88 199.90 117.13 112.99
1204 52.94 6.41 59.90 24.53 45.03
1205 52.94 10.17 127.00 53.42 74.28
1206 53.04 59.98 193.39 122.07 118.88
1207 52.97 26.80 188.66 101.62 97.02
1208 53.11 90.79 74.14 14.31 82.46
1209 53.17 50.65 195.24 109.66 138.89
1210 53.12 78.55 150.32 63.38 116.74
1211 53.26 56.78 198.07 127.33 140.98
1212 53.24 13.69 148.38 57.00 71.08
1213 53.30 19.64 166.88 64.09 99.96
1214 53.41 62.48 196.32 117.66 123.70
1215 53.45 84.37 130.82 41.98 97.26
1216 53.48 12.35 147.79 66.72 77.83
1217 53.43 46.16 203.17 83.75 122.38
1218 53.39 72.56 166.92 79.95 115.49
1219 53.48 75.27 152.73 68.36 115.63
1220 53.56 48.33 204.90 90.29 137.31
1221 53.72 17.45 155.08 50.76 93.76
1222 53.71 38.21 203.79 87.48 123.99
1223 53.66 54.52 193.38 97.30 133.79
1224 53.58 65.12 188.73 103.02 127.06
1225 53.61 67.81 174.95 88.93 130.19
1226 53.63 34.03 198.33 89.73 124.51
1227 53.91 8.68 109.78 30.82 69.63
1228 53.87 22.94 170.17 55.24 98.64
1229 53.81 93.25 52.37 8.29 46.98
1230 53.86 28.44 197.94 82.97 117.06
1231 53.86 41.90 198.22 86.69 140.55
1232 53.94 87.98 119.94 23.43 104.76
1233 53.99 25.61 183.13 62.66 109.91
1234 54.03 31.77 193.34 71.62 122.53
1235 53.98 58.59 189.09 87.76 149.87
1236 53.86 95.19 26.31 4.08 27.73
1237 54.03 51.97 195.01 87.59 145.28
1238 54.06 70.34 165.26 66.00 135.42
1239 54.01 80.76 138.32 44.22 114.09
1240 54.17 44.51 202.79 72.44 132.34
1241 54.25 14.83 154.10 45.41 93.31
1242 54.20 36.16 201.48 75.10 135.82
1243 54.15 89.87 69.39 10.66 96.73
1244 54.33 5.84 52.87 12.77 38.22
1245 54.28 77.32 154.48 54.61 134.19
1246 54.29 61.02 194.73 87.32 147.73
1247 54.63 11.39 134.90 29.91 82.37
1248 54.51 49.46 202.16 65.96 148.92
