#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
mu14 14A 4 Kruppel even-skipped fushi-tarazu
627 35.02 46.25 8.90 48.38 122.41
628 34.94 67.87 11.09 57.95 84.86
629 35.03 70.26 12.94 70.49 74.05
630 35.14 79.77 14.50 131.48 39.65
631 34.87 82.33 15.24 133.56 33.79
632 35.19 84.29 17.44 144.10 32.28
633 35.43 14.42 5.75 60.18 95.90
634 35.34 35.73 8.43 58.69 108.66
635 35.01 19.04 6.17 65.00 97.38
636 35.20 72.72 14.69 96.08 55.40
637 35.37 49.17 10.11 47.41 121.99
638 35.36 52.08 9.79 42.57 116.48
639 35.30 65.47 12.07 52.92 95.06
640 35.35 89.04 16.93 146.86 21.52
641 35.48 56.82 9.71 42.14 115.34
642 35.14 62.75 10.71 41.46 124.89
643 35.41 75.41 14.71 119.45 41.61
644 35.36 22.21 6.43 64.63 114.29
645 35.21 16.60 5.77 88.36 101.32
646 35.63 33.29 7.80 55.89 104.45
647 35.33 28.25 6.62 54.29 106.76
648 35.28 37.98 7.50 41.00 126.70
649 35.82 91.38 14.78 96.82 20.02
650 35.58 18.54 6.14 59.50 94.62
651 35.80 24.49 6.84 56.43 110.10
652 35.82 27.55 7.19 60.41 103.68
653 35.84 60.08 11.44 56.28 90.14
654 35.97 86.47 24.11 156.73 25.32
655 36.02 81.62 20.48 161.05 31.37
656 35.78 38.44 8.98 58.57 104.82
657 36.07 77.83 17.16 147.79 36.48
658 36.04 11.99 4.76 38.86 85.55
659 36.05 62.82 12.42 62.18 94.38
660 36.10 16.64 7.51 52.39 114.04
661 36.05 30.22 8.61 55.71 108.68
662 36.08 54.22 11.05 48.43 102.90
663 36.20 44.65 10.99 40.85 114.38
664 36.20 70.32 14.53 123.21 51.81
665 36.21 42.18 9.40 43.92 110.43
666 36.32 67.67 14.71 118.56 57.27
667 36.16 73.28 15.65 145.28 36.83
668 36.22 6.96 3.53 18.96 63.87
669 36.39 20.48 7.08 47.06 98.90
670 36.33 47.95 11.67 45.49 114.36
671 36.40 65.21 15.84 96.87 72.13
672 36.33 45.87 10.31 37.50 115.19
673 36.60 51.00 12.56 51.39 94.06
674 36.55 9.56 4.55 28.29 88.12
675 36.71 83.93 27.13 144.18 36.93
676 36.80 35.24 9.44 42.58 96.73
677 36.58 18.62 7.47 42.83 101.33
678 36.74 39.51 10.39 48.93 99.10
679 36.78 88.69 30.09 123.48 34.79
680 36.67 15.35 5.11 27.31 87.98
681 36.79 33.07 7.82 33.62 110.96
682 37.01 31.41 8.43 40.11 103.07
683 36.84 61.07 14.66 113.40 64.60
684 36.94 75.88 21.58 171.58 32.19
685 36.70 25.05 8.95 40.62 98.29
686 36.78 28.34 8.46 47.98 95.57
687 36.94 23.06 8.56 47.35 85.48
688 36.72 73.32 18.31 154.19 38.25
689 36.79 37.11 10.81 50.38 88.62
690 37.32 25.53 8.14 37.59 89.14
691 37.00 47.80 9.28 38.86 102.79
692 37.28 59.00 14.77 122.97 59.17
693 37.30 42.02 11.40 49.16 86.23
694 37.28 44.10 11.67 54.51 86.94
695 37.37 71.48 20.25 176.68 34.95
696 37.29 81.18 29.76 158.84 34.81
697 37.01 13.95 3.92 34.23 79.85
698 37.20 53.99 15.66 85.05 72.48
699 37.41 78.65 29.93 157.49 37.80
700 37.43 63.51 16.28 146.98 46.41
701 37.50 86.07 38.60 123.88 50.28
702 37.33 18.45 7.02 36.72 90.49
703 37.60 91.12 28.20 79.47 49.78
704 37.17 27.26 9.11 42.78 89.11
705 37.58 68.87 21.57 177.96 36.16
706 37.39 21.33 6.92 34.95 79.54
707 37.35 12.90 5.78 32.28 76.56
708 37.60 46.90 13.31 70.00 76.59
709 37.63 66.23 19.68 153.32 39.92
710 37.67 49.33 14.06 84.63 80.50
711 37.67 56.35 15.56 122.68 62.68
712 37.55 8.62 3.87 28.65 53.26
713 37.50 15.15 7.54 36.00 74.69
714 37.46 45.31 10.50 44.06 84.81
715 37.76 73.73 26.75 171.48 34.13
716 37.72 30.01 10.30 44.60 79.72
717 37.75 51.98 15.57 93.61 60.25
718 37.74 28.35 9.17 34.00 75.83
719 37.79 13.34 5.98 32.88 62.93
720 38.00 33.33 10.45 46.38 69.97
721 37.96 39.92 12.45 75.58 84.63
722 38.16 61.40 18.93 188.19 41.96
723 38.14 83.49 43.11 125.99 45.36
724 38.19 88.35 51.47 106.97 66.57
725 38.08 26.57 10.27 53.55 73.51
726 38.02 77.04 32.15 152.58 39.23
727 38.18 35.88 12.35 63.46 66.72
728 38.20 16.13 7.15 42.30 71.81
729 38.44 75.93 36.14 147.78 37.85
730 38.19 93.65 20.25 30.78 50.40
731 38.52 18.67 8.93 51.38 58.70
732 38.48 42.48 13.07 98.24 60.92
733 38.50 53.84 23.71 170.08 51.26
734 38.52 58.70 20.69 191.69 39.84
735 38.24 30.07 8.00 40.00 69.00
736 38.47 45.44 14.10 102.36 50.71
737 38.55 80.54 45.07 124.62 44.84
738 38.49 23.15 9.06 58.65 58.26
739 38.24 38.69 10.83 67.17 93.83
740 38.61 64.33 22.06 190.06 35.48
741 38.67 8.74 5.69 46.97 26.34
742 38.75 50.64 17.68 144.28 46.45
743 38.72 70.68 32.70 173.75 38.35
744 38.78 67.49 29.48 181.54 35.98
745 38.90 31.61 12.99 72.86 55.23
746 38.84 37.62 13.99 106.25 55.84
747 38.92 56.15 20.27 200.55 36.83
748 38.87 14.44 8.58 62.04 51.21
749 38.88 29.13 12.84 72.91 52.78
750 39.08 85.61 56.15 73.43 78.50
751 39.03 47.92 17.69 144.93 47.11
752 39.00 73.67 39.43 154.80 40.70
753 39.15 20.73 11.02 74.76 53.71
754 39.27 78.00 53.93 124.25 72.13
755 39.16 25.12 12.46 83.80 47.57
756 39.14 34.26 13.24 78.47 51.00
757 39.29 93.65 23.26 22.79 57.61
758 39.26 39.87 16.41 142.29 47.64
759 39.33 16.89 10.52 74.13 42.76
760 39.40 60.69 28.21 206.60 36.71
761 39.32 83.24 67.18 92.52 84.66
762 39.63 87.98 63.59 55.33 95.59
763 39.63 10.82 9.29 77.28 31.38
764 39.62 62.96 33.67 190.18 41.55
765 39.61 27.41 14.50 97.92 40.56
766 39.56 44.97 19.71 158.18 39.61
767 39.64 52.40 25.21 181.16 39.74
768 39.70 42.16 17.67 145.85 38.73
769 39.68 65.62 39.85 174.90 41.20
770 39.80 22.73 14.14 102.71 41.37
771 39.73 69.18 42.88 155.09 46.80
772 39.50 90.03 60.00 64.74 94.07
773 39.87 36.34 17.97 131.99 44.17
774 39.83 58.14 27.83 198.14 40.04
775 39.89 75.28 57.70 118.31 72.62
776 39.78 80.75 66.34 93.19 90.75
777 39.99 8.52 7.61 63.58 20.81
778 39.98 13.81 11.22 89.08 38.71
779 40.04 54.85 30.28 181.57 41.89
780 39.97 71.83 50.59 136.49 53.88
781 40.09 49.74 24.94 173.93 38.13
782 40.09 32.68 16.58 119.63 41.50
783 40.19 30.00 16.05 130.48 38.84
784 39.94 91.34 46.57 43.76 85.87
785 40.15 18.77 13.00 97.45 32.33
786 40.34 47.10 25.15 182.26 39.70
787 40.36 84.96 70.22 44.28 105.19
788 40.05 92.74 34.83 27.67 67.75
789 40.49 38.48 23.53 166.13 40.97
790 40.46 24.92 16.45 133.70 33.62
791 40.16 86.41 81.12 61.62 88.88
792 40.70 67.69 55.24 145.63 80.58
793 40.57 94.21 35.12 22.54 43.93
794 40.68 16.18 13.36 106.90 31.09
795 40.65 78.20 80.79 69.94 101.85
796 40.67 43.66 23.77 169.86 39.29
797 40.77 59.86 43.71 168.07 65.24
798 40.90 81.87 100.49 57.54 100.04
799 40.75 20.60 15.71 111.88 34.02
800 40.81 34.60 22.27 151.23 38.89
801 40.79 62.56 48.93 156.09 77.01
802 40.79 65.25 49.58 148.87 78.74
803 40.46 89.52 42.55 20.09 104.91
804 40.85 57.01 41.42 174.73 48.81
805 40.85 27.78 19.28 154.70 38.22
806 40.89 40.86 27.63 168.75 41.96
807 40.84 52.39 34.72 180.69 44.44
808 40.86 10.74 12.14 90.60 25.76
809 40.84 73.52 68.12 89.95 106.82
810 41.09 88.39 97.49 45.40 96.05
811 41.02 92.10 56.35 28.64 77.63
812 41.07 70.11 70.18 102.61 96.37
813 40.98 90.29 69.16 39.91 86.88
814 41.22 13.31 15.45 109.80 31.07
815 41.23 7.20 9.66 69.92 23.68
816 41.30 31.51 24.57 163.73 43.73
817 41.32 49.97 35.86 173.81 61.10
818 41.42 54.70 46.51 171.51 67.38
819 41.42 22.84 20.97 136.78 35.40
820 41.45 45.33 38.18 160.68 51.37
821 41.56 85.68 112.07 41.31 96.06
822 41.55 36.66 28.36 157.34 41.43
823 41.69 47.73 40.41 160.63 65.62
824 41.73 25.40 25.20 136.73 41.71
825 41.82 78.18 109.88 55.62 121.04
826 41.81 18.19 20.73 126.81 42.80
827 41.89 74.17 92.07 70.80 116.47
828 41.80 61.53 68.32 131.20 97.16
829 42.00 15.46 21.29 107.19 53.99
830 41.87 39.56 37.65 152.86 58.42
831 41.87 42.70 36.74 162.71 64.04
832 41.82 64.55 76.92 106.19 112.62
833 41.91 33.65 32.05 157.88 50.97
834 41.97 59.12 68.61 123.38 96.83
835 41.76 66.96 81.53 89.34 121.66
836 41.96 27.93 31.54 153.48 35.18
837 42.13 8.90 17.18 95.32 35.38
838 42.08 51.96 52.56 126.31 89.29
839 42.14 56.78 64.80 136.02 109.22
840 42.24 83.13 125.39 41.48 91.41
841 42.28 11.76 20.89 102.74 44.65
842 42.13 80.54 125.52 44.08 99.93
843 42.26 93.63 62.88 38.12 34.87
844 42.22 69.34 102.99 72.30 112.80
845 42.23 20.69 28.22 123.43 54.22
846 42.35 30.12 37.49 153.38 62.15
847 42.35 90.66 86.24 40.90 55.90
848 42.32 71.74 102.62 66.66 110.80
849 42.39 87.89 115.36 43.64 76.26
850 42.46 67.11 76.20 58.91 120.94
851 42.54 75.98 116.07 53.33 119.86
852 42.57 46.03 56.04 128.92 98.08
853 42.68 49.48 60.93 108.76 104.80
854 42.68 53.99 71.26 105.39 99.90
855 42.75 35.32 46.62 138.76 65.61
856 42.74 37.99 50.08 132.63 80.91
857 42.86 22.91 33.61 110.52 57.20
858 42.92 32.38 43.24 134.38 68.01
859 42.85 40.95 56.84 126.86 84.68
860 42.99 43.73 62.51 112.01 91.59
861 43.04 13.81 34.50 83.30 75.20
862 42.95 25.52 41.56 113.57 58.00
863 43.09 65.14 113.66 59.03 132.69
864 43.09 63.08 103.56 69.22 127.19
865 42.91 95.40 38.54 31.97 13.19
866 42.97 60.25 91.61 72.98 116.54
867 43.18 85.30 136.99 44.61 70.79
868 43.15 7.63 20.94 72.67 59.66
869 43.06 16.68 37.41 89.50 71.66
870 43.21 78.37 141.47 43.70 99.01
871 43.18 28.03 49.82 108.92 72.49
872 43.31 19.69 42.04 82.96 91.15
873 43.33 73.42 131.06 49.99 108.85
874 43.34 81.20 143.37 48.47 67.41
875 43.35 56.63 87.01 76.06 123.57
876 43.32 10.30 31.79 80.09 84.07
877 43.36 51.94 82.44 82.56 112.47
878 43.42 68.70 145.66 54.60 124.84
879 43.41 71.08 140.56 54.30 114.57
880 43.54 47.55 79.88 78.42 124.98
881 43.52 92.08 87.53 58.05 38.08
882 43.53 88.49 118.46 53.16 51.52
883 43.73 66.60 141.77 52.29 120.09
884 43.80 30.19 59.13 99.20 91.32
885 43.69 75.78 152.34 51.12 89.19
886 43.76 36.21 69.99 108.06 103.93
887 43.73 39.18 71.90 92.20 118.94
888 43.86 42.08 78.06 76.25 117.64
889 43.89 4.77 16.81 30.24 55.28
890 43.91 33.51 63.80 94.80 104.57
891 44.11 49.87 96.49 57.41 134.15
892 44.08 83.44 148.85 72.38 52.60
893 44.23 45.04 86.27 72.78 119.00
894 44.14 54.24 110.71 57.41 120.39
895 44.13 16.90 51.32 61.74 104.32
896 44.44 8.71 39.64 37.83 85.01
897 44.17 14.23 50.61 56.81 91.77
898 44.01 23.24 51.14 62.00 101.04
899 44.09 60.24 131.20 54.32 104.04
900 44.10 7.31 22.76 31.62 73.24
901 44.44 57.04 120.35 51.97 115.44
902 44.38 62.56 143.30 49.42 107.38
903 44.27 79.18 154.04 72.30 61.10
904 44.41 70.00 153.93 62.89 99.20
905 44.51 86.25 132.36 84.20 45.17
906 44.64 94.99 48.33 74.92 15.97
907 44.70 37.71 93.60 66.52 120.62
908 44.58 64.79 152.41 58.18 100.54
909 44.41 11.63 48.83 49.21 82.40
910 44.51 73.61 154.10 68.93 73.11
911 44.61 89.36 132.55 87.39 44.52
912 44.54 19.98 68.89 57.33 110.70
913 44.71 52.27 128.35 56.30 119.42
914 44.46 5.44 22.36 27.27 63.12
915 44.49 21.93 54.64 55.67 102.81
916 44.73 27.57 63.94 57.48 108.49
917 44.50 32.01 69.68 63.64 99.41
918 44.54 34.54 72.52 52.58 116.52
919 44.79 76.40 159.83 85.24 64.66
920 44.80 92.28 82.34 92.49 24.85
921 44.83 40.47 107.86 61.50 113.03
922 44.78 47.49 116.16 56.62 120.46
923 44.88 67.22 162.46 69.21 73.78
924 44.96 81.33 161.28 103.96 51.49
925 44.94 42.96 116.18 61.03 114.38
926 45.05 30.78 91.29 68.40 99.91
927 45.18 71.71 168.60 89.65 73.99
928 45.35 17.18 73.69 41.28 114.10
929 45.13 59.12 144.79 49.28 93.68
930 45.45 25.17 82.79 41.39 104.61
931 45.10 35.11 94.45 61.94 112.89
932 45.30 28.97 99.85 59.92 105.33
933 45.29 55.44 149.33 55.43 101.01
934 45.41 83.83 157.94 116.23 42.94
935 45.63 5.52 29.87 14.32 69.05
936 45.22 13.39 68.80 32.12 94.52
937 45.46 50.16 143.60 55.44 95.85
938 45.37 22.07 79.86 42.86 103.39
939 45.55 78.69 166.18 131.17 48.43
940 45.60 32.87 107.95 49.38 96.16
941 45.53 61.63 160.74 61.38 77.63
942 45.51 69.33 180.89 111.29 62.61
943 45.37 8.79 66.58 32.47 97.47
944 45.70 44.96 140.62 54.41 92.30
945 45.57 14.89 68.53 36.56 98.77
946 45.69 64.37 167.40 88.87 56.73
947 45.66 87.93 137.70 118.61 34.15
948 45.83 52.91 158.86 72.78 93.17
949 45.51 26.92 80.91 33.64 109.54
950 45.77 38.73 124.00 50.70 118.05
951 45.93 90.55 112.93 119.49 28.33
952 45.88 73.61 175.43 128.07 56.26
953 45.82 47.36 138.13 59.26 90.68
954 45.96 35.73 121.11 44.33 87.69
955 45.96 76.18 172.33 145.79 46.64
956 46.00 42.07 139.62 51.09 87.29
957 46.19 85.52 149.64 132.70 37.04
958 45.83 6.89 46.47 20.26 80.05
959 46.08 58.02 165.63 82.64 70.70
960 46.07 67.04 170.41 113.46 52.68
961 45.99 8.21 44.69 18.81 83.28
962 46.23 27.12 107.56 38.41 107.94
963 46.20 80.89 168.78 140.30 42.80
964 46.17 19.95 98.96 39.60 101.01
965 46.30 55.56 167.48 87.22 74.10
966 46.49 29.32 126.40 44.70 82.90
967 46.34 70.69 183.82 137.62 51.55
968 46.57 60.32 173.93 112.45 52.44
969 46.58 12.94 107.29 36.35 85.15
970 46.54 15.26 103.47 38.11 97.81
971 46.53 49.09 159.48 86.84 68.23
972 46.75 9.51 83.14 29.07 79.63
973 46.65 17.63 111.11 37.16 92.09
974 46.57 31.86 132.57 48.55 81.14
975 46.61 24.54 117.31 39.54 87.92
976 46.63 39.85 157.27 63.06 70.95
977 46.64 62.88 182.34 134.73 49.49
978 46.74 92.62 82.50 116.64 25.29
979 46.74 22.11 113.69 42.68 92.87
980 46.77 83.08 172.96 153.24 40.18
981 46.88 51.34 171.26 119.80 62.81
982 46.79 7.02 62.19 22.84 56.77
983 46.89 44.32 159.50 86.61 65.51
984 46.95 87.47 158.94 144.19 37.90
985 46.86 36.53 148.57 61.79 61.47
986 46.99 78.55 161.96 154.52 39.51
987 46.96 46.67 169.56 115.64 58.85
988 46.97 65.25 185.28 138.36 48.94
989 47.10 68.17 180.40 169.99 47.76
990 47.10 53.67 182.39 112.74 59.09
991 47.04 73.22 185.10 149.24 41.15
992 47.22 33.94 153.10 59.22 66.23
993 47.08 75.94 179.76 171.38 43.89
994 47.19 41.86 166.20 82.30 60.81
995 47.38 89.99 129.64 126.99 36.24
996 47.33 58.53 184.08 177.93 53.10
997 47.15 5.39 38.67 19.33 59.03
998 47.34 56.08 182.28 145.64 50.67
999 47.29 3.62 32.49 16.73 22.49
1000 47.48 97.87 21.05 29.12 6.70
1001 47.45 70.64 188.93 169.40 47.93
1002 47.62 95.07 54.23 69.10 18.46
1003 47.46 19.95 121.45 50.85 74.55
1004 47.49 26.06 132.27 56.51 69.04
1005 47.54 38.43 162.96 95.63 56.17
1006 47.57 81.16 175.94 135.29 44.39
1007 47.56 30.96 145.51 64.21 65.29
1008 47.65 49.13 174.79 153.57 49.86
1009 47.76 11.53 109.20 40.70 55.39
1010 47.72 14.31 120.18 53.44 64.33
1011 47.62 61.56 181.17 173.23 47.44
1012 47.78 84.94 152.71 116.65 43.45
1013 47.77 28.45 144.26 69.94 63.21
1014 47.77 23.23 129.79 59.60 64.21
1015 47.76 17.02 118.54 55.59 63.68
1016 47.88 8.45 93.22 47.37 52.91
1017 47.96 36.09 174.91 97.86 53.98
1018 48.04 64.08 189.50 165.53 51.29
1019 48.19 66.33 189.61 164.23 52.34
1020 48.13 92.12 109.39 80.70 39.07
1021 48.08 5.69 68.15 47.00 38.17
1022 48.06 43.59 176.05 142.39 56.45
1023 48.06 52.11 182.04 153.58 47.34
1024 48.13 46.56 172.29 161.97 52.80
1025 48.19 74.61 184.54 139.67 51.16
1026 48.18 40.69 172.30 136.00 49.97
1027 48.26 72.12 189.79 143.68 56.04
1028 48.31 77.01 194.16 130.56 57.88
1029 48.35 87.80 148.71 107.32 60.26
1030 48.33 32.98 162.47 100.44 49.50
1031 48.31 56.84 186.02 190.35 48.27
1032 48.36 68.56 199.60 162.17 55.74
1033 48.39 79.40 180.59 106.84 58.25
1034 48.55 54.12 195.00 173.90 49.05
1035 48.50 59.82 189.10 192.70 52.11
1036 48.55 20.99 147.51 84.41 56.97
1037 48.57 82.65 177.26 102.55 54.37
1038 48.63 18.52 142.90 84.49 52.34
1039 48.66 26.08 143.89 104.62 47.34
1040 48.67 30.59 159.95 93.62 47.83
1041 48.73 49.83 187.58 160.76 54.69
1042 48.80 37.89 173.14 146.61 52.44
1043 48.82 62.26 189.54 174.62 49.56
1044 48.90 10.33 109.86 66.78 41.86
1045 48.92 13.20 128.68 82.23 42.70
1046 48.89 23.46 146.19 101.43 40.88
1047 48.96 35.06 169.20 128.39 48.05
1048 49.01 90.18 117.35 68.77 59.30
1049 49.01 16.13 135.61 77.19 47.33
1050 48.99 70.41 198.98 136.15 67.11
1051 49.03 93.77 69.35 37.79 47.20
1052 49.00 44.97 184.64 169.40 51.31
1053 49.10 7.01 91.84 67.41 32.80
1054 49.18 28.35 154.15 90.36 45.60
1055 49.17 85.23 161.72 76.15 72.98
1056 49.31 42.66 180.76 161.85 53.63
1057 49.22 40.31 186.23 155.86 51.05
1058 49.35 47.50 187.98 147.02 52.72
1059 49.37 58.31 193.70 160.68 58.95
1060 49.41 65.22 192.02 126.10 79.68
1061 49.66 3.22 35.41 38.56 13.62
1062 49.44 52.06 193.86 158.36 54.00
1063 49.46 72.66 195.79 90.56 74.14
1064 49.39 75.12 187.20 90.41 82.99
1065 49.46 55.66 192.74 156.08 61.16
1066 49.47 67.70 197.54 114.58 77.65
1067 49.52 80.45 179.39 73.43 77.85
1068 49.53 77.80 184.18 73.53 87.81
1069 49.71 87.65 158.46 69.83 69.48
1070 49.71 33.24 175.96 132.57 52.72
1071 49.79 19.29 147.22 92.06 44.41
1072 49.81 83.04 176.04 61.35 82.52
1073 49.86 21.54 152.06 95.09 44.16
1074 49.80 30.87 171.93 119.11 51.97
1075 49.81 62.95 201.13 128.06 76.35
1076 49.92 26.42 154.38 90.72 41.94
1077 49.90 9.04 115.15 75.08 39.67
1078 49.91 60.57 196.44 121.01 69.39
1079 49.95 36.02 178.00 139.10 51.86
1080 49.99 49.81 196.75 131.14 65.88
1081 50.01 23.87 157.32 94.21 48.62
1082 50.00 38.67 188.62 151.43 55.26
1083 50.08 70.01 194.80 83.99 83.13
1084 50.15 92.45 101.37 31.92 56.89
1085 50.07 14.37 143.84 87.06 38.98
1086 50.18 11.71 124.81 74.50 39.37
1087 50.08 44.90 192.74 129.55 72.48
1088 50.30 16.92 147.26 84.33 49.33
1089 50.23 53.80 203.73 114.69 81.20
1090 50.24 6.32 84.86 56.21 26.16
1091 50.36 89.90 141.14 46.56 67.40
1092 50.36 41.59 189.36 110.49 66.43
1093 50.50 28.93 158.65 76.53 57.28
1094 50.42 57.14 200.47 94.58 86.13
1095 50.53 47.18 190.55 89.57 76.39
1096 50.49 75.55 198.49 55.26 88.64
1097 50.61 84.93 162.26 43.37 88.00
1098 50.60 67.77 206.07 66.10 98.43
1099 50.58 72.88 193.22 53.78 91.93
1100 50.69 65.35 195.29 60.51 105.40
1101 50.68 81.04 180.78 41.18 91.56
1102 50.65 78.23 182.80 42.64 90.22
1103 50.84 32.00 171.15 84.99 61.38
1104 50.74 62.95 202.32 68.14 106.46
1105 50.95 34.27 176.59 81.54 64.08
1106 50.93 51.76 198.70 72.64 83.32
1107 50.91 59.49 206.14 76.45 107.74
1108 51.05 3.66 44.27 23.66 18.56
1109 50.96 25.30 164.45 70.61 51.15
1110 51.06 36.86 175.89 77.20 80.97
1111 50.95 9.27 110.74 59.58 40.05
1112 51.01 39.26 193.27 90.18 76.92
1113 51.09 19.56 146.09 58.45 52.46
1114 51.03 43.94 187.40 68.68 86.00
1115 51.08 87.27 155.07 34.72 77.17
1116 51.07 22.41 156.02 68.41 55.08
1117 51.15 49.18 197.00 66.54 85.89
1118 51.21 55.13 195.68 57.43 100.08
1119 51.28 93.69 75.37 20.51 49.54
1120 51.22 14.02 138.37 53.55 48.67
1121 51.19 70.09 193.51 42.97 105.68
1122 51.31 6.43 98.80 38.43 33.75
1123 51.41 61.64 201.32 47.13 120.34
1124 51.54 11.35 125.38 49.02 41.90
1125 51.50 27.40 170.06 54.72 61.76
1126 51.50 83.08 171.36 35.07 89.87
1127 51.51 1.70 24.04 9.18 7.71
1128 51.50 16.87 147.23 48.63 55.18
1129 51.52 41.19 189.22 65.06 88.65
1130 51.50 90.74 119.20 27.88 62.57
1131 51.61 30.19 161.40 50.18 70.88
1132 51.58 46.27 197.60 59.52 93.97
1133 51.73 57.51 187.72 47.25 110.39
1134 51.63 67.28 195.82 38.27 99.37
1135 51.58 75.27 179.22 34.32 96.81
1136 51.70 72.37 190.42 34.07 89.25
1137 51.80 78.02 182.05 30.55 82.90
1138 51.75 80.37 168.04 30.87 86.66
1139 51.94 53.07 196.16 37.68 94.23
1140 51.96 65.05 189.36 34.04 82.51
1141 52.07 32.78 176.23 44.18 79.37
1142 52.08 85.29 160.14 32.35 75.31
1143 52.04 35.26 178.97 45.69 77.25
1144 52.18 88.20 133.18 32.66 59.63
1145 52.14 8.88 118.47 31.78 40.16
1146 52.08 24.43 156.50 43.07 63.65
1147 52.12 38.16 178.82 40.18 78.98
1148 52.08 44.04 184.44 42.19 100.61
1149 52.13 50.40 200.84 41.78 87.22
1150 52.14 59.77 193.02 37.38 115.68
1151 52.18 21.66 152.96 39.73 62.24
1152 52.24 69.33 186.63 39.24 91.15
1153 52.25 47.97 190.02 36.63 96.19
1154 52.31 3.18 39.82 10.21 16.22
1155 52.36 62.85 196.34 36.14 95.59
1156 52.33 19.05 152.81 36.03 67.84
1157 52.37 13.53 132.22 32.80 62.30
1158 52.44 55.38 197.89 38.97 96.23
1159 52.42 5.98 88.76 21.43 43.64
1160 52.47 28.28 167.22 35.13 66.02
1161 52.53 92.62 99.59 34.29 43.49
1162 52.63 95.20 45.85 20.41 22.74
1163 52.61 41.66 183.58 37.04 88.83
1164 52.61 73.86 182.99 36.17 82.66
1165 52.64 82.14 168.52 37.74 67.00
1166 52.66 16.12 141.73 30.89 68.31
1167 52.78 71.41 181.71 44.77 82.36
1168 52.73 76.43 179.00 40.21 84.86
1169 52.81 30.65 158.83 31.42 78.54
1170 52.74 67.24 185.80 40.86 70.30
1171 52.96 25.89 154.74 29.93 69.53
1172 52.93 90.09 114.61 37.70 49.50
1173 52.64 1.39 21.89 3.56 11.89
1174 52.99 39.42 185.56 33.45 80.66
1175 52.97 79.57 163.74 36.76 54.32
1176 53.05 10.68 119.73 22.40 44.54
1177 53.02 51.87 189.22 36.00 90.65
1178 52.96 35.82 185.17 37.70 67.20
1179 53.13 46.59 183.20 37.63 84.89
1180 53.05 58.53 184.93 42.26 77.03
1181 53.11 61.13 183.98 41.02 77.36
1182 53.14 86.42 150.14 39.62 56.95
1183 53.13 44.09 179.27 33.78 97.63
1184 53.28 23.47 143.37 26.56 58.13
1185 53.30 33.31 166.80 35.99 60.98
1186 53.26 65.04 174.10 47.96 63.79
1187 53.33 7.48 98.88 16.35 51.81
1188 53.42 17.92 134.99 23.89 61.55
1189 53.37 20.77 145.55 25.87 55.43
1190 53.36 49.52 179.43 39.25 73.05
1191 53.36 54.04 188.06 37.46 81.49
1192 53.36 83.99 159.44 49.54 49.91
1193 53.52 56.51 183.56 48.74 80.29
1194 53.49 13.63 123.56 24.14 55.01
1195 53.67 69.65 166.63 67.54 52.68
1196 53.61 27.86 154.97 27.84 69.30
1197 53.72 37.26 175.81 39.83 59.45
1198 53.77 63.06 187.16 64.37 59.62
1199 53.67 75.02 174.35 50.37 61.54
1200 53.88 88.33 122.91 67.77 41.02
1201 53.85 41.70 180.29 41.99 64.97
1202 53.77 77.75 162.84 65.81 55.97
1203 53.80 92.14 95.28 78.47 24.70
1204 53.93 72.17 166.93 74.82 53.83
1205 53.88 30.71 156.84 35.87 58.16
1206 53.86 67.33 171.83 64.17 51.63
1207 54.00 5.21 60.49 12.77 36.80
1208 53.96 81.57 154.80 66.71 47.30
1209 54.07 59.83 182.90 72.98 61.00
1210 54.14 39.45 178.62 47.87 62.08
1211 54.22 35.12 170.70 58.21 55.90
1212 54.24 48.10 187.25 63.63 56.89
1213 54.17 52.24 173.42 71.45 65.72
1214 54.26 43.77 176.56 42.39 66.64
1215 54.32 8.45 100.92 20.49 41.13
1216 54.30 11.28 125.22 25.35 37.46
1217 54.30 25.55 153.08 36.06 55.01
1218 54.31 45.97 178.98 55.42 64.48
1219 54.44 14.80 130.73 31.36 45.69
1220 54.34 22.65 145.46 32.20 49.61
1221 54.35 85.26 129.32 85.81 41.98
1222 54.31 95.66 42.79 58.44 13.03
1223 54.54 32.99 145.52 68.61 54.41
1224 54.53 54.67 168.65 91.52 57.04
1225 54.50 57.64 171.43 86.51 56.86
1226 54.52 17.23 132.51 32.30 46.54
1227 54.61 50.11 176.93 92.05 52.02
1228 54.61 64.53 159.71 92.99 48.76
1229 54.58 19.80 132.41 29.36 46.46
1230 54.67 28.54 149.79 47.26 52.88
1231 54.79 79.93 146.80 101.61 39.27
1232 54.73 61.43 174.16 101.30 48.22
1233 54.67 74.24 157.66 87.35 51.54
1234 54.77 90.03 116.48 127.59 33.66
1235 54.75 76.62 155.87 103.54 48.41
1236 54.85 66.68 170.80 99.80 42.93
1237 54.98 68.85 156.41 98.48 46.70
1238 54.93 37.36 161.00 94.15 51.47
1239 55.04 71.11 161.05 98.97 45.33
1240 55.19 92.61 67.92 112.18 21.04
1241 55.07 30.68 148.91 73.71 48.80
1242 55.14 82.64 129.22 105.81 37.02
1243 55.12 5.79 72.81 29.26 32.26
1244 55.13 40.05 166.95 95.77 53.83
1245 55.24 42.43 160.46 83.46 49.86
1246 55.26 87.38 118.56 121.04 37.72
1247 55.26 12.69 123.08 45.88 35.83
1248 55.25 52.30 159.20 117.30 45.46
