#<Embryo name> <Cleavage cycle> <Temporal class> <Genes>
tim3 14A 4 even-skipped Kruppel giant
166 20.09 36.07 64.05 22.91 212.23
167 20.13 61.98 74.76 25.39 215.93
168 20.18 76.13 60.68 17.00 131.44
169 20.25 42.42 70.52 27.68 225.15
170 20.35 59.03 76.23 26.33 220.32
171 20.43 12.76 11.40 3.28 65.68
172 20.64 47.88 77.29 25.71 228.70
173 20.62 53.47 70.85 25.01 226.04
174 20.81 25.27 42.05 13.87 188.86
175 20.74 39.27 67.22 26.00 221.80
176 21.00 33.62 57.26 20.20 215.61
177 20.87 71.11 70.68 21.13 176.22
178 20.84 65.01 76.62 25.58 206.82
179 20.92 68.25 72.88 24.45 200.46
180 20.96 79.89 56.65 13.93 103.13
181 21.04 22.08 39.15 11.55 177.74
182 21.19 45.05 74.47 26.18 229.24
183 21.27 73.77 69.24 19.19 174.46
184 21.34 50.81 77.14 25.96 225.87
185 21.26 15.85 20.01 5.98 112.64
186 21.48 36.71 67.17 23.12 226.20
187 21.46 77.06 64.93 16.67 153.70
188 21.50 57.03 77.17 26.99 223.72
189 21.44 62.08 75.61 25.71 221.38
190 21.58 28.03 49.19 18.56 211.82
191 21.57 82.38 43.13 9.15 72.87
192 21.61 42.16 73.82 26.14 227.40
193 21.79 19.24 29.47 8.69 163.85
194 21.83 31.04 64.09 20.87 225.60
195 21.97 54.26 76.32 26.52 227.87
196 22.09 59.60 79.40 25.89 220.84
197 22.13 11.83 12.73 3.12 83.47
198 22.01 48.08 74.12 25.22 229.32
199 22.11 64.90 85.84 26.83 218.74
200 22.29 39.48 70.57 26.59 227.41
201 22.19 67.92 83.89 24.32 211.76
202 22.25 23.98 44.45 13.57 192.93
203 22.36 71.59 81.79 21.87 197.37
204 22.56 33.55 66.74 23.22 227.10
205 22.68 45.45 79.72 27.88 229.40
206 22.64 51.72 78.94 28.78 232.65
207 22.58 75.09 86.13 18.18 188.51
208 22.67 78.56 88.01 17.29 157.06
209 22.61 16.05 23.96 6.29 133.35
210 22.68 36.34 66.37 26.73 224.39
211 22.80 62.22 83.60 28.83 223.93
212 22.89 26.96 48.72 18.24 214.41
213 22.93 42.23 71.58 27.63 230.82
214 22.89 57.30 78.55 26.68 224.92
215 23.05 21.34 40.95 12.43 192.02
216 22.95 81.85 95.49 11.74 120.67
217 23.10 29.98 56.28 18.63 222.37
218 23.29 48.59 80.39 26.86 229.25
219 23.21 69.24 97.60 26.26 228.21
220 23.38 54.71 76.04 28.55 228.90
221 23.42 65.94 98.35 27.29 227.00
222 23.61 18.66 29.36 8.12 157.33
223 23.51 13.70 19.44 4.90 100.76
224 23.65 39.24 75.76 25.72 228.14
225 23.67 10.08 7.37 1.74 49.58
226 23.75 24.73 47.05 14.84 201.56
227 23.76 60.13 87.77 27.89 229.28
228 23.65 73.99 122.19 21.26 210.56
229 23.85 33.02 63.26 21.56 226.54
230 23.87 36.24 73.37 24.59 231.22
231 23.86 79.87 141.43 18.52 182.24
232 23.85 44.58 83.09 30.00 229.85
233 23.86 51.83 80.94 28.29 231.82
234 23.99 63.21 93.76 28.56 228.63
235 24.02 71.17 123.64 25.85 221.46
236 24.02 83.70 100.35 9.99 110.39
237 24.18 57.14 84.02 29.77 230.20
238 24.31 76.91 168.09 20.74 212.90
239 24.36 27.49 50.29 16.05 199.53
240 24.39 30.47 56.67 19.93 225.09
241 24.44 41.61 74.19 25.35 228.03
242 24.39 68.01 114.06 25.60 230.66
243 24.51 16.22 24.98 6.85 148.49
244 24.47 22.11 40.76 12.89 195.10
245 24.49 49.48 87.00 30.10 234.41
246 24.61 7.79 4.00 0.90 32.02
247 24.69 11.87 13.10 3.69 85.50
248 24.75 46.92 83.84 27.00 231.36
249 24.66 54.20 87.10 27.94 230.40
250 24.93 65.10 116.42 28.96 231.49
251 24.92 86.88 90.02 6.69 82.73
252 24.85 73.22 174.24 24.56 232.33
253 24.98 38.13 70.70 26.51 228.14
254 24.96 34.97 67.17 22.00 230.51
255 25.08 44.32 80.80 30.47 231.37
256 25.00 59.27 87.19 26.81 233.14
257 25.18 19.56 35.86 8.86 179.44
258 25.10 61.93 99.38 28.29 234.69
259 25.11 80.00 179.32 19.34 210.90
260 25.28 24.70 47.39 14.83 206.61
261 25.31 51.57 81.10 27.66 229.61
262 25.30 70.30 172.88 26.72 236.05
263 25.43 83.62 159.53 13.34 162.78
264 25.59 32.71 65.99 24.00 225.23
265 25.49 56.70 86.81 29.49 230.95
266 25.59 14.07 20.78 5.31 123.24
267 25.58 75.38 199.51 23.32 229.74
268 25.62 29.90 60.09 17.86 221.46
269 25.66 42.08 79.08 28.22 230.95
270 25.66 67.42 170.67 28.01 235.69
271 25.79 9.88 7.65 2.00 56.09
272 25.89 27.28 53.48 15.04 214.85
273 25.79 48.66 83.98 30.86 238.02
274 25.95 17.06 30.21 7.78 160.66
275 26.04 22.38 44.82 12.40 204.45
276 26.05 39.56 82.08 29.27 232.73
277 25.92 53.95 88.40 29.52 232.05
278 26.05 63.18 135.00 28.90 238.71
279 26.23 87.44 97.52 9.11 98.00
280 26.15 36.11 74.09 25.46 224.40
281 26.19 45.59 83.32 28.60 232.55
282 26.16 72.07 200.73 26.47 236.94
283 26.30 77.96 192.18 23.00 226.93
284 26.30 59.78 115.05 29.85 238.76
285 26.40 81.06 184.41 18.85 214.00
286 26.66 50.87 90.69 28.71 232.13
287 26.71 65.51 187.15 28.95 239.09
288 26.70 19.84 38.55 9.83 187.62
289 26.77 68.60 196.21 28.77 239.35
290 26.67 56.61 120.79 30.61 242.96
291 26.80 13.27 22.27 5.01 125.80
292 26.86 25.15 61.99 15.68 217.61
293 26.80 74.88 207.68 26.73 237.42
294 26.92 83.95 151.47 15.87 184.99
295 26.90 7.35 4.71 1.21 34.41
296 26.84 30.12 65.72 20.96 227.04
297 26.87 33.22 76.11 23.30 229.80
298 26.78 42.36 88.74 27.91 233.56
299 26.94 47.88 100.80 32.54 240.37
300 27.08 38.73 81.85 26.62 232.47
301 27.06 53.68 120.81 30.19 240.07
302 27.16 10.14 11.14 2.27 64.70
303 27.21 90.21 36.97 4.62 57.90
304 27.22 62.45 187.89 30.29 243.30
305 27.32 16.54 36.10 7.41 164.08
306 27.36 71.06 215.24 29.06 240.53
307 27.50 36.26 89.55 25.41 232.52
308 27.44 44.58 98.80 29.39 234.73
309 27.48 22.22 53.80 13.03 207.91
310 27.47 27.74 75.47 19.44 229.03
311 27.45 58.59 160.55 31.09 244.32
312 27.71 77.05 194.18 25.09 233.68
313 27.72 80.08 172.70 20.34 219.66
314 27.74 87.29 84.30 11.48 122.90
315 28.07 5.45 3.34 0.28 26.95
316 27.91 41.63 106.20 30.85 234.62
317 27.85 66.33 219.52 31.47 245.20
318 27.87 73.52 207.20 26.00 241.29
319 27.93 50.35 138.68 30.71 238.61
320 27.97 55.69 172.34 33.92 240.90
321 28.06 19.30 53.93 9.53 200.06
322 27.99 33.76 101.92 24.32 237.54
323 28.01 47.32 117.75 30.73 241.98
324 28.05 12.97 25.04 4.00 107.52
325 28.15 30.22 93.29 19.22 225.88
326 28.21 24.34 73.05 14.47 222.62
327 28.18 53.10 168.38 32.91 242.50
328 28.21 60.58 199.07 32.82 245.86
329 28.26 68.91 219.23 32.94 241.98
330 28.17 83.38 145.92 19.10 203.70
331 28.27 9.05 10.52 1.52 51.01
332 28.33 39.37 119.32 27.88 240.25
333 28.38 63.74 225.46 32.29 245.29
334 28.64 16.35 58.92 7.10 159.68
335 28.60 26.95 102.57 17.56 230.51
336 28.57 44.52 135.79 28.43 235.57
337 28.64 57.91 206.54 32.51 247.35
338 28.94 37.31 138.06 26.03 240.43
339 28.88 71.61 204.37 27.56 240.46
340 28.89 74.80 186.78 28.66 238.93
341 28.94 21.60 93.66 12.95 219.36
342 28.89 32.24 134.04 24.62 237.50
343 28.88 90.09 35.34 7.13 67.04
344 28.86 86.18 109.13 15.63 166.06
345 29.08 77.86 159.13 24.48 226.61
346 29.08 80.86 144.43 21.25 218.20
347 29.14 34.92 155.52 27.04 237.80
348 29.05 47.96 179.74 29.72 240.43
349 29.07 66.50 214.66 35.00 242.18
350 29.24 50.53 197.05 35.28 245.16
351 29.24 61.89 212.81 33.44 245.12
352 29.49 6.56 9.09 0.76 37.09
353 29.21 13.47 54.67 5.27 128.11
354 29.44 10.47 34.70 2.87 84.98
355 29.28 53.35 210.59 31.75 245.05
356 29.49 40.33 184.77 28.71 240.57
357 29.52 24.68 144.97 14.60 232.03
358 29.62 28.06 154.56 19.98 234.64
359 29.66 56.64 219.54 34.06 245.24
360 29.71 18.57 111.52 10.22 204.95
361 29.68 69.26 196.38 31.57 241.77
362 29.58 45.56 204.76 34.34 247.38
363 29.70 59.45 221.07 32.44 245.95
364 29.79 30.92 183.83 21.95 239.55
365 29.91 42.82 203.74 30.39 242.64
366 29.84 64.17 210.52 34.20 243.97
367 29.84 83.72 109.69 20.42 195.51
368 29.89 87.66 74.07 13.78 137.44
369 30.07 15.36 101.49 7.52 171.34
370 30.17 72.31 168.80 31.92 235.75
371 30.17 75.21 161.53 30.27 231.04
372 30.22 21.61 147.03 13.55 223.55
373 30.23 33.78 197.60 26.53 240.92
374 30.17 36.99 211.27 28.82 244.38
375 30.23 54.45 225.85 36.61 248.22
376 30.39 48.22 210.83 31.49 241.16
377 30.36 51.17 224.94 35.69 245.86
378 30.37 66.91 195.30 33.74 242.00
379 30.43 80.96 115.39 24.33 214.20
380 30.57 77.91 131.00 26.38 224.55
381 30.61 61.74 200.98 32.79 244.36
382 30.73 12.86 93.68 4.96 131.32
383 30.63 8.48 29.55 1.37 53.23
384 30.75 26.90 184.73 19.02 235.48
385 30.59 45.35 223.75 33.02 246.98
386 30.82 24.18 167.75 13.85 229.66
387 30.68 40.20 212.94 32.84 243.02
388 30.77 29.89 202.86 23.55 239.76
389 30.76 4.99 8.79 0.34 26.31
390 30.86 58.56 212.89 34.71 247.81
391 30.92 89.66 51.00 10.37 87.51
392 31.03 69.72 167.94 35.79 238.88
393 30.99 17.40 134.52 9.14 197.66
394 31.17 64.75 189.75 36.09 244.52
395 31.23 86.43 81.15 18.96 156.38
396 31.30 55.97 219.23 34.05 244.52
397 31.30 53.25 218.98 34.90 246.63
398 31.30 20.44 163.25 12.28 220.86
399 31.22 36.81 223.90 29.85 245.33
400 31.31 43.13 225.83 32.65 246.76
401 31.29 33.91 215.14 27.43 242.96
402 31.48 83.02 95.54 24.56 187.30
403 31.52 72.35 147.59 35.12 233.68
404 31.55 10.59 68.74 3.51 106.26
405 31.55 50.54 216.00 31.36 245.33
406 31.53 75.22 129.73 29.68 225.35
407 31.64 45.83 222.25 33.81 245.86
408 31.70 79.31 101.80 26.05 205.68
409 31.81 31.45 204.92 23.47 237.86
410 31.76 60.80 192.31 36.20 244.87
411 31.80 67.49 168.17 37.39 240.56
412 32.12 3.99 9.07 0.24 28.43
413 31.96 15.10 124.45 7.65 170.40
414 31.91 48.20 219.90 36.22 246.79
415 31.91 28.71 197.22 20.27 235.31
416 32.02 7.68 31.75 1.42 53.04
417 31.88 41.09 223.53 32.16 246.61
418 32.05 38.72 225.24 30.81 245.98
419 32.10 22.86 181.76 14.05 231.59
420 32.10 25.88 184.57 19.15 231.01
421 32.17 63.26 171.67 36.65 245.00
422 32.15 18.25 164.05 10.45 214.12
423 32.13 58.25 195.23 36.77 247.36
424 32.23 89.25 58.17 13.04 78.75
425 32.51 12.14 104.62 5.18 151.24
426 32.52 33.90 208.88 28.82 240.07
427 32.60 36.43 209.63 29.52 242.09
428 32.56 70.54 145.98 36.68 229.70
429 32.44 53.16 189.93 33.56 246.00
430 32.58 44.07 214.52 35.09 244.90
431 32.60 85.70 86.56 23.99 143.63
432 32.69 55.97 188.00 36.25 245.11
433 32.70 76.51 111.42 30.01 209.70
434 32.72 65.60 150.66 36.46 239.23
435 32.83 73.34 133.29 33.97 217.61
436 32.88 50.42 194.89 36.68 245.69
437 32.91 82.39 98.80 27.58 164.65
438 32.87 1.99 4.22 0.12 17.90
439 33.07 20.45 153.60 11.21 218.31
440 33.00 79.44 102.27 31.32 182.20
441 33.01 47.28 192.98 31.90 244.64
442 33.07 41.48 210.15 32.40 242.69
443 33.05 61.38 154.97 37.02 242.47
444 33.12 68.11 141.60 37.03 234.79
445 33.16 31.50 193.30 24.63 238.37
446 33.16 28.79 173.20 19.15 231.24
447 33.28 58.72 165.93 37.48 243.50
448 33.45 6.67 14.16 0.97 40.00
449 33.55 10.27 43.69 3.50 95.42
450 33.34 17.14 145.38 10.68 209.62
451 33.36 23.37 162.81 16.35 226.08
452 33.45 26.11 167.70 18.07 229.64
453 33.43 38.50 197.67 32.11 242.75
454 33.57 13.90 99.62 7.49 170.81
455 33.51 53.86 159.21 35.53 240.74
456 33.56 88.23 112.94 21.27 77.74
457 33.68 64.26 132.48 36.83 232.98
458 33.75 34.67 193.43 29.69 242.40
459 33.75 45.16 184.48 36.05 242.23
460 33.95 75.05 122.07 37.16 195.09
461 33.94 84.39 123.71 29.16 111.41
462 34.03 51.32 156.90 36.71 238.90
463 34.10 72.15 132.58 38.15 207.29
464 34.09 48.74 163.59 35.22 239.13
465 34.16 56.80 143.32 36.24 235.90
466 34.17 69.51 129.19 37.50 214.28
467 34.18 42.60 177.46 35.15 241.49
468 34.16 77.88 121.77 34.67 170.16
469 34.54 4.39 4.37 0.36 24.50
470 34.31 62.17 131.63 37.76 234.93
471 34.36 66.66 132.27 37.03 226.27
472 34.34 80.90 126.37 34.45 133.41
473 34.39 19.40 114.65 9.88 204.61
474 34.39 31.77 175.53 24.45 234.15
475 34.42 39.75 171.12 30.10 239.30
476 34.44 59.52 136.74 39.05 234.60
477 34.45 28.81 153.60 22.43 231.82
478 34.55 22.69 130.53 14.55 219.84
479 34.65 37.01 169.88 29.09 234.15
480 34.65 54.31 136.85 37.18 235.32
481 34.58 16.08 88.51 7.33 173.16
482 34.70 25.82 141.26 17.17 221.91
483 34.74 8.38 18.00 1.96 67.24
484 34.83 46.85 152.05 36.34 235.83
485 34.95 12.61 48.60 5.33 128.29
486 34.99 86.40 147.77 26.99 60.49
487 34.99 34.34 168.82 29.86 238.48
488 35.15 44.43 145.39 35.90 229.69
489 35.16 64.36 131.81 41.29 210.79
490 35.28 52.19 139.30 36.42 229.49
491 35.28 75.88 144.41 45.00 152.17
492 35.23 83.06 161.96 37.02 86.26
493 35.29 73.26 151.05 40.81 172.22
494 35.36 41.33 151.20 33.58 230.08
495 35.45 49.53 141.80 35.48 226.63
496 35.41 70.66 152.73 45.85 185.00
497 35.44 67.63 140.46 41.82 191.00
498 35.51 78.93 158.72 42.02 110.94
499 35.48 61.30 133.63 39.55 216.60
500 35.62 20.91 99.28 12.65 211.15
501 35.59 29.85 128.91 24.46 226.69
502 35.60 55.93 125.03 41.55 224.95
503 35.58 58.49 131.91 38.66 217.66
504 35.67 18.01 75.63 9.95 183.32
505 35.84 32.53 131.26 28.02 225.70
506 35.86 38.84 142.48 33.93 228.90
507 35.95 15.03 57.21 7.33 154.06
508 35.88 24.19 104.60 16.74 212.63
509 35.95 6.62 8.23 1.38 39.62
510 35.94 88.58 141.53 26.62 30.92
511 36.02 27.19 109.66 19.76 212.24
512 35.98 36.18 134.17 30.11 226.88
513 36.03 9.94 23.44 3.39 82.20
514 36.09 46.91 132.10 38.42 214.84
515 36.20 43.34 135.56 38.32 223.26
516 36.32 65.41 157.85 46.63 177.07
517 36.34 81.47 182.24 44.38 58.89
518 36.44 85.25 174.80 41.34 42.47
519 36.52 53.98 126.56 40.67 204.58
520 36.46 62.56 148.88 50.02 183.95
521 36.40 69.16 170.78 56.03 145.62
522 36.43 76.46 180.86 49.06 100.97
523 36.58 51.22 131.57 39.86 207.75
524 36.52 72.79 170.34 48.76 114.81
525 36.78 12.49 35.17 5.58 112.04
526 36.72 59.64 151.10 44.06 190.11
527 36.80 41.02 132.02 36.34 211.14
528 36.79 56.85 141.14 45.98 192.28
529 36.85 91.17 112.78 30.61 19.77
530 36.88 22.09 81.52 15.23 192.91
531 36.89 30.85 107.99 25.66 202.70
532 36.86 34.31 122.60 30.19 211.74
533 37.05 48.65 145.57 40.13 201.90
534 37.07 45.41 129.24 40.88 193.98
535 37.11 38.21 127.16 35.59 211.86
536 37.24 79.20 192.19 53.13 56.83
537 37.27 6.72 8.04 1.43 30.86
538 37.28 25.19 90.26 18.87 183.53
539 37.32 28.08 99.16 20.85 186.02
540 37.27 67.08 188.97 54.70 120.64
541 37.41 15.13 43.16 7.80 113.12
542 37.43 9.79 20.01 3.63 60.70
543 37.40 63.80 172.36 56.12 140.12
544 37.47 70.41 197.21 63.79 86.62
545 37.47 87.81 145.17 47.22 25.06
546 37.46 82.85 186.02 52.09 37.12
547 37.57 76.06 201.69 63.20 65.05
548 37.66 43.13 133.31 41.52 177.82
549 37.78 73.26 197.85 66.12 68.75
550 37.69 52.08 134.73 42.20 181.05
551 37.79 60.89 178.17 53.83 133.22
552 37.83 36.13 123.19 34.63 194.51
553 37.83 55.09 161.97 45.74 150.44
554 37.85 20.46 65.14 12.79 153.27
555 38.04 33.38 121.48 31.71 182.18
556 37.88 58.12 190.62 53.82 127.00
557 38.04 40.41 143.71 41.70 181.77
558 38.04 46.93 161.40 48.20 162.14
559 38.14 30.45 111.13 28.80 174.21
560 38.30 92.28 71.67 33.33 13.46
561 38.26 85.20 151.75 61.52 25.23
562 38.23 49.66 169.10 51.86 170.00
563 38.33 17.49 59.32 11.87 121.84
564 38.43 23.46 90.03 18.49 145.67
565 38.31 65.38 205.44 66.75 89.17
566 38.35 11.49 27.15 5.08 57.25
567 38.47 67.94 207.34 70.40 73.08
568 38.57 78.38 198.47 77.81 41.23
569 38.54 81.43 186.46 70.56 33.97
570 38.52 26.69 97.11 23.62 143.50
571 38.62 62.72 204.88 63.45 92.63
572 38.69 38.43 145.10 42.67 165.66
573 38.70 44.48 171.07 48.19 146.16
574 38.71 14.45 48.78 8.19 82.22
575 38.76 89.28 108.13 59.99 19.57
576 38.77 70.57 214.18 77.53 54.53
577 38.83 75.61 205.90 86.18 43.79
578 38.77 52.89 176.34 52.52 114.11
579 38.92 57.62 202.87 60.09 88.16
580 39.21 60.11 205.95 70.28 75.22
581 39.10 73.13 210.40 93.09 47.35
582 39.09 20.71 88.95 18.25 111.74
583 39.07 35.47 148.18 40.68 141.44
584 39.13 41.72 176.13 50.18 131.43
585 39.13 32.34 143.89 39.36 133.06
586 39.21 47.03 186.05 54.21 106.23
587 39.25 29.27 131.64 29.75 111.14
588 39.38 55.46 201.90 65.91 82.66
589 39.37 49.67 194.02 61.26 99.74
590 39.51 9.29 30.22 4.51 29.58
591 39.50 65.04 209.33 80.57 60.05
592 39.50 86.70 126.70 96.46 20.53
593 39.54 83.44 146.12 95.29 24.56
594 39.48 17.82 75.89 16.70 78.06
595 39.54 12.28 53.19 7.02 36.67
596 39.60 25.74 125.83 27.07 83.19
597 39.69 68.31 209.53 90.77 48.60
598 39.71 79.86 169.75 102.91 29.66
599 39.87 15.05 68.37 11.13 47.35
600 39.92 23.17 120.70 23.16 69.62
601 39.87 37.55 165.09 48.85 95.77
602 39.91 44.06 201.36 60.31 82.81
603 39.90 62.33 211.42 86.87 59.90
604 39.94 92.33 50.57 54.21 12.15
605 39.95 53.45 204.30 72.72 67.48
606 40.01 76.80 182.09 110.54 32.00
607 40.10 40.26 191.00 58.71 93.20
608 40.13 71.22 201.36 114.11 38.81
609 40.16 89.16 99.07 96.20 17.39
610 40.20 33.54 163.46 47.51 79.85
611 40.25 51.27 207.76 75.09 67.18
612 40.30 57.96 209.54 81.55 53.25
613 40.37 20.43 114.25 22.40 57.70
614 40.36 28.25 147.08 35.40 62.80
615 40.45 30.86 156.84 42.24 63.91
616 40.41 73.86 191.56 129.25 32.53
617 40.40 46.93 201.61 73.58 64.81
618 40.52 66.19 206.34 104.57 43.60
619 40.67 17.48 107.38 19.95 41.47
620 40.65 11.64 49.38 8.18 24.49
621 40.76 81.93 136.41 141.12 24.07
622 40.82 60.37 205.31 100.17 44.14
623 40.86 35.94 182.08 58.17 61.65
624 40.91 42.13 204.09 72.92 56.86
625 40.83 85.08 112.24 143.70 22.14
626 40.88 25.97 152.42 37.93 45.75
627 40.86 55.34 205.77 98.66 45.58
